ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,CUBAN3,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,ATTEND,nascar,ISSUE,NEC,iraqtrps,gwbangr,gaymrrge,jebangr,kerryfl,kerryvp,keryvals,nafta,voteconf,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,INC50K,IRAQTRP2,kerrywin,KERYVAL2,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SEXRACE,UNIONHH,UNIONVOT,votecnf2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1065671.0,Florida,12.0,Call 1,Backside complete,0.6055948138237,John Kerry,Female,White,No,30-39,Democrat,Somewhat liberal,Some college or associate degree,"$100,000 or more",Better today,No one does,Jewish,A few times a year,No,Education,Good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Dissatisfied, but not angry",Very likely,Bob Graham,Somewhat,Had no effect on jobs in your state,Somewhat confident,30-44,30-44,30-39,Occasionally,All others/Omits,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,18-64,Democrat,Liberal,Jewish,White Jewish,White female,No,No,Very/somewhat confident,White,Miami/Gold coast,Rural,Small cities and Rural,22.0,33067.0
1065672.0,Florida,90.0,Call 1,Backside complete,1.7364661693573,Other,Female,Hispanic/Latino,No,45-49,Democrat,Moderate,High school graduate,"$50,000-$74,999",Better today,No one does,Catholic,A few times a year,No,Education,Not so good,Keep the same number of troops,"Satisfied, but not enthusiastic",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Not too likely,Mary Landrieu,Not much,Had no effect on jobs in your state,Very confident,45-64,45-59,40-49,Occasionally,Catholic/Do not attend weekly,No college degree,"$50,000 or more",Send more/Keep the same number of troops,Not too/Not at all likely,Not much/Not at all,Not so good/Poor,18-64,Democrat,Moderate,Catholic,All others/Omits,Non-white female,No,No,Very/somewhat confident,Hispanic/Latino,Central,"City: 50,000 to 500,000","City over 50,000",8.0,32825.0
1065673.0,Florida,63.0,Call 1,Backside complete,1.39806878566742,John Kerry,Male,White,No,75 or over,Democrat,Somewhat conservative,High school graduate,"$30,000-$49,999",Worse today,No one does,Protestant,A few times a year,No,Health care/Medicare,Poor,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,Angry,Very likely,Bob Graham,A lot,Taken more jobs from your state,Not too confident,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Not too/not at all confident,White,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",11.0,33611.0
1065674.0,Florida,57.0,Call 1,Backside complete,1.64592885971069,John Edwards,Female,White,No,65-74,Independent,Somewhat conservative,,"$30,000-$49,999",About the same,No one does,Protestant,Once a week,Yes,Health care/Medicare,Not so good,Keep the same number of troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Omit,John Edwards,Somewhat,Created more jobs in your state,Somewhat confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,,"Under $50,000",Send more/Keep the same number of troops,Omit,A lot/somewhat,Not so good/Poor,65 or over,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,Tampa Bay Area,Suburbs,Suburbs,9.0,33594.0
1065675.0,Florida,29.0,Call 1,Backside complete,0.614074766635895,John Edwards,Female,Black,No,45-49,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, I do",Other Christian,Once a week,No,Health care/Medicare,Not so good,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Very likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,40-49,Weekly,Protestant/Attend Weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Black,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",17.0,33179.0
1065676.0,Florida,46.0,Call 1,Backside complete,0.794729173183441,Howard Dean,Male,White,No,45-49,Independent,Somewhat conservative,Some college or associate degree,"$30,000-$49,999",About the same,"Yes, someone else does",Other Christian,Once a week,No,Health care/Medicare,Good,Keep the same number of troops,Enthusaistic,No legal recognition of gay couples' relationships,Enthusaistic,Somewhat likely,Bob Graham,Not at all,Taken more jobs from your state,Very confident,45-64,45-59,40-49,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,Not much/Not at all,Excellent/Good,18-64,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,White male,"Yes, I am or someone in household is",No,Very/somewhat confident,White,North,"City: 50,000 to 500,000","City over 50,000",1.0,32507.0
1065677.0,Florida,108.0,Call 1,Backside complete,0.993814468383789,John Kerry,Female,Hispanic/Latino,"Yes, other Hispanic",50-59,Democrat,Very liberal,High school graduate,"$15,000-$29,999",About the same,No one does,Catholic,A few times a year,No,Health care/Medicare,Not so good,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Very likely,John Edwards,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Occasionally,Catholic/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Catholic,All others/Omits,Non-white female,No,No,Very/somewhat confident,Hispanic/Latino,Central,Suburbs,Suburbs,12.0,33830.0
1065678.0,Florida,10.0,Call 1,Backside complete,0.466191828250885,John Kerry,,White,No,75 or over,Democrat,Moderate,High school graduate,"Under $15,000",Worse today,No one does,Protestant,A few times a month,No,Taxes,Not so good,Withdraw all troops,"Dissatisfied, but not angry",Omit,"Dissatisfied, but not angry",Somewhat likely,John Edwards,A lot,Had no effect on jobs in your state,Somewhat confident,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,,No,No,Very/somewhat confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,20.0,33021.0
1065679.0,Florida,54.0,Call 1,Backside complete,1.016676902771,John Kerry,Male,White,,65-74,Independent,Moderate,High school graduate,"$30,000-$49,999",Worse today,No one does,Catholic,Once a week,No,Health care/Medicare,Not so good,Send more troops,Angry,No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Somewhat likely,Bill Richardson,Somewhat,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Independent,Moderate,Catholic,White Catholic,White male,No,No,Very/somewhat confident,White,South,Rural,Small cities and Rural,16.0,33852.0
1065680.0,Florida,106.0,Call 1,Backside complete,0.580811679363251,John Kerry,Male,White,No,65-74,Democrat,Somewhat conservative,High school graduate,"$50,000-$74,999",Worse today,No one does,Protestant,A few times a year,No,Economy/Jobs,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally marry,"Dissatisfied, but not angry",Very likely,Bob Graham,A lot,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,Central,"City: 10,000 to 49,999",Small cities and Rural,12.0,33884.0
1065681.0,Florida,42.0,Call 1,Backside complete,1.26559793949127,Dennis Kucinich,Male,White,No,45-49,Democrat,Very liberal,College graduate,"$50,000-$74,999",About the same,No one does,Catholic,A few times a year,No,Economy/Jobs,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Not too likely,John Edwards,Somewhat,Had no effect on jobs in your state,Very confident,45-64,45-59,40-49,Occasionally,Catholic/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Not too/Not at all likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,White male,No,No,Very/somewhat confident,White,North,"City over 500,000","City over 50,000",4.0,32217.0
1065682.0,Florida,125.0,Call 1,Backside complete,1.1937381029129,John Kerry,Male,Black,No,65-74,Democrat,Moderate,College graduate,"$30,000-$49,999",Omit,No one does,None,Once a week,No,Taxes,Not so good,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,Bob Graham,A lot,Had no effect on jobs in your state,Somewhat confident,65 or over,60 or over,65 or over,Weekly,All others/Omits,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,None,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Central,"City: 50,000 to 500,000","City over 50,000",7.0,32114.0
1065683.0,Florida,18.0,Call 1,Backside complete,0.881202876567841,John Kerry,Male,White,No,60-64,Democrat,Very liberal,College graduate,"$50,000-$74,999",Worse today,No one does,Something else,Never,Yes,Economy/Jobs,Poor,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Very likely,John Edwards,A lot,Taken more jobs from your state,Not too confident,45-64,60 or over,50-64,Never,All others/Omits,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Something else,White Something else,White male,No,No,Not too/not at all confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,23.0,33312.0
1065685.0,Florida,12.0,Call 1,Backside complete,0.703607499599457,John Kerry,Male,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Worse today,No one does,Jewish,A few times a month,No,National security/Terrorism,Not so good,Withdraw some troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,Angry,Somewhat likely,Wesley Clark,Not much,Taken more jobs from your state,Not too confident,45-64,45-59,50-64,Occasionally,All others/Omits,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,Not much/Not at all,Not so good/Poor,18-64,Democrat,Liberal,Jewish,White Jewish,White male,No,No,Not too/not at all confident,White,Miami/Gold coast,Rural,Small cities and Rural,22.0,33067.0
1065686.0,Florida,107.0,Call 1,Backside complete,0.445752561092377,John Kerry,Female,White,No,75 or over,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Catholic,Once a week,No,Economy/Jobs,Poor,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,Angry,Very likely,Wesley Clark,A lot,Had no effect on jobs in your state,Not too confident,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Catholic,White Catholic,White female,No,No,Not too/not at all confident,White,Central,"City: 10,000 to 49,999",Small cities and Rural,12.0,33838.0
1065689.0,Florida,57.0,Call 1,Backside complete,1.70857465267181,John Edwards,Male,White,No,60-64,Democrat,Moderate,Some college or associate degree,"$75,000-$99,999",About the same,No one does,Protestant,Once a week,Yes,Economy/Jobs,Not so good,Withdraw some troops,"Satisfied, but not enthusiastic",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Somewhat likely,John Edwards,Somewhat,Taken more jobs from your state,Very confident,45-64,60 or over,50-64,Weekly,Protestant/Attend Weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,Tampa Bay Area,Suburbs,Suburbs,9.0,33594.0
1065690.0,Florida,17.0,Call 1,Backside complete,1.33237051963806,John Kerry,Female,White,No,75 or over,Democrat,Very liberal,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Jewish,A few times a year,No,National security/Terrorism,Poor,Withdraw all troops,Angry,Gay couples allowed to legally marry,"Dissatisfied, but not angry",Somewhat likely,Bill Richardson,A lot,Taken more jobs from your state,Not at all confident,65 or over,60 or over,65 or over,Occasionally,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,Jewish,White Jewish,White female,No,No,Not too/not at all confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,23.0,33441.0
1065692.0,Florida,46.0,Call 1,Backside complete,1.46025896072388,John Kerry,Female,White,No,60-64,Democrat,Very liberal,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Jewish,A few times a year,No,Economy/Jobs,Poor,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Very likely,John Edwards,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,60 or over,50-64,Occasionally,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Jewish,White Jewish,White female,No,No,Very/somewhat confident,White,North,"City: 50,000 to 500,000","City over 50,000",1.0,32507.0
1065693.0,Florida,54.0,Call 1,Backside complete,1.016676902771,John Kerry,Male,White,No,65-74,Democrat,Somewhat conservative,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Protestant,A few times a year,No,Economy/Jobs,Not so good,Send more troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,John Edwards,A lot,Taken more jobs from your state,Very confident,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,South,Rural,Small cities and Rural,16.0,33852.0
1065694.0,Florida,42.0,Call 1,Backside complete,1.7364661693573,Other,Male,Black,No,30-39,Independent,Somewhat conservative,College graduate,"$75,000-$99,999",Better today,No one does,Something else,More than once a week,No,National security/Terrorism,Good,Withdraw some troops,Enthusaistic,Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Not too likely,John Edwards,Not at all,Taken more jobs from your state,Very confident,30-44,30-44,30-39,Weekly,All others/Omits,College degree,"$50,000 or more",Withdraw some/all troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,18-64,Independent,Conservative,Something else,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,North,"City over 500,000","City over 50,000",4.0,32217.0
