ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,GAY,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM
996164.0,Vermont,14.0,Call 1,Backside complete,1.02094209194183,Howard Dean,Male,White,No,30-39,Independent,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Protestant,No,Before that,The war in Iraq,He stands up for what he believes,Not at all important,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Neither candidate,Yes,Takes more jobs from your state,Neither candidate,30-44,30-44,30-39,Not too/not at all important,No college degree,Omit,"Under $50,000",18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
996175.0,Vermont,3.0,Call 1,Backside complete,0.855432450771332,Howard Dean,Female,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",Better today,"Yes, I do",Catholic,No,Before that,Taxes,He cares about people like me,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Burlington/Winooski Riv. Val.,Suburbs,Suburbs,1.0
996182.0,Vermont,14.0,Call 1,Backside complete,0.927135169506073,Howard Dean,Male,,,40-44,Independent,Very liberal,College graduate,"$30,000-$49,999",About the same,No one does,,,Before that,The war in Iraq,He stands up for what he believes,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Dissatisfied if either one is the nominee,Neither candidate,Yes,Has no effect on jobs in your state,Neither candidate,30-44,30-44,40-49,Not too/not at all important,College degree,Omit,"Under $50,000",18-64,Independent,Liberal,,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
996200.0,Vermont,3.0,Call 1,Backside complete,1.40877282619476,Howard Dean,Male,White,No,65-74,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,Catholic,No,In the last three days,Health care/Medicare,He stands up for what he believes,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Neither candidate,Yes,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Not too/not at all important,College degree,Omit,"$50,000 or more",65 or over,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,Burlington/Winooski Riv. Val.,Suburbs,Suburbs,1.0
996217.0,Vermont,14.0,Call 1,Backside complete,1.02094209194183,Howard Dean,Male,White,No,40-44,Independent,Moderate,College graduate,"$50,000-$74,999",Worse today,"Yes, I do",None,No,In the last month,Health care/Medicare,He stands up for what he believes,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Only John Edwards,Yes,Creates more jobs in your state,Both candidates,30-44,30-44,40-49,Not too/not at all important,College degree,Omit,"$50,000 or more",18-64,Independent,Moderate,None,White None,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
996231.0,Vermont,3.0,Call 1,Backside complete,1.11416041851044,Howard Dean,Female,White,No,75 or over,Democrat,Moderate,Some college or associate degree,"Under $15,000",Worse today,"Yes, someone else does",Catholic,No,Before that,Omit,He cares about people like me,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,Omit,"Under $50,000",65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Burlington/Winooski Riv. Val.,Suburbs,Suburbs,1.0
996248.0,Vermont,42.0,Call 1,Backside complete,0.542655766010284,Howard Dean,Female,White,No,30-39,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Other Christian,No,In the last month,Health care/Medicare,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,30-44,30-44,30-39,Very/somewhat important,No college degree,Omit,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Green Mountains,Suburbs,Suburbs,1.0
996249.0,Vermont,9.0,Call 1,Backside complete,1.57093954086304,Howard Dean,Male,White,No,45-49,Independent,Somewhat liberal,College graduate,"$100,000 or more",Worse today,No one does,Protestant,No,Before that,Health care/Medicare,He stands up for what he believes,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Dissatisfied if either one is the nominee,Neither candidate,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,Not too/not at all important,College degree,Omit,"$50,000 or more",18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Burlington/Winooski Riv. Val.,"City: 10,000 to 49,999",Small cities and Rural,1.0
996251.0,Vermont,14.0,Call 1,Backside complete,1.02094209194183,Howard Dean,Male,Other,No,50-59,Democrat,Very liberal,Postgraduate study,"$50,000-$74,999",Worse today,No one does,Catholic,No,Before that,The war in Iraq,He can defeat George W. Bush,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Dissatisfied if either one is the nominee,Neither candidate,Yes,Creates more jobs in your state,Neither candidate,45-64,45-59,50-64,Not too/not at all important,College degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,Catholic,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,Non-white male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,Other,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
996270.0,Vermont,3.0,Call 1,Backside complete,0.855432450771332,Howard Dean,Female,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",Better today,No one does,Jewish,No,Today,The war in Iraq,He stands up for what he believes,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Omit,Yes,Creates more jobs in your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Omit,Omit,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Burlington/Winooski Riv. Val.,Suburbs,Suburbs,1.0
996286.0,Vermont,9.0,Call 1,Backside complete,1.24241387844086,Howard Dean,Female,White,No,50-59,Independent,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,Protestant,No,Before that,Economy/Jobs,He stands up for what he believes,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,Omit,"$50,000 or more",18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Burlington/Winooski Riv. Val.,"City: 10,000 to 49,999",Small cities and Rural,1.0
996289.0,Vermont,42.0,Call 1,Backside complete,0.50043123960495,Other,Female,White,No,45-49,Independent,Somewhat liberal,Postgraduate study,"$30,000-$49,999",Better today,No one does,None,No,Before that,Health care/Medicare,He cares about people like me,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Edwards is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Only John Edwards,45-64,45-59,40-49,Not too/not at all important,College degree,Yes,"Under $50,000",18-64,Independent,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,No,No,White,Green Mountains,Suburbs,Suburbs,1.0
996292.0,Vermont,59.0,Call 1,Backside complete,0.924657046794891,John Kerry,Male,Black,No,40-44,,,,"$75,000-$99,999",About the same,,,,In the last month,Economy/Jobs,He stands up for what he believes,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Omit,Satisfied if either one is the nominee,Omit,Omit,Omit,Omit,30-44,30-44,40-49,Very/somewhat important,,Omit,"$50,000 or more",18-64,,,,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Omit,Omit,Last month/Before that,Omit,Omit,,,Black,Burlington/Winooski Riv. Val.,Rural,Small cities and Rural,1.0
996295.0,Vermont,14.0,Call 1,Backside complete,1.05164682865143,Howard Dean,Female,White,No,75 or over,Democrat,Moderate,High school graduate,"Under $15,000",Worse today,No one does,Protestant,No,Before that,Health care/Medicare,He stands up for what he believes,Very important,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Only John Edwards,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,Omit,"Under $50,000",65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
996327.0,Vermont,9.0,Call 1,Backside complete,1.97436559200287,John Kerry,Male,White,No,18-24,Republican,Very conservative,College graduate,"$15,000-$29,999",Better today,No one does,Protestant,No,Before that,Education,He can defeat George W. Bush,Not at all important,Enthusaistic,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Neither candidate,No,Has no effect on jobs in your state,Neither candidate,18-29,18-29,18-24,Not too/not at all important,College degree,No,"Under $50,000",18-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Burlington/Winooski Riv. Val.,"City: 10,000 to 49,999",Small cities and Rural,1.0
996328.0,Vermont,42.0,Call 1,Backside complete,0.686147749423981,Howard Dean,Male,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",Worse today,"Yes, I do and someone else does",Protestant,No,Before that,Education,He can defeat George W. Bush,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,College degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Green Mountains,Suburbs,Suburbs,1.0
996339.0,Vermont,14.0,Call 1,Backside complete,1.02094209194183,Howard Dean,Male,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,"Yes, someone else does",Catholic,No,Before that,Economy/Jobs,He stands up for what he believes,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Only John Edwards,Yes,Creates more jobs in your state,Only John Edwards,45-64,45-59,50-64,Not too/not at all important,College degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
996367.0,Vermont,9.0,Call 1,Backside complete,0.73123025894165,Other,Male,White,No,25-29,Democrat,Somewhat liberal,College graduate,"Under $15,000",Worse today,No one does,None,No,In the last three days,Taxes,He has the right experience,Omit,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Both candidates,18-29,18-29,25-29,Omit,College degree,Yes,"Under $50,000",18-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Burlington/Winooski Riv. Val.,"City: 10,000 to 49,999",Small cities and Rural,1.0
