ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9P,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,EMPLOY,VISITWEB,TIMEPRI,ISSUE,QUAL,NEC,IRAQAPP,BREAKPRI,BUSHANGR,BEATBUSH,satkerry,AGE60P,AGE65P,AGEP,ATTEND2,ATTREL,BREAK2,COLLEDUC,EMPWMN,iraq2,MILHH,MILVOTE,NEC2,OVER65P,PARTY,PHIL3,REL5,RELWHITE,SATKERR2,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,VISWEB2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
665857.0,Delaware,72.0,Call 1,Backside complete,1.05860829353333,John Kerry,Female,White,No,65-74,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",Better today,No one does,"Yes, someone else has",Catholic,Once a week,Not working and not looking for work,Never,In the last week,National security/Terrorism,He has the right experience,Not so good,Somewhat disapprove,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,60 or over,65 or over,65 or over,Weekly,Catholic/Attend weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Liberal,Catholic,White Catholic,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Kent and Sussex Counties,Rural,Small cities and Rural,1.0,19966.0
665864.0,Delaware,56.0,Call 1,Backside complete,1.81780111789703,Wesley Clark,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",Better today,No one does,No one has,Jewish,A few times a year,Employed full-time,Never,In the last three days,The war in Iraq,He cares about people like me,Poor,Strongly disapprove,Somewhat important,Angry,He can defeat George W. Bush in November,Somewhat dissatisfied,45-59,50-64,45-64,Occasionally,All others/Omits,Very/somewhat important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Liberal,Jewish,White Jewish,Somewhat/very dissatisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,Rural,Small cities and Rural,1.0,19701.0
665868.0,Delaware,17.0,Call 1,Backside complete,0.712182581424713,Joe Lieberman,Female,White,No,45-49,Democrat,Very liberal,Postgraduate study,"$100,000 or more",Worse today,No one does,"Yes, I have",None,Never,Employed full-time,Frequently,In the last week,Health care/Medicare,He has the right experience,Poor,Strongly disapprove,Not at all important,Angry,He can defeat George W. Bush in November,Somewhat satisfied,45-59,40-49,45-64,Never,All others/Omits,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,17-64,Democrat,Liberal,None,White None,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
665873.0,Delaware,26.0,Call 1,Backside complete,0.621280372142792,Joe Lieberman,Male,White,No,60-64,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",Worse today,"Yes, I do and someone else does","Yes, I have",,Once a week,Not working and looking for work,Rarely,In the last week,Education,He has a positive message,Good,Somewhat approve,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,60 or over,50-64,45-64,Weekly,All others/Omits,Very/somewhat important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Excellent/Good,17-64,Democrat,Liberal,,All others/Omits,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19713.0
665874.0,Delaware,56.0,Call 1,Backside complete,1.10942924022675,Joe Lieberman,Male,White,No,65-74,Independent,Moderate,High school graduate,,About the same,No one does,"Yes, I have",Protestant,Once a week,Not working and not looking for work,Never,Before that,Health care/Medicare,He stands up for what he believes,Not so good,Somewhat approve,Not too important,Angry,He agrees with you on the major issues,Very dissatisfied,60 or over,65 or over,65 or over,Weekly,Protestant/Attend Weekly,Not too/Not at all important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White male,Last month/Before that,No,No,Rarely/Never,White,New Castle County,Rural,Small cities and Rural,1.0,19701.0
665875.0,Delaware,72.0,Call 1,Backside complete,1.05860829353333,John Kerry,Female,White,No,65-74,Democrat,Moderate,High school graduate,,Worse today,"Yes, I do and someone else does","Yes, someone else has",Protestant,A few times a year,Not working and not looking for work,Never,In the last three days,Health care/Medicare,He has the right experience,Poor,Somewhat disapprove,Somewhat important,Angry,He agrees with you on the major issues,Very satisfied,60 or over,65 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,Kent and Sussex Counties,Rural,Small cities and Rural,1.0,19966.0
665883.0,Delaware,56.0,Call 1,Backside complete,1.23037052154541,Joe Lieberman,Female,White,No,75 or over,Independent,Somewhat liberal,College graduate,,About the same,No one does,"Yes, someone else has",Protestant,Once a week,Not working and not looking for work,Never,In the last month,Economy/Jobs,He stands up for what he believes,Not so good,Somewhat disapprove,Somewhat important,Angry,He agrees with you on the major issues,Very satisfied,60 or over,65 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,College degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,New Castle County,Rural,Small cities and Rural,1.0,19701.0
665890.0,Delaware,26.0,Call 1,Backside complete,0.770612895488739,Joe Lieberman,Male,White,No,40-44,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,No one has,Jewish,A few times a year,Employed full-time,Never,In the last month,Omit,He has the right experience,Good,Somewhat approve,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,30-44,40-49,30-44,Occasionally,All others/Omits,Not too/Not at all important,College degree,All others/Omits,Strongly/Somewhat approve,No,No,Excellent/Good,17-64,Democrat,Liberal,Jewish,White Jewish,Very/somewhat satisfied,White male,Last month/Before that,No,No,Rarely/Never,White,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19713.0
665893.0,Delaware,17.0,Call 1,Backside complete,0.581113338470459,Howard Dean,Female,White,No,25-29,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",Better today,No one does,No one has,None,A few times a year,Employed full-time,Frequently,Before that,Health care/Medicare,He cares about people like me,Poor,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues,Very satisfied,17-29,25-29,17-29,Occasionally,All others/Omits,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Liberal,None,White None,Very/somewhat satisfied,White female,Last month/Before that,No,No,Frequently/Occasionally,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
665894.0,Delaware,72.0,Call 1,Backside complete,1.05860829353333,John Kerry,Female,Other,,75 or over,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",Protestant,More than once a week,Not working and not looking for work,Never,In the last week,Economy/Jobs,He has the right experience,Poor,Strongly disapprove,Omit,Angry,He can defeat George W. Bush in November,Somewhat satisfied,60 or over,65 or over,65 or over,Weekly,Protestant/Attend Weekly,Omit,College degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Other,Kent and Sussex Counties,Rural,Small cities and Rural,1.0,19966.0
665900.0,Delaware,26.0,Call 1,Backside complete,0.749789178371429,Dennis Kucinich,Male,White,,40-44,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",Better today,"Yes, someone else does",No one has,Something else,A few times a year,Employed part-time,Never,Today,Taxes,He cares about people like me,Not so good,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues,Very satisfied,30-44,40-49,30-44,Occasionally,All others/Omits,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Liberal,Something else,White Something else,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,White,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19713.0
665901.0,Delaware,56.0,Call 1,Backside complete,1.51192164421082,John Kerry,Male,White,No,50-59,Democrat,Somewhat liberal,High school graduate,"$50,000-$74,999",Worse today,No one does,"Yes, I have",Protestant,A few times a year,Not working and looking for work,Never,In the last month,Economy/Jobs,He can defeat George W. Bush,Not so good,Somewhat approve,Somewhat important,Angry,He can defeat George W. Bush in November,Very satisfied,45-59,50-64,45-64,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Last month/Before that,No,No,Rarely/Never,White,New Castle County,Rural,Small cities and Rural,1.0,19701.0
665907.0,Delaware,72.0,Call 1,Backside complete,1.05860829353333,John Kerry,Female,White,No,65-74,Democrat,Somewhat liberal,High school graduate,"$15,000-$29,999",Worse today,No one does,"Yes, I have",Protestant,A few times a year,Not working and not looking for work,Occasionally,In the last three days,The war in Iraq,He has the right experience,Not so good,Somewhat disapprove,Somewhat important,Angry,He agrees with you on the major issues,Very satisfied,60 or over,65 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Kent and Sussex Counties,Rural,Small cities and Rural,1.0,19966.0
665912.0,Delaware,56.0,Call 1,Backside complete,1.37609446048737,Joe Lieberman,Male,White,,50-59,Independent,Somewhat conservative,High school graduate,"$100,000 or more",Better today,No one does,"Yes, I have",None,Never,Employed full-time,Occasionally,Before that,National security/Terrorism,He stands up for what he believes,Good,Somewhat approve,Not at all important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very dissatisfied,45-59,50-64,45-64,Never,All others/Omits,Not too/Not at all important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Excellent/Good,17-64,Independent,Conservative,None,White None,Somewhat/very dissatisfied,White male,Last month/Before that,No,No,Frequently/Occasionally,White,New Castle County,Rural,Small cities and Rural,1.0,19701.0
665915.0,Delaware,17.0,Call 1,Backside complete,0.630846619606018,John Kerry,Female,White,No,65-74,Democrat,Somewhat liberal,High school graduate,,About the same,No one does,No one has,Catholic,Once a week,Not working and not looking for work,Never,Before that,Health care/Medicare,He has the right experience,Not so good,Strongly disapprove,Not too important,Angry,He can defeat George W. Bush in November,Very satisfied,60 or over,65 or over,65 or over,Weekly,Catholic/Attend weekly,Not too/Not at all important,No college degree,Unemployed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Democrat,Liberal,Catholic,White Catholic,Very/somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
665925.0,Delaware,56.0,Call 1,Backside complete,1.6767395734787,John Kerry,Female,White,No,50-59,Democrat,Moderate,College graduate,"$75,000-$99,999",Worse today,No one does,No one has,Other Christian,A few times a year,Employed full-time,Occasionally,Before that,Education,He can defeat George W. Bush,Not so good,Somewhat approve,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Somewhat satisfied,45-59,50-64,45-64,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,Employed women,Strongly/Somewhat approve,No,No,Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Last month/Before that,No,No,Frequently/Occasionally,White,New Castle County,Rural,Small cities and Rural,1.0,19701.0
665926.0,Delaware,26.0,Call 1,Backside complete,0.751594543457031,Howard Dean,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,No one has,Other Christian,A few times a year,Not working and not looking for work,Rarely,Before that,Economy/Jobs,He stands up for what he believes,Not so good,Strongly approve,Very important,Angry,He agrees with you on the major issues,Somewhat satisfied,45-59,50-64,45-64,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,College degree,Unemployed women,Strongly/Somewhat approve,No,No,Not so good/Poor,17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19713.0
