ID,STANUM,PRECINCT,CALL,WGT,DPRES,SEX,AGE9,DPARTYID,PHIL4,COLLDEG,INCSHORT,UNION2,FTCAUCUS,NETPOLI2,TIMEDC,ISSUE,QUAL,IRAQAPPR,DEM2ND,AGE60,AGE65,AGE,COLLEDUC,DPARTY,IRAQ2PT,NETUSAGE,OVER65,PHIL3,TIMEDC2,qdem2nd,GEOCODE
558422.0,Iowa,91.0,Call 2,0.869645833969116,John Edwards,Male,30-39,Strong Democrat,Very liberal,No college degree,"Under $50,000",No,Yes,Somewhat,Before that,The war in Iraq,Cares about people like me,Strongly disapprove,Uncommitted,30-44,30-39,30-44,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Uncommitted,Central
558423.0,Iowa,91.0,Call 2,0.899587392807007,Howard Dean,Female,30-39,Strong Democrat,Very liberal,No college degree,"Under $50,000",Yes,Yes,Not at all,In the last month,The war in Iraq,Cares about people like me,Somewhat disapprove,Edwards,30-44,30-39,30-44,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last month/Before that,Edwards,Central
558424.0,Iowa,91.0,Call 2,0.500708997249603,Uncommitted,Female,45-49,Independent,Conservative,No college degree,"$50,000 or more",No,Yes,Not at all,Omit,Omit,Omit,Strongly approve,Uncommitted,45-59,40-49,45-59,No college degree,Republican,Strongly/Somewhat approve,Not much/Not at all,17-64,Conservative,Omit,Uncommitted,Central
558425.0,Iowa,91.0,Call 2,0.500708997249603,Uncommitted,Female,25-29,Independent,Somewhat liberal,College degree,"Under $50,000",No,No,A great deal,In the last 3 days,Economy/Jobs,Can beat George W. Bush,Strongly disapprove,Edwards,17-29,25-29,17-29,College degree,Republican,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,Edwards,Central
558426.0,Iowa,91.0,Call 2,0.967867016792297,Dick Gephardt,Male,30-39,Strong Democrat,Somewhat liberal,No college degree,"Under $50,000",Yes,No,Not at all,Before that,U.S. trade policy,Omit,Strongly approve,Uncommitted,30-44,30-39,30-44,No college degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Liberal,In the last month/Before that,Uncommitted,Central
558427.0,Iowa,82.0,Call 2,0.593354940414429,John Kerry,Female,30-39,Strong Democrat,Very liberal,College degree,"Under $50,000",No,No,Not much,In the last month,Health care/Medicare,Has the right experience,Strongly disapprove,Edwards,30-44,30-39,30-44,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last month/Before that,Edwards,Central
558428.0,Iowa,82.0,Call 2,0.585034489631653,John Edwards,Male,30-39,Strong Democrat,Conservative,No college degree,"Under $50,000",No,No,A great deal,In the last month,Economy/Jobs,Cares about people like me,Somewhat disapprove,Uncommitted,30-44,30-39,30-44,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Conservative,In the last month/Before that,Uncommitted,Central
558429.0,Iowa,82.0,Call 2,0.585034489631653,John Edwards,Female,40-44,Strong Democrat,Somewhat liberal,College degree,"$50,000 or more",No,No,Not at all,In the last week,Omit,Takes strong stands on the issues,Somewhat disapprove,Kerry,30-44,40-49,30-44,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last 3 days/week,Kerry,Central
558430.0,Iowa,82.0,Call 2,0.585034489631653,John Edwards,,45-49,Strong Democrat,Somewhat liberal,Postgraduate study,"$50,000 or more",Yes,No,Not at all,In the last month,Health care/Medicare,Can beat George W. Bush,Somewhat approve,Kerry,45-59,40-49,45-59,College degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Liberal,In the last month/Before that,Kerry,Central
558431.0,Iowa,82.0,Call 2,0.585034489631653,John Edwards,Male,50-59,Strong Democrat,Somewhat liberal,Postgraduate study,"$50,000 or more",No,Yes,Not much,In the last 3 days,Economy/Jobs,Cares about people like me,Strongly disapprove,Kerry,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last 3 days/week,Kerry,Central
558432.0,Iowa,82.0,Call 2,0.585034489631653,John Edwards,Male,30-39,Strong Democrat,Somewhat liberal,College degree,"$50,000 or more",No,No,A great deal,In the last week,Economy/Jobs,Cares about people like me,Strongly disapprove,Kerry,30-44,30-39,30-44,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,Kerry,Central
558433.0,Iowa,41.0,Call 1,1.70289814472198,John Edwards,Female,60-64,Not strong Democrat,Moderate,No college degree,"Under $50,000",No,Yes,Not at all,In the last month,Health care/Medicare,Can beat George W. Bush,Somewhat approve,Kerry,60 or over,50-64,45-59,No college degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Moderate,In the last month/Before that,Kerry,West
558434.0,Iowa,41.0,Call 1,1.70289814472198,John Edwards,Female,60-64,Independent,Moderate,College degree,"Under $50,000",No,No,Not at all,In the last month,Health care/Medicare,Cares about people like me,Somewhat approve,Kerry,60 or over,50-64,45-59,College degree,Republican,Strongly/Somewhat approve,Not much/Not at all,17-64,Moderate,In the last month/Before that,Kerry,West
558435.0,Iowa,41.0,Call 1,1.9794088602066,Howard Dean,Female,75 or over,Strong Democrat,Somewhat liberal,No college degree,"Under $50,000",No,Yes,Not much,In the last 3 days,Farm policy/subsidies,Can beat George W. Bush,Somewhat disapprove,Uncommitted,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Liberal,In the last 3 days/week,Uncommitted,West
558436.0,Iowa,41.0,Call 1,1.64795994758606,Dick Gephardt,Female,60-64,Strong Democrat,Moderate,No college degree,"Under $50,000",No,No,Not at all,In the last month,Health care/Medicare,Cares about people like me,Somewhat disapprove,Kerry,60 or over,50-64,45-59,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Moderate,In the last month/Before that,Kerry,West
558437.0,Iowa,41.0,Call 1,1.69079625606537,John Kerry,Male,50-59,Strong Democrat,Moderate,No college degree,"Under $50,000",No,No,Not at all,In the last 3 days,Health care/Medicare,Takes strong stands on the issues,Somewhat approve,Edwards,45-59,50-64,45-59,No college degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Moderate,In the last 3 days/week,Edwards,West
558438.0,Iowa,22.0,Call 1,1.11752688884735,John Edwards,Female,50-59,Strong Democrat,Conservative,No college degree,"Under $50,000",No,Yes,Not at all,In the last month,Health care/Medicare,Can beat George W. Bush,Somewhat approve,Uncommitted,45-59,50-64,45-59,No college degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Conservative,In the last month/Before that,Uncommitted,West
558439.0,Iowa,22.0,Call 1,1.10958504676819,John Kerry,Female,75 or over,Strong Democrat,Moderate,College degree,"Under $50,000",No,Yes,Not at all,Before that,Omit,Omit,Somewhat disapprove,Edwards,60 or over,65 or over,65 or over,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Moderate,In the last month/Before that,Edwards,West
558440.0,Iowa,22.0,Call 1,1.10958504676819,John Kerry,Female,40-44,Strong Democrat,Somewhat liberal,College degree,"Under $50,000",No,No,Not at all,In the last 3 days,The war in Iraq,Cares about people like me,Somewhat disapprove,Uncommitted,30-44,40-49,30-44,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last 3 days/week,Uncommitted,West
558441.0,Iowa,97.0,Call 2,0.594370245933533,Howard Dean,Female,45-49,Strong Democrat,Somewhat liberal,College degree,"$50,000 or more",No,Yes,Not at all,In the last 3 days,Health care/Medicare,Takes strong stands on the issues,Somewhat approve,Kerry,45-59,40-49,45-59,College degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Liberal,In the last 3 days/week,Kerry,Central
558442.0,Iowa,97.0,Call 2,0.594370245933533,Howard Dean,Male,50-59,Strong Democrat,Somewhat liberal,College degree,"$50,000 or more",No,Yes,Somewhat,In the last 3 days,Economy/Jobs,Takes strong stands on the issues,Somewhat disapprove,Kerry,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,Kerry,Central
558443.0,Iowa,17.0,Call 2,0.904638051986694,John Kerry,Female,50-59,Strong Democrat,Somewhat liberal,No college degree,"Under $50,000",No,No,Somewhat,In the last 3 days,Education,Can beat George W. Bush,Strongly disapprove,Edwards,45-59,50-64,45-59,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,Edwards,East
558444.0,Iowa,49.0,Call 2,0.52985942363739,John Kerry,Male,50-59,Strong Democrat,Somewhat liberal,College degree,"$50,000 or more",No,Yes,Somewhat,Before that,National security,Has the right experience,Strongly disapprove,Edwards,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Edwards,East
558445.0,Iowa,49.0,Call 2,0.503135621547699,Howard Dean,Female,17-24,Strong Democrat,Moderate,No college degree,"Under $50,000",No,No,A great deal,In the last month,Health care/Medicare,Can beat George W. Bush,Strongly disapprove,Edwards,17-29,17-24,17-29,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Moderate,In the last month/Before that,Edwards,East
558446.0,Iowa,47.0,Call 2,1.8705598115921,Howard Dean,Male,45-49,Strong Democrat,Very liberal,College degree,,Yes,No,Not at all,In the last 3 days,National security,Endorsements,Strongly disapprove,Edwards,45-59,40-49,45-59,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last 3 days/week,Edwards,East
558448.0,Iowa,40.0,Call 1,1.17398309707642,Howard Dean,Male,60-64,Independent,Somewhat liberal,Postgraduate study,"Under $50,000",No,Yes,A great deal,In the last month,Omit,Takes strong stands on the issues,Strongly disapprove,Kerry,60 or over,50-64,45-59,College degree,Republican,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Kerry,East
558449.0,Iowa,40.0,Call 1,1.23822522163391,Dick Gephardt,Female,25-29,Strong Democrat,Somewhat liberal,College degree,"Under $50,000",No,No,Somewhat,In the last week,Economy/Jobs,Can beat George W. Bush,Strongly disapprove,No second choice,17-29,25-29,17-29,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,No second choice,East
558450.0,Iowa,46.0,Call 2,1.23633861541748,John Kerry,Male,50-59,Strong Democrat,Moderate,Postgraduate study,"Under $50,000",No,Yes,A great deal,In the last 3 days,Economy/Jobs,Has the right experience,Strongly disapprove,Edwards,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Moderate,In the last 3 days/week,Edwards,East
558452.0,Iowa,45.0,Call 2,0.55175507068634,Dennis Kucinich,Female,50-59,Independent,Moderate,No college degree,"Under $50,000",No,No,Not much,In the last month,Omit,Takes strong stands on the issues,Strongly disapprove,No second choice,45-59,50-64,45-59,No college degree,Republican,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Moderate,In the last month/Before that,No second choice,East
558453.0,Iowa,64.0,Call 2,1.09255170822144,Dick Gephardt,Male,60-64,Strong Democrat,Moderate,No college degree,"Under $50,000",Yes,No,Not at all,In the last month,Health care/Medicare,Cares about people like me,Strongly disapprove,Kerry,60 or over,50-64,45-59,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Moderate,In the last month/Before that,Kerry,East
558454.0,Iowa,87.0,Call 2,0.564506947994232,John Edwards,Female,40-44,Strong Democrat,Moderate,No college degree,"$50,000 or more",No,Yes,Not at all,In the last month,Health care/Medicare,Takes strong stands on the issues,Somewhat disapprove,Kerry,30-44,40-49,30-44,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Moderate,In the last month/Before that,Kerry,Central
558455.0,Iowa,24.0,Call 1,1.1608362197876,Dick Gephardt,Female,30-39,Strong Democrat,Somewhat liberal,No college degree,"$50,000 or more",Yes,No,Somewhat,In the last 3 days,U.S. trade policy,Takes strong stands on the issues,Somewhat disapprove,Kerry,30-44,30-39,30-44,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,Kerry,East
558456.0,Iowa,129.0,Call 1,1.07596123218536,John Kerry,Male,75 or over,Strong Democrat,Moderate,No college degree,"Under $50,000",No,No,Somewhat,Before that,Health care/Medicare,Cares about people like me,Strongly disapprove,Edwards,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,65 or over,Moderate,In the last month/Before that,Edwards,West
558457.0,Iowa,129.0,Call 1,1.07596123218536,John Kerry,Male,75 or over,Independent,Conservative,Postgraduate study,"$50,000 or more",No,No,Not at all,In the last month,Health care/Medicare,Takes strong stands on the issues,Somewhat approve,Edwards,60 or over,65 or over,65 or over,College degree,Republican,Strongly/Somewhat approve,Not much/Not at all,65 or over,Conservative,In the last month/Before that,Edwards,West
558458.0,Iowa,91.0,Call 2,0.967867016792297,Dick Gephardt,Male,60-64,Strong Democrat,Moderate,Postgraduate study,"Under $50,000",No,No,Not at all,Before that,Economy/Jobs,Has the right experience,Somewhat approve,Omit,60 or over,50-64,45-59,College degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Moderate,In the last month/Before that,Omit,Central
558459.0,Iowa,82.0,Call 2,0.593354940414429,John Kerry,Male,40-44,Republican,Moderate,Postgraduate study,"$50,000 or more",No,No,Not much,In the last month,National security,Has the right experience,Strongly approve,Edwards,30-44,40-49,30-44,College degree,Independent,Strongly/Somewhat approve,Not much/Not at all,17-64,Moderate,In the last month/Before that,Edwards,Central
558460.0,Iowa,82.0,Call 2,0.585034489631653,John Edwards,Female,50-59,Strong Democrat,Somewhat liberal,Postgraduate study,"$50,000 or more",No,Yes,Not at all,In the last 3 days,Omit,Cares about people like me,Somewhat disapprove,Kerry,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last 3 days/week,Kerry,Central
558461.0,Iowa,82.0,Call 2,0.54840624332428,Dennis Kucinich,Female,45-49,Strong Democrat,Somewhat liberal,College degree,"$50,000 or more",Yes,Yes,Somewhat,In the last month,Health care/Medicare,Takes strong stands on the issues,Strongly disapprove,Kerry,45-59,40-49,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Kerry,Central
558462.0,Iowa,82.0,Call 2,0.54840624332428,Dennis Kucinich,Female,25-29,Strong Democrat,Very liberal,College degree,"Under $50,000",No,Yes,A great deal,In the last 3 days,The war in Iraq,Takes strong stands on the issues,Somewhat disapprove,Dean,17-29,25-29,17-29,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,Dean,Central
558463.0,Iowa,41.0,Call 1,1.9794088602066,Howard Dean,Female,75 or over,Republican,Somewhat liberal,No college degree,,No,No,Not at all,In the last 3 days,National security,Takes strong stands on the issues,Somewhat approve,Gephardt,60 or over,65 or over,65 or over,No college degree,Independent,Strongly/Somewhat approve,Not much/Not at all,65 or over,Liberal,In the last 3 days/week,Gephardt,West
558464.0,Iowa,41.0,Call 1,1.70289814472198,John Edwards,Female,60-64,Independent,Somewhat liberal,College degree,"Under $50,000",No,No,Not at all,In the last month,Health care/Medicare,Has the right experience,Strongly disapprove,Kerry,60 or over,50-64,45-59,College degree,Republican,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last month/Before that,Kerry,West
558465.0,Iowa,41.0,Call 1,1.70289814472198,John Edwards,Female,65-74,Strong Democrat,,College degree,"Under $50,000",No,No,Not at all,Before that,Health care/Medicare,Takes strong stands on the issues,Strongly disapprove,Gephardt,60 or over,65 or over,65 or over,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,,In the last month/Before that,Gephardt,West
558466.0,Iowa,22.0,Call 1,1.08147370815277,Dick Gephardt,Female,75 or over,Strong Democrat,Very liberal,No college degree,"Under $50,000",No,No,Somewhat,Before that,Omit,Cares about people like me,Somewhat disapprove,Kerry,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,65 or over,Liberal,In the last month/Before that,Kerry,West
558467.0,Iowa,22.0,Call 1,1.08147370815277,Dick Gephardt,Female,75 or over,Strong Democrat,Somewhat liberal,No college degree,"Under $50,000",No,Yes,Not at all,Before that,Health care/Medicare,Takes strong stands on the issues,Somewhat approve,No second choice,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,65 or over,Liberal,In the last month/Before that,No second choice,West
