ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WGT,DPRES,SEX,RACE,MEXICAN,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,EMPLOY,VISITWEB,TIMEPRI,ISSUE,QUAL,NEC,IRAQAPP,BREAKPRI,BUSHANGR,BEATBUSH,SATKRYAZ,AGE,AGE60,AGE65,ATTEND2,ATTREL,BREAK2,COLLEDUC,EMPWMN,iraq2,MILHH,MILVOTE,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,VISWEB2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
667405.0,Arizona,,,Backside complete,Absentee by phone,2.33640241622925,John Kerry,Female,White,No,50-59,Democrat,Moderate,High school graduate,"$15,000-$29,999",About the same,No one does,No one has,None,Never,Not working and not looking for work,Never,,Education,He has the right experience,Not so good,Somewhat approve,,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Satisfied,45-64,45-59,50-64,Never,All others/Omits,,No college degree,Unemployed women,Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Democrat,Moderate,None,White None,White female,,No,No,Rarely/Never,White,Maricopa County,"City: 50,000 to 500,000","City over 50,000",6.0,85210.0
667406.0,Arizona,,,Backside complete,Absentee by phone,2.33640241622925,John Kerry,Male,,,45-49,Independent,Moderate,College graduate,,About the same,No one does,No one has,,Omit,Employed full-time,Rarely,,Economy/Jobs,He has the right experience,Good,Somewhat disapprove,,"Dissatisfied, but not angry",He agrees with you on the major issues,Satisfied,45-64,45-59,40-49,Omit,All others/Omits,,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Excellent/Good,18-64,Independent,Moderate,,All others/Omits,,,No,No,Rarely/Never,,Maricopa County,,,4.0,99999.0
667407.0,Arizona,,,Backside complete,Absentee by phone,2.33640241622925,John Kerry,Female,White,No,30-39,Democrat,Moderate,College graduate,"$75,000-$99,999",About the same,No one does,No one has,Protestant,Never,Employed full-time,Rarely,,Education,He has a positive message,Not so good,Strongly disapprove,,Angry,He agrees with you on the major issues,Satisfied,30-44,30-44,30-39,Never,Protestant/Do not attend weekly,,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,,No,No,Rarely/Never,White,Rest of state,"City: 50,000 to 500,000","City over 50,000",1.0,86004.0
667408.0,Arizona,,,Backside complete,Absentee by phone,1.60275721549988,John Kerry,Female,White,No,75 or over,Democrat,Somewhat conservative,Some college or associate degree,"$15,000-$29,999",About the same,No one does,"Yes, someone else has",Protestant,Once a week,Not working and not looking for work,Rarely,,Health care/Medicare,He has a positive message,Not so good,Strongly disapprove,,Angry,He agrees with you on the major issues,Satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,White female,,No,No,Rarely/Never,White,Maricopa County,"City: 50,000 to 500,000","City over 50,000",5.0,85257.0
667409.0,Arizona,,,Backside complete,Absentee by phone,2.33640241622925,Joe Lieberman,Female,White,No,50-59,Democrat,Somewhat liberal,Did not complete high school,"$75,000-$99,999",About the same,No one does,No one has,Catholic,A few times a year,Employed full-time,Never,,Education,He understands Arizona,Not so good,Somewhat approve,,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Satisfied,45-64,45-59,50-64,Occasionally,Catholic/Do not attend weekly,,No college degree,Employed women,Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,White female,,No,No,Rarely/Never,White,Rest of state,"City: 50,000 to 500,000","City over 50,000",7.0,85365.0
667410.0,Arizona,,,Backside complete,Absentee by phone,1.60275721549988,John Kerry,Female,White,No,65-74,Democrat,Somewhat liberal,College graduate,"$15,000-$29,999",Worse today,No one does,No one has,Jewish,A few times a year,Not working and looking for work,Never,,Taxes,He has the right experience,Poor,Omit,,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Satisfied,65 or over,60 or over,65 or over,Occasionally,All others/Omits,,College degree,Unemployed women,Omit,No,No,Not so good/Poor,65 or over,Democrat,Liberal,Jewish,White Jewish,White female,,No,No,Rarely/Never,White,Maricopa County,"City over 500,000","City over 50,000",3.0,85032.0
667411.0,Arizona,,,Backside complete,Absentee by phone,2.33640241622925,Howard Dean,Female,Other,No,30-39,Democrat,Somewhat conservative,College graduate,"$30,000-$49,999",About the same,No one does,"Yes, someone else has",Other Christian,A few times a month,Employed full-time,Rarely,,Taxes,He has a positive message,Good,Somewhat approve,,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Satisfied,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,,College degree,Employed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Excellent/Good,18-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Non-white female,,No,No,Rarely/Never,American Indian,Pima/Pinal/Santa Cruz,Suburbs,Suburbs,7.0,85634.0
667412.0,Arizona,,,Backside complete,Absentee by phone,2.33640241622925,Joe Lieberman,Female,White,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,"Under $15,000",Worse today,No one does,No one has,Jewish,A few times a year,Employed full-time,Never,,Health care/Medicare,He stands up for what he believes,Good,Somewhat approve,,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Satisfied,45-64,45-59,50-64,Occasionally,All others/Omits,,No college degree,Employed women,Strongly/Somewhat approve,No,No,Excellent/Good,18-64,Democrat,Liberal,Jewish,White Jewish,White female,,No,No,Rarely/Never,White,Maricopa County,"City over 500,000","City over 50,000",3.0,85021.0
667413.0,Arizona,,,Backside complete,Absentee by phone,2.33640241622925,Howard Dean,Female,White,No,50-59,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",About the same,No one does,No one has,None,Never,Employed full-time,Occasionally,,Economy/Jobs,He has a positive message,Good,Strongly disapprove,,"Dissatisfied, but not angry",He agrees with you on the major issues,Satisfied,45-64,45-59,50-64,Never,All others/Omits,,No college degree,Employed women,Somewhat/Strongly disapprove,No,No,Excellent/Good,18-64,Democrat,Moderate,None,White None,White female,,No,No,Frequently/Occasionally,White,Maricopa County,"City: 50,000 to 500,000","City over 50,000",6.0,85204.0
667414.0,Arizona,,,Backside complete,Absentee by phone,1.45587313175201,Howard Dean,Female,White,No,65-74,Democrat,Very liberal,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,"Yes, someone else has",Protestant,Once a week,Not working and not looking for work,Never,,Education,He can defeat George W. Bush,Poor,Strongly disapprove,,Angry,He agrees with you on the major issues,Satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,,No,No,Rarely/Never,White,Maricopa County,"City: 50,000 to 500,000","City over 50,000",5.0,85250.0
667415.0,Arizona,,,Backside complete,Absentee by phone,1.60275721549988,John Kerry,Female,White,No,75 or over,Independent,Somewhat liberal,College graduate,"$100,000 or more",About the same,No one does,"Yes, someone else has",Catholic,Once a week,Not working and not looking for work,Never,,Omit,He cares about people like me,Not so good,Strongly disapprove,,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Satisfied,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,,College degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Independent,Liberal,Catholic,White Catholic,White female,,No,No,Rarely/Never,White,Maricopa County,Suburbs,Suburbs,2.0,85381.0
667416.0,Arizona,,,Backside complete,Absentee by phone,2.07658672332764,John Kerry,Male,White,No,75 or over,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",About the same,No one does,"Yes, I have",Catholic,Once a week,Not working and not looking for work,Never,,Economy/Jobs,Omit,Omit,Somewhat approve,,"Dissatisfied, but not angry",He agrees with you on the major issues,,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Omit,65 or over,Democrat,Moderate,Catholic,White Catholic,White male,,No,No,Rarely/Never,White,Maricopa County,"City over 500,000","City over 50,000",3.0,85023.0
667417.0,Arizona,,,Backside complete,Absentee by phone,1.25169777870178,John Kerry,Female,White,No,60-64,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Worse today,No one does,No one has,None,Never,Not working and not looking for work,Occasionally,,The war in Iraq,He can defeat George W. Bush,Poor,Strongly disapprove,,Angry,He can defeat George W. Bush in November,Satisfied,45-64,60 or over,50-64,Never,All others/Omits,,College degree,Unemployed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,None,White None,White female,,No,No,Frequently/Occasionally,White,Pima/Pinal/Santa Cruz,"City: 10,000 to 49,999",Small cities and Rural,8.0,85650.0
667418.0,Arizona,,,Backside complete,Absentee by phone,2.33640241622925,Wesley Clark,Female,White,No,,Independent,Moderate,Postgraduate study,,Worse today,No one does,"Yes, someone else has",Protestant,A few times a month,Employed part-time,Frequently,,Economy/Jobs,He has a positive message,Poor,Strongly disapprove,,Angry,He can defeat George W. Bush in November,Satisfied,,,,Occasionally,Protestant/Do not attend weekly,,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,,No,No,Frequently/Occasionally,White,Maricopa County,"City: 50,000 to 500,000","City over 50,000",5.0,85258.0
667419.0,Arizona,,,Backside complete,Absentee by phone,1.61215722560883,Wesley Clark,Female,White,No,75 or over,Democrat,Somewhat liberal,High school graduate,"$15,000-$29,999",About the same,No one does,"Yes, someone else has",Protestant,More than once a week,Not working and not looking for work,Never,,The war in Iraq,He has the right experience,Poor,Somewhat approve,,"Dissatisfied, but not angry",He agrees with you on the major issues,Satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,,No college degree,Unemployed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,,No,No,Rarely/Never,White,Maricopa County,"City: 50,000 to 500,000","City over 50,000",5.0,85257.0
667420.0,Arizona,,,Backside complete,Absentee by phone,1.90718603134155,,Male,White,No,75 or over,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Worse today,No one does,"Yes, I have",Protestant,Once a week,Not working and not looking for work,Rarely,,Economy/Jobs,He can defeat George W. Bush,Not so good,Strongly disapprove,,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White male,,No,No,Rarely/Never,White,Pima/Pinal/Santa Cruz,Suburbs,Suburbs,8.0,85737.0
667421.0,Arizona,,,Backside complete,Absentee by phone,1.86522996425629,Wesley Clark,Female,White,No,65-74,Democrat,Moderate,Some college or associate degree,"$100,000 or more",About the same,No one does,"Yes, someone else has",Protestant,A few times a month,Not working and not looking for work,Never,,The war in Iraq,He has the right experience,Not so good,Strongly disapprove,,"Dissatisfied, but not angry",He agrees with you on the major issues,Satisfied,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,,No,No,Rarely/Never,White,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,86303.0
667422.0,Arizona,,,Backside complete,Absentee by phone,1.25169777870178,John Kerry,Female,White,No,65-74,Democrat,Very liberal,College graduate,"$50,000-$74,999",About the same,No one does,"Yes, someone else has",Protestant,A few times a year,Not working and not looking for work,Never,,The war in Iraq,He can defeat George W. Bush,Poor,Strongly disapprove,,Angry,He can defeat George W. Bush in November,Satisfied,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,,College degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,,No,No,Rarely/Never,White,Pima/Pinal/Santa Cruz,Suburbs,Suburbs,8.0,85750.0
667423.0,Arizona,,,Backside complete,Absentee by phone,1.25169777870178,John Kerry,Female,White,No,65-74,Democrat,Moderate,High school graduate,"$50,000-$74,999",About the same,No one does,"Yes, someone else has",Protestant,A few times a year,Not working and not looking for work,Occasionally,,Health care/Medicare,He has a positive message,Not so good,Strongly disapprove,,Angry,He can defeat George W. Bush in November,Satisfied,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,,No,No,Frequently/Occasionally,White,Pima/Pinal/Santa Cruz,Suburbs,Suburbs,8.0,85742.0
667424.0,Arizona,,,Backside complete,Absentee by phone,2.0887656211853,Wesley Clark,Male,White,No,65-74,Democrat,Moderate,High school graduate,"$30,000-$49,999",About the same,No one does,"Yes, I have",Catholic,Once a week,Not working and not looking for work,Rarely,,The war in Iraq,He can defeat George W. Bush,Poor,Strongly disapprove,,Angry,He can defeat George W. Bush in November,Satisfied,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Moderate,Catholic,White Catholic,White male,,No,No,Rarely/Never,White,Maricopa County,Suburbs,Suburbs,2.0,85374.0
667425.0,Arizona,,,Backside complete,Absentee by phone,2.33640241622925,Howard Dean,Female,White,No,30-39,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,No one has,None,Never,Employed full-time,Occasionally,,The war in Iraq,He stands up for what he believes,Not so good,Somewhat disapprove,,Angry,He agrees with you on the major issues,Satisfied,30-44,30-44,30-39,Never,All others/Omits,,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,None,White None,White female,,No,No,Frequently/Occasionally,White,Pima/Pinal/Santa Cruz,"City: 50,000 to 500,000","City over 50,000",7.0,85745.0
