ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WGT,dpres,SEX,RACE,MEXICAN,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,GAY,TIMEPRI,issue,qual,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
994167.0,California,,,Backside complete,Absentee by phone,2.18151307106018,John Kerry,Female,White,No,65-74,Democrat,Somewhat conservative,Some college or associate degree,"$30,000-$49,999",Better today,No one does,Other Christian,Yes,,Economy/Jobs,He cares about people like me,,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Neither candidate,65 or over,60 or over,65 or over,,No college degree,Yes,"Under $50,000",65 or over,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,,Only Kerry/Neither,Only Edwards/Neither,No,No,White,L.A. County,Suburbs,Suburbs,32.0,91706.0
994168.0,California,,,Backside complete,Absentee by phone,2.14307522773743,John Kerry,Female,White,No,40-44,Democrat,Somewhat conservative,Postgraduate study,"$30,000-$49,999",Worse today,No one does,Catholic,No,,Health care/Medicare,He stands up for what he believes,,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,30-44,30-44,40-49,,College degree,Yes,"Under $50,000",18-64,Democrat,Conservative,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,,Only Edwards/Either,Only Kerry/Either,No,No,White,L.A. County,Suburbs,Suburbs,32.0,91706.0
994169.0,California,,,Backside complete,Absentee by phone,2.18151307106018,John Kerry,Female,White,No,75 or over,Independent,Somewhat liberal,Postgraduate study,"$15,000-$29,999",About the same,,Protestant,No,,Economy/Jobs,He can defeat George W. Bush,,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Omit,Both candidates,65 or over,60 or over,65 or over,,College degree,No,"Under $50,000",65 or over,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,,Only Edwards/Either,Only Kerry/Either,,,White,L.A. County,Suburbs,Suburbs,26.0,91711.0
994170.0,California,,,Backside complete,Absentee by phone,2.14307522773743,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,High school graduate,"$15,000-$29,999",Worse today,"Yes, I do",Other Christian,No,,Economy/Jobs,He cares about people like me,,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,,No college degree,Yes,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,L.A. County,Suburbs,Suburbs,32.0,91722.0
994171.0,California,,,Backside complete,Absentee by phone,2.07737612724304,John Kerry,Male,Hispanic/Latino,Yes,30-39,Democrat,Somewhat conservative,Some college or associate degree,"$50,000-$74,999",Better today,"Yes, I do",Catholic,No,,Economy/Jobs,He can defeat George W. Bush,,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,30-39,,No college degree,No,"$50,000 or more",18-64,Democrat,Conservative,Catholic,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Hispanic/Latino,L.A. County,Suburbs,Suburbs,32.0,91722.0
994175.0,California,,,Backside complete,Absentee by phone,2.07737612724304,John Kerry,Male,Hispanic/Latino,Yes,45-49,Democrat,Moderate,College graduate,"$50,000-$74,999",About the same,No one does,Catholic,No,,Taxes,He has the right experience,,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,,College degree,Yes,"$50,000 or more",18-64,Democrat,Moderate,Catholic,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,,Only Edwards/Either,Only Kerry/Either,No,No,Hispanic/Latino,Southern California,"City: 50,000 to 500,000","City over 50,000",43.0,91762.0
994176.0,California,,,Backside complete,Absentee by phone,2.14307522773743,John Kerry,Female,White,No,40-44,Democrat,Very liberal,Postgraduate study,"Under $15,000",About the same,No one does,Protestant,No,,Economy/Jobs,He can defeat George W. Bush,,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,,College degree,No,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,,Only Edwards/Either,Only Kerry/Either,No,No,White,L.A. County,"City: 50,000 to 500,000","City over 50,000",38.0,91766.0
994178.0,California,,,Backside complete,Absentee by phone,2.14307522773743,John Kerry,Female,Hispanic/Latino,Yes,30-39,Democrat,Moderate,College graduate,"$50,000-$74,999",About the same,"Yes, I do and someone else does",Catholic,No,,Education,He can defeat George W. Bush,,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Omit,Both candidates,30-44,30-44,30-39,,College degree,Yes,"$50,000 or more",18-64,Democrat,Moderate,Catholic,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Hispanic/Latino,L.A. County,Suburbs,Suburbs,26.0,91775.0
994179.0,California,,,Backside complete,Absentee by phone,2.18151307106018,John Kerry,Female,Hispanic/Latino,Yes,65-74,Democrat,Somewhat liberal,High school graduate,"$15,000-$29,999",Worse today,No one does,Catholic,No,,Health care/Medicare,He can defeat George W. Bush,,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Only John Kerry,65 or over,60 or over,65 or over,,No college degree,Yes,"Under $50,000",65 or over,Democrat,Liberal,Catholic,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,,Only Kerry/Neither,Only Kerry/Either,No,No,Hispanic/Latino,Southern California,Suburbs,Suburbs,26.0,91786.0
994181.0,California,,,Backside complete,Absentee by phone,2.07737612724304,John Kerry,Male,Hispanic/Latino,Yes,50-59,Democrat,Somewhat conservative,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,Catholic,No,,Economy/Jobs,He has the right experience,,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,,No college degree,No,"$50,000 or more",18-64,Democrat,Conservative,Catholic,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,,Only Kerry/Neither,Only Kerry/Either,No,No,Hispanic/Latino,L.A. County,Suburbs,Suburbs,29.0,91801.0
994182.0,California,,,Backside complete,Absentee by phone,2.14307522773743,John Kerry,Female,White,No,30-39,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",About the same,No one does,Protestant,No,,Health care/Medicare,He cares about people like me,,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Omit,Dissatisfied if either one is the nominee,Omit,Yes,Omit,Only John Kerry,30-44,30-44,30-39,,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Omit,Omit,,Only Kerry/Neither,Only Kerry/Either,No,No,White,Southern California,Suburbs,Suburbs,51.0,91911.0
994183.0,California,,,Backside complete,Absentee by phone,2.14307522773743,John Kerry,Female,White,No,40-44,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,Jewish,No,,Economy/Jobs,He can defeat George W. Bush,,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Only John Kerry,30-44,30-44,40-49,,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,,Only Kerry/Neither,Only Kerry/Either,No,No,White,Southern California,Suburbs,Suburbs,51.0,91913.0
994184.0,California,,,Backside complete,Absentee by phone,2.07737612724304,John Kerry,Male,White,No,50-59,Independent,Moderate,Some college or associate degree,"$75,000-$99,999",Better today,No one does,Catholic,No,,Economy/Jobs,He stands up for what he believes,,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Neither candidate,45-64,45-59,50-64,,No college degree,Yes,"$50,000 or more",18-64,Independent,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Southern California,Suburbs,Suburbs,53.0,91932.0
994188.0,California,,,Backside complete,Absentee by phone,2.07737612724304,John Kerry,Male,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",Worse today,No one does,Something else,No,,Economy/Jobs,He can defeat George W. Bush,,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Has no effect on jobs in your state,Both candidates,45-64,45-59,50-64,,College degree,No,"Under $50,000",18-64,Democrat,Liberal,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,,Only Edwards/Either,Only Kerry/Either,No,No,White,Southern California,"City over 500,000","City over 50,000",53.0,92037.0
994189.0,California,,,Backside complete,Absentee by phone,1.94710731506348,John Kerry,Female,White,No,18-24,Something Else,Somewhat liberal,College graduate,"$30,000-$49,999",Worse today,No one does,Other Christian,No,,The war in Iraq,He can defeat George W. Bush,,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Neither candidate,No,Creates more jobs in your state,Only John Kerry,18-29,18-29,18-24,,College degree,No,"Under $50,000",18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,,Only Kerry/Neither,Only Kerry/Either,No,No,White,Southern California,Suburbs,Suburbs,49.0,92056.0
994190.0,California,,,Backside complete,Absentee by phone,2.1146354675293,John Kerry,Male,White,No,65-74,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",Worse today,"Yes, someone else does",Protestant,No,,Taxes,He can defeat George W. Bush,,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,65 or over,60 or over,65 or over,,College degree,No,"$50,000 or more",65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Southern California,Suburbs,Suburbs,52.0,92064.0
994194.0,California,,,Backside complete,Absentee by phone,1.94710731506348,John Kerry,Female,Hispanic/Latino,Yes,18-24,Democrat,Moderate,High school graduate,"$50,000-$74,999",About the same,"Yes, someone else does",Catholic,Yes,,Economy/Jobs,He can defeat George W. Bush,,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,18-29,18-29,18-24,,No college degree,Yes,"$50,000 or more",18-64,Democrat,Moderate,Catholic,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,Hispanic/Latino,Southern California,"City over 500,000","City over 50,000",53.0,92105.0
994195.0,California,,,Backside complete,Absentee by phone,2.18151307106018,John Kerry,Female,White,No,60-64,Independent,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",About the same,No one does,Something else,No,,Education,He stands up for what he believes,,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,Omit,Creates more jobs in your state,Only John Kerry,45-64,60 or over,50-64,,No college degree,Omit,"$50,000 or more",18-64,Independent,Liberal,Something else,White Something else,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,,Only Kerry/Neither,Only Kerry/Either,No,No,White,Southern California,"City over 500,000","City over 50,000",53.0,92105.0
994196.0,California,,,Backside complete,Absentee by phone,1.887415766716,John Kerry,Male,White,No,18-24,Democrat,Somewhat liberal,College graduate,"Under $15,000",About the same,No one does,Protestant,No,,Economy/Jobs,He can defeat George W. Bush,,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Only John Kerry,18-29,18-29,18-24,,College degree,Yes,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,,Only Kerry/Neither,Only Kerry/Either,No,No,White,Southern California,"City over 500,000","City over 50,000",53.0,92107.0
994200.0,California,,,Backside complete,Absentee by phone,2.271559715271,John Kerry,Male,,,50-59,Independent,Somewhat liberal,College graduate,,About the same,No one does,Protestant,No,,Education,He is honest and trustworthy,,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Has no effect on jobs in your state,Both candidates,45-64,45-59,50-64,,College degree,No,,18-64,Independent,Liberal,Protestant/Other Christian,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,,Only Edwards/Either,Only Kerry/Either,,Only Edwards/Either,Only Kerry/Either,No,No,,Southern California,"City over 500,000","City over 50,000",53.0,92115.0
