ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,MARRIED,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
996102.0,Ohio,93.0,Call 1,Backside complete,0.605163037776947,John Edwards,Female,White,No,65-74,Independent,Moderate,High school graduate,"$15,000-$29,999",About the same,No one does,Catholic,Yes,Today,Education,He is honest and trustworthy,Omit,Enthusaistic,Omit,Omit,Satisfied only if Edwards is the nominee,Both candidates,Omit,Creates more jobs in your state,Only John Edwards,65 or over,60 or over,65 or over,Omit,No college degree,Omit,"Under $50,000",65 or over,Independent,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,No,No,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,5.0,45875.0
996103.0,Ohio,93.0,Call 1,Backside complete,0.550764739513397,John Kerry,Female,White,No,65-74,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,Catholic,Yes,In the last month,Omit,He cares about people like me,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,Yes,"Under $50,000",65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,5.0,45875.0
996128.0,Ohio,79.0,Call 1,Backside not complete,1.94815170764923,John Kerry,Female,White,No,60-64,,,,,,,,,In the last month,Taxes,He cares about people like me,,"Satisfied, but not enthusiastic",,,Satisfied only if Edwards is the nominee,Only John Edwards,,,Only John Edwards,45-64,60 or over,50-64,,,,,17-64,,,,,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,,,White,Northeast,Rural,Small cities and Rural,6.0,44506.0
996136.0,Ohio,93.0,Call 1,Backside complete,0.605163037776947,John Edwards,Female,White,No,60-64,Democrat,Somewhat conservative,High school graduate,,About the same,No one does,Catholic,No,Today,Economy/Jobs,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Only John Edwards,No,Creates more jobs in your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,,17-64,Democrat,Conservative,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,5.0,45875.0
996149.0,Ohio,21.0,Call 1,Backside complete,0.926766991615295,John Kerry,Female,White,No,50-59,Independent,Somewhat conservative,Postgraduate study,"$30,000-$49,999",Better today,"Yes, I do",Catholic,No,In the last month,Economy/Jobs,He has a positive message,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Not too/not at all important,College degree,Yes,"Under $50,000",17-64,Independent,Conservative,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Cuyahoga County,"City: 10,000 to 49,999",Small cities and Rural,10.0,44130.0
996152.0,Ohio,11.0,Call 1,Backside complete,0.633796095848084,John Edwards,Female,White,No,65-74,Independent,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Catholic,Yes,Before that,Economy/Jobs,He can defeat George W. Bush,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Edwards,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,No,"Under $50,000",65 or over,Independent,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,No,No,White,Cuyahoga County,"City: 10,000 to 49,999",Small cities and Rural,11.0,44146.0
996153.0,Ohio,11.0,Call 1,Backside complete,0.539461374282837,John Kerry,Female,White,No,50-59,Democrat,Moderate,Some college or associate degree,"Under $15,000",Worse today,"Yes, I do",Protestant,No,In the last month,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"Under $50,000",17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Cuyahoga County,"City: 10,000 to 49,999",Small cities and Rural,11.0,44146.0
996166.0,Ohio,93.0,Call 1,Backside not complete,0.509823024272919,Did not vote,Male,White,,50-59,,,,,,,,,Omit,Omit,Omit,,"Satisfied, but not enthusiastic",,,Dissatisfied if either one is the nominee,Neither candidate,,,Neither candidate,45-64,45-59,50-64,,,,,17-64,,,,,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Omit,Only Kerry/Neither,Only Edwards/Neither,,,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,5.0,45875.0
996185.0,Ohio,11.0,Call 1,Backside complete,0.496572107076645,John Edwards,Female,Black,No,30-39,Independent,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Other Christian,Yes,In the last month,Taxes,He has a positive message,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Not too/not at all important,No college degree,No,"Under $50,000",17-64,Independent,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Black,Cuyahoga County,"City: 10,000 to 49,999",Small cities and Rural,11.0,44146.0
996198.0,Ohio,93.0,Call 1,Backside complete,0.49318066239357,John Edwards,Male,White,No,50-59,Democrat,Somewhat liberal,High school graduate,"$75,000-$99,999",About the same,No one does,Catholic,Yes,In the last three days,Economy/Jobs,He cares about people like me,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Only John Edwards,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,No college degree,No,"$50,000 or more",17-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,5.0,45875.0
996219.0,Ohio,11.0,Call 1,Backside complete,0.858376920223236,Dennis Kucinich,Female,Other,No,65-74,Democrat,Moderate,College graduate,"$75,000-$99,999",Worse today,"Yes, someone else does",Protestant,Yes,In the last week,Health care/Medicare,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Omit,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,College degree,Yes,"$50,000 or more",65 or over,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,Other,Cuyahoga County,"City: 10,000 to 49,999",Small cities and Rural,11.0,44146.0
996229.0,Ohio,93.0,Call 1,Backside complete,0.488272041082382,John Kerry,Female,White,No,50-59,Democrat,Very liberal,High school graduate,"Under $15,000",Worse today,No one does,Catholic,No,In the last month,Economy/Jobs,He can defeat George W. Bush,Omit,Angry,He can defeat George W. Bush in November,Omit,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Only John Kerry,45-64,45-59,50-64,Omit,No college degree,No,"Under $50,000",17-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,5.0,45875.0
996257.0,Ohio,11.0,Call 1,Backside complete,0.596773266792297,Dennis Kucinich,Female,White,No,45-49,Democrat,Moderate,College graduate,"$50,000-$74,999",Worse today,"Yes, someone else does",Catholic,No,In the last week,Health care/Medicare,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Dissatisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Neither candidate,45-64,45-59,40-49,Very/somewhat important,College degree,No,"$50,000 or more",17-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,"Yes, I am or someone in household is",No,White,Cuyahoga County,"City: 10,000 to 49,999",Small cities and Rural,11.0,44146.0
996290.0,Ohio,94.0,Call 1,Backside complete,0.727009475231171,John Kerry,Female,White,No,60-64,Independent,Somewhat conservative,Did not complete high school,,Omit,No one does,Protestant,Yes,In the last month,Omit,He is honest and trustworthy,Omit,Omit,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Dissatisfied if either one is the nominee,Both candidates,No,Omit,Both candidates,45-64,60 or over,50-64,Omit,No college degree,No,,17-64,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Northwest,Suburbs,Suburbs,5.0,45856.0
996299.0,Ohio,11.0,Call 1,Backside complete,0.496978163719177,John Kerry,Female,Black,No,40-44,Democrat,Moderate,College graduate,"$30,000-$49,999",Worse today,"Yes, someone else does",Something else,No,In the last month,Taxes,He cares about people like me,Somewhat important,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,30-44,30-44,40-49,Very/somewhat important,College degree,Yes,"Under $50,000",17-64,Democrat,Moderate,Something else,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,Black,Cuyahoga County,"City: 10,000 to 49,999",Small cities and Rural,11.0,44146.0
996300.0,Ohio,11.0,Call 1,Backside complete,0.494361370801926,John Edwards,Female,Black,No,25-29,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",About the same,"Yes, someone else does",Something else,No,Today,Health care/Medicare,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,17-29,17-29,25-29,Very/somewhat important,No college degree,Yes,"Under $50,000",17-64,Democrat,Liberal,Something else,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,Black,Cuyahoga County,"City: 10,000 to 49,999",Small cities and Rural,11.0,44146.0
996304.0,Ohio,93.0,Call 1,Backside complete,0.48897397518158,John Edwards,Female,White,No,50-59,Independent,Moderate,High school graduate,"$15,000-$29,999",About the same,"Yes, someone else does",Protestant,No,Today,Taxes,Omit,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Dissatisfied if either one is the nominee,Only John Kerry,No,Takes more jobs from your state,Neither candidate,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"Under $50,000",17-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,"Yes, I am or someone in household is",No,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,5.0,45875.0
996305.0,Ohio,93.0,Call 1,Backside complete,0.605163037776947,John Edwards,Female,White,No,65-74,Democrat,Moderate,Some college or associate degree,"Under $15,000",Worse today,No one does,Catholic,No,In the last three days,Economy/Jobs,He has a positive message,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Only John Edwards,No,Takes more jobs from your state,Neither candidate,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,No,"Under $50,000",65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,5.0,45875.0
996332.0,Ohio,94.0,Call 1,Backside complete,0.727009475231171,John Kerry,Female,Other,No,60-64,Democrat,Somewhat liberal,Some college or associate degree,"Under $15,000",Worse today,No one does,None,No,In the last month,Health care/Medicare,He has a positive message,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"Under $50,000",17-64,Democrat,Liberal,None,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Other,Northwest,Suburbs,Suburbs,5.0,45856.0
