ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,GAY,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
994992.0,New York,64.0,Call 1,Backside complete,0.828441381454468,John Kerry,Female,White,No,50-59,Democrat,Very liberal,College graduate,"$100,000 or more",About the same,No one does,Protestant,Yes,In the last month,Health care/Medicare,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Has no effect on jobs in your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,New York City,"City over 500,000","City over 50,000",8.0,10014.0
994993.0,New York,78.0,Call 1,Backside complete,1.03418326377869,John Kerry,Male,Black,No,30-39,Democrat,Moderate,High school graduate,"$15,000-$29,999",About the same,No one does,Catholic,No,Before that,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,30-39,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Catholic,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,New York City,"City over 500,000","City over 50,000",6.0,11434.0
994994.0,New York,39.0,Call 1,Backside not complete,1.01668107509613,John Kerry,Female,White,No,65-74,,,,,,,,,In the last week,Health care/Medicare,He has the right experience,,Angry,,,Satisfied if either one is the nominee,Both candidates,,,Both candidates,65 or over,60 or over,65 or over,,,,,65 or over,,,,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,,,White,New York City,"City over 500,000","City over 50,000",8.0,11204.0
994997.0,New York,26.0,Call 1,Backside complete,0.644266784191132,John Edwards,Male,White,No,60-64,Democrat,Moderate,Some college or associate degree,,Worse today,"Yes, someone else does",Catholic,No,In the last three days,Economy/Jobs,He has a positive message,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Only John Edwards,45-64,60 or over,50-64,Not too/not at all important,No college degree,Yes,,18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",No,White,Upstate urban,"City: 50,000 to 500,000","City over 50,000",26.0,14211.0
995001.0,New York,27.0,Call 1,Backside not complete,0.501538217067719,John Kerry,Female,White,No,50-59,,,,,,,,,Before that,Economy/Jobs,He can defeat George W. Bush,,"Dissatisfied, but not angry",,,Satisfied only if Kerry is the nominee,Both candidates,,,Both candidates,45-64,45-59,50-64,,,,,18-64,,,,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,,,White,Upstate urban,Suburbs,Suburbs,26.0,14085.0
995004.0,New York,64.0,Call 1,Backside complete,1.09752893447876,Dennis Kucinich,Female,White,No,25-29,Democrat,Very liberal,College graduate,"$30,000-$49,999",About the same,No one does,Jewish,No,In the last month,The war in Iraq,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,18-29,18-29,25-29,Very/somewhat important,College degree,Yes,"Under $50,000",18-64,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,New York City,"City over 500,000","City over 50,000",8.0,10014.0
995006.0,New York,64.0,Call 1,Backside complete,0.77094978094101,John Edwards,Male,White,No,50-59,Democrat,Moderate,Postgraduate study,"$100,000 or more",Better today,No one does,Catholic,No,In the last week,Health care/Medicare,He has a positive message,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,New York City,"City over 500,000","City over 50,000",8.0,10014.0
995008.0,New York,78.0,Call 1,Backside complete,1.16451740264893,John Kerry,Female,Black,No,60-64,Democrat,Somewhat liberal,High school graduate,"$30,000-$49,999",About the same,"Yes, someone else does",Protestant,No,Before that,Taxes,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,No college degree,Yes,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,Black,New York City,"City over 500,000","City over 50,000",6.0,11434.0
995015.0,New York,35.0,Call 1,Backside complete,0.681664347648621,John Edwards,Female,Asian,No,30-39,Independent,Very liberal,Postgraduate study,"$30,000-$49,999",About the same,No one does,None,No,Today,Economy/Jobs,He has a positive message,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,30-44,30-44,30-39,Not too/not at all important,College degree,No,"Under $50,000",18-64,Independent,Liberal,None,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Asian,New York City,"City over 500,000","City over 50,000",10.0,11201.0
995017.0,New York,26.0,Call 1,Backside complete,0.644266784191132,John Edwards,Male,White,No,60-64,Independent,Somewhat liberal,College graduate,"$30,000-$49,999",Worse today,No one does,Jewish,No,In the last month,Economy/Jobs,He has a positive message,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,College degree,No,"Under $50,000",18-64,Independent,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Upstate urban,"City: 50,000 to 500,000","City over 50,000",26.0,14211.0
995023.0,New York,27.0,Call 1,Backside complete,0.526902437210083,John Kerry,Female,White,No,65-74,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Worse today,No one does,Catholic,No,Before that,The war in Iraq,He can defeat George W. Bush,Not at all important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,65 or over,60 or over,65 or over,Not too/not at all important,College degree,No,"$50,000 or more",65 or over,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Upstate urban,Suburbs,Suburbs,26.0,14085.0
995028.0,New York,64.0,Call 1,Backside complete,0.799644708633423,John Edwards,Female,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$100,000 or more",Worse today,No one does,Jewish,No,In the last week,Economy/Jobs,He cares about people like me,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Omits,Only John Kerry,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Jewish,White Jewish,Omit,Omit,White female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,New York City,"City over 500,000","City over 50,000",8.0,10014.0
995030.0,New York,78.0,Call 1,Backside complete,1.07267582416534,John Kerry,Female,Black,No,50-59,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",About the same,"Yes, I do",Something else,No,Today,Economy/Jobs,He can defeat George W. Bush,Not at all important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Something else,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,New York City,"City over 500,000","City over 50,000",6.0,11434.0
995036.0,New York,35.0,Call 1,Backside not complete,0.706212282180786,John Kerry,Female,White,No,40-44,,,,,,,,,In the last month,Economy/Jobs,He has the right experience,,"Dissatisfied, but not angry",,,Satisfied if either one is the nominee,Both candidates,,,Only John Kerry,30-44,30-44,40-49,,,,,18-64,,,,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,,,White,New York City,"City over 500,000","City over 50,000",10.0,11201.0
995038.0,New York,26.0,Call 1,Backside complete,0.593455612659454,John Edwards,Male,White,No,45-49,Democrat,Very liberal,Some college or associate degree,"$100,000 or more",Worse today,No one does,Protestant,No,Before that,Economy/Jobs,He can defeat George W. Bush,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Upstate urban,"City: 50,000 to 500,000","City over 50,000",26.0,14211.0
995042.0,New York,27.0,Call 1,Backside complete,0.501538217067719,John Kerry,Female,White,No,40-44,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",About the same,"Yes, someone else does",Catholic,No,In the last month,Economy/Jobs,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Upstate urban,Suburbs,Suburbs,26.0,14085.0
995046.0,New York,64.0,Call 1,Backside complete,0.828441381454468,John Kerry,Female,White,,45-49,Democrat,Very liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,Jewish,No,In the last month,Health care/Medicare,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,New York City,"City over 500,000","City over 50,000",8.0,10014.0
995047.0,New York,64.0,Call 1,Backside complete,0.899371743202209,John Kerry,Female,White,No,60-64,Democrat,Very liberal,Some college or associate degree,"$15,000-$29,999",Worse today,"Yes, I do",Protestant,No,Before that,Economy/Jobs,He is honest and trustworthy,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Omit,Both candidates,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,New York City,"City over 500,000","City over 50,000",8.0,10014.0
