ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,MARRIED,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
994470.0,Connecticut,94.0,Call 1,Backside complete,0.99539452791214,John Kerry,Male,White,No,65-74,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,Something else,Yes,In the last three days,Taxes,He can defeat George W. Bush,Omit,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Omit,Omits,Both candidates,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Omit,No college degree,No,"$50,000 or more",65 or over,Democrat,Moderate,Something else,White Something else,Omit,Omit,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,"Coast, including NYC suburbs","City: 10,000 to 49,999",Small cities and Rural,4.0,06880
994471.0,Connecticut,43.0,Call 1,Backside complete,1.2781240940094,John Kerry,Male,White,No,75 or over,Democrat,Very liberal,Postgraduate study,"$100,000 or more",About the same,"Yes, I do",Jewish,Yes,In the last month,Health care/Medicare,He has the right experience,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,65 or over,60 or over,65 or over,Not too/not at all important,College degree,Yes,"$50,000 or more",65 or over,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Connecticut Valley,"City: 50,000 to 500,000","City over 50,000",5.0,06450
994472.0,Connecticut,43.0,Call 1,Backside complete,1.28753304481506,John Kerry,Male,White,No,50-59,Democrat,Very liberal,Some college or associate degree,"$50,000-$74,999",Better today,No one does,None,Yes,In the last month,The war in Iraq,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Has no effect on jobs in your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,No college degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Connecticut Valley,"City: 50,000 to 500,000","City over 50,000",5.0,06450
994473.0,Connecticut,94.0,Call 1,Backside complete,1.00272214412689,John Kerry,Male,White,No,40-44,Democrat,Very liberal,College graduate,"$30,000-$49,999",Worse today,No one does,Something else,No,In the last month,Health care/Medicare,He cares about people like me,Omit,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Has no effect on jobs in your state,Only John Kerry,30-44,30-44,40-49,Omit,College degree,Yes,"Under $50,000",18-64,Democrat,Liberal,Something else,White Something else,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,"Coast, including NYC suburbs","City: 10,000 to 49,999",Small cities and Rural,4.0,06880
994474.0,Connecticut,12.0,Call 1,Backside complete,0.678188323974609,John Kerry,Male,White,No,60-64,Democrat,Very liberal,Some college or associate degree,"$75,000-$99,999",About the same,No one does,Protestant,Yes,Before that,The war in Iraq,He has a positive message,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,5.0,06410
994476.0,Connecticut,43.0,Call 1,Backside complete,1.33833611011505,John Kerry,Female,White,No,30-39,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Better today,"Yes, someone else does",Catholic,Yes,Before that,Education,He has a positive message,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Connecticut Valley,"City: 50,000 to 500,000","City over 50,000",5.0,06450
994478.0,Connecticut,43.0,Call 1,Backside complete,1.32855594158173,John Kerry,Female,White,No,65-74,Independent,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,Catholic,Yes,In the last month,Health care/Medicare,He can defeat George W. Bush,Omit,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Has no effect on jobs in your state,Both candidates,65 or over,60 or over,65 or over,Omit,No college degree,No,"Under $50,000",65 or over,Independent,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Connecticut Valley,"City: 50,000 to 500,000","City over 50,000",5.0,06450
994479.0,Connecticut,94.0,Call 1,Backside complete,1.04228723049164,John Kerry,Female,White,No,30-39,Democrat,Very liberal,Postgraduate study,"$100,000 or more",Better today,No one does,Jewish,Yes,In the last month,Education,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Kerry,Yes,Has no effect on jobs in your state,Only John Kerry,30-44,30-44,30-39,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,"Coast, including NYC suburbs","City: 10,000 to 49,999",Small cities and Rural,4.0,06880
994481.0,Connecticut,59.0,Call 1,Backside complete,1.24187421798706,John Kerry,Female,White,No,40-44,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Better today,No one does,Catholic,Yes,In the last week,The war in Iraq,He has a positive message,Somewhat important,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,"Coast, including NYC suburbs",Rural,Small cities and Rural,2.0,06359
994482.0,Connecticut,43.0,Call 1,Backside complete,1.52252554893494,John Kerry,Male,Black,No,40-44,Democrat,Somewhat liberal,Some college or associate degree,"$100,000 or more",About the same,"Yes, I do",Protestant,Yes,In the last week,The war in Iraq,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,40-49,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,Connecticut Valley,"City: 50,000 to 500,000","City over 50,000",5.0,06450
994485.0,Connecticut,12.0,Call 1,Backside complete,0.683180809020996,John Kerry,Male,White,No,30-39,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",Better today,"Yes, I do",None,Yes,In the last three days,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Has no effect on jobs in your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,5.0,06410
994487.0,Connecticut,45.0,Call 1,Backside complete,0.717353940010071,John Kerry,Male,,,65-74,Democrat,Moderate,Some college or associate degree,"$75,000-$99,999",Worse today,"Yes, I do",Catholic,Yes,In the last month,Health care/Medicare,He can defeat George W. Bush,Somewhat important,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Only John Kerry,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"$50,000 or more",65 or over,Democrat,Moderate,Catholic,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,06457
994488.0,Connecticut,59.0,Call 1,Backside complete,1.19473278522491,John Kerry,Male,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",Worse today,No one does,None,No,In the last month,The war in Iraq,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,College degree,No,"Under $50,000",18-64,Democrat,Liberal,None,White None,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,"Coast, including NYC suburbs",Rural,Small cities and Rural,2.0,06359
994491.0,Connecticut,94.0,Call 1,Backside complete,1.04228723049164,John Kerry,Female,White,No,40-44,Democrat,Moderate,College graduate,"$100,000 or more",About the same,No one does,Jewish,Yes,In the last month,Omit,He is honest and trustworthy,Omit,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Neither candidate,No,Creates more jobs in your state,Both candidates,30-44,30-44,40-49,Omit,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,"Coast, including NYC suburbs","City: 10,000 to 49,999",Small cities and Rural,4.0,06880
994492.0,Connecticut,12.0,Call 1,Backside complete,0.7049480676651,John Kerry,Female,White,No,65-74,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Better today,No one does,Jewish,Yes,In the last month,The war in Iraq,He has the right experience,Not too important,Angry,Omit,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,65 or over,60 or over,65 or over,Not too/not at all important,College degree,Yes,"$50,000 or more",65 or over,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,5.0,06410
994493.0,Connecticut,45.0,Call 1,Backside complete,0.836896479129791,John Kerry,Male,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",About the same,No one does,Protestant,Yes,Before that,Economy/Jobs,He has the right experience,Not too important,Angry,He can defeat George W. Bush in November,Omit,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,40-49,Not too/not at all important,College degree,No,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,06457
994494.0,Connecticut,59.0,Call 1,Backside complete,1.19473278522491,John Kerry,Male,White,No,50-59,Democrat,Moderate,Postgraduate study,"$100,000 or more",Better today,"Yes, I do",Protestant,Yes,In the last month,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,"Coast, including NYC suburbs",Rural,Small cities and Rural,2.0,06359
