ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,ALRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BEATOBAMAFL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,GINGCONSRV,PAULCONSRV,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,SHAREREL,TEAPARTY,TIMEST12,UNDERREP12,VOTENOV12,WORK,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WRKWOMEN,XQLTREP12,ECONWORR,INTERNATIONAL12R,ECOWORR2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
268201.0,Alabama,11.0,Call 1,Complete,Election day exit poll,1.00849378108978,Newt Gingrich,Male,White,40-44,40-44,Very conservative,Republican,"Under $30,000",High school or less,,Gingrich,One of several important factors,Yes,,,,,,The economy,No,Can defeat Barack Obama,,Strongly support,Earlier this year,,,,Non married men,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,Can defeat Barack Obama,Very worried,Gingrich,Worried,State questionnaire,Rural,Small Cities/Rural,2.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale
268200.0,Alabama,27.0,Call 1,Complete,Election day exit poll,0.597473502159119,Newt Gingrich,Female,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",High school or less,Illegal in most cases,,,Yes,I strongly favor my candidate,About right,About right,Not conservative enough,About right,,,,Not much,Neutral,,Gingrich,Definitely vote for the Republican nominee,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,Not much or not at all,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,Working women,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale
268199.0,Alabama,84.0,Call 1,Complete,Election day exit poll,1.61333787441254,Newt Gingrich,Male,Black,30-39,30-39,Very liberal,Democrat,"$50,000-$99,999",College graduate,,Omit,Not a factor at all,Yes,,,,,,The economy,Yes,Has strong moral character,,Strongly oppose,In the last few weeks,,,,Married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,Not a factor,Not important,,Oppose,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,All others,,Has strong moral character,Somewhat worried,Gingrich,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,Suburb,Urban,Urban Core,Upscale
268198.0,Alabama,2.0,Call 1,Complete,Election day exit poll,0.860622107982636,Newt Gingrich,Male,White,,,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,Illegal in most cases,,,Yes,I like my candidate but with reservations,About right,Too conservative,Not conservative enough,Not conservative enough,,,,Somewhat,Somewhat support,,Gingrich,Definitely vote for the Republican nominee,Yes,,,,,,,,,,,,,,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
268191.0,Alabama,11.0,Call 1,Complete,Election day exit poll,1.01721525192261,Newt Gingrich,Female,White,45-49,45-49,Moderate,Republican,"$100,000-$199,999",Some college/assoc. degree,,Gingrich,The most important factor,Yes,,,,,,Omit,Yes,Can defeat Barack Obama,,Strongly support,Just today,,,,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Can defeat Barack Obama,Very worried,Gingrich,Worried,State questionnaire,Rural,Small Cities/Rural,2.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale
268190.0,Alabama,27.0,Call 1,Complete,Election day exit poll,0.582173824310303,Newt Gingrich,Female,White,60-64,60-64,Very conservative,Republican,,High school or less,,Gingrich,A minor factor,Yes,,,,,,Abortion,Yes,Has the right experience,,Neutral,In the last few weeks,,,,Married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,,,,No college degree,High school graduate or less,,,A factor,Not important,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,,White Born-again/Evangelical Christians,,Has the right experience,Very worried,Gingrich,Worried,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale
268187.0,Alabama,45.0,Call 1,Complete,Election day exit poll,0.723073720932007,Newt Gingrich,Female,White,60-64,60-64,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,Illegal in most cases,,,Yes,I strongly favor my candidate,About right,Not conservative enough,Not conservative enough,About right,,,,A great deal,Somewhat support,,Paul,Definitely vote for the Republican nominee,Yes,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Working women,,,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
268183.0,Alabama,57.0,Call 1,Complete,Election day exit poll,0.672157645225525,Newt Gingrich,Female,White,40-44,40-44,Very conservative,Republican,"$50,000-$99,999",College graduate,,Gingrich,One of several important factors,Yes,,,,,,Federal budget deficit,Yes,Can defeat Barack Obama,,Neutral,In the last few weeks,,,,Married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Can defeat Barack Obama,Very worried,Gingrich,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale
268177.0,Alabama,27.0,Call 1,Complete,Election day exit poll,0.597473502159119,Newt Gingrich,Female,White,50-59,50-59,Very conservative,Republican,,,,Gingrich,The most important factor,Yes,,,,,,The economy,,Omit,,Strongly support,Earlier this year,,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,,,,,,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,,White Born-again/Evangelical Christians,,Omit,Very worried,Gingrich,Worried,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale
268172.0,Alabama,84.0,Call 1,Complete,Election day exit poll,1.12863492965698,Newt Gingrich,Female,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",High school or less,Illegal in all cases,,,Yes,I like my candidate but with reservations,About right,Too conservative,Not conservative enough,About right,,,,A great deal,Strongly support,,Gingrich,Definitely vote for the Republican nominee,No,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 2,Suburb,Urban,Urban Core,Upscale
268170.0,Alabama,2.0,Call 1,Complete,Election day exit poll,0.842714011669159,Newt Gingrich,Male,White,45-49,45-49,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,Gingrich,One of several important factors,Yes,,,,,,The economy,Yes,Has the right experience,,Somewhat support,In the last few days,,,,Married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Has the right experience,Very worried,Gingrich,Worried,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
268166.0,Alabama,37.0,Call 1,Complete,Election day exit poll,0.662160336971283,Newt Gingrich,Female,White,30-39,30-39,Very conservative,Republican,"$30,000-$49,999",High school or less,Illegal in all cases,,,Yes,I like my candidate but with reservations,About right,Not conservative enough,Not conservative enough,Not conservative enough,,,,Somewhat,Strongly support,,Gingrich,Definitely vote for the Republican nominee,Yes,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,Working women,,,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,60s Suburbs,Urban Perimeter,Upscale
268162.0,Alabama,2.0,Call 1,Complete,Election day exit poll,0.842714011669159,Newt Gingrich,Male,White,50-59,50-59,Moderate,Republican,"$100,000-$199,999",College graduate,Legal in most cases,,,Yes,I like my candidate but with reservations,About right,Not conservative enough,Not conservative enough,Not conservative enough,,,,Somewhat,Somewhat support,,Gingrich,Definitely vote for the Republican nominee,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
268158.0,Alabama,57.0,Call 1,Complete,Election day exit poll,0.666394710540771,Newt Gingrich,Male,White,50-59,50-59,Somewhat conservative,,"$100,000-$199,999",College graduate,Illegal in most cases,,,,I like my candidate but with reservations,Not conservative enough,About right,About right,Omit,,,,Somewhat,Neutral,,Santorum,Definitely vote for the Republican nominee,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,,,,A great deal or somewhat,Neutral,,,,No,,All others,,,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale
268154.0,Alabama,37.0,Call 1,Complete,Election day exit poll,0.656483113765717,Newt Gingrich,Male,White,50-59,50-59,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,Gingrich,One of several important factors,No,,,,,,Federal budget deficit,Yes,Has strong moral character,,Somewhat support,In the last few days,,,,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,,Has strong moral character,Very worried,Gingrich,Worried,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,60s Suburbs,Urban Perimeter,Upscale
268144.0,Alabama,57.0,Call 1,Complete,Election day exit poll,0.860945105552673,Newt Gingrich,Male,White,25-29,25-29,Somewhat conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,,Gingrich,The most important factor,No,,,,,,The economy,Yes,Is a true conservative,,Strongly support,In the last few weeks,,,,Married men,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,Yes,All others,,Is a true conservative,Very worried,Gingrich,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale
268142.0,Alabama,109.0,Call 1,Complete,Election day exit poll,0.967177033424377,Newt Gingrich,Male,White,18-24,17-24,Very conservative,Republican,"Under $30,000",Some college/assoc. degree,Legal in all cases,,,,I strongly favor my candidate,About right,Not conservative enough,Not conservative enough,Not conservative enough,,,,A great deal,Omit,,Gingrich,Definitely vote for the Republican nominee,,,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,,,,A great deal or somewhat,Omit,,,,Yes,,All others,,,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
268140.0,Alabama,2.0,Call 1,Complete,Election day exit poll,0.850001811981201,Newt Gingrich,Female,White,45-49,45-49,Moderate,Democrat,"$100,000-$199,999",Some college/assoc. degree,,Romney,One of several important factors,Yes,,,,,,Federal budget deficit,Yes,Omit,,Strongly oppose,In the last few days,,,,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,,A factor,Important,,Oppose,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Omit,Somewhat worried,Gingrich,Worried,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
268128.0,Alabama,109.0,Call 1,Complete,Election day exit poll,0.748621046543121,Newt Gingrich,Male,White,50-59,50-59,Very conservative,Republican,"Under $30,000",Some college/assoc. degree,,Gingrich,The most important factor,Yes,,,,,,The economy,Yes,Has strong moral character,,Somewhat support,Before that,,,,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,Yes,White Born-again/Evangelical Christians,,Has strong moral character,Very worried,Gingrich,Worried,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
