ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,LARPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,BEATOBAMAFL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SATGING,SATROMN,SATSANT,SHAREREL,TEAPARTY,TIMEIL12,UNDERREP12,WORK,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,XQLTREP12,ATTEND,ENDPRIM12R,GUNOWNER,RECOVER,TWOCANDS12R,ATTEND2,ATTREL,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
292503.0, Louisiana,73.0,Call 3,Complete,Election day exit poll,0.37281945347786,Ron Paul,Female,White,40-44,40-44,Moderate,Independent,"$200,000 or more",College graduate,,,No,I like my candidate but with reservations,,,,None,Dissatisfied,Dissatisfied,Dissatisfied,Not at all,Strongly oppose,,Omit,Yes,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not born again,,,None,Not much or not at all,Oppose,Neither,,,No,All others,No,All others,Working women,,Never,,Yes,Getting worse,,Never,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 2,High Density Urban,Urban,Urban Core,Upscale,70115.0
292500.0, Louisiana,81.0,Call 3,Complete,Election day exit poll,1.58990061283112,Ron Paul,Male,Other,50-59,50-59,Very conservative,Something else,"Under $30,000",Some college/assoc. degree,,,Yes,I strongly favor my candidate,,,,Other,Dissatisfied,Satisfied,Satisfied,Somewhat,Strongly support,,Santorum,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Something else,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,All others,No,,All others,,A few times a year,,Yes,Getting worse,,Occasionally,All others,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale,71291.0
292474.0, Louisiana,81.0,Call 3,Complete,Election day exit poll,1.07248628139496,Ron Paul,Male,White,25-29,25-29,Moderate,Independent,"$30,000-$49,999",Some college/assoc. degree,,,No,I strongly favor my candidate,,,,None,Dissatisfied,Dissatisfied,Dissatisfied,Not at all,Neutral,,Paul,Yes,,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Not born again,,,None,Not much or not at all,Neutral,Neither,,,Yes,All others,No,All others,All others,,Never,,Yes,Getting worse,,Never,All others,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale,71291.0
292473.0, Louisiana,56.0,Call 3,Complete,Election day exit poll,0.716795802116394,Ron Paul,Female,White,18-24,17-24,Somewhat liberal,Independent,"$100,000-$199,999",Some college/assoc. degree,,,Yes,I strongly favor my candidate,,,,Protestant,Dissatisfied,Dissatisfied,Dissatisfied,Somewhat,Neutral,,Paul,No,,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,More than once a week,,Yes,Getting worse,,Weekly,Protestant/Attend weekly,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,70503.0
292405.0, Louisiana,52.0,Call 3,Complete,Election day exit poll,1.18642497062683,Ron Paul,Female,White,50-59,50-59,Moderate,Republican,"$100,000-$199,999",Some college/assoc. degree,,,No,I like my candidate but with reservations,,,,Catholic,Satisfied,Dissatisfied,Satisfied,Not much,Somewhat support,,Paul,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Not born again,,,Catholic,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,Working women,,A few times a year,,Yes,Getting worse,,Occasionally,Catholic/Do not attend weekly,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 2,High Density Urban,Urban,Urban Core,Very upscale,70065.0
292371.0, Louisiana,68.0,Call 3,Complete,Election day exit poll,0.999094784259796,Ron Paul,Female,White,30-39,30-39,Moderate,Independent,"$100,000-$199,999",Postgraduate study,,,Yes,I like my candidate but with reservations,,,,Other christian,Dissatisfied,Dissatisfied,Dissatisfied,Somewhat,Somewhat support,,Paul,Yes,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Working women,,A few times a year,,Yes,Staying the same,,Occasionally,All others,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,70462.0
292322.0, Louisiana,25.0,Call 3,Complete,Election day exit poll,0.627362012863159,Ron Paul,Male,White,60-64,60-64,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,,,Yes,I strongly favor my candidate,,,,Other christian,Dissatisfied,Satisfied,Dissatisfied,Somewhat,Somewhat support,,Paul,Yes,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,More than once a week,,Yes,Starting to recover,,Weekly,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,70808.0
292308.0, Louisiana,25.0,Call 3,Complete,Election day exit poll,0.627362012863159,Ron Paul,Female,White,40-44,40-44,Somewhat conservative,Independent,"$200,000 or more",College graduate,,,Yes,I strongly favor my candidate,,,,Protestant,Dissatisfied,Dissatisfied,Dissatisfied,Not at all,Strongly support,,Paul,Yes,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Working women,,A few times a month,,Yes,Getting worse,,Occasionally,Protestant/Do not attend weekly,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,70808.0
292295.0, Louisiana,60.0,Call 3,Complete,Election day exit poll,0.886882960796356,Ron Paul,Female,White,18-24,17-24,Somewhat conservative,Republican,"Under $30,000",High school or less,,,Yes,I strongly favor my candidate,,,,Catholic,Dissatisfied,Dissatisfied,Dissatisfied,Somewhat,Strongly support,,Paul,No,,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Born again/Think religious values of candidate did not matter a great deal,,,Catholic,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,No,All others,All others,,Once a week,,Yes,Getting worse,,Weekly,Catholic/Attend weekly,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Downscale,70529.0
292289.0, Louisiana,106.0,Call 3,Complete,Election day exit poll,0.686908543109894,Ron Paul,Male,White,65 or over,65 or over,Moderate,Independent,"$50,000-$99,999",College graduate,,,Yes,I strongly favor my candidate,,,,Protestant,Satisfied,Dissatisfied,Dissatisfied,Not much,Neutral,,Paul,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,A few times a month,,Yes,Starting to recover,,Occasionally,Protestant/Do not attend weekly,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,Version 2,Suburb,Rural,Rural,Upscale,70403.0
292221.0, Louisiana,36.0,Call 3,Complete,Election day exit poll,0.581679165363312,Ron Paul,Male,White,40-44,40-44,Moderate,Republican,"$100,000-$199,999",Some college/assoc. degree,,,Yes,I like my candidate but with reservations,,,,Other christian,Dissatisfied,Dissatisfied,Dissatisfied,Somewhat,Somewhat support,,Paul,Yes,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,A few times a month,,Yes,Getting worse,,Occasionally,All others,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale,70748.0
292148.0, Louisiana,36.0,Call 2,Complete,Election day exit poll,0.581679165363312,Ron Paul,Male,White,18-24,17-24,Very conservative,Independent,"Under $30,000",College graduate,,,Yes,I strongly favor my candidate,,,,Protestant,Dissatisfied,Dissatisfied,Dissatisfied,A great deal,Strongly support,,Paul,Yes,,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,Once a week,,Yes,Getting worse,,Weekly,Protestant/Attend weekly,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale,70748.0
292120.0, Louisiana,111.0,Call 2,Complete,Election day exit poll,0.674002528190613,Ron Paul,Female,White,50-59,50-59,Somewhat liberal,Republican,"$30,000-$49,999",High school or less,,,No,I strongly favor my candidate,,,,None,Satisfied,Dissatisfied,Dissatisfied,Not at all,Strongly support,,Romney,No,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Not born again,,,None,Not much or not at all,Support,Tea Party supporter and not born-again,,,Yes,All others,No,All others,All others,,Never,,Yes,Getting worse,,Never,All others,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,71439.0
292119.0, Louisiana,111.0,Call 2,Complete,Election day exit poll,0.674002528190613,Ron Paul,Female,White,50-59,50-59,Somewhat liberal,Republican,"$30,000-$49,999",High school or less,,,No,I strongly favor my candidate,,,,None,Satisfied,Dissatisfied,Dissatisfied,Not at all,Strongly support,,Romney,No,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Not born again,,,None,Not much or not at all,Support,Tea Party supporter and not born-again,,,Yes,All others,No,All others,All others,,Never,,Yes,Getting worse,,Never,All others,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,71439.0
292036.0, Louisiana,34.0,Call 2,Complete,Election day exit poll,0.450679063796997,Ron Paul,Male,White,60-64,60-64,Somewhat conservative,Something else,"$100,000-$199,999",College graduate,,,No,I strongly favor my candidate,,,,None,Satisfied,Dissatisfied,Dissatisfied,A great deal,Neutral,,Paul,Yes,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not born again,,,None,A great deal or somewhat,Neutral,Neither,,,No,All others,No,All others,All others,,A few times a year,,Yes,Staying the same,,Occasionally,All others,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70817.0
292003.0, Louisiana,21.0,Call 2,Complete,Election day exit poll,0.828643381595612,Ron Paul,Female,White,65 or over,65 or over,Moderate,Independent,,College graduate,,,No,I like my candidate but with reservations,,,,Protestant,Dissatisfied,Dissatisfied,Dissatisfied,Not much,Neutral,,Paul,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,,,,College graduate,More than High school graduate,Not born again,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Neutral,Neither,,,No,All others,No,White Protestant non-evangelical,All others,,Once a week,,Yes,Starting to recover,,Weekly,Protestant/Attend weekly,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,71334.0
291961.0, Louisiana,30.0,Call 2,Complete,Election day exit poll,0.554821610450745,Ron Paul,Male,White,40-44,40-44,Very conservative,Independent,"$200,000 or more",Postgraduate study,,,No,I strongly favor my candidate,,,,Catholic,Dissatisfied,Dissatisfied,Dissatisfied,Somewhat,Neutral,,Paul,Yes,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not born again,,,Catholic,A great deal or somewhat,Neutral,Neither,,,No,All others,No,All others,All others,,Once a week,,Yes,Getting worse,,Weekly,Catholic/Attend weekly,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,70806.0
291923.0, Louisiana,76.0,Call 2,Complete,Election day exit poll,0.521947264671326,Ron Paul,Female,White,30-39,30-39,Moderate,Something else,"$50,000-$99,999",College graduate,,,Yes,I strongly favor my candidate,,,,Protestant,Dissatisfied,Satisfied,Dissatisfied,Not at all,Neutral,,Paul,Yes,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Working women,,Once a week,,Yes,Getting worse,,Weekly,Protestant/Attend weekly,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 2,High Density Urban,Urban,Urban Core,Very downscale,70119.0
291849.0, Louisiana,17.0,Call 2,Complete,Election day exit poll,0.625142812728882,Ron Paul,Female,White,50-59,50-59,Somewhat conservative,Independent,"$50,000-$99,999",High school or less,,,Yes,I strongly favor my candidate,,,,Catholic,Satisfied,Satisfied,Satisfied,A great deal,Strongly support,,Paul,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Born again/Think religious values of candidate matter a great deal,,,Catholic,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,No,All others,Working women,,Once a week,,Yes,Getting worse,,Weekly,Catholic/Attend weekly,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70611.0
