ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,VARPRS12,SEX,QRACE3,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,SHAREREL,TEAPARTY,TIMEST12,SEXWED,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,XQLTREP12,VAALLCAND,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
231077.0, Virginia,97.0,Call 1,Complete,Election day exit poll,0.780478537082672,Ron Paul,Female,White,60-64,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,Illegal in all cases,One of several important factors,Yes,I dislike the other candidates,Abortion,No,Has strong moral character,A great deal,Somewhat support,Just today,Non married women,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Has strong moral character,Rick Santorum,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Downscale,24502.0
231069.0, Virginia,78.0,Call 1,Complete,Election day exit poll,0.793247640132904,Ron Paul,Male,White,50-59,Very conservative,Republican,"$30,000-$49,999",Postgraduate study,Illegal in all cases,One of several important factors,Yes,I like my candidate but with reservations,Abortion,Yes,Has strong moral character,A great deal,Somewhat support,Earlier this year,Married men,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Has strong moral character,Rick Santorum,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,24609.0
231065.0, Virginia,49.0,Call 1,Complete,Election day exit poll,0.835301458835602,Ron Paul,Male,White,60-64,Somewhat conservative,Independent,"$50,000-$99,999",Postgraduate study,Illegal in most cases,One of several important factors,Yes,I dislike the other candidates,The economy,Yes,Is a true conservative,A great deal,Neutral,In the last few days,Married men,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Is a true conservative,Rick Santorum,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,23009.0
231057.0, Virginia,87.0,Call 1,Complete,Election day exit poll,0.654670894145966,Ron Paul,Male,White,45-49,Somewhat conservative,Independent,"$50,000-$99,999",College graduate,Illegal in all cases,One of several important factors,Yes,I like my candidate but with reservations,The economy,Yes,Is a true conservative,Somewhat,Somewhat support,Before that,Married men,45-65,30-59,45+,45-59,40-49,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,Is a true conservative,Ron Paul,State questionnaire,Suburbs,Suburbs,5.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23322.0
231044.0, Virginia,78.0,Call 1,Complete,Election day exit poll,0.793066918849945,Ron Paul,Female,White,60-64,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Illegal in all cases,One of several important factors,Yes,I dislike the other candidates,The economy,Yes,Can defeat Barack Obama,A great deal,Somewhat support,In the last few weeks,Married women,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,Can defeat Barack Obama,Rick Santorum,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,24609.0
234890.0, Virginia,115.0,Call 2,Complete,Election day exit poll,0.994696795940399,Ron Paul,Male,White,60-64,Very conservative,Independent,"$100,000-$199,999",Postgraduate study,Legal in most cases,One of several important factors,Yes,I like my candidate but with reservations,The economy,Yes,Is a true conservative,Not much,Somewhat support,Earlier this year,Married men,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Born again/Think religious values of candidate did not matter a great deal,A factor,Important,Not much or not at all,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Is a true conservative,Newt Gingrich,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 1,High Density Urban,Urban,Urban Core,Upscale,23452.0
231023.0, Virginia,78.0,Call 1,Complete,Election day exit poll,0.732921123504639,Ron Paul,Male,White,60-64,Very conservative,Independent,"$30,000-$49,999",College graduate,Illegal in most cases,One of several important factors,Yes,I dislike the other candidates,Federal budget deficit,Yes,Has the right experience,Not much,Strongly support,In the last few days,Married men,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,A factor,Important,Not much or not at all,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Has the right experience,Newt Gingrich,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,24609.0
231000.0, Virginia,36.0,Call 1,Complete,Election day exit poll,0.649243533611298,Ron Paul,Female,White,60-64,Moderate,Republican,"$30,000-$49,999",Some college/assoc. degree,Legal in most cases,One of several important factors,Yes,Omit,The economy,No,Omit,Somewhat,Somewhat support,In the last few weeks,Non married women,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,Born again/Think religious values of candidate did not matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,Omit,Rick Santorum,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,22963.0
234858.0, Virginia,97.0,Call 2,Complete,Election day exit poll,0.844719469547272,Ron Paul,Female,White,50-59,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Illegal in all cases,One of several important factors,Yes,I like my candidate but with reservations,Abortion,Yes,Omit,A great deal,Strongly support,Just today,Married women,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,Yes,White Born-again/Evangelical Christians,Omit,Rick Santorum,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Downscale,24502.0
230995.0, Virginia,49.0,Call 1,Complete,Election day exit poll,0.978244364261627,Ron Paul,Female,White,50-59,Somewhat conservative,Independent,"$100,000-$199,999",Some college/assoc. degree,Illegal in most cases,One of several important factors,Yes,I dislike the other candidates,Federal budget deficit,No,Has strong moral character,Somewhat,Strongly support,Earlier this year,Non married women,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Has strong moral character,Rick Santorum,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,23009.0
234842.0, Virginia,97.0,Call 2,Complete,Election day exit poll,0.780478537082672,Ron Paul,Female,White,60-64,Very conservative,Republican,,High school or less,Illegal in all cases,One of several important factors,Yes,I like my candidate but with reservations,Omit,Yes,Is a true conservative,A great deal,Strongly support,Earlier this year,Married women,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,,,,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,,White Born-again/Evangelical Christians,Is a true conservative,Rick Santorum,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Downscale,24502.0
234788.0, Virginia,78.0,Call 2,Complete,Election day exit poll,0.858343958854675,Ron Paul,Female,White,50-59,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Illegal in all cases,One of several important factors,Yes,I strongly favor my candidate,Federal budget deficit,Yes,Is a true conservative,Somewhat,Strongly support,Earlier this year,Married women,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,Is a true conservative,Newt Gingrich,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,24609.0
230877.0, Virginia,59.0,Call 1,Complete,Election day exit poll,0.793247640132904,Ron Paul,Male,White,50-59,Somewhat conservative,Independent,"$50,000-$99,999",Some college/assoc. degree,Illegal in all cases,One of several important factors,Yes,I like my candidate but with reservations,Federal budget deficit,No,Has the right experience,A great deal,Somewhat support,Earlier this year,Non married men,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Has the right experience,Omit,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,22967.0
238583.0, Virginia,94.0,Call 3,Complete,Election day exit poll,1.38384604454041,Ron Paul,Female,White,60-64,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in all cases,One of several important factors,Yes,I dislike the other candidates,Omit,Yes,Omit,A great deal,Somewhat support,Just today,Married women,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Omit,Rick Santorum,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 1,High Density Urban,Urban,Urban Core,Downscale,23669.0
234704.0, Virginia,97.0,Call 2,Complete,Election day exit poll,0.780478537082672,Ron Paul,Female,White,60-64,Somewhat conservative,Republican,,Some college/assoc. degree,Legal in most cases,One of several important factors,Yes,I like my candidate but with reservations,Illegal immigration,No,Can defeat Barack Obama,A great deal,Strongly support,Just today,Non married women,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,No college degree,More than High school graduate,Legal,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,,White Born-again/Evangelical Christians,Can defeat Barack Obama,Newt Gingrich,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Downscale,24502.0
