ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,GARPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BEATOBAMAFL,BIZVPOL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,GINGCONSRV,PAULCONSRV,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SHAREREL,TEAPARTY,TIMEST12,VOTENOV12,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,XQLTREP12,GINGTIESGA,GOVTANGR,GINGTIESGA2,GOVTANG2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
237659.0, Georgia,52.0,Call 3,Complete,Election day exit poll,0.843233406543732,Newt Gingrich,Male,,60-64,60-64,Very liberal,Republican,"$100,000-$199,999",College graduate,,Gingrich,Working in business,,Yes,I strongly favor my candidate,About right,Too conservative,Not conservative enough,Not conservative enough,,,,Other,A great deal,Strongly support,,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Born again/Think religious values of candidate matter a great deal,,,Something else,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,,No,,,Not at all,,Not much or not at all,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,30635.0
237651.0, Georgia,121.0,Call 3,Complete,Election day exit poll,0.767666161060333,Newt Gingrich,Male,White,30-39,30-39,Moderate,Republican,"$200,000 or more",College graduate,,Gingrich,Working in business,,Yes,I strongly favor my candidate,About right,Not conservative enough,Not conservative enough,Omit,,,,Protestant,A great deal,Neutral,,,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Not much,,Not much or not at all,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,5.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale,31792.0
237649.0, Georgia,51.0,Call 3,Complete,Election day exit poll,0.950729370117188,Newt Gingrich,Male,White,60-64,60-64,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,,Gingrich,Working in business,,Yes,I strongly favor my candidate,About right,About right,Not conservative enough,About right,,,,Protestant,A great deal,Somewhat support,,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Not at all,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,31326.0
237648.0, Georgia,54.0,Call 3,Complete,Election day exit poll,1.73146116733551,Newt Gingrich,Female,White,60-64,60-64,Very conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,,Gingrich,Working in business,,Yes,I strongly favor my candidate,About right,About right,Not conservative enough,About right,,,,Protestant,Somewhat,Strongly support,,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Somewhat,,A great deal or somewhat,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30214.0
237644.0, Georgia,52.0,Call 3,Complete,Election day exit poll,0.979520380496979,Newt Gingrich,Female,White,50-59,50-59,Moderate,Republican,"$200,000 or more",Some college/assoc. degree,,Gingrich,Omit,,Yes,I like my candidate but with reservations,About right,Too conservative,Too conservative,Not conservative enough,,,,Other christian,A great deal,Neutral,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Somewhat,,A great deal or somewhat,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,30635.0
237642.0, Georgia,95.0,Call 3,Complete,Election day exit poll,1.39205777645111,Newt Gingrich,Male,White,25-29,25-29,Very conservative,Republican,"$100,000-$199,999",High school or less,,Gingrich,Working in business,,Yes,I strongly favor my candidate,About right,Too conservative,Not conservative enough,About right,,,,Protestant,A great deal,Strongly support,,,,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Not much,,Not much or not at all,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Suburb,Rural,Rural,Downscale,30535.0
234364.0, Georgia,10.0,Call 2,Complete,Election day exit poll,0.749639451503754,Newt Gingrich,Male,White,65 or over,65 or over,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,,Gingrich,Working in government,,Yes,I strongly favor my candidate,About right,About right,Not conservative enough,About right,,,,Protestant,A great deal,Somewhat support,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Somewhat,,A great deal or somewhat,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,30180.0
237636.0, Georgia,51.0,Call 3,Not complete,Election day exit poll,0.942046582698822,Newt Gingrich,Female,White,65 or over,65 or over,,,,Some college/assoc. degree,,Gingrich,Working in government,,,I strongly favor my candidate,,,,,,,,,Somewhat,,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,No college degree,More than High school graduate,,,,,,A great deal or somewhat,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,31326.0
238280.0, Georgia,83.0,Call 3,Complete,Election day exit poll,0.953251242637634,Newt Gingrich,Female,White,65 or over,65 or over,Somewhat conservative,Republican,"$200,000 or more",College graduate,,Gingrich,Working in business,,No,I strongly favor my candidate,About right,Too conservative,Too conservative,Omit,,,,Protestant,Not at all,Somewhat support,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not born again,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,,Not at all,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30019.0
237595.0, Georgia,53.0,Call 3,Complete,Election day exit poll,1.01215302944183,Newt Gingrich,Female,White,50-59,50-59,Moderate,Something else,"$100,000-$199,999",Some college/assoc. degree,,Gingrich,Working in business,,No,I strongly favor my candidate,About right,About right,Not conservative enough,About right,,,,Protestant,Not at all,Strongly support,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,Not born again,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,,Not much,,Not much or not at all,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,30635.0
237577.0, Georgia,28.0,Call 3,Complete,Election day exit poll,0.864618539810181,Newt Gingrich,Male,White,50-59,50-59,Very liberal,Independent,"$200,000 or more",Postgraduate study,,Gingrich,Working in government,,No,I strongly favor my candidate,About right,About right,Not conservative enough,Too conservative,,,,Other,Not at all,Strongly oppose,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not born again,,,Something else,Not much or not at all,Oppose,Neither,,,No,All others,No,All others,,Somewhat,,A great deal or somewhat,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30101.0
238830.0, Georgia,100.0,Call 3,Complete,Election day exit poll,1.3567156791687,Newt Gingrich,Female,White,50-59,50-59,Moderate,Independent,"$50,000-$99,999",Some college/assoc. degree,,Gingrich,Working in business,,Yes,I strongly favor my candidate,About right,Not conservative enough,Too conservative,Not conservative enough,,,,Protestant,Not much,Strongly support,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,A great deal,,A great deal or somewhat,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,30554.0
238212.0, Georgia,117.0,Call 3,Complete,Election day exit poll,0.893807351589203,Newt Gingrich,Male,White,65 or over,65 or over,Somewhat conservative,Republican,"$30,000-$49,999",College graduate,,Gingrich,Working in government,,Yes,I strongly favor my candidate,About right,Too conservative,Not conservative enough,Too conservative,,,,Catholic,Not at all,Neutral,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Catholic,Not much or not at all,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,No,All others,,A great deal,,A great deal or somewhat,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,30907.0
237544.0, Georgia,28.0,Call 3,Complete,Election day exit poll,0.864618539810181,Newt Gingrich,Male,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",College graduate,,Gingrich,Omit,,Yes,I strongly favor my candidate,About right,Too conservative,Not conservative enough,Too conservative,,,,Protestant,Somewhat,Strongly support,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Somewhat,,A great deal or somewhat,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30101.0
237539.0, Georgia,28.0,Call 3,Complete,Election day exit poll,0.864618539810181,Newt Gingrich,Male,White,45-49,45-49,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,,Gingrich,Working in government,,No,I strongly favor my candidate,About right,About right,Not conservative enough,About right,,,,Protestant,Somewhat,Strongly support,,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not born again,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,,Not at all,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30101.0
237536.0, Georgia,121.0,Call 3,Not complete,Election day exit poll,0.721826255321503,Newt Gingrich,Male,White,65 or over,65 or over,,,,Some college/assoc. degree,,Gingrich,Working in government,,,I strongly favor my candidate,,,,,,,,,Somewhat,,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,No college degree,More than High school graduate,,,,,,A great deal or somewhat,,,,,,,,,,,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,5.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale,31792.0
237517.0, Georgia,28.0,Call 3,Complete,Election day exit poll,0.864618539810181,Newt Gingrich,Male,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",College graduate,,Romney,Working in business,,Yes,I strongly favor my candidate,Not conservative enough,Not conservative enough,About right,Too conservative,,,,Other christian,Somewhat,Strongly support,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Not much,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30101.0
237513.0, Georgia,121.0,Call 3,Not complete,Election day exit poll,0.767666161060333,Newt Gingrich,Male,White,50-59,50-59,,,,,,Gingrich,Working in government,,,I strongly favor my candidate,,,,,,,,,A great deal,,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,,,,,,,,,,,,,,,A great deal or somewhat,,,,,,,,,,,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,5.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale,31792.0
