ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,VTRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,TEAPARTY,TIMEST12,UNDERREP12,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BREAKFACT,BREAKIMP,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,XQLTREP12,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
234729.0, Vermont,45.0,Call 2,Complete,Election day exit poll,0.391417473554611,Ron Paul,Male,Other,50-59,50-59,Very conservative,Independent,"$50,000-$99,999",High school or less,Illegal in all cases,Not a factor at all,Yes,I dislike the other candidates,Omit,Yes,Omit,Neutral,Just today,Paul,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Illegal,Not a factor,Not important,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,All others,Omit,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale
234728.0, Vermont,45.0,Call 2,Complete,Election day exit poll,0.391417473554611,Ron Paul,Male,Other,50-59,50-59,Very conservative,Independent,"$50,000-$99,999",High school or less,Illegal in all cases,Not a factor at all,Yes,I dislike the other candidates,Omit,Yes,Omit,Neutral,Just today,Paul,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Illegal,Not a factor,Not important,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,All others,Omit,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale
238589.0, Vermont,58.0,Call 3,Complete,Election day exit poll,0.816593050956726,Ron Paul,Male,White,50-59,50-59,Moderate,Independent,"$50,000-$99,999",Some college/assoc. degree,Legal in all cases,A minor factor,No,I dislike the other candidates,The economy,Yes,Has the right experience,Somewhat oppose,In the last few weeks,Paul,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,A factor,Not important,Oppose,Neither,Earlier than that,Since January 1st,No,All others,Has the right experience,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
234721.0, Vermont,16.0,Call 2,Complete,Election day exit poll,1.33960342407227,Ron Paul,Male,White,25-29,25-29,Somewhat liberal,Democrat,,College graduate,Legal in most cases,A minor factor,No,Omit,The economy,No,Has strong moral character,Neutral,In the last few days,Paul,Non married men,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,,,,College graduate,More than High school graduate,Legal,A factor,Not important,Neutral,Neither,Last few days,Since January 1st,No,All others,Has strong moral character,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,Version 1,Town,Rural,Rural,Upscale
235092.0, Vermont,62.0,Call 2,Complete,Election day exit poll,1.38569867610931,Ron Paul,Female,White,45-49,45-49,Moderate,Independent,"Under $30,000",Postgraduate study,Legal in all cases,A minor factor,No,I like my candidate but with reservations,The economy,Yes,Has strong moral character,Somewhat oppose,Just today,Paul,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Legal,A factor,Not important,Oppose,Neither,Last few days,Since January 1st,No,All others,Has strong moral character,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale
235083.0, Vermont,62.0,Call 2,Complete,Election day exit poll,1.38569867610931,Ron Paul,Female,White,40-44,40-44,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in most cases,One of several important factors,No,I dislike the other candidates,The economy,Yes,Can defeat Barack Obama,Neutral,In the last few weeks,Paul,Married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,A factor,Important,Neutral,Neither,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale
238569.0, Vermont,58.0,Call 3,Complete,Election day exit poll,1.07076716423035,Ron Paul,Female,White,50-59,50-59,Very liberal,Democrat,"$100,000-$199,999",Postgraduate study,Legal in all cases,One of several important factors,No,I dislike the other candidates,The economy,Yes,Has strong moral character,Strongly oppose,Just today,Paul,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,A factor,Important,Oppose,Neither,Last few days,Since January 1st,No,All others,Has strong moral character,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
232773.0, Vermont,11.0,Call 1,Complete,Election day exit poll,1.3407586812973,Ron Paul,Female,White,50-59,50-59,Moderate,Democrat,"$200,000 or more",Postgraduate study,Legal in most cases,One of several important factors,No,I dislike the other candidates,The economy,Yes,Has the right experience,Strongly oppose,Just today,Paul,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,A factor,Important,Oppose,Neither,Last few days,Since January 1st,No,All others,Has the right experience,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale
234694.0, Vermont,16.0,Call 2,Complete,Election day exit poll,0.538835525512695,Ron Paul,Male,Other,18-24,17-24,Somewhat liberal,Republican,"$30,000-$49,999",High school or less,Illegal in most cases,A minor factor,No,I strongly favor my candidate,Federal budget deficit,No,Has strong moral character,Somewhat support,Before that,Paul,Non married men,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,A factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,Has strong moral character,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,Version 1,Town,Rural,Rural,Upscale
232757.0, Vermont,44.0,Call 1,Complete,Election day exit poll,1.26197564601898,Ron Paul,Female,White,50-59,50-59,Moderate,Republican,"$30,000-$49,999",High school or less,Illegal in most cases,The most important factor,,I strongly favor my candidate,The economy,Yes,Has strong moral character,Neutral,Earlier this year,Paul,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,A factor,Important,Neutral,,Earlier than that,Since January 1st,Yes,,Has strong moral character,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
238548.0, Vermont,52.0,Call 3,Complete,Election day exit poll,0.492726594209671,Ron Paul,Male,White,30-39,30-39,Very conservative,Something else,"$50,000-$99,999",Some college/assoc. degree,Illegal in most cases,One of several important factors,No,I like my candidate but with reservations,Federal budget deficit,Yes,Is a true conservative,Strongly support,Just today,Santorum,Married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,A factor,Important,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,Is a true conservative,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very upscale
232751.0, Vermont,13.0,Call 1,Complete,Election day exit poll,1.59922063350677,Ron Paul,Male,White,18-24,17-24,Very conservative,Republican,"$50,000-$99,999",High school or less,Illegal in all cases,Not a factor at all,No,I strongly favor my candidate,Federal budget deficit,No,Can defeat Barack Obama,Strongly support,Earlier this year,Paul,Non married men,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Illegal,Not a factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
232732.0, Vermont,13.0,Call 1,Complete,Election day exit poll,0.945528745651245,Ron Paul,Male,White,30-39,30-39,Very conservative,Independent,"$200,000 or more",College graduate,Legal in all cases,A minor factor,No,I like my candidate but with reservations,The economy,Yes,Is a true conservative,Somewhat support,In the last few weeks,Paul,Married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,A factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Is a true conservative,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
234662.0, Vermont,16.0,Call 2,Complete,Election day exit poll,1.33960342407227,Ron Paul,Male,White,18-24,17-24,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Legal in most cases,One of several important factors,No,I strongly favor my candidate,The economy,No,Has the right experience,Neutral,Earlier this year,Paul,Non married men,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,A factor,Important,Neutral,Neither,Earlier than that,Since January 1st,No,All others,Has the right experience,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,Version 1,Town,Rural,Rural,Upscale
234649.0, Vermont,45.0,Call 2,Complete,Election day exit poll,0.675002813339233,Ron Paul,Male,White,45-49,45-49,Moderate,Independent,"$50,000-$99,999",Some college/assoc. degree,Legal in most cases,Not a factor at all,No,I dislike the other candidates,The economy,,Has strong moral character,Somewhat support,In the last few weeks,Paul,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,Not a factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Has strong moral character,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale
232706.0, Vermont,4.0,Call 1,Complete,Election day exit poll,1.73628878593445,Ron Paul,Male,White,60-64,60-64,Very conservative,Republican,,,Omit,Omit,Yes,Omit,Federal budget deficit,No,Can defeat Barack Obama,Somewhat support,Earlier this year,Paul,Non married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,,,,,,Omit,Omit,Omit,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,,White Born-again/Evangelical Christians,Can defeat Barack Obama,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Version 1,Town,Rural,Rural,Downscale
232700.0, Vermont,74.0,Call 1,Not complete,Election day exit poll,0.486409604549408,Ron Paul,Male,White,40-44,40-44,,,,Postgraduate study,,One of several important factors,,I like my candidate but with reservations,,Yes,,,In the last few weeks,,Married men,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,,,,,,,,College graduate,More than High school graduate,,A factor,Important,,,Earlier than that,Since January 1st,,,,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
232685.0, Vermont,74.0,Call 1,Complete,Election day exit poll,0.615629851818085,Ron Paul,Female,White,65 or over,65 or over,,Republican,"$30,000-$49,999",College graduate,Omit,Omit,,I strongly favor my candidate,The economy,,Has the right experience,Omit,In the last few days,Paul,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,,,,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Omit,Omit,Omit,Omit,,Last few days,Since January 1st,No,,Has the right experience,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
232677.0, Vermont,74.0,Call 1,Complete,Election day exit poll,0.486409604549408,Ron Paul,Male,White,50-59,50-59,Somewhat conservative,Independent,"$100,000-$199,999",Some college/assoc. degree,Omit,One of several important factors,No,I like my candidate but with reservations,The economy,Yes,Omit,Neutral,In the last few weeks,Paul,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Omit,A factor,Important,Neutral,Neither,Earlier than that,Since January 1st,No,All others,Omit,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
232671.0, Vermont,48.0,Call 1,Complete,Election day exit poll,0.596595346927643,Ron Paul,Male,White,50-59,50-59,Somewhat conservative,Independent,"$50,000-$99,999",High school or less,Legal in most cases,One of several important factors,No,I strongly favor my candidate,Federal budget deficit,Yes,Can defeat Barack Obama,Omit,Omit,Romney,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Legal,A factor,Important,Omit,,Omit,Omit,No,All others,Can defeat Barack Obama,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
232670.0, Vermont,48.0,Call 1,Complete,Election day exit poll,0.596595346927643,Ron Paul,Male,White,50-59,50-59,Somewhat conservative,Independent,"$50,000-$99,999",High school or less,Legal in most cases,One of several important factors,No,I strongly favor my candidate,Federal budget deficit,Yes,Can defeat Barack Obama,Omit,Omit,Romney,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Legal,A factor,Important,Omit,,Omit,Omit,No,All others,Can defeat Barack Obama,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
