ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,FLRPRS12,SEX,QRACEAI,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,CUBAN3,ABORTION,BEATOBAMAFL,BREAK12PRI,BRNAGAIN,GINGCONSRV,ROMNCONSRV,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SATGING,SATROMN,SATSANT,TEAPARTY,TIMESC12,UNDERREP12,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BREAKFACT,BREAKIMP,REL5,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIMTH,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,XQLTREP12,CANDSOK,FORECLOSE12,GINGPERSON,GETAHEAD,IMMPRIME,RECDEBATES12R,ROMNPERSON,UNFAIRREP12FL,QRACE3,RACE,RECDEBFACT,RECDEBIMP,SPANISHQ,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
106491.0,Florida,32.0,Call 1,Complete,Election day exit poll,0.905714809894562,Newt Gingrich,Female,White,50-59,50-59,Somewhat conservative,Republican,,Some college/assoc. degree,No,Illegal in most cases,,,Yes,About right,Not conservative enough,Omit,,Can defeat Barack Obama,Other christian,,,,Strongly support,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,No college degree,More than High school graduate,Illegal,,,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,,,,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,I'd like to see someone else run for the nomination,,,Holding steady financially,,,,,White,White,,,English,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,South,Version 2,Suburb,Urban,Urban Core,Upscale
106492.0,Florida,105.0,Call 1,Complete,Election day exit poll,0.931891202926636,Mitt Romney,Female,White,65 or over,65 or over,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,No,,,One of several important factors,No,,,The economy,,,,,,,Strongly support,In the last few days,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,A factor,Important,,Support,Tea Party supporter and not born-again,Last few days,In the last month,No,All others,,,,,,Generally favorable,,Offered a chance to apply for citizenship,,Generally favorable,Omit,White,White,,,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,Version 1,Suburb,Rural,Rural,Upscale
106493.0,Florida,55.0,Call 1,Complete,Election day exit poll,0.663287162780762,Ron Paul,Male,White,50-59,50-59,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,No,Omit,,,No,About right,Not conservative enough,The economy,,Has strong moral character,Protestant,,,,Somewhat support,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Omit,,,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,Has strong moral character,I'm satisfied with the Republican candidates,,,Holding steady financially,,,,,White,White,,,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 2,Suburb,Urban,Urban Core,Downscale
106494.0,Florida,70.0,Call 1,Complete,Election day exit poll,0.735968410968781,Ron Paul,Male,Asian,30-39,30-39,Moderate,Independent,"$200,000 or more",Postgraduate study,No,Illegal in most cases,,,No,Not conservative enough,Not conservative enough,Federal budget deficit,,Is a true conservative,Other,,,,Somewhat support,,,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,,,Something else,Support,Tea Party supporter and not born-again,,,No,,No,All others,Is a true conservative,I'd like to see someone else run for the nomination,,,Holding steady financially,,,,,Other,Asian,,,English,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
106495.0,Florida,99.0,Call 1,Complete,Election day exit poll,0.60041469335556,Mitt Romney,Male,Other,60-64,60-64,Very conservative,Republican,"$200,000 or more",College graduate,No,,Romney,,No,,,,Yes,Can defeat Barack Obama,,Satisfied,Satisfied,Satisfied,Strongly support,,Romney,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,,,Support,Tea Party supporter and not born-again,,,No,All others,,,Can defeat Barack Obama,,A major problem,,,,A minor factor,,,Other,Other,A factor,Not important,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 3,Suburb,Urban,Urban Core,Very upscale
106496.0,Florida,32.0,Call 1,Complete,Election day exit poll,0.87544447183609,Newt Gingrich,Female,White,60-64,60-64,,,,,No,Omit,,,,About right,Not conservative enough,Federal budget deficit,,Omit,,,,,Omit,,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,,,,,,,,,,Omit,,,,Omit,,,,,,,,Omit,Omit,,,Omit,,,,,White,White,,,English,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,South,Version 2,Suburb,Urban,Urban Core,Upscale
106497.0,Florida,1.0,Call 1,Complete,Election day exit poll,0.463179260492325,Mitt Romney,Female,White,50-59,50-59,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,,,The most important factor,No,,,The economy,,,,,,,Strongly support,Before that,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,A factor,Important,,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,,,,,,Generally unfavorable,,Offered a chance to apply for citizenship,,Generally favorable,Gingrich,White,White,,,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Upscale
106498.0,Florida,114.0,Call 1,Complete,Election day exit poll,0.833130538463593,Newt Gingrich,Male,White,60-64,60-64,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,No,,Gingrich,,Yes,,,,Yes,Has the right experience,,Satisfied,Dissatisfied,Dissatisfied,Strongly support,,Romney,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,,,,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,,,Has the right experience,,A major problem,,,,One of several important factors,,,White,White,A factor,Important,English,State questionnaire,Suburbs,Suburbs,2.0,South,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
106499.0,Florida,55.0,Call 1,Complete,Election day exit poll,0.507344007492065,Mitt Romney,Male,White,65 or over,65 or over,Moderate,Republican,,Postgraduate study,No,,,Not a factor at all,No,,,The economy,,,,,,,Somewhat support,Before that,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,,,,College graduate,More than High school graduate,,Not a factor,Not important,,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,,All others,,,,,,Generally unfavorable,,Deported to the country they came from,,Generally favorable,Gingrich,White,White,,,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,Suburb,Urban,Urban Core,Downscale
106500.0,Florida,105.0,Call 1,Complete,Election day exit poll,1.06420147418976,Rick Santorum,Male,White,65 or over,65 or over,Moderate,Independent,"$50,000-$99,999",College graduate,No,Legal in most cases,,,No,About right,About right,Omit,,Can defeat Barack Obama,Catholic,,,,Neutral,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,,,Catholic,Neutral,Neither,,,No,All others,No,All others,Can defeat Barack Obama,I'd like to see someone else run for the nomination,,,Holding steady financially,,,,,White,White,,,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,Version 2,Suburb,Rural,Rural,Upscale
106501.0,Florida,99.0,Call 1,Complete,Election day exit poll,0.60041469335556,Mitt Romney,Male,White,65 or over,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,No,Illegal in most cases,,,No,About right,About right,The economy,,Can defeat Barack Obama,Catholic,,,,Somewhat support,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,,,Catholic,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,Can defeat Barack Obama,I'm satisfied with the Republican candidates,,,Holding steady financially,,,,,White,White,,,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale
106502.0,Florida,19.0,Call 1,Complete,Election day exit poll,1.1966005563736,Mitt Romney,Male,Hispanic/Latino,65 or over,65 or over,Moderate,Republican,"$200,000 or more",Some college/assoc. degree,"Yes, Cuban",,Romney,,Yes,,,,Yes,Can defeat Barack Obama,,Dissatisfied,Satisfied,Dissatisfied,Strongly support,,Romney,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,,,,Support,Both Tea Party supporter and born-again,,,No,All others,,,Can defeat Barack Obama,,Not a problem,,,,A minor factor,,,Other,Hispanic/Latino,A factor,Not important,English,State questionnaire,Suburbs,Suburbs,5.0,South,Version 3,High Density Urban,70s Suburbs,Urban Perimeter,Upscale
106503.0,Florida,32.0,Call 1,Complete,Election day exit poll,0.905714809894562,Newt Gingrich,Female,White,50-59,50-59,Somewhat liberal,Republican,"$30,000-$49,999",High school or less,No,,Gingrich,,Yes,,,,Yes,Has the right experience,,Satisfied,Dissatisfied,Satisfied,Somewhat support,,Santorum,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,,,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,,,Has the right experience,,A major problem,,,,One of several important factors,,,White,White,A factor,Important,English,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,South,Version 3,Suburb,Urban,Urban Core,Upscale
106504.0,Florida,1.0,Call 1,Complete,Election day exit poll,0.461869418621063,Rick Santorum,Male,White,50-59,50-59,Very conservative,Republican,"$100,000-$199,999",College graduate,No,,Gingrich,,Yes,,,,Yes,Is a true conservative,,Satisfied,Dissatisfied,Satisfied,Somewhat support,,Santorum,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,,,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,,,Is a true conservative,,A major problem,,,,One of several important factors,,,White,White,A factor,Important,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 3,Low Density Rural,Rural,Rural,Upscale
106505.0,Florida,70.0,Call 1,Complete,Election day exit poll,0.702129185199738,Ron Paul,Male,Hispanic/Latino,25-29,25-29,Very conservative,Republican,"$100,000-$199,999",College graduate,"Yes, other Hispanic",,Paul,,Yes,,,,Yes,Is a true conservative,,Dissatisfied,Dissatisfied,Dissatisfied,Somewhat support,,Paul,Married men,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,,,Support,Both Tea Party supporter and born-again,,,No,All others,,,Is a true conservative,,A minor problem,,,,One of several important factors,,,Other,Hispanic/Latino,A factor,Important,English,State questionnaire,Suburbs,Suburbs,2.0,South,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
106506.0,Florida,55.0,Call 1,Complete,Election day exit poll,0.507344007492065,Mitt Romney,Male,White,60-64,60-64,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,No,,Romney,,No,,,,Yes,Has the right experience,,Satisfied,Satisfied,Satisfied,Strongly support,,Santorum,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,,,Support,Tea Party supporter and not born-again,,,No,All others,,,Has the right experience,,A major problem,,,,One of several important factors,,,White,White,A factor,Important,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 3,Suburb,Urban,Urban Core,Downscale
106507.0,Florida,114.0,Call 1,Complete,Election day exit poll,0.833130538463593,Newt Gingrich,Male,White,60-64,60-64,Very conservative,Republican,"$50,000-$99,999",College graduate,No,Illegal in most cases,,,No,About right,Not conservative enough,The economy,,Can defeat Barack Obama,Other,,,,Strongly support,,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,,,Something else,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,Can defeat Barack Obama,I'd like to see someone else run for the nomination,,,Holding steady financially,,,,,White,White,,,English,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
106508.0,Florida,99.0,Call 1,Complete,Election day exit poll,0.605157911777496,Mitt Romney,Female,White,65 or over,65 or over,Moderate,Republican,"$30,000-$49,999",College graduate,No,Legal in most cases,,,No,About right,About right,The economy,,Can defeat Barack Obama,Jewish,,,,Somewhat support,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Legal,,,Jewish,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,Can defeat Barack Obama,I'd like to see someone else run for the nomination,,,Falling behind financially,,,,,White,White,,,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale
106509.0,Florida,19.0,Call 1,Complete,Election day exit poll,1.20605361461639,Mitt Romney,Female,Hispanic/Latino,60-64,60-64,Moderate,Republican,"$200,000 or more",Postgraduate study,"Yes, Cuban",,,The most important factor,No,,,The economy,,,,,,,Strongly support,Earlier this month,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,A factor,Important,,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,,,,,,Generally unfavorable,,Offered a chance to apply for citizenship,,Generally favorable,Romney,Other,Hispanic/Latino,,,English,State questionnaire,Suburbs,Suburbs,5.0,South,Version 1,High Density Urban,70s Suburbs,Urban Perimeter,Upscale
106510.0,Florida,32.0,Call 1,Complete,Election day exit poll,0.898615777492523,Newt Gingrich,Male,White,45-49,45-49,Very conservative,Republican,"Under $30,000",High school or less,,,Omit,,Yes,,,,No,Has the right experience,,Satisfied,Dissatisfied,Satisfied,Strongly support,,Gingrich,Non married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,,,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,,,Has the right experience,,A major problem,,,,One of several important factors,,,White,White,A factor,Important,,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,South,Version 3,Suburb,Urban,Urban Core,Upscale
106511.0,Florida,105.0,Call 1,Complete,Election day exit poll,1.21832811832428,Ron Paul,Female,White,50-59,50-59,Somewhat liberal,Republican,"$50,000-$99,999",Some college/assoc. degree,No,Legal in all cases,,,No,Too conservative,About right,The economy,,Has strong moral character,Catholic,,,,Neutral,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,,,Catholic,Neutral,Neither,,,No,All others,No,All others,Has strong moral character,I'd like to see someone else run for the nomination,,,Falling behind financially,,,,,White,White,,,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,Version 2,Suburb,Rural,Rural,Upscale
