ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,MIRPRS12,SEX,QRACEAI,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,LATINO,ABORTION,BEATOBAMAFL,BIZVPOL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SHAREREL,TEAPARTY,TIMEAZ12,VOTENOV12,WORK,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIMTH,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,XQLTREP12,AUTOREP12,CAMPREP12,LAIDOFF3,UNION4,RACE,UNIONHH,UNIONMEM,UNIONVOT,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
148555.0, Michigan,50028.0,Telephone Survey,Complete,Telephone survey,0.437774360179901,Mitt Romney,Female,White,65 or over,65 or over,Moderate,Republican,"Under $30,000",High school or less,No,,,,,Yes,,The economy,,Has strong moral character,,,Strongly support,In January,Definitely vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,,,,,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,,,,Has strong moral character,,About the same,No,,White,,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,49009.0
148554.0, Michigan,50065.0,Telephone Survey,Complete,Telephone survey,10.3918399810791,Mitt Romney,Male,Hispanic/Latino,40-44,40-44,Somewhat liberal,Independent,"$50,000-$99,999",Postgraduate study,Yes,,,,,No,,Federal budget deficit,,Has the right experience,,,Strongly oppose,Before that,Only vote for the Republican nominee if your candidate wins,,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,,,,,Oppose,Neither,Earlier than that,Earlier than that,No,All others,,,,Has the right experience,,About the same,No,,Hispanic/Latino,,,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 1,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48125.0
148552.0, Michigan,50013.0,Telephone Survey,Complete,Telephone survey,0.623106420040131,Mitt Romney,Male,White,45-49,45-49,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,No,,,,,No,,Omit,,Can defeat Barack Obama,,,Somewhat oppose,Omit,Probably vote for the Republican nominee,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,,,,,Oppose,Neither,Omit,Omit,No,All others,,,,Can defeat Barack Obama,,More positive this year,,,White,,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,49331.0
148548.0, Michigan,50065.0,Telephone Survey,Complete,Telephone survey,1.224276304245,Mitt Romney,Male,White,65 or over,65 or over,Very conservative,Republican,,College graduate,No,,,,,Yes,,Federal budget deficit,,Can defeat Barack Obama,,,Strongly support,Before that,Definitely vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,,,,College graduate,More than High school graduate,,,,,,,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,About the same,No,,White,,,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,48183.0
148547.0, Michigan,50037.0,Telephone Survey,Complete,Telephone survey,0.389712303876877,Mitt Romney,Female,White,65 or over,65 or over,Moderate,Republican,"Under $30,000",High school or less,No,,,,,Yes,,The economy,,Omit,,,Omit,In January,Probably vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,,,,,Omit,,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,,,,Omit,,More negative this year,No,,White,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,48854.0
148545.0, Michigan,50032.0,Telephone Survey,Complete,Telephone survey,0.389712303876877,Mitt Romney,Female,White,65 or over,65 or over,Very conservative,Republican,,College graduate,No,,,,,No,,The economy,,Can defeat Barack Obama,,,Neutral,In January,Definitely vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,,,,College graduate,More than High school graduate,,,,,,,Neutral,Neither,Earlier than that,Earlier than that,No,All others,,,,Can defeat Barack Obama,,More negative this year,No,,White,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,49068.0
148544.0, Michigan,50056.0,Telephone Survey,Complete,Telephone survey,1.79951763153076,Mitt Romney,Female,White,65 or over,65 or over,Very conservative,Independent,"$30,000-$49,999",High school or less,No,,,,,,,Abortion,,Has the right experience,,,Strongly support,Before that,Definitely vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,,,,,Support,,Earlier than that,Earlier than that,Yes,,,,,Has the right experience,,About the same,No,,White,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,48038.0
148543.0, Michigan,50013.0,Telephone Survey,Complete,Telephone survey,0.449230700731277,Mitt Romney,Male,White,65 or over,65 or over,Somewhat conservative,Independent,"Under $30,000",High school or less,No,,,,,Yes,,The economy,,Can defeat Barack Obama,,,Strongly oppose,Earlier this month,Only vote for the Republican nominee if your candidate wins,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,,,,,Oppose,Born-again but not Tea Party supporter,Earlier than that,In the last month,Yes,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,About the same,No,,White,,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49546.0
148542.0, Michigan,50013.0,Telephone Survey,Complete,Telephone survey,0.716399013996124,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Republican,"Under $30,000",Some college/assoc. degree,No,,,,,Yes,,The economy,,Can defeat Barack Obama,,,Somewhat support,In January,Definitely vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,,,,,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,About the same,No,,White,,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49508.0
148540.0, Michigan,50051.0,Telephone Survey,Complete,Telephone survey,1.79951763153076,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Independent,"$30,000-$49,999",High school or less,No,,,,,No,,The economy,,Has strong moral character,,,Neutral,Earlier this month,Definitely vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,,,,,Neutral,Neither,Earlier than that,In the last month,Yes,All others,,,,Has strong moral character,,About the same,Yes,,White,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48390.0
148537.0, Michigan,50049.0,Telephone Survey,Complete,Telephone survey,1.34474444389343,Mitt Romney,Male,White,65 or over,65 or over,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,No,,,,,No,,Federal budget deficit,,Has the right experience,,,Strongly support,Before that,Definitely vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,,,,,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,,,,Has the right experience,,More negative this year,No,,White,,,,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Very downscale,48725.0
148534.0, Michigan,50009.0,Telephone Survey,Complete,Telephone survey,0.364553928375244,Mitt Romney,Female,White,,,Somewhat conservative,Republican,,Postgraduate study,No,,,,,No,,Federal budget deficit,,Has strong moral character,,,Somewhat support,Before that,Definitely vote for the Republican nominee,,,,,,,,,,,,,,,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,College graduate,More than High school graduate,,,,,,,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,,,,Has strong moral character,,About the same,No,,White,,,,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale,49431.0
148533.0, Michigan,50051.0,Telephone Survey,Complete,Telephone survey,6.00389909744263,Mitt Romney,Male,White,25-29,25-29,Very conservative,Republican,"Under $30,000",High school or less,No,,,,,No,,The economy,,Has strong moral character,,,Neutral,In January,Only vote for the Republican nominee if your candidate wins,,,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,,,,,Neutral,Neither,Earlier than that,Earlier than that,Yes,All others,,,,Has strong moral character,,More negative this year,Yes,,White,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48327.0
148531.0, Michigan,50019.0,Telephone Survey,Complete,Telephone survey,2.02480673789978,Mitt Romney,Female,White,30-39,30-39,Very conservative,Republican,"Under $30,000",Some college/assoc. degree,No,,,,,No,,The economy,,Has strong moral character,,,Neutral,Before that,Definitely vote for the Republican nominee,,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,,,,,Neutral,Neither,Earlier than that,Earlier than that,Yes,All others,,,,Has strong moral character,,About the same,Yes,,White,,,,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale,48838.0
148526.0, Michigan,50008.0,Telephone Survey,Complete,Telephone survey,0.716399013996124,Mitt Romney,Female,White,65 or over,65 or over,Moderate,Republican,"$50,000-$99,999",High school or less,No,,,,,Yes,,The economy,,Can defeat Barack Obama,,,Somewhat support,In January,Definitely vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,,,,,,,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,About the same,No,,White,,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 1,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,49448.0
148524.0, Michigan,50004.0,Telephone Survey,Complete,Telephone survey,0.400392442941666,Mitt Romney,Female,White,65 or over,65 or over,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,,,,,No,,The economy,,Has the right experience,,,Neutral,Earlier this month,Definitely vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,,,,,Neutral,Neither,Earlier than that,In the last month,Yes,All others,,,,Has the right experience,,More negative this year,Yes,,White,,,,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,48739.0
148523.0, Michigan,50037.0,Telephone Survey,Complete,Telephone survey,1.70605063438416,Mitt Romney,Male,White,40-44,40-44,Somewhat conservative,Independent,"$100,000-$199,999",College graduate,No,,,,,No,,The economy,,Has the right experience,,,Neutral,In January,Only vote for the Republican nominee if your candidate wins,,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,,,,,Neutral,Neither,Earlier than that,Earlier than that,No,All others,,,,Has the right experience,,About the same,No,,White,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very downscale,48993.0
148521.0, Michigan,50056.0,Telephone Survey,Complete,Telephone survey,1.84661293029785,Mitt Romney,Male,White,65 or over,65 or over,Somewhat conservative,Republican,"Under $30,000",Some college/assoc. degree,No,,,,,Yes,,The economy,,Can defeat Barack Obama,,,Neutral,In January,Probably vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,,,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,More positive this year,Yes,,White,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,48045.0
148932.0, Michigan,50013.0,Telephone Survey,Complete,Telephone survey,0.717929124832153,Rick Santorum,Female,White,45-49,45-49,Very conservative,Republican,"Under $30,000",Some college/assoc. degree,No,Illegal in most cases,Santorum,Working in government,,Yes,I strongly favor my candidate,,No,,Other,A great deal,Neutral,,,Yes,Non married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,Something else,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,Yes,White Born-again/Evangelical Christians,No,All others,Working women,,Omit,,,No one does,White,No,No,No,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49525.0
148931.0, Michigan,50070.0,Telephone Survey,Complete,Telephone survey,1.90548384189606,Rick Santorum,Male,White,30-39,30-39,Moderate,Democrat,,Postgraduate study,No,Legal in most cases,Romney,Working in government,,Yes,I dislike the other candidates,,Yes,,Other christian,Not at all,Strongly oppose,,,Yes,Married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,,,,College graduate,More than High school graduate,Legal,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Oppose,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,Approve,,,"Yes, I do",White,Yes,I am,Yes,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,48173.0
148929.0, Michigan,50004.0,Telephone Survey,Complete,Telephone survey,1.32742297649384,Rick Santorum,Male,White,60-64,60-64,Very conservative,Republican,"$100,000-$199,999",College graduate,No,Legal in all cases,Santorum,Working in government,,Yes,I strongly favor my candidate,,Yes,,Catholic,Not at all,Strongly support,,,Yes,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Born again/Think religious values of candidate did not matter a great deal,,,Catholic,Not much or not at all,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,No,All others,All others,,Disapprove,,,No one does,White,No,No,No,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,48624.0
