ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,AZRPRS12,SEX,QRACEAI,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,LATINO,ABORTION,BEATOBAMAFL,BIZVPOL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,QLTREP12,RELIGN10,SHAREREL,TEAPARTY,TIMEAZ12,VOTENOV12,WORK,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIMTH,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,XQLTREP12,CAMPREP12,FAVMCCA,GETAHEAD,IMMPRIME,RACE,SPANISHQ,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
148013.0,Arizona,50022.0,Telephone Survey,Complete,Telephone survey,1.24112665653229,Ron Paul,Male,White,50-59,50-59,Moderate,Republican,,College graduate,No,,,,,No,,The economy,Has strong moral character,,,Strongly support,In January,Definitely vote for the Republican nominee,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,,,,College graduate,More than High school graduate,,,,,,,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,,,,Has strong moral character,More positive this year,Unfavorable,,,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
148330.0,Arizona,50002.0,Telephone Survey,Complete,Telephone survey,1.16941916942596,Ron Paul,Male,White,65 or over,65 or over,Very conservative,Republican,"$30,000-$49,999",Postgraduate study,No,Illegal in most cases,Gingrich,Omit,,No,Omit,,,Other,Somewhat,Somewhat support,,,No,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Illegal,Not born again,,,Something else,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,All others,,,,Holding steady financially,Deported to the country they came from,White,English,State questionnaire,Rural,Small Cities/Rural,3.0,West,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
148499.0,Arizona,50009.0,Telephone Survey,Complete,Telephone survey,1.11271011829376,Ron Paul,Female,Hispanic/Latino,40-44,40-44,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,Yes,Legal in most cases,Romney,Working in business,,Yes,I dislike the other candidates,,,Protestant,Not at all,Somewhat oppose,,,Yes,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Oppose,Born-again but not Tea Party supporter,,,No,All others,No,All others,Working women,,,,Holding steady financially,Allowed to stay as temporary workers,Hispanic/Latino,English,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 2,Low Density Rural,Urban,Urban Core,Downscale
148114.0,Arizona,50002.0,Telephone Survey,Complete,Telephone survey,0.914274156093597,Ron Paul,Female,White,65 or over,65 or over,Very conservative,Something else,"Under $30,000",College graduate,No,,,,,Yes,,Abortion,Can defeat Barack Obama,,,Somewhat support,Before that,Definitely vote for the Republican nominee,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,,,,,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,About the same,Unfavorable,,,White,English,State questionnaire,Rural,Small Cities/Rural,3.0,West,Version 1,Low Density Rural,Rural,Rural,Downscale
147950.0,Arizona,50002.0,Telephone Survey,Complete,Telephone survey,0.914274156093597,Ron Paul,Female,White,65 or over,65 or over,Moderate,Republican,,High school or less,No,,,,,No,,The economy,Has strong moral character,,,Neutral,In January,Probably vote for the Republican nominee,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,,,,No college degree,High school graduate or less,,,,,,,Neutral,Neither,Earlier than that,Earlier than that,,All others,,,,Has strong moral character,About the same,Favorable,,,White,English,State questionnaire,Rural,Small Cities/Rural,3.0,West,Version 1,Low Density Rural,Rural,Rural,Downscale
148312.0,Arizona,50003.0,Telephone Survey,Complete,Telephone survey,0.863962352275848,Ron Paul,Female,White,50-59,50-59,Somewhat liberal,Republican,"$30,000-$49,999",Some college/assoc. degree,No,Legal in most cases,Gingrich,Working in business,,No,I dislike the other candidates,,,Catholic,A great deal,Strongly support,,,Yes,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,Not born again,,,Catholic,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,Yes,All others,No,All others,Working women,,,,Falling behind financially,Deported to the country they came from,White,English,State questionnaire,Suburbs,Suburbs,1.0,West,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
147931.0,Arizona,50012.0,Telephone Survey,Complete,Telephone survey,0.863962352275848,Ron Paul,Female,White,50-59,50-59,Moderate,Independent,"$100,000-$199,999",Postgraduate study,No,,,,,No,,The economy,Has strong moral character,,,Strongly oppose,Before that,Only vote for the Republican nominee if your candidate wins,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,,,,,Oppose,Neither,Earlier than that,Earlier than that,No,All others,,,,Has strong moral character,About the same,Favorable,,,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
147967.0,Arizona,50022.0,Telephone Survey,Complete,Telephone survey,0.82537579536438,Ron Paul,Female,White,65 or over,65 or over,Somewhat conservative,Republican,,Postgraduate study,No,,,,,No,,Federal budget deficit,Can defeat Barack Obama,,,Neutral,Before that,Only vote for the Republican nominee if your candidate wins,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,College graduate,More than High school graduate,,,,,,,Neutral,Neither,Earlier than that,Earlier than that,No,All others,,,,Can defeat Barack Obama,More positive this year,Favorable,,,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
147977.0,Arizona,50006.0,Telephone Survey,Complete,Telephone survey,0.816518485546112,Ron Paul,Male,White,60-64,60-64,Somewhat conservative,Independent,"Under $30,000",High school or less,No,,,,,No,,Illegal immigration,Omit,,,Strongly oppose,Before that,Only vote for the Republican nominee if your candidate wins,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,,,,,Oppose,Neither,Earlier than that,Earlier than that,Yes,All others,,,,Omit,About the same,Unfavorable,,,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,High Density Urban,Urban,Urban Core,Very upscale
147920.0,Arizona,50015.0,Telephone Survey,Complete,Telephone survey,0.734893083572388,Ron Paul,Female,White,65 or over,65 or over,Somewhat liberal,Independent,"Under $30,000",Postgraduate study,No,,,,,No,,Federal budget deficit,Can defeat Barack Obama,,,Strongly oppose,Earlier this month,Probably vote for the Republican nominee,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,,,,,Oppose,Neither,Earlier than that,In the last month,No,All others,,,,Can defeat Barack Obama,About the same,Omit,,,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 1,High Density Urban,Urban,Urban Core,Downscale
148382.0,Arizona,50006.0,Telephone Survey,Complete,Telephone survey,0.693075954914093,Ron Paul,Male,White,65 or over,65 or over,Moderate,Something else,"$100,000-$199,999",College graduate,No,Legal in all cases,Omit,Working in government,,No,I dislike the other candidates,,,Catholic,Not at all,Somewhat support,,,No,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,,,Catholic,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,All others,,,,Falling behind financially,Deported to the country they came from,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 2,High Density Urban,Urban,Urban Core,Upscale
151174.0,Arizona,94.0,Call 2,Not complete,Election day exit poll,0.662400424480438,Ron Paul,Female,White,18-24,17-24,,,,Some college/assoc. degree,No,,,Omit,,,I strongly favor my candidate,,,,,,,,Yes,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,,,,,,,,No college degree,More than High school graduate,,,,,,,,,,,,,,,Working women,,,,Holding steady financially,,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 2,High Density Urban,Urban,Urban Core,Downscale
149897.0,Arizona,94.0,Call 1,Complete,Election day exit poll,0.662216901779175,Ron Paul,Male,Hispanic/Latino,18-24,17-24,Moderate,Independent,"$50,000-$99,999",High school or less,Yes,Legal in most cases,Paul,Working in government,,No,I strongly favor my candidate,,,Catholic,Not at all,Somewhat oppose,,,No,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Legal,Not born again,,,Catholic,Not much or not at all,Oppose,Neither,,,No,All others,No,All others,All others,,,,Holding steady financially,Offered a chance to apply for citizenship,Hispanic/Latino,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 2,High Density Urban,Urban,Urban Core,Downscale
151114.0,Arizona,94.0,Call 2,Complete,Election day exit poll,0.662216901779175,Ron Paul,Male,White,18-24,17-24,Very conservative,,"$50,000-$99,999",Some college/assoc. degree,No,Illegal in all cases,Paul,Working in government,,Yes,I like my candidate but with reservations,,,Other christian,Somewhat,Neutral,,,Yes,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,,,Holding steady financially,Deported to the country they came from,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 2,High Density Urban,Urban,Urban Core,Downscale
148396.0,Arizona,50003.0,Telephone Survey,Complete,Telephone survey,0.631037831306458,Ron Paul,Female,White,65 or over,65 or over,Somewhat conservative,Independent,"$30,000-$49,999",College graduate,No,Omit,Romney,Working in business,,,I strongly favor my candidate,,,Mormon,Not at all,Somewhat oppose,,,No,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Omit,,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Oppose,,,,No,,No,,All others,,,,Holding steady financially,Allowed to stay as temporary workers,White,English,State questionnaire,Suburbs,Suburbs,1.0,West,Version 2,High Density Urban,80s Suburbs,Urban Perimeter,Very upscale
151141.0,Arizona,94.0,Call 2,Complete,Election day exit poll,0.611522972583771,Ron Paul,Male,White,30-39,30-39,Somewhat conservative,Independent,"$100,000-$199,999",Postgraduate study,No,,,,Not a factor at all,No,,The economy,Is a true conservative,,,Somewhat support,Before that,Only vote for the Republican nominee if your candidate wins,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,Not a factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,,,,Is a true conservative,About the same,Unfavorable,,,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,High Density Urban,Urban,Urban Core,Downscale
151220.0,Arizona,94.0,Call 2,Complete,Election day exit poll,0.611522972583771,Ron Paul,Male,White,50-59,50-59,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,Illegal in all cases,Paul,Working in government,,Yes,I strongly favor my candidate,,,Other christian,Somewhat,Strongly support,,,Yes,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,,,Holding steady financially,Deported to the country they came from,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 2,High Density Urban,Urban,Urban Core,Downscale
148519.0,Arizona,50003.0,Telephone Survey,Complete,Telephone survey,0.531075537204742,Ron Paul,Female,White,,,Somewhat conservative,Republican,"$50,000-$99,999",,No,Illegal in most cases,Romney,Working in government,,No,I like my candidate but with reservations,,,,Somewhat,Somewhat support,,,No,,,,,,,,,,,,,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,,,Illegal,Not born again,,,,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,,,All others,,,,Falling behind financially,Deported to the country they came from,White,English,State questionnaire,Suburbs,Suburbs,1.0,West,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
149941.0,Arizona,94.0,Call 1,Complete,Election day exit poll,0.528795480728149,Ron Paul,Male,White,60-64,60-64,Moderate,Republican,"Under $30,000",Some college/assoc. degree,No,,,,A minor factor,Yes,,The economy,Is a true conservative,,,Neutral,Just today,Probably vote for the Republican nominee,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Not important,,,Neutral,Born-again but not Tea Party supporter,Last few days,In the last month,Yes,White Born-again/Evangelical Christians,,,,Is a true conservative,About the same,Favorable,,,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,High Density Urban,Urban,Urban Core,Downscale
148357.0,Arizona,50022.0,Telephone Survey,Complete,Telephone survey,0.525608003139496,Ron Paul,Female,,,,Somewhat conservative,Republican,,,,Omit,Romney,Working in business,,,I strongly favor my candidate,,,,Not much,Strongly support,,,,,,,,,,,,,,,,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,,,Omit,,,,,Not much or not at all,Support,,,,,,,,,,,,Omit,Deported to the country they came from,,,State questionnaire,Suburbs,Suburbs,2.0,West,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
