ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,IARPRS12,SEX,QRACE3,XAGE8,PARTYIA,INCOME12RIA,EDUC12R,BIZVPOL,BREAK12CAU,BRNAGAIN,DESCRIBS12RIA,ISSREP12CAU,QLTIA12R,TEAPARTY,TIMEIA12,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BREAKFACT,BREAKIMP,TEAPARTY3,TIMEPRIFEWDAYS,TIMEPRIMTH,WHTEVANG,XQLTREP12,PREVCAU12R,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
20826.0, Iowa,94.0,Call 3,Complete,Election day exit poll,0.869936168193817,Newt Gingrich,Male,White,60-64,Independent,"$50,000-$99,999",Postgraduate study,Omit,Omit,Yes,I like my candidate but with reservations,The economy,Omit,Strongly support,Just today,45-65,60+,45+,60+,50-64,Independent/Something else,,,,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Omit,Omit,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Omit,No,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Upscale
20825.0, Iowa,72.0,Call 3,Complete,Election day exit poll,0.406115114688873,Newt Gingrich,Male,White,60-64,Republican,"Under $30,000",Some college/assoc. degree,Working in business,One of several important factors,No,I strongly favor my candidate,Federal budget deficit,Can defeat Barack Obama,Strongly support,Before that,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,Support,Earlier than that,Earlier than that,All others,Can defeat Barack Obama,Yes,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
20818.0, Iowa,72.0,Call 3,Complete,Election day exit poll,0.342002093791962,Newt Gingrich,Female,White,50-59,Republican,"$50,000-$99,999",College graduate,Working in government,A minor factor,No,I strongly favor my candidate,The economy,Has the right experience,Neutral,In December,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Neutral,Earlier than that,In the last month,All others,Has the right experience,No,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
20817.0, Iowa,9.0,Call 3,Complete,Election day exit poll,0.217361003160477,Newt Gingrich,,White,50-59,Republican,"$100,000 or more",Postgraduate study,Working in business,Not a factor at all,No,I like my candidate but with reservations,Federal budget deficit,Has the right experience,Neutral,In the last few days,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Neutral,Last few days,In the last month,All others,Has the right experience,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
20809.0, Iowa,9.0,Call 3,Complete,Election day exit poll,0.612316846847534,Newt Gingrich,Male,White,50-59,Republican,"$50,000-$99,999",College graduate,Working in government,One of several important factors,No,I strongly favor my candidate,Federal budget deficit,Has the right experience,Strongly support,In December,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Support,Earlier than that,In the last month,All others,Has the right experience,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
20797.0, Iowa,72.0,Call 3,Complete,Election day exit poll,0.365176290273666,Newt Gingrich,Male,White,40-44,Independent,"$30,000-$49,999",Some college/assoc. degree,Working in business,Not a factor at all,Yes,I like my candidate but with reservations,Federal budget deficit,Can defeat Barack Obama,Strongly support,Before that,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Support,Earlier than that,Earlier than that,White Born-again/Evangelical Christians,Can defeat Barack Obama,No,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
20787.0, Iowa,72.0,Call 3,Complete,Election day exit poll,0.133875176310539,Newt Gingrich,,White,60-64,Republican,"$30,000-$49,999",Postgraduate study,Working in government,One of several important factors,No,I like my candidate but with reservations,Federal budget deficit,Has the right experience,Somewhat oppose,In the last few days,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Important,Oppose,Last few days,In the last month,All others,Has the right experience,Yes,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
20782.0, Iowa,72.0,Call 3,Complete,Election day exit poll,0.374490529298782,Newt Gingrich,Male,White,,,,,Omit,Omit,,Omit,The economy,Omit,Omit,In December,,,,,,,,,,,,,,,Omit,Omit,Omit,Earlier than that,In the last month,,Omit,Omit,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
20763.0, Iowa,23.0,Call 3,Complete,Election day exit poll,0.311791598796844,Newt Gingrich,,White,45-49,Republican,"$100,000 or more",College graduate,Working in business,Not a factor at all,Yes,I strongly favor my candidate,Abortion,Has the right experience,Somewhat support,Just today,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Has the right experience,Yes,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
20762.0, Iowa,107.0,Call 3,Complete,Election day exit poll,1.01383221149445,Newt Gingrich,Male,White,50-59,Independent,"$50,000-$99,999",Some college/assoc. degree,Working in government,Not a factor at all,Yes,I strongly favor my candidate,Federal budget deficit,Is a true conservative,Strongly support,Before that,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Support,Earlier than that,Earlier than that,White Born-again/Evangelical Christians,Is a true conservative,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale
20759.0, Iowa,9.0,Call 3,Complete,Election day exit poll,0.637747883796692,Newt Gingrich,Female,White,65 or over,Republican,,Some college/assoc. degree,Working in government,One of several important factors,No,I like my candidate but with reservations,The economy,Can defeat Barack Obama,Strongly support,In the last few days,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,No college degree,More than High school graduate,A factor,Important,Support,Last few days,In the last month,All others,Can defeat Barack Obama,No,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
20754.0, Iowa,23.0,Call 3,Complete,Election day exit poll,0.672691643238068,Newt Gingrich,Female,White,45-49,Republican,"$100,000 or more",College graduate,Omit,Not a factor at all,Yes,I strongly favor my candidate,Federal budget deficit,Can defeat Barack Obama,Strongly support,Just today,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Can defeat Barack Obama,Yes,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
20753.0, Iowa,9.0,Call 3,Complete,Election day exit poll,0.680961906909943,Newt Gingrich,Male,White,65 or over,Republican,"$50,000-$99,999",Some college/assoc. degree,Working in government,One of several important factors,No,I strongly favor my candidate,Federal budget deficit,Has the right experience,Somewhat support,Before that,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Support,Earlier than that,Earlier than that,All others,Has the right experience,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
20750.0, Iowa,9.0,Call 3,Complete,Election day exit poll,0.680961906909943,Newt Gingrich,Male,White,65 or over,Republican,"$50,000-$99,999",College graduate,Working in government,One of several important factors,Yes,I like my candidate but with reservations,Federal budget deficit,Can defeat Barack Obama,Strongly support,Just today,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Can defeat Barack Obama,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
20746.0, Iowa,23.0,Call 3,Complete,Election day exit poll,0.718273460865021,Newt Gingrich,Male,White,40-44,Independent,"$100,000 or more",College graduate,Working in government,Not a factor at all,Yes,I like my candidate but with reservations,Abortion,Has strong moral character,Strongly support,Just today,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Has strong moral character,Yes,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
20743.0, Iowa,23.0,Call 3,Complete,Election day exit poll,0.311791598796844,Newt Gingrich,,White,30-39,Republican,"$100,000 or more",College graduate,Working in government,Not a factor at all,Yes,I strongly favor my candidate,The economy,Is a true conservative,Somewhat support,Before that,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Support,Earlier than that,Earlier than that,White Born-again/Evangelical Christians,Is a true conservative,Yes,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
20737.0, Iowa,23.0,Call 3,Complete,Election day exit poll,0.718273460865021,Newt Gingrich,Male,White,40-44,Republican,"$50,000-$99,999",College graduate,Working in business,Not a factor at all,No,I like my candidate but with reservations,Federal budget deficit,Has the right experience,Somewhat support,Before that,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Support,Earlier than that,Earlier than that,All others,Has the right experience,No,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
20735.0, Iowa,43.0,Call 3,Complete,Election day exit poll,1.28586423397064,Newt Gingrich,Male,White,17-24,Independent,"Under $30,000",Some college/assoc. degree,Working in government,A minor factor,No,I like my candidate but with reservations,The economy,Has strong moral character,Somewhat oppose,Just today,17-29,17-29,17-44,17-29,17-24,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Oppose,Last few days,In the last month,All others,Has strong moral character,No,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
20732.0, Iowa,107.0,Call 3,Complete,Election day exit poll,1.01383221149445,Newt Gingrich,Male,White,30-39,Republican,"$50,000-$99,999",Some college/assoc. degree,Working in government,Not a factor at all,No,I strongly favor my candidate,The economy,Has the right experience,Somewhat support,Before that,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Support,Earlier than that,Earlier than that,All others,Has the right experience,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale
20731.0, Iowa,23.0,Call 3,Complete,Election day exit poll,0.718273460865021,Newt Gingrich,Male,White,45-49,Republican,"$100,000 or more",Postgraduate study,Working in government,Not a factor at all,No,I strongly favor my candidate,Federal budget deficit,Has the right experience,Strongly support,Just today,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Support,Last few days,In the last month,All others,Has the right experience,Yes,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
