ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,MDRPRS12,SEX,QRACE3,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,BREAK12PRI,BRNAGAIN,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,TEAPARTY,TIMEMD12,VOTENOV12,WORK,SEXWED,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BREAKFACT,BREAKIMP,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WRKWOMEN,XQLTREP12,RECOVER,WORKSEX,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
308674.0, Maryland,112.0,Call 2,Complete,Election day exit poll,0.821694731712341,Mitt Romney,Male,White,40-44,Somewhat conservative,Republican,"Under $30,000",College graduate,A minor factor,No,Not conservative enough,Not conservative enough,Illegal immigration,No,Can defeat Barack Obama,Somewhat support,Just today,Definitely vote for the Republican nominee,Yes,Non married men,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,All others,Can defeat Barack Obama,Getting worse,Working men,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,Version 1,Suburb,Rural,Rural,Very downscale,21740.0
308666.0, Maryland,25.0,Call 2,Complete,Election day exit poll,0.849159777164459,Mitt Romney,Male,White,65 or over,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,Not a factor at all,Yes,About right,About right,Federal budget deficit,Yes,Can defeat Barack Obama,Strongly support,Earlier this year,Definitely vote for the Republican nominee,Yes,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,All others,Can defeat Barack Obama,Staying the same,Working men,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,21204.0
308661.0, Maryland,23.0,Call 2,Complete,Election day exit poll,0.731578767299652,Mitt Romney,Male,White,50-59,Moderate,Republican,"$200,000 or more",College graduate,Not a factor at all,No,About right,Too conservative,Federal budget deficit,Yes,Can defeat Barack Obama,Somewhat oppose,Earlier this year,Definitely vote for the Republican nominee,Yes,Married men,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Oppose,Neither,Earlier than that,Since January 1st,No,All others,All others,Can defeat Barack Obama,Starting to recover,Working men,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,21136.0
308660.0, Maryland,23.0,Call 2,Complete,Election day exit poll,0.731578767299652,Mitt Romney,Male,White,50-59,Moderate,Republican,"$200,000 or more",College graduate,Not a factor at all,No,About right,Too conservative,Federal budget deficit,Yes,Can defeat Barack Obama,Somewhat oppose,Earlier this year,Definitely vote for the Republican nominee,Yes,Married men,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Oppose,Neither,Earlier than that,Since January 1st,No,All others,All others,Can defeat Barack Obama,Starting to recover,Working men,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,21136.0
308657.0, Maryland,112.0,Call 2,Complete,Election day exit poll,0.786207020282745,Mitt Romney,Male,White,65 or over,Very conservative,Republican,"$200,000 or more",Postgraduate study,Not a factor at all,No,About right,Omit,The economy,Yes,Can defeat Barack Obama,Strongly support,Earlier this year,Definitely vote for the Republican nominee,Yes,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,All others,Can defeat Barack Obama,Staying the same,Working men,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,Version 1,Suburb,Rural,Rural,Very downscale,21740.0
308637.0, Maryland,23.0,Call 2,Complete,Election day exit poll,1.17040657997131,Mitt Romney,Male,Other,25-29,Moderate,Republican,"$200,000 or more",High school or less,Not a factor at all,No,About right,About right,The economy,No,Can defeat Barack Obama,Neutral,In the last few days,Definitely vote for the Republican nominee,Yes,Non married men,17-29,17-29,17-44,17-29,25-29,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,Not a factor,Not important,Neutral,Neither,Last few days,Since January 1st,No,All others,All others,Can defeat Barack Obama,Getting worse,Working men,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,21136.0
308617.0, Maryland,55.0,Call 2,Complete,Election day exit poll,0.800071179866791,Mitt Romney,Male,White,50-59,Somewhat conservative,Independent,,Some college/assoc. degree,Not a factor at all,No,About right,About right,The economy,Yes,Can defeat Barack Obama,Strongly support,In the last few days,Definitely vote for the Republican nominee,Yes,Married men,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,,,,No college degree,More than High school graduate,Not a factor,Not important,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,,All others,All others,Can defeat Barack Obama,Starting to recover,Working men,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,21770.0
308613.0, Maryland,57.0,Call 2,Complete,Election day exit poll,0.76551741361618,Mitt Romney,Male,White,60-64,Somewhat conservative,Republican,"$100,000-$199,999",High school or less,One of several important factors,Yes,About right,About right,The economy,Yes,Can defeat Barack Obama,Neutral,Earlier this year,Definitely vote for the Republican nominee,Yes,Married men,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,A factor,Important,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,All others,Can defeat Barack Obama,Getting worse,Working men,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale,21550.0
308605.0, Maryland,48.0,Call 2,Complete,Election day exit poll,1.84258818626404,Mitt Romney,Male,White,50-59,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,Not a factor at all,No,About right,About right,Federal budget deficit,Yes,Can defeat Barack Obama,Strongly support,Before that,Definitely vote for the Republican nominee,Yes,Married men,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Not a factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,All others,Can defeat Barack Obama,Getting worse,Working men,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,20603.0
308581.0, Maryland,107.0,Call 2,Complete,Election day exit poll,1.29287385940552,Mitt Romney,Male,White,65 or over,Somewhat conservative,Independent,"$100,000-$199,999",Some college/assoc. degree,A minor factor,Yes,About right,About right,The economy,No,Can defeat Barack Obama,Strongly support,Earlier this year,Definitely vote for the Republican nominee,Yes,Non married men,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,A factor,Not important,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,All others,Can defeat Barack Obama,Getting worse,Working men,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,Version 1,Town,Rural,Rural,Downscale,20667.0
308546.0, Maryland,107.0,Call 2,Complete,Election day exit poll,1.35123133659363,Mitt Romney,Male,White,40-44,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,One of several important factors,Yes,About right,Omit,The economy,Yes,Can defeat Barack Obama,Somewhat support,In the last few days,Definitely vote for the Republican nominee,Yes,Married men,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,All others,Can defeat Barack Obama,Staying the same,Working men,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,Version 1,Town,Rural,Rural,Downscale,20667.0
308520.0, Maryland,107.0,Call 2,Complete,Election day exit poll,1.27746784687042,Mitt Romney,Male,,50-59,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,Not a factor at all,Yes,About right,Too conservative,The economy,Yes,Can defeat Barack Obama,Neutral,In March,Only vote for the Republican nominee if your candidate wins,Yes,Married men,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,,All others,Can defeat Barack Obama,Staying the same,Working men,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,Version 1,Town,Rural,Rural,Downscale,20667.0
308495.0, Maryland,26.0,Call 2,Complete,Election day exit poll,0.751900374889374,Mitt Romney,Male,White,50-59,Very conservative,Republican,"$100,000-$199,999",College graduate,The most important factor,No,Not conservative enough,About right,Federal budget deficit,No,Can defeat Barack Obama,Somewhat support,In March,Definitely vote for the Republican nominee,Yes,Non married men,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,All others,Can defeat Barack Obama,Getting worse,Working men,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,21234.0
308534.0, Maryland,26.0,Call 2,Complete,Election day exit poll,0.751900374889374,Mitt Romney,Male,White,50-59,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,The most important factor,No,About right,Too conservative,The economy,Yes,Can defeat Barack Obama,Neutral,Earlier this year,Definitely vote for the Republican nominee,Yes,Married men,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Neutral,Neither,Earlier than that,Since January 1st,No,All others,All others,Can defeat Barack Obama,Getting worse,Working men,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,21234.0
308468.0, Maryland,40.0,Call 2,Complete,Election day exit poll,2.63018846511841,Mitt Romney,Male,White,30-39,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,One of several important factors,No,Not conservative enough,Too conservative,Abortion,Yes,Can defeat Barack Obama,Neutral,Earlier this year,Probably vote for the Republican nominee,Yes,Married men,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Important,Neutral,Neither,Earlier than that,Since January 1st,No,All others,All others,Can defeat Barack Obama,Getting worse,Working men,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,20736.0
310338.0, Maryland,64.0,Call 3,Complete,Election day exit poll,1.7463493347168,Mitt Romney,Male,White,50-59,Very conservative,Republican,"$100,000-$199,999",College graduate,A minor factor,No,About right,About right,Federal budget deficit,Yes,Can defeat Barack Obama,Strongly support,Earlier this year,Definitely vote for the Republican nominee,Yes,Married men,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,All others,Can defeat Barack Obama,Starting to recover,Working men,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,21043.0
310327.0, Maryland,64.0,Call 3,Complete,Election day exit poll,1.46742594242096,Mitt Romney,Male,White,25-29,Somewhat conservative,Independent,"$100,000-$199,999",Postgraduate study,Not a factor at all,No,Not conservative enough,About right,Abortion,Yes,Can defeat Barack Obama,Somewhat support,Before that,Definitely vote for the Republican nominee,Yes,Married men,17-29,17-29,17-44,17-29,25-29,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,All others,Can defeat Barack Obama,Getting worse,Working men,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,21043.0
