ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,OKRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,SHAREREL,TEAPARTY,TIMEST12,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,XQLTREP12,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
231840.0,Oklahoma,4.0,Call 1,Complete,Election day exit poll,0.493025988340378,Ron Paul,Female,White,,,Very conservative,Republican,"$30,000-$49,999",Postgraduate study,Illegal in all cases,One of several important factors,Yes,I strongly favor my candidate,Abortion,,Is a true conservative,A great deal,Omit,In the last few days,,,,,,,,,,,,,,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Omit,,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Is a true conservative,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
235224.0,Oklahoma,50.0,Call 2,Complete,Election day exit poll,0.835842430591583,Ron Paul,Male,White,25-29,25-29,Moderate,Republican,"$30,000-$49,999",Some college/assoc. degree,Illegal in most cases,One of several important factors,Yes,I like my candidate but with reservations,Federal budget deficit,No,Is a true conservative,Not much,Somewhat support,Just today,Non married men,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,A factor,Important,Not much or not at all,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,Yes,White Born-again/Evangelical Christians,Is a true conservative,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Upscale
231828.0,Oklahoma,109.0,Call 1,Complete,Election day exit poll,2.06428647041321,Ron Paul,Female,White,45-49,45-49,Very conservative,Republican,"$30,000-$49,999",High school or less,Illegal in all cases,One of several important factors,Yes,I strongly favor my candidate,Abortion,Yes,Is a true conservative,Somewhat,Somewhat support,In the last few weeks,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate did not matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,Is a true conservative,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
235211.0,Oklahoma,50.0,Call 2,Complete,Election day exit poll,0.892001986503601,Ron Paul,Female,White,30-39,30-39,Somewhat conservative,Republican,"$100,000-$199,999",High school or less,Illegal in most cases,One of several important factors,Yes,I strongly favor my candidate,The economy,Yes,Has the right experience,A great deal,Omit,In the last few weeks,Married women,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Omit,,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Has the right experience,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Upscale
239752.0,Oklahoma,81.0,Call 3,Complete,Election day exit poll,1.56122303009033,Ron Paul,Male,White,25-29,25-29,Very conservative,Something else,"$50,000-$99,999",High school or less,Illegal in all cases,A minor factor,No,I strongly favor my candidate,Federal budget deficit,No,Is a true conservative,Somewhat,Strongly support,Before that,Non married men,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Illegal,Not born again,A factor,Not important,A great deal or somewhat,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,Is a true conservative,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
231820.0,Oklahoma,4.0,Call 1,Complete,Election day exit poll,0.497831046581268,Ron Paul,Female,White,45-49,45-49,Very conservative,Something else,"$100,000-$199,999",Some college/assoc. degree,Omit,A minor factor,Yes,I strongly favor my candidate,Federal budget deficit,Yes,Is a true conservative,Somewhat,Somewhat support,Before that,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Omit,Born again/Think religious values of candidate did not matter a great deal,A factor,Not important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,Is a true conservative,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
235194.0,Oklahoma,50.0,Call 2,Complete,Election day exit poll,0.882759153842926,Ron Paul,Female,White,60-64,60-64,Very conservative,Republican,"Under $30,000",Some college/assoc. degree,Illegal in most cases,The most important factor,Yes,I strongly favor my candidate,The economy,Yes,Is a true conservative,A great deal,Somewhat support,In the last few days,Married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,Yes,White Born-again/Evangelical Christians,Is a true conservative,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Upscale
231807.0,Oklahoma,50.0,Call 1,Not complete,Election day exit poll,0.844280302524567,Ron Paul,Male,White,50-59,50-59,,,,Postgraduate study,,One of several important factors,,I strongly favor my candidate,,No,,,,Earlier this year,Non married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,,,,,,,,College graduate,More than High school graduate,,,A factor,Important,,,,Earlier than that,Since January 1st,,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Upscale
235186.0,Oklahoma,50.0,Call 2,Complete,Election day exit poll,0.835842430591583,Ron Paul,Male,White,25-29,25-29,Somewhat conservative,Something else,"$30,000-$49,999",College graduate,Illegal in most cases,A minor factor,No,I strongly favor my candidate,Federal budget deficit,No,Is a true conservative,Not much,Somewhat support,Before that,Non married men,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Illegal,Not born again,A factor,Not important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,Is a true conservative,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Upscale
239046.0,Oklahoma,92.0,Call 3,Complete,Election day exit poll,0.39685583114624,Ron Paul,Male,White,25-29,25-29,Somewhat conservative,Republican,"Under $30,000",College graduate,Legal in most cases,One of several important factors,No,I like my candidate but with reservations,The economy,No,Has the right experience,Somewhat,Neutral,In the last few weeks,Non married men,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Legal,Not born again,A factor,Important,A great deal or somewhat,Neutral,Neither,Earlier than that,Since January 1st,No,All others,Has the right experience,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale
231785.0,Oklahoma,43.0,Call 1,Complete,Election day exit poll,0.546094059944153,Ron Paul,Female,White,30-39,30-39,,Republican,"$30,000-$49,999",College graduate,Legal in most cases,A minor factor,No,I strongly favor my candidate,The economy,Yes,Can defeat Barack Obama,Not much,Omit,Earlier this year,Married women,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,,,,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Legal,Not born again,A factor,Not important,Not much or not at all,Omit,,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Upscale
235528.0,Oklahoma,81.0,Call 2,Complete,Election day exit poll,0.891959309577942,Ron Paul,Male,Other,50-59,50-59,Somewhat conservative,Something else,"$50,000-$99,999",College graduate,Illegal in all cases,One of several important factors,No,I like my candidate but with reservations,Federal budget deficit,,Is a true conservative,Not much,Strongly support,Just today,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,Is a true conservative,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
239021.0,Oklahoma,92.0,Call 3,Complete,Election day exit poll,0.423520237207413,Ron Paul,Female,White,30-39,30-39,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,Illegal in most cases,A minor factor,Yes,I strongly favor my candidate,The economy,Yes,Is a true conservative,Somewhat,Somewhat support,Before that,Married women,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,A factor,Not important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,Is a true conservative,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale
235507.0,Oklahoma,81.0,Call 2,Complete,Election day exit poll,1.56064307689667,Ron Paul,Male,White,65 or over,65 or over,Very conservative,Something else,"$30,000-$49,999",High school or less,Illegal in most cases,A minor factor,Yes,I like my candidate but with reservations,Federal budget deficit,Yes,Is a true conservative,A great deal,Strongly support,Earlier this year,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Not important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,Is a true conservative,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
239001.0,Oklahoma,103.0,Call 3,Complete,Election day exit poll,0.255286306142807,Ron Paul,Male,White,45-49,45-49,Somewhat conservative,Independent,"$50,000-$99,999",Postgraduate study,Illegal in all cases,One of several important factors,Yes,I strongly favor my candidate,Federal budget deficit,Yes,Is a true conservative,Somewhat,Strongly support,Before that,Married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,Is a true conservative,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
238990.0,Oklahoma,92.0,Call 3,Complete,Election day exit poll,0.400862097740173,Ron Paul,Male,White,30-39,30-39,Very conservative,Republican,"$200,000 or more",College graduate,Illegal in all cases,A minor factor,Yes,I strongly favor my candidate,The economy,Yes,Has strong moral character,A great deal,Somewhat support,Just today,Married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Not important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Has strong moral character,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale
238982.0,Oklahoma,103.0,Call 3,Complete,Election day exit poll,0.269715994596481,Ron Paul,Female,White,45-49,45-49,Somewhat conservative,Republican,"$50,000-$99,999",High school or less,Illegal in most cases,One of several important factors,Yes,I strongly favor my candidate,The economy,Yes,Is a true conservative,A great deal,Strongly support,Before that,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,Is a true conservative,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
