ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SCRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BREAK12PRI,BRNAGAIN,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SHAREREL,TEAPARTY,TIMESC12,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIMTH,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,XQLTREP12,DEFICIT12R,ECONWORR,GETAHEAD,HALEY2,LAIDOFF3,ROMNEYWORK,ROMNWIN,UNFAIRREP12SC,VETVOTER,ECOWORR2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
73903.0,South Carolina,70.0,Call 2,Complete,Election day exit poll,0.544491827487946,Ron Paul,Female,White,40-44,40-44,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,One of several important factors,Yes,The economy,Yes,,,,Strongly support,In the last few days,Married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,White Born-again/Evangelical Christians,,,,Cutting the budget deficit even if that limits job growth,Very worried,,,,,Not support him,Romney,No,Worried,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,60s Suburbs,Urban Perimeter,Upscale,29033.0
73898.0,South Carolina,67.0,Call 2,Complete,Election day exit poll,0.708968698978424,Ron Paul,Female,White,30-39,30-39,Very conservative,Republican,"$50,000-$99,999",College graduate,,A minor factor,Yes,The economy,Yes,,,,Strongly support,In the last few days,Married women,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Not important,,,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,White Born-again/Evangelical Christians,,,,Cutting the budget deficit even if that limits job growth,Very worried,,,,,Support him with reservations,Gingrich,No,Worried,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,29360.0
73895.0,South Carolina,70.0,Call 2,Complete,Election day exit poll,0.562473475933075,Ron Paul,Male,White,50-59,50-59,Somewhat conservative,Republican,"Under $30,000",Some college/assoc. degree,,One of several important factors,Yes,The economy,Yes,,,,Somewhat support,Before that,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,,,,Cutting the budget deficit even if that limits job growth,Very worried,,,,,Not support him,Romney,No,Worried,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,60s Suburbs,Urban Perimeter,Upscale,29033.0
73844.0,South Carolina,33.0,Call 2,Complete,Election day exit poll,1.60958421230316,Ron Paul,Male,,65 or over,65 or over,Moderate,Independent,"$50,000-$99,999",Postgraduate study,,A minor factor,Yes,Federal budget deficit,No,,,,Somewhat support,Just today,Non married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Not important,,,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,,,,,Cutting the budget deficit even if that limits job growth,Somewhat worried,,,,,Support him with reservations,Gingrich,Yes,Worried,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,29102.0
73743.0,South Carolina,55.0,Call 2,Complete,Election day exit poll,0.722745478153229,Ron Paul,Male,White,45-49,45-49,Very conservative,Republican,"$50,000-$99,999",College graduate,,A minor factor,Yes,Federal budget deficit,Yes,,,,Strongly support,Earlier this month,Married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,No,White Born-again/Evangelical Christians,,,,Cutting the budget deficit even if that limits job growth,Very worried,,,,,Support him with reservations,Santorum,No,Worried,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,29692.0
73700.0,South Carolina,66.0,Call 2,Complete,Election day exit poll,0.742279171943665,Ron Paul,Male,White,30-39,30-39,Very conservative,Something else,"$50,000-$99,999",Some college/assoc. degree,,A minor factor,Yes,Abortion,Yes,,,,Strongly support,Before that,Married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,,,,Cutting the budget deficit even if that limits job growth,Very worried,,,,,Not support him,Gingrich,No,Worried,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,29645.0
73639.0,South Carolina,101.0,Call 2,Complete,Election day exit poll,0.699640154838562,Ron Paul,Female,White,30-39,30-39,Very conservative,Republican,"$50,000-$99,999",College graduate,,A minor factor,Yes,Illegal immigration,Yes,,,,Somewhat support,In the last few days,Married women,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Not important,,,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,White Born-again/Evangelical Christians,,,,Cutting the budget deficit even if that limits job growth,Very worried,,,,,Support him with reservations,Romney,No,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Low Density Rural,70s Suburbs,Urban Perimeter,Very downscale,29330.0
73619.0,South Carolina,47.0,Call 2,Complete,Election day exit poll,0.742279171943665,Ron Paul,Male,White,50-59,50-59,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,,One of several important factors,Yes,The economy,Yes,,,,Somewhat support,In the last few days,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,White Born-again/Evangelical Christians,,,,Cutting the budget deficit even if that limits job growth,Very worried,,,,,Enthusiastically support him,Perry,No,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29681.0
73618.0,South Carolina,47.0,Call 2,Complete,Election day exit poll,0.742279171943665,Ron Paul,Male,White,50-59,50-59,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,,One of several important factors,Yes,The economy,Yes,,,,Somewhat support,In the last few days,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,White Born-again/Evangelical Christians,,,,Cutting the budget deficit even if that limits job growth,Very worried,,,,,Enthusiastically support him,Perry,No,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29681.0
73539.0,South Carolina,88.0,Call 2,Complete,Election day exit poll,0.558430135250092,Ron Paul,Male,White,45-49,45-49,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,,One of several important factors,Yes,The economy,Yes,,,,Strongly support,Just today,Married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,White Born-again/Evangelical Christians,,,,Cutting the budget deficit even if that limits job growth,Very worried,,,,,Enthusiastically support him,Gingrich,No,Worried,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29063.0
73427.0,South Carolina,100.0,Call 2,Complete,Election day exit poll,0.707647264003754,Ron Paul,Female,White,18-24,17-24,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,,One of several important factors,Yes,Federal budget deficit,No,,,,Strongly support,Before that,Non married women,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,,,,Cutting the budget deficit even if that limits job growth,Somewhat worried,,,,,Not support him,Gingrich,No,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,29365.0
73287.0,South Carolina,111.0,Call 2,Complete,Election day exit poll,0.708968698978424,Ron Paul,Female,White,30-39,30-39,Somewhat liberal,Independent,"$30,000-$49,999",College graduate,,One of several important factors,Yes,The economy,Yes,,,,Somewhat support,Earlier this month,Married women,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,No,White Born-again/Evangelical Christians,,,,Cutting the budget deficit even if that limits job growth,Somewhat worried,,,,,Not support him,Gingrich,No,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29745.0
73260.0,South Carolina,14.0,Call 2,Complete,Election day exit poll,1.1266074180603,Ron Paul,Male,White,60-64,60-64,Somewhat conservative,Independent,"$50,000-$99,999",Postgraduate study,,One of several important factors,Yes,Abortion,Yes,,,,Strongly support,In the last few days,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,White Born-again/Evangelical Christians,,,,Cutting the budget deficit even if that limits job growth,Very worried,,,,,Not support him,Romney,Yes,Worried,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Upscale,29445.0
73246.0,South Carolina,1.0,Call 2,Complete,Election day exit poll,0.998702883720398,Ron Paul,Male,White,45-49,45-49,Very conservative,Independent,"$50,000-$99,999",College graduate,,A minor factor,Yes,The economy,Yes,,,,Strongly support,Earlier this month,Married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,No,White Born-again/Evangelical Christians,,,,Cutting the budget deficit even if that limits job growth,Very worried,,,,,Not support him,Romney,No,Worried,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,29620.0
73166.0,South Carolina,114.0,Call 1,Complete,Election day exit poll,0.742279171943665,Ron Paul,Male,White,50-59,50-59,Somewhat conservative,Independent,"$30,000-$49,999",Some college/assoc. degree,,Not a factor at all,Yes,Federal budget deficit,No,,,,Strongly support,Before that,Non married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,Not a factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,,,,Cutting the budget deficit even if that limits job growth,Very worried,,,,,Support him with reservations,Romney,No,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29732.0
73158.0,South Carolina,86.0,Call 1,Complete,Election day exit poll,0.722745478153229,Ron Paul,Male,White,50-59,50-59,Somewhat liberal,Republican,"$50,000-$99,999",High school or less,,A minor factor,Yes,Federal budget deficit,Yes,,,,Strongly support,Earlier this month,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,,,A factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,No,White Born-again/Evangelical Christians,,,,Cutting the budget deficit even if that limits job growth,Very worried,,,,,Enthusiastically support him,Santorum,No,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,29640.0
73117.0,South Carolina,99.0,Call 1,Complete,Election day exit poll,0.79636561870575,Ron Paul,Male,White,65 or over,65 or over,Very conservative,Republican,"$30,000-$49,999",High school or less,,A minor factor,Yes,Federal budget deficit,Yes,,,,Somewhat support,Earlier this month,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,A factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,Yes,White Born-again/Evangelical Christians,,,,Cutting the budget deficit even if that limits job growth,Very worried,,,,,Support him with reservations,Gingrich,Yes,Worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 1,Town,Rural,Rural,Downscale,29303.0
73114.0,South Carolina,114.0,Call 1,Complete,Election day exit poll,0.718549311161041,Ron Paul,Female,White,50-59,50-59,Somewhat conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,,One of several important factors,Yes,Federal budget deficit,No,,,,Somewhat support,Before that,Non married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,,,,Cutting the budget deficit even if that limits job growth,Very worried,,,,,Support him with reservations,Romney,Yes,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29732.0
