ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,MSRPRS12,SEX,QRACE3,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BEATOBAMAFL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,GINGCONSRV,PAULCONSRV,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,SATGING,SATPAUL,SATROMN,SATSANT,SHAREREL,TEAPARTY,TIMEST12,UNDERREP12,WORK,SEXWED,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WRKWOMEN,XQLTREP12,GOVTANGR,GOVTANG2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
269092.0, Mississippi,94.0,Call 1,Complete,Election day exit poll,0.809102773666382,Rick Santorum,Male,White,30-39,Very conservative,Republican,"Under $30,000",Some college/assoc. degree,,Santorum,A minor factor,Yes,,,,,,Abortion,No,Has strong moral character,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,,Strongly support,Before that,,,Non married men,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Not important,,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,Yes,White Born-again/Evangelical Christians,,Has strong moral character,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
269093.0, Mississippi,91.0,Call 1,Complete,Election day exit poll,0.95036792755127,Newt Gingrich,Female,White,60-64,Very conservative,Republican,"$200,000 or more",Some college/assoc. degree,Illegal in all cases,,,Yes,I like my candidate but with reservations,About right,Not conservative enough,Not conservative enough,Not conservative enough,,,,,,,,A great deal,Strongly support,,Gingrich,Yes,,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Working women,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
269094.0, Mississippi,64.0,Call 1,Complete,Election day exit poll,1.19563627243042,Rick Santorum,Male,White,30-39,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,,Romney,Not a factor at all,Yes,,,,,,The economy,Yes,Can defeat Barack Obama,Satisfied,Dissatisfied,Satisfied,Satisfied,,Neutral,In the last few days,,,Married men,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,Not a factor,Not important,,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Can defeat Barack Obama,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
269095.0, Mississippi,12.0,Call 1,Complete,Election day exit poll,1.02407205104828,Newt Gingrich,Male,White,65 or over,Very conservative,Independent,"$30,000-$49,999",Some college/assoc. degree,,Gingrich,Not a factor at all,Yes,,,,,,The economy,No,Can defeat Barack Obama,Satisfied,Satisfied,Dissatisfied,Satisfied,,Somewhat support,Before that,,,Non married men,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,Not a factor,Not important,,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,Yes,White Born-again/Evangelical Christians,,Can defeat Barack Obama,,,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
269096.0, Mississippi,65.0,Call 1,Complete,Election day exit poll,1.07734632492065,Newt Gingrich,Male,White,50-59,,Republican,"$50,000-$99,999",College graduate,,Gingrich,The most important factor,,,,,,,Federal budget deficit,Yes,Can defeat Barack Obama,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,,Neutral,Earlier this year,,,Married men,45-65,30-59,45+,45-59,50-64,Republican,,,,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,Neutral,,Earlier than that,Since January 1st,No,,,Can defeat Barack Obama,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
269097.0, Mississippi,79.0,Call 1,Complete,Election day exit poll,1.02257978916168,Newt Gingrich,Male,White,45-49,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,,Romney,A minor factor,Yes,,,,,,The economy,Yes,Has the right experience,Satisfied,Dissatisfied,Satisfied,Satisfied,,Strongly support,In the last few days,,,Married men,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Not important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Has the right experience,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Very upscale
269099.0, Mississippi,64.0,Call 1,Complete,Election day exit poll,1.17044627666473,Newt Gingrich,Male,White,17-24,Very conservative,Republican,"$30,000-$49,999",College graduate,Illegal in most cases,,,Yes,I strongly favor my candidate,About right,Not conservative enough,Not conservative enough,About right,,,,,,,,A great deal,Somewhat support,,Gingrich,No,,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
269100.0, Mississippi,66.0,Call 1,Complete,Election day exit poll,1.12334764003754,Did not vote,Female,Black,50-59,Moderate,Democrat,"$50,000-$99,999",Postgraduate study,,Omit,Not a factor at all,Yes,,,,,,The economy,No,Has strong moral character,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,,Strongly oppose,Before that,,,Non married women,45-65,30-59,45+,45-59,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,Not a factor,Not important,,Oppose,Born-again but not Tea Party supporter,Earlier than that,Before January 1st,No,All others,,Has strong moral character,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
269102.0, Mississippi,79.0,Call 1,Complete,Election day exit poll,1.0599502325058,Newt Gingrich,Female,White,65 or over,Somewhat conservative,Republican,,Postgraduate study,Legal in all cases,,,No,I strongly favor my candidate,About right,Too conservative,Not conservative enough,Too conservative,,,,,,,,Somewhat,Somewhat support,,Gingrich,No,,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,College graduate,More than High school graduate,Legal,Not born again,,,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,All others,,Angry,"Dissatisifed, but not angry or angry",State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale
269103.0, Mississippi,64.0,Call 1,Complete,Election day exit poll,1.34764754772186,Newt Gingrich,Male,White,60-64,Very conservative,Republican,"$50,000-$99,999",College graduate,Legal in all cases,,,No,I strongly favor my candidate,About right,Omit,Omit,Omit,,,,,,,,A great deal,Neutral,,Gingrich,Yes,,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,Not born again,,,A great deal or somewhat,Neutral,Neither,,,No,All others,All others,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
269104.0, Mississippi,91.0,Call 1,Complete,Election day exit poll,0.757469654083252,Mitt Romney,Female,White,45-49,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,,Romney,A minor factor,Yes,,,,,,Federal budget deficit,Yes,Can defeat Barack Obama,Dissatisfied,Dissatisfied,Satisfied,Satisfied,,Somewhat support,In the last few weeks,,,Married women,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Not important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Can defeat Barack Obama,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
269105.0, Mississippi,12.0,Call 1,Complete,Election day exit poll,1.35768210887909,Rick Santorum,Female,White,40-44,Very conservative,Republican,"$100,000-$199,999",High school or less,,Santorum,One of several important factors,Yes,,,,,,The economy,Yes,Has strong moral character,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,,Neutral,In the last few weeks,,,Married women,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,,,A factor,Important,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,,,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
269106.0, Mississippi,66.0,Call 1,Complete,Election day exit poll,0.959036648273468,Newt Gingrich,Female,White,50-59,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,,Romney,A minor factor,Yes,,,,,,The economy,Yes,Has the right experience,Satisfied,Dissatisfied,Satisfied,Satisfied,,Neutral,Earlier this year,,,Married women,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Not important,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Has the right experience,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
269107.0, Mississippi,79.0,Call 1,Complete,Election day exit poll,0.917618095874786,Mitt Romney,Male,White,50-59,Somewhat conservative,Republican,,College graduate,Omit,,,No,I like my candidate but with reservations,About right,Too conservative,Not conservative enough,Omit,,,,,,,,Not much,Neutral,,Gingrich,Yes,,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,College graduate,More than High school graduate,Omit,Not born again,,,Not much or not at all,Neutral,Neither,,,No,All others,All others,,Angry,"Dissatisifed, but not angry or angry",State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale
269108.0, Mississippi,94.0,Call 1,Complete,Election day exit poll,0.890711009502411,Newt Gingrich,Male,White,45-49,Moderate,Republican,"Under $30,000",High school or less,Legal in all cases,,,Yes,I strongly favor my candidate,About right,Too conservative,Not conservative enough,Too conservative,,,,,,,,Not at all,Somewhat support,,Gingrich,No,,45-65,30-59,45+,45-59,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Legal,Born again/Think religious values of candidate did not matter a great deal,,,Not much or not at all,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,All others,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
269109.0, Mississippi,64.0,Call 1,Complete,Election day exit poll,1.0741126537323,Mitt Romney,Male,White,40-44,Very liberal,Something else,,College graduate,,Santorum,A minor factor,Yes,,,,,,The economy,Yes,Is a true conservative,Dissatisfied,Satisfied,Satisfied,Satisfied,,Somewhat support,In the last few weeks,,,Married men,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,,,,College graduate,More than High school graduate,,,A factor,Not important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Is a true conservative,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
269110.0, Mississippi,66.0,Call 1,Complete,Election day exit poll,0.959036648273468,Newt Gingrich,Female,White,50-59,Very conservative,Republican,"$100,000-$199,999",College graduate,,Gingrich,One of several important factors,Yes,,,,,,The economy,Yes,Has the right experience,Satisfied,Dissatisfied,Satisfied,Dissatisfied,,Somewhat support,In the last few days,,,Married women,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Has the right experience,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
269111.0, Mississippi,65.0,Call 1,Complete,Election day exit poll,1.13306999206543,Mitt Romney,Male,Black,30-39,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,Legal in most cases,,,Yes,I like my candidate but with reservations,Not conservative enough,Not conservative enough,Not conservative enough,Too conservative,,,,,,,,Somewhat,Somewhat support,,Romney,Yes,,30-44,30-59,17-44,30-44,30-39,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,All others,All others,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
269112.0, Mississippi,91.0,Call 1,Complete,Election day exit poll,0.843168795108795,Rick Santorum,Female,White,45-49,Very conservative,Republican,"$50,000-$99,999",High school or less,,Santorum,The most important factor,Yes,,,,,,The economy,Yes,Has strong moral character,Satisfied,Dissatisfied,Satisfied,Satisfied,,Neutral,In the last few days,,,Married women,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,,,A factor,Important,,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
