ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,MARPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,TEAPARTY,TIMEST12,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BREAKFACT,BREAKIMP,REL5,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,XQLTREP12,HEALTHMASS,ROMNTIESMA,ROMNTIESMA2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
240961.0,Massachusetts,45.0,Call 3,Complete,Election day exit poll,0.623159945011139,Rick Santorum,Male,White,65 or over,65 or over,Somewhat conservative,Independent,"$30,000-$49,999",Postgraduate study,One of several important factors,Yes,I strongly favor my candidate,Federal budget deficit,Yes,Is a true conservative,Other,Somewhat support,Earlier this year,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Important,Something else,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,No,All others,Is a true conservative,Was about right,Not at all,Not much or not at all,State questionnaire,Rural,Small Cities/Rural,5.0,East,Version 1,Suburb,Rural,Rural,Downscale
232765.0,Massachusetts,34.0,Call 1,Complete,Election day exit poll,1.06117832660675,Rick Santorum,Male,White,45-49,45-49,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,A minor factor,Yes,I strongly favor my candidate,Federal budget deficit,Yes,Is a true conservative,Protestant,Somewhat support,In the last few weeks,Married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,Went too far,Somewhat,A great deal or somewhat,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
232764.0,Massachusetts,34.0,Call 1,Complete,Election day exit poll,1.06117832660675,Rick Santorum,Male,White,45-49,45-49,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,A minor factor,Yes,I strongly favor my candidate,Federal budget deficit,Yes,Is a true conservative,Protestant,Somewhat support,In the last few weeks,Married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,Went too far,Somewhat,A great deal or somewhat,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
236807.0,Massachusetts,106.0,Call 2,Complete,Election day exit poll,0.952555298805237,Rick Santorum,Male,White,30-39,30-39,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,A minor factor,Yes,I strongly favor my candidate,Omit,No,Has strong moral character,Other christian,Neutral,In the last few days,Non married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has strong moral character,Went too far,Not at all,Not much or not at all,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale
240842.0,Massachusetts,43.0,Call 3,Complete,Election day exit poll,0.942127346992493,Rick Santorum,Female,White,50-59,50-59,Somewhat conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,One of several important factors,Yes,I strongly favor my candidate,Abortion,Yes,Is a true conservative,Protestant,Strongly support,In the last few days,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,Went too far,Somewhat,A great deal or somewhat,State questionnaire,Suburbs,Suburbs,3.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
240750.0,Massachusetts,90.0,Call 3,Complete,Election day exit poll,1.54608738422394,Rick Santorum,Female,White,30-39,30-39,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,The most important factor,Yes,I strongly favor my candidate,The economy,,Can defeat Barack Obama,Other christian,Somewhat support,In the last few weeks,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,Went too far,Not much,Not much or not at all,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
232641.0,Massachusetts,45.0,Call 1,Complete,Election day exit poll,0.565742313861847,Rick Santorum,Male,White,50-59,50-59,Somewhat conservative,Republican,"Under $30,000",High school or less,One of several important factors,Yes,I strongly favor my candidate,The economy,No,Can defeat Barack Obama,Other christian,Neutral,Earlier this year,Non married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,A factor,Important,Protestant/Other Non-Catholic Christian,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,Did not go far enough,Somewhat,A great deal or somewhat,State questionnaire,Rural,Small Cities/Rural,5.0,East,Version 1,Suburb,Rural,Rural,Downscale
232628.0,Massachusetts,34.0,Call 1,Complete,Election day exit poll,1.06117832660675,Rick Santorum,Male,White,45-49,45-49,Very conservative,Republican,"$50,000-$99,999",College graduate,One of several important factors,Yes,I like my candidate but with reservations,Federal budget deficit,Yes,Is a true conservative,Protestant,Strongly support,Earlier this year,Married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,Went too far,Not at all,Not much or not at all,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
233363.0,Massachusetts,70.0,Call 1,Complete,Election day exit poll,1.01229691505432,Rick Santorum,Male,White,50-59,50-59,Somewhat conservative,Independent,"$100,000-$199,999",College graduate,Not a factor at all,Yes,I dislike the other candidates,Federal budget deficit,,Can defeat Barack Obama,Other christian,Neutral,Just today,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,Went too far,Not at all,Not much or not at all,State questionnaire,Suburbs,Suburbs,5.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
232516.0,Massachusetts,74.0,Call 1,Complete,Election day exit poll,1.16032123565674,Rick Santorum,Male,White,65 or over,65 or over,Very conservative,Republican,"$30,000-$49,999",High school or less,A minor factor,Yes,I strongly favor my candidate,Federal budget deficit,Yes,Has strong moral character,Catholic,Strongly support,In the last few weeks,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,A factor,Not important,Catholic,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,No,All others,Has strong moral character,Went too far,Not at all,Not much or not at all,State questionnaire,Suburbs,Suburbs,5.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
237131.0,Massachusetts,70.0,Call 2,Complete,Election day exit poll,1.14568471908569,Rick Santorum,Female,White,65 or over,65 or over,Somewhat conservative,Independent,"Under $30,000",College graduate,One of several important factors,Yes,I strongly favor my candidate,Abortion,,Can defeat Barack Obama,Protestant,Omit,In the last few weeks,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Omit,,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,Went too far,Not much,Not much or not at all,State questionnaire,Suburbs,Suburbs,5.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
237114.0,Massachusetts,108.0,Call 2,Complete,Election day exit poll,1.09065544605255,Rick Santorum,Male,White,50-59,50-59,Very conservative,Republican,"$100,000-$199,999",College graduate,One of several important factors,Yes,I strongly favor my candidate,The economy,Yes,Is a true conservative,Protestant,Neutral,Earlier this year,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,Went too far,Not at all,Not much or not at all,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
240422.0,Massachusetts,21.0,Call 3,Complete,Election day exit poll,1.17671895027161,Rick Santorum,Male,White,40-44,40-44,Moderate,Independent,"$30,000-$49,999",High school or less,The most important factor,Yes,I strongly favor my candidate,Federal budget deficit,No,Has the right experience,Catholic,Strongly support,Earlier this year,Non married men,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,A factor,Important,Catholic,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,No,All others,Has the right experience,Went too far,Not at all,Not much or not at all,State questionnaire,Suburbs,Suburbs,3.0,East,Version 1,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
233109.0,Massachusetts,66.0,Call 1,Complete,Election day exit poll,1.01231670379639,Rick Santorum,Female,White,60-64,60-64,Somewhat conservative,Republican,"$100,000-$199,999",High school or less,One of several important factors,Yes,I strongly favor my candidate,Abortion,Yes,Can defeat Barack Obama,Catholic,Somewhat support,Earlier this year,Married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,A factor,Important,Catholic,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,No,All others,Can defeat Barack Obama,Went too far,Somewhat,A great deal or somewhat,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale
240258.0,Massachusetts,106.0,Call 3,Complete,Election day exit poll,0.952555298805237,Rick Santorum,Male,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",High school or less,One of several important factors,Yes,I strongly favor my candidate,Federal budget deficit,No,Is a true conservative,Other christian,Strongly support,Earlier this year,Non married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,Went too far,Not much,Not much or not at all,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale
241307.0,Massachusetts,70.0,Call 3,Complete,Election day exit poll,1.04012191295624,Rick Santorum,Female,White,50-59,50-59,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,A minor factor,Yes,I strongly favor my candidate,Abortion,Yes,Is a true conservative,Protestant,Somewhat support,Just today,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,Went too far,Not at all,Not much or not at all,State questionnaire,Suburbs,Suburbs,5.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
