ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,WIRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SATROMN,SATSANT,SHAREREL,TEAPARTY,TIMEMD12,WORK,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,XQLTREP12,ATTEND,CHILD,GOVTPRO,HEALTHCARE12R,RECOVER,WALKERAPP,WINNOM12,ATTEND2,ATTREL,PARENTS,WALKERAPP2,WORKPARENT,WORKSEX,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
308011.0,Wisconsin,45.0,Call 1,Complete,Election day exit poll,1.40840101242065,Ron Paul,Female,White,25-29,25-29,Very liberal,Democrat,"$30,000-$49,999",College graduate,,No,I dislike the other candidates,Too conservative,Too conservative,,,,Other christian,,,Not at all,Strongly oppose,,No,,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Not born again,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Oppose,Neither,,,No,All others,No,White Protestant non-evangelical,All others,,Once a week,No,Government should not favor one set of values over another,,Starting to recover,Strongly disapprove,,Weekly,All others,Women without children,Disapprove,"Women, no kids",Non-working women,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale
308001.0,Wisconsin,17.0,Call 1,Complete,Election day exit poll,1.56581723690033,Ron Paul,Female,White,50-59,50-59,Somewhat conservative,Republican,"$200,000 or more",,A minor factor,No,,,,The economy,,Is a true conservative,,Satisfied,Dissatisfied,,Somewhat support,In March,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,,,,A factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Is a true conservative,,,,Gingrich,,,Romney,,,,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
307999.0,Wisconsin,70.0,Call 1,Complete,Election day exit poll,0.675077140331268,Ron Paul,Male,White,50-59,50-59,Very conservative,Independent,"$30,000-$49,999",College graduate,,Yes,I dislike the other candidates,Not conservative enough,Not conservative enough,,,,Protestant,,,Somewhat,Somewhat support,,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,Once a week,No,Government should do more to promote traditional values,,Getting worse,Strongly approve,,Weekly,Protestant/Attend weekly,Men without children,Approve,All men,Working men,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale
307995.0,Wisconsin,21.0,Call 1,Complete,Election day exit poll,0.698956251144409,Ron Paul,Male,White,50-59,50-59,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,,Yes,I like my candidate but with reservations,About right,About right,,,,Protestant,,,Somewhat,Neutral,,No,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,Once a week,No,Government should do more to promote traditional values,,Staying the same,Strongly approve,,Weekly,Protestant/Attend weekly,Men without children,Approve,All men,Non-working men,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Upscale
307976.0,Wisconsin,70.0,Call 1,Complete,Election day exit poll,0.707031607627869,Ron Paul,Female,White,50-59,50-59,Very conservative,Independent,"$30,000-$49,999",Some college/assoc. degree,,Yes,I dislike the other candidates,Not conservative enough,About right,,,,Protestant,,,A great deal,Somewhat support,,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Working women,,Once a week,No,Government should do more to promote traditional values,,Getting worse,Strongly approve,,Weekly,Protestant/Attend weekly,Women without children,Approve,"Women, no kids",Working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale
307969.0,Wisconsin,42.0,Call 1,Complete,Election day exit poll,1.1056455373764,Ron Paul,Female,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,,I like my candidate but with reservations,About right,Not conservative enough,,,,Catholic,,,Not much,Neutral,,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,,Catholic,Not much or not at all,Neutral,,,,No,,No,,Working women,,Once a week,No,Government should do more to promote traditional values,,Getting worse,Somewhat disapprove,,Weekly,Catholic/Attend weekly,Women without children,Disapprove,"Women, no kids",Working women,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 2,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale
307964.0,Wisconsin,50.0,Call 1,Complete,Election day exit poll,1.0307480096817,Ron Paul,Female,White,40-44,40-44,Somewhat liberal,Republican,"$100,000-$199,999",Postgraduate study,,No,I dislike the other candidates,Omit,Omit,,,,Other,,,A great deal,Neutral,,Yes,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not born again,,,Something else,A great deal or somewhat,Neutral,Neither,,,No,All others,No,All others,Working women,,Once a week,Yes,Government should do more to promote traditional values,,Getting worse,Strongly approve,,Weekly,All others,Women with children,Approve,Working mom,Working women,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale
307941.0,Wisconsin,70.0,Call 1,Complete,Election day exit poll,0.675077140331268,Ron Paul,Male,White,50-59,50-59,Very conservative,Republican,"$100,000-$199,999",College graduate,Not a factor at all,No,,,,The economy,Yes,Is a true conservative,,Satisfied,Dissatisfied,,Somewhat support,Earlier this year,,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not a factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Is a true conservative,,,,Paul,,,Romney,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
307938.0,Wisconsin,40.0,Call 1,Complete,Election day exit poll,1.02040040493011,Ron Paul,Female,White,65 or over,65 or over,Very conservative,Independent,"$30,000-$49,999",College graduate,,Yes,I like my candidate but with reservations,Not conservative enough,Not conservative enough,,,,Other christian,,,A great deal,Somewhat support,,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,Once a week,No,Government should do more to promote traditional values,,Getting worse,Somewhat approve,,Weekly,All others,Women without children,Approve,"Women, no kids",Non-working women,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Very downscale
307937.0,Wisconsin,40.0,Call 1,Complete,Election day exit poll,1.02040040493011,Ron Paul,Female,White,65 or over,65 or over,Very conservative,Independent,"$30,000-$49,999",College graduate,,Yes,I like my candidate but with reservations,Not conservative enough,Not conservative enough,,,,Other christian,,,A great deal,Somewhat support,,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,Once a week,No,Government should do more to promote traditional values,,Getting worse,Somewhat approve,,Weekly,All others,Women without children,Approve,"Women, no kids",Non-working women,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Very downscale
307928.0,Wisconsin,42.0,Call 1,Complete,Election day exit poll,1.1056455373764,Ron Paul,Female,White,50-59,50-59,Somewhat liberal,Democrat,"$50,000-$99,999",Some college/assoc. degree,,No,I dislike the other candidates,Too conservative,Too conservative,,,,None,,,Not at all,Strongly oppose,,No,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Not born again,,,None,Not much or not at all,Oppose,Neither,,,No,All others,No,All others,All others,,Never,No,Government should not favor one set of values over another,,Starting to recover,Strongly disapprove,,Never,All others,Women without children,Disapprove,"Women, no kids",Non-working women,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 2,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale
307915.0,Wisconsin,45.0,Call 1,Complete,Election day exit poll,1.34474790096283,Ron Paul,Male,White,25-29,25-29,Somewhat liberal,Democrat,"$50,000-$99,999",College graduate,,No,I dislike the other candidates,Too conservative,Too conservative,,,,Protestant,,,Not at all,Strongly oppose,,Yes,,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not born again,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Oppose,Neither,,,No,All others,No,White Protestant non-evangelical,All others,,More than once a week,No,Government should not favor one set of values over another,,Starting to recover,Strongly disapprove,,Weekly,Protestant/Attend weekly,Men without children,Disapprove,All men,Working men,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale
307901.0,Wisconsin,42.0,Call 1,Complete,Election day exit poll,1.1056455373764,Ron Paul,Female,White,40-44,40-44,Moderate,Independent,"$50,000-$99,999",Postgraduate study,,No,I strongly favor my candidate,Too conservative,Too conservative,,,,Protestant,,,Somewhat,Strongly oppose,,Yes,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not born again,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Oppose,Neither,,,No,All others,No,White Protestant non-evangelical,Working women,,A few times a year,No,Government should not favor one set of values over another,,Getting worse,Strongly disapprove,,Occasionally,Protestant/Do not attend weekly,Women without children,Disapprove,"Women, no kids",Working women,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 2,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale
307898.0,Wisconsin,17.0,Call 1,Complete,Election day exit poll,1.56581723690033,Ron Paul,Female,White,30-39,30-39,Moderate,Republican,"$100,000-$199,999",Some college/assoc. degree,A minor factor,Yes,,,,The economy,Yes,Has strong moral character,,Dissatisfied,Dissatisfied,,Strongly oppose,Earlier this year,,Married women,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,A factor,Not important,,,Oppose,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Has strong moral character,,,,Paul,,,Romney,,,,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
307873.0,Wisconsin,101.0,Call 1,Complete,Election day exit poll,0.727292358875275,Ron Paul,Male,White,40-44,40-44,Moderate,Independent,"$50,000-$99,999",Postgraduate study,Not a factor at all,No,,,,The economy,Yes,Has strong moral character,,Dissatisfied,Satisfied,,Strongly oppose,Before that,,Married men,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Not a factor,Not important,,,Oppose,Neither,Earlier than that,Before January 1st,No,All others,,,,Has strong moral character,,,,Paul,,,Romney,,,,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
307872.0,Wisconsin,101.0,Call 1,Complete,Election day exit poll,0.727292358875275,Ron Paul,Male,White,40-44,40-44,Moderate,Independent,"$50,000-$99,999",Postgraduate study,Not a factor at all,No,,,,The economy,Yes,Has strong moral character,,Dissatisfied,Satisfied,,Strongly oppose,Before that,,Married men,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Not a factor,Not important,,,Oppose,Neither,Earlier than that,Before January 1st,No,All others,,,,Has strong moral character,,,,Paul,,,Romney,,,,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
307864.0,Wisconsin,45.0,Call 1,Complete,Election day exit poll,1.16124320030212,Ron Paul,Male,White,50-59,50-59,Moderate,Independent,"$100,000-$199,999",Some college/assoc. degree,,Yes,I dislike the other candidates,About right,About right,,,,Protestant,,,Somewhat,Somewhat oppose,,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Oppose,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,A few times a month,No,Government should not favor one set of values over another,,Starting to recover,Strongly approve,,Occasionally,Protestant/Do not attend weekly,Men without children,Approve,All men,Working men,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale
307845.0,Wisconsin,3.0,Call 1,Complete,Election day exit poll,0.641041994094849,Ron Paul,Female,White,30-39,30-39,Moderate,Independent,"$50,000-$99,999",Postgraduate study,,No,I dislike the other candidates,Too conservative,Too conservative,,,,Catholic,,,Not at all,Strongly oppose,,Yes,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not born again,,,Catholic,Not much or not at all,Oppose,Neither,,,No,All others,No,All others,Working women,,A few times a year,Yes,Government should not favor one set of values over another,,Getting worse,Somewhat approve,,Occasionally,Catholic/Do not attend weekly,Women with children,Approve,Working mom,Working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very downscale
