ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,NVRPRS12,SEX,QRACEAI,XAGE8,PHIL5,PARTYIA,INCOME12RNH,EDUC12R,LATINO,BREAK12CAUNV,BRNAGAIN,ISSREP12NV,QLTIA12R,RELIGN10,TEAPARTY,TIMENV12,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BREAKFACT,BREAKIMP,REL5,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIMTH,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,XQLTREP12,QRACE3,RACE,SPANISHQ,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
113146.0,Nevada,93.0,Call 2,Complete,Election day exit poll,0.903430044651031,Newt Gingrich,Male,White,50-59,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,Not a factor at all,No,Illegal immigration,Can defeat Barack Obama,None,Strongly support,In January,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,None,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,No,All others,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
113161.0,Nevada,93.0,Call 2,Complete,Election day exit poll,0.903430044651031,Newt Gingrich,Male,White,50-59,Somewhat liberal,Republican,"$30,000-$49,999",High school or less,No,One of several important factors,No,The economy,Is a true conservative,None,Somewhat support,In the last few days,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,A factor,Important,None,Support,Tea Party supporter and not born-again,Last few days,In the last month,Yes,All others,No,All others,Is a true conservative,White,White,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112515.0,Nevada,93.0,Call 1,Complete,Election day exit poll,0.903430044651031,Newt Gingrich,Male,Hispanic/Latino,50-59,Moderate,Republican,"$30,000-$49,999",Some college/assoc. degree,Yes,The most important factor,Yes,Abortion,Is a true conservative,Mormon,Somewhat support,In January,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,No,All others,No,All others,Is a true conservative,Other,Hispanic/Latino,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112144.0,Nevada,76.0,Call 1,Complete,Election day exit poll,0.922998368740082,Newt Gingrich,Male,White,50-59,Very conservative,Republican,"Under $30,000",Some college/assoc. degree,No,One of several important factors,Yes,The economy,Is a true conservative,Protestant,Strongly support,Before that,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,High Density Urban,Urban,Urban Core,Downscale
113153.0,Nevada,115.0,Call 3,Complete,Election day exit poll,0.927142739295959,Newt Gingrich,Female,White,60-64,Somewhat conservative,Republican,"$50,000-$99,999",High school or less,No,Not a factor at all,No,Federal budget deficit,Can defeat Barack Obama,Other christian,Strongly support,Just today,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Last few days,In the last month,No,All others,No,White Protestant non-evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,Rural,Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
113039.0,Nevada,115.0,Call 2,Complete,Election day exit poll,0.927142739295959,Newt Gingrich,Female,White,60-64,Very conservative,Republican,"$50,000-$99,999",College graduate,No,Not a factor at all,Yes,The economy,Is a true conservative,Protestant,Strongly support,Before that,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,White,White,English,State questionnaire,Rural,Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
113016.0,Nevada,115.0,Call 2,Complete,Election day exit poll,0.927142739295959,Newt Gingrich,Female,White,65 or over,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,Not a factor at all,Yes,Omit,Has the right experience,Protestant,Strongly support,In January,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has the right experience,White,White,English,State questionnaire,Rural,Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112473.0,Nevada,93.0,Call 1,Complete,Election day exit poll,0.931382060050964,Newt Gingrich,Male,White,60-64,Somewhat conservative,Republican,"Under $30,000",College graduate,No,The most important factor,Yes,Abortion,Is a true conservative,None,Strongly support,In the last few days,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Important,None,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,White Born-again/Evangelical Christians,No,All others,Is a true conservative,White,White,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112487.0,Nevada,93.0,Call 1,Complete,Election day exit poll,0.931382060050964,Newt Gingrich,Male,White,65 or over,Very conservative,Republican,"$100,000-$199,999",High school or less,No,One of several important factors,Yes,Abortion,Is a true conservative,Protestant,Strongly support,Just today,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112270.0,Nevada,51.0,Call 1,Complete,Election day exit poll,0.935073971748352,Newt Gingrich,Male,White,25-29,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,Not a factor at all,Yes,Abortion,Can defeat Barack Obama,Protestant,Somewhat support,Before that,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
112265.0,Nevada,51.0,Call 1,Complete,Election day exit poll,0.935073971748352,Newt Gingrich,Male,White,25-29,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,A minor factor,Yes,The economy,Is a true conservative,Other christian,Somewhat support,In the last few days,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
113032.0,Nevada,115.0,Call 2,Complete,Election day exit poll,0.943855404853821,Newt Gingrich,Male,White,40-44,Very conservative,Republican,"$50,000-$99,999",High school or less,No,One of several important factors,No,Omit,Omit,Protestant,Somewhat support,Before that,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,No,White Protestant non-evangelical,Omit,White,White,English,State questionnaire,Rural,Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112431.0,Nevada,115.0,Call 1,Complete,Election day exit poll,0.943855404853821,Newt Gingrich,Male,White,50-59,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,No,Not a factor at all,No,The economy,Can defeat Barack Obama,Protestant,Strongly support,Before that,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,No,White Protestant non-evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,Rural,Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112671.0,Nevada,115.0,Call 1,Complete,Election day exit poll,0.943855404853821,Newt Gingrich,Male,White,30-39,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,One of several important factors,No,The economy,Can defeat Barack Obama,Other christian,Strongly support,In January,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,No,White Protestant non-evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,Rural,Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112667.0,Nevada,115.0,Call 1,Complete,Election day exit poll,0.943855404853821,Newt Gingrich,Male,White,45-49,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,A minor factor,No,Omit,Can defeat Barack Obama,Catholic,Strongly support,In January,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,Yes,All others,No,All others,Can defeat Barack Obama,White,White,English,State questionnaire,Rural,Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112488.0,Nevada,115.0,Call 1,Complete,Election day exit poll,0.943855404853821,Newt Gingrich,Male,Other,50-59,Very conservative,Independent,"$50,000-$99,999",Some college/assoc. degree,No,The most important factor,No,Federal budget deficit,Can defeat Barack Obama,None,Somewhat support,Before that,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,None,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,No,All others,Can defeat Barack Obama,Other,Other,English,State questionnaire,Rural,Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112584.0,Nevada,115.0,Call 1,Complete,Election day exit poll,0.943855404853821,Newt Gingrich,Male,White,45-49,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,The most important factor,No,The economy,Is a true conservative,Other christian,Strongly support,In January,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,No,White Protestant non-evangelical,Is a true conservative,White,White,English,State questionnaire,Rural,Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
