ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,BROWNBACK2,CALL,CDNUM,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSKS12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
23703.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,No,Approve,Call 1,2.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,1.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Male,White men,Married men,Rural,Small Cities/Rural,Kansas,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Downscale,66016.0,1.5520236492157
46536.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Never,Never,Complete,No,Disapprove,Call 2,3.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,1.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,20.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Female,White women,Married women,Suburbs,Suburbs,Kansas,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,No,All others,Suburb,80s Suburbs,Urban Perimeter,Very upscale,66209.0,1.16657567024231
71484.0,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,Once a week,Weekly,Complete,No,Omit,Call 3,4.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Favorable,Better today,3.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Health care,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,64.0,Barack Obama,Black,Black,State questionnaire,Black,Midwest,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,No,All others,High Density Urban,Urban,Urban Core,Very downscale,67211.0,0.57385915517807
71483.0,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,Once a week,Weekly,Complete,No,Omit,Call 3,4.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Favorable,Better today,3.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Health care,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,64.0,Barack Obama,Black,Black,State questionnaire,Black,Midwest,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,No,All others,High Density Urban,Urban,Urban Core,Very downscale,67211.0,0.57385915517807
48354.0,30-44,30-59,18-44,30-44,40-49,40-44,,,,Once a week,Weekly,Complete,No,Disapprove,Call 2,3.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,,Favorable,Unfavorable,Better today,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,,Barack Obama,Health care,No,No,18-44,18-64,Democrat,,,Democrat,,Liberal,85.0,Barack Obama,,,State questionnaire,,Midwest,,,,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,,All others,Suburb,Urban,Urban Core,Very downscale,66104.0,0.552047491073608
46999.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,No,Disapprove,Call 2,3.0,I like my candidate but with reservations,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,About the same,1.0,Government should do more to solve problems,Barack Obama,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Barack Obama,Health care,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,20.0,Barack Obama,White,White,State questionnaire,White,Midwest,Female,White women,Married women,Suburbs,Suburbs,Kansas,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,No,All others,Suburb,80s Suburbs,Urban Perimeter,Very upscale,66209.0,1.1496844291687
69545.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,Yes,Disapprove,Call 3,4.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,3.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,Yes,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,58.0,Barack Obama,White,White,State questionnaire,White,Midwest,Female,White women,Married women,Suburbs,Suburbs,Kansas,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,No,White Born-again/Evangelical Christians,Suburb,80s Suburbs,Urban Perimeter,Very upscale,67037.0,0.79308158159256
24650.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,Complete,No,Disapprove,Call 1,4.0,I like my candidate but with reservations,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Better today,3.0,Government is doing too many things better left to businesses and individuals,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,64.0,Barack Obama,White,White,State questionnaire,White,Midwest,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,No,All others,High Density Urban,Urban,Urban Core,Very downscale,67211.0,0.887050449848175
25199.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,More than once a week,Weekly,Complete,Yes,Approve,Call 1,2.0,I like my candidate but with reservations,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,2.0,Government should do more to solve problems,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,Health care,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,1.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Female,White women,Married women,Rural,Small Cities/Rural,Kansas,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,No,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Downscale,66016.0,1.46862256526947
24893.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,More than once a week,Weekly,Complete,Yes,Disapprove,Call 1,4.0,I like my candidate but with reservations,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Better today,3.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Health care,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,58.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Female,White women,Married women,Suburbs,Suburbs,Kansas,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,Yes,White Born-again/Evangelical Christians,Suburb,80s Suburbs,Urban Perimeter,Very upscale,67037.0,0.972128212451935
24804.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Once a week,Weekly,Complete,No,Disapprove,Call 1,2.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,Health care,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Conservative,1.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Female,White women,Married women,Rural,Small Cities/Rural,Kansas,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Downscale,66016.0,1.58469676971436
69431.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Once a week,Weekly,Complete,Yes,Approve,Call 3,3.0,I like my candidate but with reservations,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Better today,1.0,Government is doing too many things better left to businesses and individuals,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Omit,Health care,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Liberal,85.0,Barack Obama,White,White,State questionnaire,White,Midwest,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,No,White Born-again/Evangelical Christians,Suburb,Urban,Urban Core,Very downscale,66104.0,0.731715321540833
66900.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Omit,Omit,Complete,,Omit,Call 3,2.0,I dislike the other candidates,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Better today,2.0,Government should do more to solve problems,Barack Obama,,,,,,,Barack Obama,Omit,No,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,,1.0,Barack Obama,White,White,State questionnaire,White,Midwest,Male,White men,Married men,Rural,Small Cities/Rural,Kansas,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,,All others,Extremely Low Density Rural,Rural,Rural,Downscale,66016.0,2.00979685783386
49024.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Not complete,,,Call 2,3.0,I like my candidate but with reservations,,,,,Favorable,Unfavorable,About the same,1.0,,,,,,,,,,,No,Yes,45+,65+,,,,,,,36.0,Barack Obama,White,White,State questionnaire,White,Midwest,Female,White women,Married women,Suburbs,Suburbs,Kansas,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,,,Suburb,70s Suburbs,Urban Perimeter,Very upscale,66216.0,1.42358303070068
26438.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Yes,Approve,Call 1,3.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,1.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,Foreign policy,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,36.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Female,White women,Married women,Suburbs,Suburbs,Kansas,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,No,White Born-again/Evangelical Christians,Suburb,70s Suburbs,Urban Perimeter,Very upscale,66216.0,1.33869338035584
