ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOTV12,GOTVOBAMA,GOTVROMN,GOVTDO10,HANDLEECON12,HANDLEENERGY12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSIA12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNFR12,UNFROBAM,UNFRROMN,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
53042.0,Legal,Legal in most cases,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,Call 2,1.0,,,No,I like my candidate but with reservations,Getting better,George W. Bush,Getting better,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,,,Barack Obama,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,Barack Obama,Health care,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,37.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,52147.0,0.62548041343689
3357.0,Legal,Legal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,2.0,,,No,I dislike the other candidates,Staying about the same,Omit,Poor and staying the same,Omit,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,,,,Barack Obama,Barack Obama,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,Barack Obama,Health care,,No,All others,No,Not so good,Not so good or poor,,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50005.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,,Telephone survey,,,,,,,Version 2,,No,,,,,,,Town,Rural,Rural,Very downscale,52632.0,2.46401047706604
75546.0,Illegal,Illegal in most cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 3,1.0,,,No,I like my candidate but with reservations,Staying about the same,Omit,Poor and staying the same,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,,,Mitt Romney,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,Barack Obama,Health care,,No,All others,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,109.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,52165.0,0.607635080814362
53998.0,Illegal,Illegal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 2,4.0,,,Yes,I like my candidate but with reservations,Getting worse,Barack Obama,Worse,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,4.0,,,,,Mitt Romney,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,Mitt Romney,Health care,,No,Married with children,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,40.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Extremely Low Density Rural,Rural,Rural,Upscale,50438.0,0.739148318767548
75554.0,Illegal,Illegal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 3,4.0,,,Yes,I dislike the other candidates,Getting worse,Barack Obama,Worse,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,,,Mitt Romney,Mitt Romney,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,Mitt Romney,Health care,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,40.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Non married women,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,Yes,,,,,,,Extremely Low Density Rural,Rural,Rural,Upscale,50438.0,0.870401680469513
53100.0,Illegal,Illegal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 2,4.0,,,Yes,I dislike the other candidates,Getting worse,Barack Obama,Worse,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,,,Mitt Romney,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,Mitt Romney,Health care,,,Married with children,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,17.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Married men,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Extremely Low Density Rural,Rural,Rural,Downscale,51338.0,0.722153782844543
25799.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,Call 1,4.0,,,No,I like my candidate but with reservations,Getting worse,Omit,Worse,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,,,,Mitt Romney,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,Mitt Romney,Health care,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,11.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,50625.0,0.827764511108398
75644.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 3,4.0,,,No,I strongly favor my candidate,Getting worse,Barack Obama,Worse,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,,,,Omit,Omit,,,,,,,,,,,,,Omit,Health care,,,All others,No,Not so good,Not so good or poor,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,61.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Non married men,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,51237.0,0.646137595176697
75010.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 3,1.0,,,Yes,I like my candidate but with reservations,Staying about the same,Omit,Poor and staying the same,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,,,Barack Obama,Omit,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,Barack Obama,Omit,,No,Married with children,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,7.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Extremely Low Density Rural,Rural,Rural,Downscale,50666.0,0.499936193227768
26644.0,Illegal,Illegal in all cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 1,4.0,,,Yes,Omit,Getting worse,Barack Obama,Worse,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,,,Mitt Romney,Mitt Romney,,,,,,,,,,,,,Mitt Romney,Omit,,No,Married with children,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,11.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,50625.0,0.729162096977234
3307.0,Illegal,Illegal in most cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,1.0,,,Yes,I strongly favor my candidate,Getting worse,Omit,Worse,Omit,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,,,Mitt Romney,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,Mitt Romney,Omit,,No,Married with children,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,,50001.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,Telephone survey,,,,,,,Version 2,,No,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,52229.0,3.53491401672363
3334.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,1.0,,,No,I strongly favor my candidate,Getting better,Omit,Getting better,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,,,,Omit,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,Mitt Romney,Omit,,No,All others,No,Not so good,Not so good or poor,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50002.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural, Iowa,,Telephone survey,,,,,,,Version 2,,No,,,,,,,Low Density Rural,Rural,Rural,Upscale,50158.0,3.0370979309082
51966.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 2,2.0,,,Yes,I like my candidate but with reservations,Staying about the same,Omit,Poor and staying the same,Unemployment,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,,,,Omit,Omit,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,Omit,Omit,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,,25.0,Other,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Non married women,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,50144.0,0.508471310138702
26124.0,Illegal,Illegal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 1,1.0,,,Yes,Omit,Staying about the same,Omit,Poor and staying the same,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,,,,,Mitt Romney,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,Mitt Romney,Foreign policy,,No,Married with children,Yes,Poor,Not so good or poor,,,,45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Conservative,7.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Married men,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Extremely Low Density Rural,Rural,Rural,Downscale,50666.0,0.620842516422272
3423.0,Illegal,Illegal in all cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,4.0,,,No,I dislike the other candidates,Staying about the same,Barack Obama,Poor and staying the same,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,,4.0,,,,,Mitt Romney,Mitt Romney,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,Mitt Romney,Foreign policy,,No,All others,Yes,Poor,Not so good or poor,,,,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50015.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,Telephone survey,,,,,,,Version 2,,Yes,,,,,,,Low Density Rural,Rural,Rural,Downscale,51201.0,3.53491401672363
54657.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 2,4.0,,,No,I dislike the other candidates,Staying about the same,George W. Bush,Poor and staying the same,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,,,Barack Obama,Barack Obama,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,Barack Obama,Federal budget deficit,,No,All others,No,Poor,Not so good or poor,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,40.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Non married women,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,Yes,,,,,,,Extremely Low Density Rural,Rural,Rural,Upscale,50438.0,0.623565852642059
74470.0,Illegal,Illegal in all cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 3,1.0,,,Yes,I strongly favor my candidate,Staying about the same,Barack Obama,Poor and staying the same,Unemployment,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,,,,Mitt Romney,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,,Mitt Romney,Federal budget deficit,,No,Married with children,Yes,Poor,Not so good or poor,,,,45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,115.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,No,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,50440.0,0.51600593328476
75486.0,Illegal,Illegal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 3,3.0,,,No,I strongly favor my candidate,Getting worse,Barack Obama,Worse,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,,,Mitt Romney,Mitt Romney,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,Mitt Romney,Federal budget deficit,,No,All others,Yes,Poor,Not so good or poor,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,69.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,Yes,,,,,,,Extremely Low Density Rural,Rural,Rural,Downscale,51566.0,0.589320957660675
28480.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 1,4.0,,,No,I strongly favor my candidate,Getting worse,Barack Obama,Worse,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,,,Mitt Romney,Mitt Romney,,,,,,,,,,,,,Mitt Romney,Federal budget deficit,,No,All others,Yes,Poor,Not so good or poor,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,33.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural, Iowa,,Election day exit poll,,,,,,,Version 2,,,,,,,,,Low Density Rural,Rural,Rural,Upscale,51360.0,0.629569947719574
