ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ETHBERK,ETHHELLER,ETHNV12,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSNV12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SENNV12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,ZCODE1,ZCODE2,ZCODE3,ZCODE4,WEIGHT
75752.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,,Call 3,3.0,,,No,I dislike the other candidates,Staying about the same,George W. Bush,Poor and staying the same,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,2.0,,Omit,,,,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Omit,Federal budget deficit,,No,All others,No,Poor,Not so good or poor,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,22.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,West,,,,None of these candidates,Female,White women,Non married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,No,,,,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,0.18491518497467
5197.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,Complete,,,3.0,,,No,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,,2.0,,Barack Obama,,,,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,,Yes,All others,No,Poor,Not so good or poor,,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Conservative,50007.0,Barack Obama,Has a vision for the future,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,,Shelley Berkley,Male,Latino men,Non married men,Suburbs,Suburbs,English,Nevada,,Telephone survey,,,,No,Version 2,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Upscale,8.87299156188965
76522.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,Latino 45-59,Latino 45-64,Complete,,Call 3,1.0,,,Yes,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,,2.0,,Barack Obama,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,,Yes,All others,No,Poor,Not so good or poor,,,,45+,18-64,Men with children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,58.0,Barack Obama,Has a vision for the future,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,,Shelley Berkley,Male,Latino men,Non married men,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Very downscale,0.393225997686386
5251.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,,,3.0,,,No,I dislike the other candidates,Getting better,George W. Bush,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,2.0,,Barack Obama,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,,No,All others,No,Poor,Not so good or poor,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50007.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,West,,,,Shelley Berkley,Female,White women,Non married women,Suburbs,Suburbs,English,Nevada,,Telephone survey,,,,No,Version 2,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Very downscale,2.88447880744934
35500.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,,Call 1,3.0,,,No,I dislike the other candidates,Getting worse,Barack Obama,Worse,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,,2.0,,Mitt Romney,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,,No,All others,No,Poor,Not so good or poor,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,68.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,West,,,,None of these candidates,Female,White women,Non married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,Yes,,,,Extremely Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,0.305443942546844
35499.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,,Call 1,3.0,,,No,I dislike the other candidates,Getting worse,Barack Obama,Worse,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,,2.0,,Mitt Romney,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,,No,All others,No,Poor,Not so good or poor,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,68.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,West,,,,None of these candidates,Female,White women,Non married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,Yes,,,,Extremely Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,0.305443942546844
54389.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,,Call 2,3.0,,,Yes,I like my candidate but with reservations,Getting worse,Omit,Worse,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,2.0,,Mitt Romney,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,,No,Married with children,Yes,Poor,Not so good or poor,,,,45+,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,26.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,West,,,,Dean Heller,Male,White men,Married men,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,No,,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,0.540933310985565
5226.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,Complete,,,3.0,,,No,I like my candidate but with reservations,Staying about the same,George W. Bush,Poor and staying the same,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,,,2.0,,Mitt Romney,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Mitt Romney,The economy,,Yes,All others,Yes,Poor,Not so good or poor,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,50007.0,Mitt Romney,Has a vision for the future,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,,Dean Heller,Female,Latino women,Married women,Suburbs,Suburbs,English,Nevada,,Telephone survey,,,,Yes,Version 2,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Upscale,3.45125484466553
57788.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,,Call 2,4.0,,,Yes,I strongly favor my candidate,Getting worse,Barack Obama,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,2.0,,Mitt Romney,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,,No,Married with children,Yes,Poor,Not so good or poor,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,38.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,West,,,,Dean Heller,Female,White women,Married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,No,,,,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,0.493886381387711
57785.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,,Call 2,4.0,,,Yes,I strongly favor my candidate,Getting worse,Barack Obama,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,2.0,,Mitt Romney,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,,No,Married with children,Yes,Poor,Not so good or poor,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,38.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,West,,,,Dean Heller,Female,White women,Married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,No,,,,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,0.493886381387711
56887.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,Complete,,Call 2,4.0,,,Yes,I strongly favor my candidate,Getting worse,Barack Obama,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,,2.0,,Mitt Romney,,,,Offered a chance to apply for legal status,,,,,,,Mitt Romney,The economy,,Yes,Married with children,Yes,Poor,Not so good or poor,,,,45+,18-64,Women with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Conservative,38.0,Mitt Romney,Has a vision for the future,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,,Dean Heller,Female,Latino women,Married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,No,,,,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,0.493886381387711
55086.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,,Call 2,3.0,,,Yes,I strongly favor my candidate,Getting worse,Barack Obama,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,2.0,,Mitt Romney,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,,No,Married with children,Yes,Poor,Not so good or poor,,,,45+,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,26.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,West,,,,Dean Heller,Male,White men,Married men,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,Yes,Version 2,,No,,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,0.540933310985565
76198.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,,Call 3,3.0,,,Yes,I strongly favor my candidate,Getting worse,Barack Obama,Worse,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,2.0,,Mitt Romney,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,,No,Married with children,Yes,Poor,Not so good or poor,,,,45+,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,19.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,West,,,,Dean Heller,Male,White men,Married men,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,No,Version 2,,No,,,,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,0.540933310985565
5289.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,,,3.0,,,No,I strongly favor my candidate,Getting worse,Barack Obama,Worse,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,2.0,,Mitt Romney,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,,No,All others,No,Poor,Not so good or poor,,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50007.0,None of these candidates,Has a vision for the future,White,White,State questionnaire,White,West,,,,Dean Heller,Male,White men,Non married men,Suburbs,Suburbs,English,Nevada,,Telephone survey,,,,No,Version 2,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Upscale,0.384620875120163
33724.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,,Call 1,4.0,,,No,I strongly favor my candidate,Staying about the same,Barack Obama,Poor and staying the same,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,2.0,,Mitt Romney,,,,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,,No,All others,Yes,Poor,Not so good or poor,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,38.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,West,,,,Dean Heller,Female,White women,Married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,Yes,Version 2,,No,,,,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,0.493886381387711
5247.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,All others,All others,Complete,,,3.0,,,No,I dislike the other candidates,Staying about the same,Omit,Poor and staying the same,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,,2.0,,Mitt Romney,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Mitt Romney,The economy,,No,All others,No,Poor,Not so good or poor,,,,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,50007.0,Mitt Romney,Has a vision for the future,Other,Asian,State questionnaire,Asian,West,,,,Dean Heller,Female,All other races,Non married women,Suburbs,Suburbs,English,Nevada,,Telephone survey,,,,No,Version 2,,No,,,,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,0.0449447333812714
5317.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,,4.0,,,No,I strongly favor my candidate,Getting worse,Barack Obama,Worse,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,2.0,,Mitt Romney,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,,No,All others,Yes,Poor,Not so good or poor,,,,45+,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50010.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,West,,,,Dean Heller,Male,White men,Married men,Suburbs,Suburbs,English,Nevada,,Telephone survey,,,,No,Version 2,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Very downscale,1.21660137176514
34144.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,,Call 1,4.0,,,No,I strongly favor my candidate,Getting worse,Barack Obama,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,2.0,,Mitt Romney,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,,No,All others,Yes,Poor,Not so good or poor,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,38.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,West,,,,Dean Heller,Male,White men,Married men,Suburbs,Suburbs,English,Nevada,,Election day exit poll,,,,Yes,Version 2,,No,,,,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,0.548050820827484
