ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AMND1MN,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,CALL,CDNUM,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMN12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENMN12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
30938.0,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,Yes,More than once a week,Weekly,Complete,Yes,Call 1,4.0,I strongly favor my candidate,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,Better today,1.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Health care,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,85.0,Barack Obama,Black,Black,State questionnaire,Black,Midwest,Amy Klobuchar,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,Urban,Urban Core,Upscale,55119.0,0.929900825023651
33143.0,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,Yes,More than once a week,Weekly,Complete,Yes,Call 1,4.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Better today,1.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Health care,No,Yes,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,78.0,Barack Obama,Black,Black,State questionnaire,Black,Midwest,Amy Klobuchar,Male,Black men,Married men,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,55127.0,0.951840996742249
51816.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,Yes,Once a week,Weekly,Complete,Yes,Call 2,2.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Better today,2.0,Government should do more to solve problems,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Health care,No,No,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,20.0,Barack Obama,Black,Black,State questionnaire,Black,Midwest,Amy Klobuchar,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,Urban,Urban Core,Very upscale,55122.0,0.694821715354919
51763.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,Yes,A few times a year,Occasionally,Complete,No,Call 2,2.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Better today,2.0,Government should do more to solve problems,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Health care,No,Yes,18-44,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,20.0,Barack Obama,Other,Asian,State questionnaire,Asian,Midwest,Amy Klobuchar,Female,All other races,Married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,Urban,Urban Core,Very upscale,55122.0,0.776225388050079
50804.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Yes,A few times a year,Occasionally,Complete,,Call 2,5.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Better today,1.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Health care,No,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,,47.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Extremely High Density Urban,Urban,Urban Core,Very downscale,55411.0,1.1872524023056
49749.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Yes,A few times a year,Occasionally,Complete,No,Call 2,6.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Better today,3.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Health care,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,101.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Non married men,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,56320.0,1.38763570785522
72595.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Yes,Never,Never,Complete,,Call 3,2.0,I strongly favor my candidate,No high school diploma,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,Worse today,2.0,Government should do more to solve problems,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Health care,No,No,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Liberal,24.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Non married men,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,55024.0,0.898376047611237
50780.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Yes,Never,Never,Complete,,Call 2,2.0,I strongly favor my candidate,No high school diploma,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,Worse today,2.0,Government should do more to solve problems,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Health care,No,No,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Liberal,24.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Non married men,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,55024.0,0.898376047611237
50779.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Yes,Never,Never,Complete,,Call 2,2.0,I strongly favor my candidate,No high school diploma,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,Worse today,2.0,Government should do more to solve problems,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Health care,No,No,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Liberal,24.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Non married men,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,55024.0,0.898376047611237
31965.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Yes,More than once a week,Weekly,Complete,No,Call 1,6.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,3.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Health care,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,102.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Married women,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,Urban Perimeter,Upscale,56377.0,1.59170305728912
30052.0,45-65,60+,45+,60+,50-64,60-64,Black 60+,Black 60+,Black 45-64,Yes,Once a week,Weekly,Complete,No,Call 1,4.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Health care,No,No,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,85.0,Barack Obama,Black,Black,State questionnaire,Black,Midwest,Amy Klobuchar,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,Urban,Urban Core,Upscale,55119.0,1.06449353694916
30910.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Yes,A few times a month,Occasionally,Complete,No,Call 1,2.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Health care,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,20.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,Urban,Urban Core,Very upscale,55122.0,0.843064844608307
73424.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Yes,A few times a month,Occasionally,Complete,No,Call 3,7.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,5.0,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Health care,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,90.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Married women,Rural,Small Cities/Rural,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,56673.0,0.934566855430603
33429.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,Yes,A few times a year,Occasionally,Complete,Yes,Call 1,8.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,About the same,5.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Health care,Yes,Yes,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,91.0,Barack Obama,Other,White,State questionnaire,Hispanic/Latino,Midwest,Amy Klobuchar,Female,Latino women,Married women,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,55779.0,0.922429621219635
33489.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,Latino 60+,Latino 45-64,Yes,Omit,Omit,Complete,No,Call 1,8.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,About the same,5.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Health care,Yes,Yes,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Conservative,91.0,Barack Obama,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,Amy Klobuchar,Male,Latino men,Married men,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,55779.0,1.23516607284546
32158.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Yes,A few times a year,Occasionally,Complete,No,Call 1,8.0,I dislike the other candidates,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,5.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Health care,No,No,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,91.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Non married men,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,55779.0,0.993449628353119
33577.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Yes,A few times a year,Occasionally,Complete,No,Call 1,8.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Better today,5.0,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Health care,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,91.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Married women,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,55779.0,0.922429621219635
