ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVIN12,GOVTDO10,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,ISSUE12,LATINO,LUGARDON,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSIN12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENIN12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEAPARTY12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
34314.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 2,7.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,About the same,3.0,John Gregg,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Joe Donnelly,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,73.0,Barack Obama,White,White,State questionnaire,White,Midwest,Joe Donnelly,Female,White women,Married women,Suburbs,Suburbs,Indiana,Neutral,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,60s Suburbs,Urban Perimeter,Very downscale,46327.0,0.806384146213531
16975.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,Complete,,Call 1,7.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,About the same,3.0,John Gregg,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",The economy,Yes,Joe Donnelly,Yes,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Conservative,73.0,Barack Obama,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,Joe Donnelly,Male,Latino men,Married men,Suburbs,Suburbs,Indiana,Neutral,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,60s Suburbs,Urban Perimeter,Very downscale,46327.0,0.889779388904572
57211.0,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,No,Call 3,7.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,About the same,3.0,John Gregg,Government is doing too many things better left to businesses and individuals,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",The economy,No,Joe Donnelly,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,80.0,Barack Obama,Black,Black,State questionnaire,Black,Midwest,Joe Donnelly,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",Indiana,Neutral,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,Urban,Urban Core,Upscale,46226.0,0.564679503440857
16459.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,No,Call 1,1.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,About the same,1.0,John Gregg,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Joe Donnelly,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,93.0,Barack Obama,White,White,State questionnaire,White,Midwest,Joe Donnelly,Female,White women,Married women,Suburbs,Suburbs,Indiana,Neutral,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,46383.0,1.05742740631104
59848.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,No,Call 3,4.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,2.0,,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Would not have voted,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Liberal,9.0,Barack Obama,White,White,State questionnaire,White,Midwest,Joe Donnelly,Female,White women,Married women,Rural,Small Cities/Rural,Indiana,Neutral,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Upscale,46920.0,0.798247456550598
38234.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,No,Call 2,4.0,Omit,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,2.0,Mike Pence,Government is doing too many things better left to businesses and individuals,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",The economy,No,Joe Donnelly,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,9.0,Barack Obama,White,White,State questionnaire,White,Midwest,Joe Donnelly,Female,White women,Non married women,Rural,Small Cities/Rural,Indiana,Neutral,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Extremely Low Density Rural,Rural,Rural,Upscale,46920.0,1.06491231918335
15662.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,No,Call 1,1.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,1.0,John Gregg,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Health care,No,Joe Donnelly,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,93.0,Barack Obama,White,White,State questionnaire,White,Midwest,Joe Donnelly,Male,White men,Non married men,Suburbs,Suburbs,Indiana,Neutral,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,46383.0,1.18797147274017
17099.0,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,Complete,Yes,Call 1,7.0,I strongly favor my candidate,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,About the same,3.0,John Gregg,Government is doing too many things better left to businesses and individuals,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Health care,No,Joe Donnelly,No,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,72.0,Barack Obama,Black,Black,State questionnaire,Black,Midwest,Joe Donnelly,Male,Black men,Non married men,"Cities over 500,000","Cities over 50,000",Indiana,Neutral,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,Urban,Urban Core,Very downscale,46221.0,1.55031394958496
35687.0,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,No,Call 2,3.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,About the same,2.0,John Gregg,Government is doing too many things better left to businesses and individuals,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Health care,No,Joe Donnelly,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,5.0,Barack Obama,Black,Black,State questionnaire,Black,Midwest,Joe Donnelly,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Indiana,Neutral,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,Urban,Urban Core,Downscale,46816.0,0.75529682636261
16261.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Yes,Call 1,3.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,About the same,2.0,John Gregg,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Health care,No,Joe Donnelly,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,5.0,Barack Obama,Black,Black,State questionnaire,Black,Midwest,Joe Donnelly,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Indiana,Neutral,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,Urban,Urban Core,Downscale,46816.0,0.741826951503754
18885.0,18-29,18-29,18-44,18-29,18-24,18-24,,,,Complete,Yes,Call 1,3.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,,Favorable,Unfavorable,About the same,2.0,John Gregg,Omit,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,,The economy,No,Joe Donnelly,No,18-44,18-64,Democrat,,,Democrat,,Liberal,45.0,Barack Obama,,,State questionnaire,,Midwest,Joe Donnelly,Female,,Non married women,Suburbs,Suburbs,Indiana,Neutral,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,No,All others,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,46750.0,0.606739223003387
39506.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,No,Call 2,1.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Omit,1.0,John Gregg,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Joe Donnelly,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,61.0,Barack Obama,White,White,State questionnaire,White,Midwest,Joe Donnelly,Female,White women,Non married women,Suburbs,Suburbs,Indiana,Neutral,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,46410.0,1.24625372886658
57183.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,Complete,No,Call 3,9.0,I like my candidate but with reservations,High school graduate,No college degree,High school graduate or less,Non white no college degree,Unfavorable,Unfavorable,Worse today,5.0,John Gregg,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",Health care,Yes,Joe Donnelly,No,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Liberal,85.0,Mitt Romney,Other,White,State questionnaire,Hispanic/Latino,Midwest,Joe Donnelly,Female,Latino women,Non married women,Suburbs,Suburbs,Indiana,Neutral,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,47468.0,2.50422596931458
57275.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,Complete,,Call 3,4.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,Unfavorable,Unfavorable,Worse today,2.0,John Gregg,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Foreign policy,Yes,Joe Donnelly,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Moderate,105.0,Barack Obama,Other,White,State questionnaire,Hispanic/Latino,Midwest,Joe Donnelly,Female,Latino women,,Suburbs,Suburbs,Indiana,Neutral,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,Version 1,No,All others,Suburb,70s Suburbs,Urban Perimeter,Upscale,47906.0,0.979369163513184
17542.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,No,Call 1,7.0,I like my candidate but with reservations,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,Worse today,3.0,John Gregg,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Federal budget deficit,No,Would not have voted,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,80.0,Barack Obama,White,White,State questionnaire,White,Midwest,Joe Donnelly,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",Indiana,Neutral,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,Yes,All others,Suburb,Urban,Urban Core,Upscale,46226.0,0.636619091033936
60803.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,No,Call 3,5.0,I like my candidate but with reservations,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,Worse today,4.0,John Gregg,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Richard Lugar,No,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,33.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Joe Donnelly,Female,White women,Non married women,Suburbs,Suburbs,Indiana,Neutral,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,No,All others,Suburb,60s Suburbs,Urban Perimeter,Very upscale,46280.0,0.824018716812134
