ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AUTOBAIL12,AUTOHH,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LAIDOFF4,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMI12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SENMI12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
13389.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,,,1.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,,5.0,,,,,,,,,,,,,,,No,All others,Yes,,,,,Omit,45+,65+,Women without children,,,,,,Conservative,50004.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Catholic,Catholic,The rich,Debbie Stabenow,Female,White women,Married women,Rural,Small Cities/Rural, Michigan,,Telephone survey,,,,No,Version 5,White Catholics,,,No,"Women, no kids",Non-working women,,,All others,Low Density Rural,Rural,Rural,Upscale,49621.0,1.62659478187561
22176.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 1,1.0,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,,5.0,,,,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,,No,All others,Yes,,,,,The middle class,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,20.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The rich,Debbie Stabenow,Male,White men,Married men,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,No,Version 5,White Protestants,No,,Yes,All men,Working men,,,All others,Town,Rural,Rural,Upscale,49684.0,0.63878858089447
49949.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,4.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Favorable,,5.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,No,All others,Yes,,,,,The middle class,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,18.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The rich,Debbie Stabenow,Female,White women,Married women,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,Yes,Version 5,White Protestants,Yes,,No,"Women, no kids",Non-working women,,,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,48624.0,0.862095475196838
49748.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,,Call 2,4.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Favorable,,5.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,No,All others,No,,,,,The middle class,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,18.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Catholic,Catholic,The rich,Debbie Stabenow,Female,White women,Non married women,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,No,Version 5,White Catholics,Yes,,No,Mothers with no full time job,Non-working women,,,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,48624.0,0.676819324493408
64680.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,,Call 3,6.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,4.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,No,All others,Yes,,,,,The middle class,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,2.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The rich,Debbie Stabenow,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural, Michigan,,Election day exit poll,,,,No,Version 5,White Protestants,Yes,,No,All men,Non-working men,,,All others,Low Density Rural,Rural,Rural,Downscale,49010.0,0.509515106678009
64671.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 3,4.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,5.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,No,All others,No,,,,,The middle class,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,18.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Catholic,Catholic,The rich,Debbie Stabenow,Male,White men,Non married men,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,,Version 5,White Catholics,No,,Yes,All men,Working men,,,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,48624.0,0.707581222057343
51092.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,1.0,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,5.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,No,Married with children,Yes,,,,,The middle class,45+,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,20.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The rich,Debbie Stabenow,Male,White men,Married men,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,Yes,Version 5,White Protestants,No,,Yes,All men,Working men,,,All others,Town,Rural,Rural,Upscale,49684.0,0.63878858089447
24824.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,,Call 1,4.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,5.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,No,Married with children,Yes,,,,,The middle class,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,18.0,Barack Obama,,White,White,National questionnaire,White,Midwest,,,The rich,Debbie Stabenow,Male,White men,Married men,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,No,Version 5,,No,,Yes,All men,Working men,,,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,48624.0,0.707581222057343
24335.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,Complete,,Call 1,4.0,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,5.0,,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,No,All others,Yes,,,,,The middle class,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,18.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Catholic,Catholic,The rich,Debbie Stabenow,Female,White women,Married women,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,No,Version 5,White Catholics,No,,No,"Women, no kids",Non-working women,,,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,48624.0,0.908544182777405
13399.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,,,6.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,4.0,,,,,,,,,,,,,,,No,All others,Yes,,,,,The middle class,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,,50028.0,Barack Obama,,White,White,National questionnaire,White,Midwest,,,The rich,Debbie Stabenow,Female,White women,Married women,Rural,Small Cities/Rural, Michigan,,Telephone survey,,,,No,Version 5,,,,No,"Women, no kids",Non-working women,,,All others,Low Density Rural,Rural,Rural,Downscale,49093.0,1.26114571094513
65288.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,,Call 3,1.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,5.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,No,All others,No,,,,,The middle class,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,20.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The rich,Debbie Stabenow,Female,White women,Non married women,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,No,Version 5,White Protestants,No,,Yes,Working mom,Working women,,,Working women,Town,Rural,Rural,Upscale,49684.0,0.611017465591431
20888.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,Complete,,Call 1,6.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,4.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,No,Married with children,Yes,,,,,The middle class,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,2.0,Barack Obama,,White,White,National questionnaire,White,Midwest,None,None,The rich,Debbie Stabenow,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural, Michigan,,Election day exit poll,,,,Yes,Version 5,White none,No,,Yes,Working mom,Working women,,,Working women,Low Density Rural,Rural,Rural,Downscale,49010.0,0.487364083528519
49737.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,1.0,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,,5.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,No,Married with children,Yes,,,,,The poor,45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,20.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The rich,Debbie Stabenow,Male,White men,Married men,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,No,Version 5,White Protestants,No,,Yes,All men,Working men,,,All others,Town,Rural,Rural,Upscale,49684.0,0.813654005527496
51264.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,1.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,5.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,No,Married with children,Yes,,,,,The poor,45+,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,20.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The rich,Pete Hoekstra,Female,White women,Married women,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,No,Version 5,White Protestants,No,,No,Mothers with no full time job,Non-working women,,,All others,Town,Rural,Rural,Upscale,49684.0,0.756649434566498
51263.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,1.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,5.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,No,Married with children,Yes,,,,,The poor,45+,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,20.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The rich,Pete Hoekstra,Female,White women,Married women,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,No,Version 5,White Protestants,No,,No,Mothers with no full time job,Non-working women,,,All others,Town,Rural,Rural,Upscale,49684.0,0.756649434566498
22099.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 1,1.0,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,5.0,,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,No,Married with children,Yes,,,,,The poor,45+,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,20.0,Barack Obama,,White,White,National questionnaire,White,Midwest,None,None,The rich,Debbie Stabenow,Male,White men,Married men,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,Yes,Version 5,White none,No,,Yes,All men,Working men,,,All others,Town,Rural,Rural,Upscale,49684.0,0.63878858089447
13387.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,,,Complete,,,1.0,Yes,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,5.0,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,No,All others,No,,,,,The poor,18-44,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,,50004.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The rich,Debbie Stabenow,Female,Black women,Non married women,Rural,Small Cities/Rural, Michigan,,Telephone survey,,,,No,Version 5,Non-white,No,,No,Mothers with no full time job,Non-working women,,,All others,Extremely Low Density Rural,Rural,Rural,Downscale,49841.0,1.57602167129517
66850.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 3,1.0,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,5.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,No,All others,No,,,,,The poor,45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,20.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Catholic,Catholic,The rich,Debbie Stabenow,Male,White men,Non married men,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,Yes,Version 5,White Catholics,No,,Yes,All men,Working men,,,All others,Town,Rural,Rural,Upscale,49684.0,0.63878858089447
21503.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 1,6.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,4.0,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,No,All others,Yes,,,,,Omit,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,2.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The middle class,Debbie Stabenow,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural, Michigan,,Election day exit poll,,,,No,Version 5,White Protestants,Yes,,Yes,All men,Working men,,,All others,Low Density Rural,Rural,Rural,Downscale,49010.0,0.706884384155273
13386.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,Complete,,,1.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,5.0,,,,,,,,,,,,,,,No,All others,Yes,,,,,Omit,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50004.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Pete Hoekstra,Female,White women,Married women,Rural,Small Cities/Rural, Michigan,,Telephone survey,,,,No,Version 5,White Protestants,No,,No,"Women, no kids",Non-working women,,,All others,Low Density Rural,Rural,Rural,Very downscale,49913.0,1.01996004581451
13388.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,Complete,,,1.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,5.0,,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,No,Married with children,Yes,,,,,Omit,45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50004.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Jewish,Jewish,The middle class,Pete Hoekstra,Female,White women,Married women,Rural,Small Cities/Rural, Michigan,,Telephone survey,,,,Yes,Version 5,White Jewish,No,,Yes,Working mom,Working women,,,Working women,Low Density Rural,Rural,Rural,Very downscale,49749.0,0.462961316108704
