ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONFAIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GAY,GEOCODE,GOVTDO10,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,HOUIL12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMA2,OBAMA4,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSIL12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXDEF,TAXINC12,TEABRN,TEAPARTY12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,TRACK,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
22466.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 1,11.0,,,,,Getting better,George W. Bush,Getting better,,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,3.0,,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,Health care,,No,,Yes,Not so good,Not so good or poor,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,64.0,Barack Obama,Shares my values,White,White,National questionnaire,White,Midwest,,,,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,No,,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,High Density Urban,Urban,Urban Core,Very downscale,60432.0,1.23256587982178
22465.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,,,,Call 1,12.0,,,,,,,,Favors the wealthy,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,No,5.0,,Barack Obama,Barack Obama,Barack Obama,Leave it as is,Expand it or leave it as is,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Only Barack Obama,Yes,No,Barack Obama,,,No,,,,,Approve,Strongly approve,,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,51.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,,,,,Female,Black women,,Suburbs,Suburbs,English, Illinois,,"Increase only on income over $250,000",,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,62223.0,0.664608538150787
43703.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,All others,Complete,,,,No,Call 2,12.0,,,Yes,I strongly favor my candidate,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,5.0,,,,,,,The Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,,,No,Married with children,Yes,,,,,,,,18-44,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,51.0,Barack Obama,,White,White,National questionnaire,White,Midwest,None,None,,Yes,Male,White men,Married men,Suburbs,Suburbs,English, Illinois,,,,Neutral,Election day exit poll,,,,,,Version 3,White none,Yes,All others,,,,No,All others,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,62223.0,0.616508483886719
20525.0,,,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,,,,Call 1,1.0,Yes,Both regular land-line and cell phone service,,,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,No,1.0,,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and non white",,,,,,Yes,,,Yes,,,,,,,The middle class,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,86.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The rich,,Male,Black men,Married men,"Cities over 500,000","Cities over 50,000",, Illinois,,,,,Election day exit poll,,,,Generally going in the right direction,No,Version 5,Non-white,No,,Yes,,Working men,,,All others,Extremely High Density Urban,Urban,Urban Core,Downscale,60615.0,0.75245201587677
22454.0,,,45-65,60+,45+,60+,50-64,60-64,Black 60+,Black 60+,Black 45-64,,,,Complete,,,,,Call 1,2.0,Yes,Only cell phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,,No,1.0,,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,,,No,No,All others,No,,,,,,,The poor,45+,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,89.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The rich,,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",English, Illinois,,,,,Election day exit poll,,,,Generally going in the right direction,Yes,Version 5,Non-white,No,,No,"Women, no kids",Non-working women,,,All others,Extremely High Density Urban,Urban,Urban Core,Very downscale,60649.0,0.643347561359406
22450.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 1,13.0,Yes,Both regular land-line and cell phone service,Yes,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,,No,5.0,,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,Yes,No,Married with children,Yes,,,,,,,The middle class,18-44,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,37.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Catholic,Catholic,The rich,,Male,White men,Married men,Rural,Small Cities/Rural,English, Illinois,,,,,Election day exit poll,,,,Generally going in the right direction,No,Version 5,White Catholics,No,,Yes,All men,Working men,,,All others,Low Density Rural,Rural,Rural,Very downscale,62088.0,1.12276220321655
68793.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,A minor factor,Not important,Factor,,Call 3,2.0,,,No,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Worse today,,1.0,Government should do more to solve problems,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,The economy,,No,All others,Yes,,,,,,,,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,89.0,Barack Obama,Shares my values,White,White,National questionnaire,White,Midwest,,,,,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English, Illinois,,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Extremely High Density Urban,Urban,Urban Core,Very downscale,60649.0,0.413413524627686
20514.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,An important factor,Important,Factor,,Call 1,9.0,,,Yes,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,,2.0,Government is doing too many things better left to businesses and individuals,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,Federal budget deficit,,No,Married with children,Yes,,,,,,,,45+,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,98.0,Barack Obama,Shares my values,White,White,National questionnaire,White,Midwest,,,,,Male,White men,Married men,Suburbs,Suburbs,English, Illinois,,,,,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,,,Version 1,,No,,,,,,,,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60056.0,2.08417582511902
42359.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 2,13.0,,,,,Getting better,George W. Bush,Getting better,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,5.0,,,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,The economy,,No,,No,Not so good,Not so good or poor,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,37.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,Midwest,,,,,Male,White men,Non married men,Rural,Small Cities/Rural,English, Illinois,Yes,,,,Election day exit poll,,,,,,Version 2,,Yes,,,,,,,,Low Density Rural,Rural,Rural,Very downscale,62088.0,1.12276220321655
43678.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,,,,Complete,The most important factor,Important,Factor,,Call 2,1.0,,,Yes,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,Better today,,1.0,Government should do more to solve problems,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,,Health care,,No,Married with children,Yes,,,,,,,,18-44,18-64,Men with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,86.0,Barack Obama,Cares about people like me,Black,Black,National questionnaire,Black,Midwest,,,,,Male,Black men,Married men,"Cities over 500,000","Cities over 50,000",English, Illinois,,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Extremely High Density Urban,Urban,Urban Core,Downscale,60615.0,0.75245201587677
26296.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,Call 1,6.0,,,,,,,,Favors the wealthy,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,No,3.0,,Omit,Mitt Romney,Mitt Romney,Expand it,Expand it or leave it as is,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Only Barack Obama,Yes,No,Barack Obama,,,No,,,,,Approve,Somewhat approve,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,11.0,Barack Obama,,White,White,National questionnaire,White,Midwest,,,,,Male,White men,,Suburbs,Suburbs,English, Illinois,,Not increase for anyone,,,Election day exit poll,,,,,,Version 4,,Yes,,,,,,,,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60148.0,1.23380792140961
20497.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,Latino 60+,Latino 65+,,,,Complete,,,,,Call 1,4.0,,,,,Getting better,George W. Bush,Getting better,,Rising prices,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,,,2.0,,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,,The economy,,Yes,,Yes,Good,Excellent or good,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,45+,65+,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,97.0,Barack Obama,Has a vision for the future,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Midwest,,,,,Male,Latino men,Married men,Suburbs,Suburbs,Spanish, Illinois,No,,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,60804.0,1.39741134643555
42907.0,,,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,,,,Complete,,,,,Call 2,1.0,,,,,,,,Favors the wealthy,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,1.0,,Omit,Barack Obama,Barack Obama,Expand it,Expand it or leave it as is,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Only Barack Obama,Yes,No,Barack Obama,,,No,,,,,Approve,Strongly approve,,,,45+,65+,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,86.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,,,,,Male,Black men,,"Cities over 500,000","Cities over 50,000",English, Illinois,,"Increase only on income over $250,000",,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Extremely High Density Urban,Urban,Urban Core,Downscale,60615.0,1.00901746749878
68749.0,Legal,Legal in all cases,45-65,60+,45+,60+,50-64,60-64,Black 60+,Black 60+,Black 45-64,Omit,Omit,Omit,Complete,,,,No,Call 3,1.0,,,,I strongly favor my candidate,,,,,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,,,1.0,,,,,,,The Democratic candidate,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and non white",,,,,,,No,,Yes,,,,,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,86.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,,,,Yes,Male,Black men,Married men,"Cities over 500,000","Cities over 50,000",English, Illinois,,,,Oppose,Election day exit poll,,,,,,Version 3,Non-white,No,All others,,,,No,,,Extremely High Density Urban,Urban,Urban Core,Downscale,60615.0,1.00901746749878
72609.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,,,,Complete,An important factor,Important,Factor,,Call 3,12.0,,,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,About the same,,5.0,Government is doing too many things better left to businesses and individuals,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,,The economy,,No,All others,No,,,,,,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,51.0,Barack Obama,Has a vision for the future,Other,Other,National questionnaire,Other,Midwest,,,,,Male,All other races,Non married men,Suburbs,Suburbs,English, Illinois,,,,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,62223.0,0.57269686460495
43642.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Never,Never,Protestant/Do not attend weekly,Complete,,,,No,Call 2,12.0,,,No,I strongly favor my candidate,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,5.0,,,,,,,The Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,,No,All others,No,,,,,,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,51.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,,Yes,Female,White women,Non married women,Suburbs,Suburbs,English, Illinois,,,,Oppose,Election day exit poll,,,,,,Version 3,White Protestants,No,All others,,,,No,White Protestant non-evangelical,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,62223.0,0.777788639068604
24328.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 1,16.0,,,,,Staying about the same,George W. Bush,Poor and staying the same,,Unemployment,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,4.0,,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,The economy,,No,,Yes,Not so good,Not so good or poor,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,18.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,Midwest,,,,,Male,White men,Married men,Rural,Small Cities/Rural,English, Illinois,No,,,,Election day exit poll,,,,,,Version 2,,Yes,,,,,,,,Extremely Low Density Rural,Rural,Rural,Downscale,60927.0,0.918623626232147
22391.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,Call 1,13.0,,,,,,,,Favors the wealthy,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,No,4.0,,Barack Obama,Barack Obama,Barack Obama,Expand it,Expand it or leave it as is,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Barack Obama,Yes,No,Barack Obama,,,No,,,,,Approve,Strongly approve,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,35.0,Barack Obama,,White,White,National questionnaire,White,Midwest,,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,,"Increase only on income over $250,000",,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Suburb,Urban,Urban Core,Upscale,61701.0,1.24759721755981
