ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AUTOBAIL12,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FAVRYAN2,FINSIT,GEOCODE,GOVTDO10,GUNOWNER12,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSWI12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SENWI12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNIONHH12,VERSION,WALKER2,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
51298.0,Illegal,Illegal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Approve,Complete,No,Call 2,3.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,5.0,,,Barack Obama,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,74.0,Barack Obama,,White,White,State questionnaire,White,Midwest,None,None,Omit,Tammy Baldwin,Female,White women,Non married women,Rural,Small Cities/Rural,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White none,Yes,All others,No,All others,Low Density Rural,Rural,Rural,Very upscale,54467.0,0.688587844371796
9873.0,Legal,Legal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Approve,Complete,Yes,,7.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,5.0,,,Barack Obama,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,Yes,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,50034.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The rich,Tammy Baldwin,Male,White men,Married men,Rural,Small Cities/Rural,Wisconsin,"Increase only on income over $250,000",Telephone survey,,,,,Version 3,Disapprove,White Protestants,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Extremely Low Density Rural,Rural,Rural,Very downscale,54421.0,1.12084126472473
29026.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Approve,Complete,No,Call 1,3.0,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,5.0,,,Barack Obama,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,42.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The rich,Tammy Baldwin,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,Increase for all,Election day exit poll,,,,Yes,Version 3,Disapprove,White Protestants,No,All others,No,White Protestant non-evangelical,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54669.0,0.653247594833374
50274.0,Legal,Legal in all cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Approve,Complete,No,Call 2,3.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,5.0,,,Barack Obama,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,68.0,Barack Obama,,White,White,State questionnaire,White,Midwest,None,None,The rich,Tammy Baldwin,Female,White women,,Rural,Small Cities/Rural,Wisconsin,Increase for all,Election day exit poll,,,,Yes,Version 3,Disapprove,White none,No,All others,No,All others,Low Density Rural,Rural,Rural,Downscale,54660.0,0.916094660758972
50022.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Approve,Complete,No,Call 2,3.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,5.0,,,Barack Obama,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Married with children,Yes,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,74.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The rich,Tammy Baldwin,Male,White men,Married men,Rural,Small Cities/Rural,Wisconsin,Increase for all,Election day exit poll,,,,Yes,Version 3,Disapprove,White Catholics,No,All others,No,All others,Low Density Rural,Rural,Rural,Very upscale,54467.0,0.653247594833374
73646.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Approve,Complete,No,Call 3,6.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,4.0,,,Barack Obama,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,Yes,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,112.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The rich,Tammy Baldwin,Female,White women,Married women,Suburbs,Suburbs,Wisconsin,Increase for all,Election day exit poll,,,,Yes,Version 3,Disapprove,White Catholics,Yes,All others,No,All others,Suburb,60s Suburbs,Urban Perimeter,Upscale,54952.0,0.688359200954437
30164.0,Legal,Legal in all cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Approve,Complete,No,Call 1,2.0,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,3.0,,,Barack Obama,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,Yes,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,11.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The rich,Tammy Baldwin,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,Increase for all,Election day exit poll,,,,Yes,Version 3,Disapprove,White Protestants,No,All others,No,White Protestant non-evangelical,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale,53718.0,0.914673864841461
71243.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Approve,Complete,No,Call 3,7.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,5.0,,,Barack Obama,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,All others,Yes,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,93.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The rich,Tammy Baldwin,Male,White men,Married men,Rural,Small Cities/Rural,Wisconsin,Increase for all,Election day exit poll,,,,Yes,Version 3,Disapprove,White Catholics,No,All others,No,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,54451.0,0.943579852581024
28786.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Approve,Complete,No,Call 1,2.0,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,3.0,,,Barack Obama,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,All others,No,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,10.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The rich,Tammy Baldwin,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Increase for all,Election day exit poll,,,,Yes,Version 3,Disapprove,White Protestants,No,All others,No,White Protestant non-evangelical,Suburb,Urban,Urban Core,Upscale,53704.0,1.01209139823914
27725.0,Legal,Legal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Approve,Complete,Yes,Call 1,5.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,2.0,,,Barack Obama,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,Yes,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,36.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The rich,Tammy Baldwin,Female,White women,Married women,Rural,Small Cities/Rural,Wisconsin,Increase for all,Election day exit poll,,,,Yes,Version 3,Disapprove,White Protestants,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Low Density Rural,Rural,Rural,Downscale,53156.0,1.13711047172546
49552.0,Legal,Legal in all cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Approve,Complete,No,Call 2,7.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,5.0,,,Barack Obama,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,Yes,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,93.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The rich,Tammy Baldwin,Female,White women,Married women,Rural,Small Cities/Rural,Wisconsin,Increase for all,Election day exit poll,,,,Yes,Version 3,Disapprove,White Protestants,No,All others,No,White Protestant non-evangelical,Extremely Low Density Rural,Rural,Rural,Very downscale,54451.0,1.08574187755585
72313.0,Illegal,Illegal in most cases,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Approve,Complete,No,Call 3,4.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,1.0,,,Barack Obama,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,Yes,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The rich,Tammy Baldwin,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",Wisconsin,Increase for all,Election day exit poll,,,,Yes,Version 3,Disapprove,White Catholics,No,All others,No,All others,Suburb,Urban,Urban Core,Very upscale,53223.0,0.791114211082459
49423.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Approve,Complete,No,Call 2,3.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,5.0,,,Barack Obama,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Married with children,Yes,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,75.0,Barack Obama,,White,White,State questionnaire,White,Midwest,None,None,The rich,Tammy Baldwin,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Increase for all,Election day exit poll,,,,Yes,Version 3,Disapprove,White none,No,All others,No,All others,Town,Rural,Rural,Upscale,54481.0,0.707684874534607
28910.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Approve,Complete,No,Call 1,7.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,5.0,,,Barack Obama,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,Yes,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,85.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The rich,Tammy Baldwin,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,Increase for all,Election day exit poll,,,,Yes,Version 3,Disapprove,White Catholics,No,All others,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,54016.0,0.878505349159241
27676.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Approve,Complete,No,Call 1,2.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,3.0,,,Barack Obama,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,10.0,Barack Obama,,White,White,State questionnaire,White,Midwest,None,None,The rich,Tammy Baldwin,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Increase for all,Election day exit poll,,,,Yes,Version 3,Disapprove,White none,Yes,All others,No,All others,Suburb,Urban,Urban Core,Upscale,53704.0,1.08771359920502
27614.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Approve,Complete,Yes,Call 1,6.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,2.0,,,Barack Obama,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,Yes,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,92.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The rich,Tammy Baldwin,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Increase for all,Election day exit poll,,,,Yes,Version 3,Disapprove,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Suburb,Urban,Urban Core,Downscale,53081.0,1.01816856861115
52625.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Approve,Complete,Yes,Call 2,5.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,2.0,,,Barack Obama,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,All others,Yes,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,19.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The rich,Tammy Baldwin,Female,White women,Married women,Rural,Small Cities/Rural,Wisconsin,Increase for all,Election day exit poll,,,,Yes,Version 3,Disapprove,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Low Density Rural,Rural,Rural,Very downscale,53003.0,0.812041163444519
9812.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Approve,Complete,No,,4.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,1.0,,,Barack Obama,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50015.0,Barack Obama,,White,White,State questionnaire,White,Midwest,None,None,The rich,Tammy Baldwin,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",Wisconsin,Increase for all,Telephone survey,,,,Yes,Version 3,Disapprove,White none,No,All others,No,All others,High Density Urban,Urban,Urban Core,Very downscale,53212.0,3.11749243736267
