ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,CALL,CDNUM,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMS12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENMS12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
31925.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,A few times a month,Occasionally,Complete,Yes,Call 1,3.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,88.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Female,White women,Married women,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,80s Suburbs,Urban Perimeter,Very upscale,39047.0,0.780780076980591
46350.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Complete,Yes,Call 2,3.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,88.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Male,White men,Married men,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,80s Suburbs,Urban Perimeter,Very upscale,39047.0,0.829960584640503
66924.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,Yes,Call 3,3.0,I strongly favor my candidate,No high school diploma,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,88.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Male,White men,Married men,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,80s Suburbs,Urban Perimeter,Very upscale,39047.0,0.829960584640503
31769.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,Yes,Call 1,3.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,88.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Male,White men,Non married men,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,80s Suburbs,Urban Perimeter,Very upscale,39047.0,0.829960584640503
46486.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,No,Call 2,3.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,88.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Male,White men,Non married men,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,Urban Perimeter,Very upscale,39047.0,0.829960584640503
66582.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Never,Never,Complete,Yes,Call 3,3.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,65.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Male,White men,Married men,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,80s Suburbs,Urban Perimeter,Very upscale,39110.0,1.20300018787384
31251.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Never,Never,Complete,Yes,Call 1,3.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,65.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Female,White women,Married women,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,80s Suburbs,Urban Perimeter,Very upscale,39110.0,1.13171470165253
65201.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,Yes,Call 3,3.0,I like my candidate but with reservations,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,No,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,88.0,Mitt Romney,White,White,State questionnaire,White,South,,Male,White men,Non married men,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,80s Suburbs,Urban Perimeter,Very upscale,39047.0,0.53509122133255
47321.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,Yes,Call 2,3.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,88.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Male,White men,Non married men,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,80s Suburbs,Urban Perimeter,Very upscale,39047.0,0.829960584640503
31775.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,No,Call 1,3.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,Yes,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,65.0,Mitt Romney,White,White,State questionnaire,White,South,Albert Gore,Male,White men,Married men,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,Urban Perimeter,Very upscale,39110.0,1.08154439926147
32815.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,Yes,Call 1,3.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,No,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,65.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Female,White women,Non married women,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,80s Suburbs,Urban Perimeter,Very upscale,39110.0,1.13171470165253
32494.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,Yes,Call 1,3.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,65.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Female,White women,Married women,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,80s Suburbs,Urban Perimeter,Very upscale,39110.0,1.13171470165253
30366.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,More than once a week,Weekly,Complete,No,Call 1,3.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,88.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Male,White men,Married men,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,Urban Perimeter,Very upscale,39047.0,0.829960584640503
66480.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,Yes,Call 3,3.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,No,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,65.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Male,White men,Non married men,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,80s Suburbs,Urban Perimeter,Very upscale,39110.0,1.20300018787384
66890.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Once a week,Weekly,Complete,Yes,Call 3,3.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,65.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Female,White women,Married women,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,80s Suburbs,Urban Perimeter,Very upscale,39110.0,1.13171470165253
