ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,CALL,CDNUM,CHILD12,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,GEOCODE,GOVTDO10,HANDLEECON12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMD12,QRACE3,QRACEAI,QTYPE,QUES6MD,RACE,REGION,SENMD12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
17843.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,Call 1,5.0,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,4.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,No,,No,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,105.0,Other,White,White,National questionnaire,For,White,East,Daniel Bongino,Male,White men,Non married men,Rural,Small Cities/Rural, Maryland,Election day exit poll,,,,Version 2,No,Low Density Rural,Rural,Rural,Downscale,20680.0,0.90167248249054
68217.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,Complete,Call 3,3.0,,,College graduate,College graduate,More than High school graduate,White college degree,,,2.0,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,The economy,No,,No,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,7.0,Other,White,White,National questionnaire,For,White,East,Other,Male,White men,Non married men,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,No,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,21403.0,0.704299628734589
44276.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,Call 2,5.0,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,4.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,No,,Yes,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,105.0,Other,White,White,National questionnaire,Against,White,East,Other,Male,White men,Married men,Rural,Small Cities/Rural, Maryland,Election day exit poll,,,,Version 2,No,Low Density Rural,Rural,Rural,Downscale,20680.0,1.25170409679413
13661.0,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,,,Complete,,6.0,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,3.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,Health care,No,,No,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,50022.0,Barack Obama,Black,Black,National questionnaire,,Black,East,,Female,Black women,Non married women,Suburbs,Suburbs, Maryland,Telephone survey,,,,Version 2,No,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,20853.0,0.0
42418.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,Complete,Call 2,7.0,,,College graduate,College graduate,More than High school graduate,White college degree,,,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Health care,No,,No,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,63.0,Barack Obama,White,White,National questionnaire,For,White,East,Ben Cardin,,,,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,No,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,21042.0,0.899739980697632
42568.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,All others,All others,,,Complete,Call 2,3.0,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,3.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,Health care,No,,No,45+,18-64,,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,85.0,Barack Obama,Other,American Indian,National questionnaire,For,Other,East,Ben Cardin,Female,All other races,Non married women,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,No,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,20833.0,0.927915096282959
68809.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,,,Complete,Call 3,3.0,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,3.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,Health care,Yes,,Yes,45+,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,85.0,Barack Obama,Other,Hispanic/Latino,National questionnaire,For,Hispanic/Latino,East,Ben Cardin,Male,Latino men,Married men,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,No,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,20833.0,0.999108195304871
18595.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,,,Complete,Call 1,1.0,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,4.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,Health care,No,,Yes,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,60.0,Barack Obama,Black,Black,National questionnaire,For,Black,East,Ben Cardin,Male,Black men,Married men,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,No,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21132.0,0.90193784236908
18594.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,,,Complete,Call 1,1.0,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,4.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,Health care,No,,Yes,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,60.0,Barack Obama,Black,Black,National questionnaire,For,Black,East,Ben Cardin,Male,Black men,Married men,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,No,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21132.0,0.90193784236908
68637.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,Complete,Call 3,3.0,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,2.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,No,,Yes,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,7.0,Barack Obama,White,White,National questionnaire,For,White,East,Ben Cardin,Female,White women,Married women,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,No,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,21403.0,0.620867133140564
48846.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,Complete,Call 2,8.0,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,3.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,Health care,No,,No,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,82.0,Barack Obama,Black,Black,National questionnaire,For,Black,East,Ben Cardin,Female,Black women,Non married women,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,No,Suburb,80s Suburbs,Urban Perimeter,Very upscale,20904.0,1.20545768737793
43039.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,Complete,Call 2,3.0,,,,,,,,,3.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,Health care,No,,Yes,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,85.0,Barack Obama,White,White,National questionnaire,For,White,East,Ben Cardin,Female,White women,Married women,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,No,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,20833.0,0.87130218744278
48638.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,,,Complete,Call 2,8.0,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,3.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,Health care,No,,No,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Moderate,82.0,Barack Obama,Other,Asian,National questionnaire,For,Asian,East,Ben Cardin,Female,All other races,Non married women,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,No,Suburb,80s Suburbs,Urban Perimeter,Very upscale,20904.0,1.27968919277191
18353.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,Call 1,5.0,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,4.0,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,Health care,No,,Yes,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,105.0,Barack Obama,White,White,National questionnaire,For,White,East,Ben Cardin,Male,White men,Married men,Rural,Small Cities/Rural, Maryland,Election day exit poll,,,,Version 2,No,Low Density Rural,Rural,Rural,Downscale,20680.0,0.984835207462311
48357.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,,,Complete,Call 2,8.0,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,3.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,Health care,No,,Yes,18-44,18-64,,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,82.0,Barack Obama,Other,Asian,National questionnaire,For,Asian,East,Ben Cardin,Male,All other races,Married men,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,No,Suburb,80s Suburbs,Urban Perimeter,Very upscale,20904.0,1.49866235256195
67661.0,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,,,Complete,Call 3,3.0,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,Health care,No,,No,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,7.0,Barack Obama,Black,Black,National questionnaire,For,Black,East,Ben Cardin,Female,Black women,Non married women,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,No,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,21403.0,0.584852278232574
21294.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,Call 1,8.0,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,3.0,,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,Health care,No,,Yes,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,82.0,Barack Obama,White,White,National questionnaire,For,White,East,Ben Cardin,Male,White men,Married men,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,No,Suburb,80s Suburbs,Urban Perimeter,Very upscale,20904.0,1.63004195690155
75320.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,Complete,Call 3,4.0,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,3.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,Health care,No,,No,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,100.0,Barack Obama,Black,Black,National questionnaire,For,Black,East,Ben Cardin,Female,Black women,Non married women,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,No,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,20743.0,1.15523028373718
72484.0,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,,,Complete,Call 3,4.0,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,3.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,Health care,No,,No,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,100.0,Barack Obama,Black,Black,National questionnaire,Against,Black,East,Ben Cardin,Female,Black women,Non married women,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,No,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,20743.0,1.42333698272705
45395.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,Call 2,1.0,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,4.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,Health care,No,,No,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,60.0,Barack Obama,White,White,National questionnaire,Against,White,East,Ben Cardin,Male,White men,Non married men,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,Yes,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21132.0,1.25634145736694
48961.0,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,,,Complete,Call 2,4.0,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,3.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,Health care,No,,Yes,45+,65+,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,100.0,Barack Obama,Black,Black,National questionnaire,Against,Black,East,Ben Cardin,Female,Black women,Married women,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,No,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,20743.0,1.51581835746765
45082.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,Call 2,1.0,,,College graduate,College graduate,More than High school graduate,White college degree,,,4.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,No,,No,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,60.0,Barack Obama,White,White,National questionnaire,Against,White,East,Ben Cardin,Male,White men,Non married men,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,No,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21132.0,1.25634145736694
75273.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,Complete,Call 3,4.0,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,3.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,Health care,No,,Yes,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,100.0,Barack Obama,Black,Black,National questionnaire,Against,Black,East,Ben Cardin,Female,Black women,Married women,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,No,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,20743.0,1.39364504814148
41967.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,Complete,Call 2,3.0,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,3.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,Health care,No,,No,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,85.0,Barack Obama,White,White,National questionnaire,For,White,East,Rob Sobhani,Male,White men,Non married men,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,No,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,20833.0,0.959165394306183
47236.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,Complete,Call 2,4.0,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,3.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,No,,No,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,100.0,Mitt Romney,White,White,National questionnaire,For,White,East,Daniel Bongino,Male,White men,Non married men,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,No,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,20743.0,1.54488956928253
73103.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,Call 3,8.0,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,3.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,No,,No,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Liberal,82.0,Other,White,White,National questionnaire,For,White,East,Ben Cardin,Male,White men,Non married men,Suburbs,Suburbs, Maryland,Election day exit poll,,,,Version 2,No,Suburb,80s Suburbs,Urban Perimeter,Very upscale,20904.0,1.27545738220215
