ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,DESCRIBP12,DESCRIBS10,ECONBETT,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ETHCT12,ETHMCMA,ETHMURPHY,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,MCMAWREST,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSCT12,PTYIMPT,PTYIMPT2,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,SENCT12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,WORK,WORKPARENT,WORKSEX,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
62756.0,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,Complete,Call 3,1.0,No,I strongly favor my candidate,,Getting better,Getting better,Taxes,College graduate,College graduate,More than High school graduate,Non white college degree,Only Chris Murphy does,Only Chris Murphy does or neither do,Only Chris Murphy does or both do,,,,2.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,Foreign policy,No,All others,No,,Good,Excellent or good,45+,65+,Men without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,33.0,Barack Obama,Very important,Very important or somewhat important,,Black,Black,State questionnaire,Black,East,,,Chris Murphy,Male,Black men,Non married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,No,All men,Non-working men,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,6033.0,1.05739307403564
62731.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 3,5.0,No,I strongly favor my candidate,,Getting better,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,Only Chris Murphy does,Only Chris Murphy does or neither do,Only Chris Murphy does or both do,,,,2.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Foreign policy,No,All others,Yes,,Good,Excellent or good,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,74.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,East,,,Chris Murphy,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,Yes,All men,Working men,All others,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,6062.0,1.11320245265961
68939.0,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Call 3,3.0,Yes,I strongly favor my candidate,,Getting better,Getting better,Unemployment,High school graduate,No college degree,High school graduate or less,Non white no college degree,Both do,Only Linda McMahon does or both do,Only Chris Murphy does or both do,,,,1.0,,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Foreign policy,No,All others,No,,Good,Excellent or good,18-44,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,65.0,Barack Obama,Very important,Very important or somewhat important,,Black,Black,State questionnaire,Black,East,,,Chris Murphy,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,,,,Version 2,,No,No,Mothers with no full time job,Non-working women,All others,High Density Urban,Urban,Urban Core,Very downscale,6519.0,1.15488600730896
15600.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,Complete,Call 1,3.0,Yes,I like my candidate but with reservations,,Getting better,Getting better,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Both do,Only Linda McMahon does or both do,Only Chris Murphy does or both do,,,,1.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,Foreign policy,Yes,All others,No,,Good,Excellent or good,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,107.0,Barack Obama,Very important,Very important or somewhat important,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,East,,,Chris Murphy,Male,Latino men,Non married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,Yes,All men,Working men,All others,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,6516.0,1.34461987018585
35794.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,Complete,Call 2,3.0,No,I strongly favor my candidate,,Getting better,Getting better,Unemployment,College graduate,College graduate,More than High school graduate,Non white college degree,Neither does,Only Chris Murphy does or neither do,Only Linda McMahon does or neither do,,,,1.0,,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",Barack Obama,Foreign policy,Yes,All others,Yes,,Good,Excellent or good,45+,18-64,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,107.0,Barack Obama,Very important,Very important or somewhat important,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,East,,,Chris Murphy,Female,Latino women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,Yes,"Women, no kids",Working women,Working women,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,6516.0,0.836668312549591
66610.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 3,5.0,No,I strongly favor my candidate,,Getting better,Getting better,Unemployment,Postgraduate study,College graduate,More than High school graduate,White college degree,Only Chris Murphy does,Only Chris Murphy does or neither do,Only Chris Murphy does or both do,,,,4.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Federal budget deficit,No,All others,No,,Good,Excellent or good,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,11.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,East,,,Chris Murphy,Female,White women,Non married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,No,"Women, no kids",Non-working women,All others,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6410.0,0.906796932220459
66370.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,3.0,Yes,I strongly favor my candidate,,Getting better,Getting better,Unemployment,High school graduate,No college degree,High school graduate or less,White no college degree,Only Chris Murphy does,Only Chris Murphy does or neither do,Only Chris Murphy does or both do,,,,3.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Federal budget deficit,No,Married with children,Yes,,Good,Excellent or good,45+,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,69.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,East,,,Chris Murphy,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,Yes,All men,Working men,All others,Suburb,60s Suburbs,Urban Perimeter,Upscale,6472.0,0.901479780673981
14741.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 1,5.0,No,I strongly favor my candidate,,Getting better,Getting better,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Chris Murphy does,Only Chris Murphy does or neither do,Only Chris Murphy does or both do,,,,2.0,,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Federal budget deficit,No,All others,Yes,,Good,Excellent or good,45+,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,74.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,East,,,Chris Murphy,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,Yes,No,All men,Non-working men,All others,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,6062.0,1.11320245265961
36050.0,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,Complete,Call 2,1.0,No,I strongly favor my candidate,,Getting better,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Only Chris Murphy does,Only Chris Murphy does or neither do,Only Chris Murphy does or both do,,,,2.0,,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",Barack Obama,Federal budget deficit,No,All others,Yes,,Good,Excellent or good,45+,65+,Women without children,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,3.0,Barack Obama,Very important,Very important or somewhat important,,Black,Black,State questionnaire,Black,East,,,Chris Murphy,Female,Black women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,No,"Women, no kids",Non-working women,All others,Suburb,60s Suburbs,Urban Perimeter,Upscale,6002.0,1.17883336544037
40048.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 2,3.0,No,I strongly favor my candidate,,Getting better,Getting better,Rising prices,High school graduate,No college degree,High school graduate or less,Non white no college degree,Only Chris Murphy does,Only Chris Murphy does or neither do,Only Chris Murphy does or both do,,,,1.0,,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Federal budget deficit,No,All others,No,,Good,Excellent or good,18-44,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,65.0,Barack Obama,Very important,Very important or somewhat important,,Black,Black,State questionnaire,Black,East,,,Chris Murphy,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,,,,Version 2,,No,No,"Women, no kids",Non-working women,All others,High Density Urban,Urban,Urban Core,Very downscale,6519.0,0.855308353900909
62734.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 3,3.0,No,I dislike the other candidates,,Getting better,Getting better,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Chris Murphy does,Only Chris Murphy does or neither do,Only Chris Murphy does or both do,,,,1.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Federal budget deficit,No,All others,Yes,,Good,Excellent or good,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,107.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,East,,,Chris Murphy,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,No,"Women, no kids",Non-working women,All others,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,6516.0,0.924697577953339
14578.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 1,4.0,Yes,I strongly favor my candidate,,Getting better,Getting better,Unemployment,High school graduate,No college degree,High school graduate or less,White no college degree,Both do,Only Linda McMahon does or both do,Only Chris Murphy does or both do,,,,1.0,,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Federal budget deficit,No,Married with children,Yes,,Good,Excellent or good,45+,65+,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,111.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,East,,,Chris Murphy,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,No,All men,Non-working men,All others,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6897.0,1.33137094974518
35584.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,1.0,No,I strongly favor my candidate,,Getting better,Getting better,The housing market,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Neither does,Only Chris Murphy does or neither do,Only Linda McMahon does or neither do,,,,2.0,,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Federal budget deficit,No,All others,Yes,,Good,Excellent or good,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,33.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,East,,,Chris Murphy,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,Yes,All men,Working men,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,6033.0,0.978032886981964
14537.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 1,1.0,No,I like my candidate but with reservations,,Getting better,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,Neither does,Only Chris Murphy does or neither do,Only Linda McMahon does or neither do,,,,2.0,,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Federal budget deficit,No,All others,Yes,,Good,Excellent or good,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,104.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,East,,,Chris Murphy,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,,,,Version 2,,No,Yes,All men,Working men,All others,Suburb,Urban,Urban Core,Very upscale,6117.0,1.16538381576538
14397.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,Complete,Call 1,1.0,No,I like my candidate but with reservations,,Staying about the same,Good and staying the same,Taxes,College graduate,College graduate,More than High school graduate,Non white college degree,Both do,Only Linda McMahon does or both do,Only Chris Murphy does or both do,,,,2.0,,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Mitt Romney,Federal budget deficit,No,All others,Yes,,Good,Excellent or good,45+,18-64,Men without children,Republican,Black non-Democrat,All Republicans,Republican,All others,Conservative,112.0,Mitt Romney,Very important,Very important or somewhat important,,Black,Black,State questionnaire,Black,East,,,Linda McMahon,Male,Black men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,Yes,All men,Working men,All others,Suburb,60s Suburbs,Urban Perimeter,Upscale,6095.0,1.16936647891998
15592.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 1,5.0,No,I strongly favor my candidate,,Getting better,Getting better,The housing market,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Chris Murphy does,Only Chris Murphy does or neither do,Only Chris Murphy does or both do,,,,4.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,No,All others,Yes,,Good,Excellent or good,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,11.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,East,,,Chris Murphy,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,Yes,"Women, no kids",Working women,Working women,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6410.0,0.906796932220459
