ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AMD64CO,BACKSIDE,BRNAGAIN,CALL,CDNUM,COGUNLAW,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HEALTHCARE12,HEALTHCARE12B,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSCO12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
492.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,Yes,Complete,No,,4.0,About right,I like my candidate but with reservations,Getting better,George W. Bush,Getting better,Taxes,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,About the same,1.0,Government is doing too many things better left to businesses and individuals,Barack Obama,Repeal all of it,Repeal some of it or repeal all of it,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Federal budget deficit,Yes,No,Good,Excellent or good,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Conservative,50012.0,Barack Obama,Has a vision for the future,Other,Other,State questionnaire,Hispanic/Latino,West,Male,Latino men,Non married men,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,80501.0,0.497644335031509
247.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Yes,Complete,No,,2.0,Too weak,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Better today,1.0,Omit,Barack Obama,Expand it,Expand it or leave it as is,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50004.0,Barack Obama,Shares my values,White,White,State questionnaire,White,West,Male,White men,Married men,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,80466.0,0.886909186840057
230.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Yes,Complete,No,,2.0,Too weak,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Barack Obama,Expand it,Expand it or leave it as is,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,No,No,Not so good,Not so good or poor,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50004.0,Barack Obama,Shares my values,White,White,State questionnaire,White,West,Male,White men,Non married men,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,80466.0,0.443454593420029
198.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Yes,Complete,No,,2.0,Too weak,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Worse today,2.0,Government should do more to solve problems,Barack Obama,Expand it,Expand it or leave it as is,Offered a chance to apply for legal status,,,,,,,Barack Obama,Health care,No,Yes,Not so good,Not so good or poor,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50005.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,,All others,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,80403.0,0.998522698879242
843.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Yes,Complete,No,,7.0,About right,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,Barack Obama,Expand it,Expand it or leave it as is,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Foreign policy,No,No,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50025.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,Female,White women,Non married women,Suburbs,Suburbs,English,Colorado,Telephone survey,In September,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,High Density Urban,70s Suburbs,High-Growth Suburban Perimeter,Downscale,80233.0,0.37240931391716
668.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,Yes,Complete,No,,6.0,About right,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Rising prices,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,Better today,2.0,Government is doing too many things better left to businesses and individuals,Barack Obama,Repeal some of it,Repeal some of it or repeal all of it,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,Yes,No,Good,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,50021.0,Barack Obama,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Male,Latino men,Non married men,Suburbs,Suburbs,English,Colorado,Telephone survey,In September,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,80601.0,4.47679853439331
529.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Yes,Complete,Yes,,4.0,Too weak,I like my candidate but with reservations,Staying about the same,Barack Obama,Poor and staying the same,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,1.0,Government is doing too many things better left to businesses and individuals,Barack Obama,Leave it as is,Expand it or leave it as is,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,No,No,Poor,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50012.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,West,Female,White women,Non married women,Suburbs,Suburbs,English,Colorado,Telephone survey,In September,"In October, in September, or before that",In September or before that,Version 1,Yes,White Born-again/Evangelical Christians,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,80501.0,0.314254939556122
904.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Yes,Complete,No,,7.0,Too strong,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Better today,2.0,Government should do more to solve problems,Barack Obama,Leave it as is,Expand it or leave it as is,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,No,No,Good,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,50025.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,West,Female,White women,Non married women,Suburbs,Suburbs,English,Colorado,Telephone survey,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,No,All others,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,80004.0,0.21939317882061
789.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Yes,Complete,No,,7.0,About right,I strongly favor my candidate,Getting better,Barack Obama,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Better today,2.0,Government is doing too many things better left to businesses and individuals,Barack Obama,Expand it,Expand it or leave it as is,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,No,Yes,Not so good,Not so good or poor,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50025.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,No,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,80228.0,1.24337828159332
239.0,30-44,30-59,18-44,30-44,40-49,40-44,,,,Yes,Complete,,,2.0,About right,I dislike the other candidates,Getting better,George W. Bush,Getting better,Taxes,,,,,Favorable,Unfavorable,Better today,2.0,Omit,Barack Obama,Omit,Omit,Deported to the country they came from,,,,,,,Barack Obama,Federal budget deficit,,,Good,Excellent or good,18-44,18-64,,,,,,,50005.0,Barack Obama,Cares about people like me,,,State questionnaire,,West,Male,,,Suburbs,Suburbs,,Colorado,Telephone survey,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,,,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,80403.0,0.764048159122467
13294.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Yes,Complete,,,7.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,2.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50025.0,Barack Obama,,White,White,National questionnaire,White,West,Female,White women,Non married women,Suburbs,Suburbs,English,Colorado,Telephone survey,,,,Version 5,Yes,,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,80004.0,0.581350922584534
11801.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,Yes,Complete,,,4.0,,I dislike the other candidates,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,3.0,,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,Yes,No,,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Conservative,50014.0,Barack Obama,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,Male,Latino men,Non married men,Suburbs,Suburbs,English,Colorado,Telephone survey,,,,Version 3,No,All others,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,80621.0,2.47027730941772
12543.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Yes,Complete,,,2.0,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,Barack Obama,Leave it as is,Expand it or leave it as is,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",Barack Obama,,No,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,50005.0,Barack Obama,,White,White,National questionnaire,White,West,Female,White women,,Suburbs,Suburbs,English,Colorado,Telephone survey,,,,Version 4,No,,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,80439.0,1.548983335495
11815.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,Latino 60+,Latino 65+,Yes,Complete,No,,7.0,,I strongly favor my candidate,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,2.0,,,,,Offered a chance to apply for legal status,,,,,,,,,Yes,No,,,45+,65+,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,50025.0,Barack Obama,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,Male,Latino men,Non married men,Suburbs,Suburbs,English,Colorado,Telephone survey,,,,Version 3,No,All others,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,80004.0,0.439781278371811
11814.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Yes,Complete,No,,7.0,,I strongly favor my candidate,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,,,,Omit,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50025.0,Barack Obama,,White,White,National questionnaire,White,West,Female,White women,Non married women,Suburbs,Suburbs,English,Colorado,Telephone survey,,,,Version 3,No,All others,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,80004.0,1.01477611064911
11807.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Yes,Complete,No,,6.0,,I dislike the other candidates,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,,,Omit,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Yes,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50021.0,Barack Obama,,White,White,National questionnaire,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,,,,Version 3,No,All others,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,80601.0,0.980292737483978
