ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,CALL,CDNUM,CHILD12,CONTROLSEN,DESCRIBP12,ECONBETT,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSME12,QLT12,QRACE3,QRACEAI,QTYPE,QUES1ME,RACE,REGION,REL5,RELIGN10,SENME12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
28445.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Once a week,Weekly,Protestant/Attend weekly,Complete,Call 1,2.0,No,,I like my candidate but with reservations,,,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,Worse today,2.0,,Mitt Romney,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Omit,Federal budget deficit,No,All others,Yes,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,1.0,Mitt Romney,,White,White,State questionnaire,No,White,East,Protestant/Other Non-Catholic Christian,Protestant,Charles Summers,Male,White men,Married men,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Protestants,Yes,Extremely Low Density Rural,Rural,Rural,Very downscale,4606.0,2.28633737564087
44381.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Protestant/Attend weekly,Complete,Call 2,2.0,No,,I dislike the other candidates,,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,2.0,,Mitt Romney,,,,,,,Omit,Federal budget deficit,No,All others,Yes,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,69.0,Mitt Romney,,White,White,State questionnaire,,White,East,Protestant/Other Non-Catholic Christian,Protestant,Charles Summers,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Protestants,,Low Density Rural,Rural,Rural,Downscale,4281.0,0.836779356002808
44093.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Never,Never,All others,Complete,Call 2,1.0,No,,I like my candidate but with reservations,,,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Better today,1.0,,Omit,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Omit,Federal budget deficit,No,All others,Yes,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,26.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,,,Angus King,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,,No,Low Density Rural,Rural,Rural,Upscale,4093.0,0.937874436378479
30250.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Never,Never,Protestant/Do not attend weekly,Complete,Call 1,2.0,No,,I strongly favor my candidate,,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Better today,2.0,,Omit,,,,,,,Omit,Federal budget deficit,No,All others,No,,,45+,65+,Women without children,,,,,,,37.0,,,White,White,State questionnaire,No,White,East,Protestant/Other Non-Catholic Christian,Protestant,,Female,White women,Non married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Protestants,,Extremely Low Density Rural,Rural,Rural,Very downscale,4958.0,0.789785861968994
29197.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Once a week,Weekly,Protestant/Attend weekly,Complete,Call 1,1.0,No,,I dislike the other candidates,,,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,Better today,1.0,,Omit,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Omit,Federal budget deficit,No,All others,Yes,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,46.0,,,White,White,State questionnaire,No,White,East,Protestant/Other Non-Catholic Christian,Protestant,Angus King,Female,White women,Married women,Suburbs,Suburbs,Maine,Election day exit poll,,,,Version 2,White Protestants,Yes,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,4040.0,1.00684547424316
70341.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,More than once a week,Weekly,All others,Complete,Call 3,2.0,Yes,,I dislike the other candidates,,,The housing market,College graduate,College graduate,More than High school graduate,White college degree,,,Worse today,2.0,,Omit,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Omit,Federal budget deficit,No,Married with children,Yes,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,77.0,,,White,White,State questionnaire,No,White,East,Protestant/Other Non-Catholic Christian,Other christian,Angus King,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Protestants,No,Low Density Rural,Rural,Rural,Upscale,4970.0,0.789055168628693
33532.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,All others,All others,More than once a week,Weekly,All others,Complete,Call 1,1.0,No,,I strongly favor my candidate,,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,Worse today,2.0,,Omit,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Omit,Federal budget deficit,No,All others,No,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,All Other,Something else,All others,Moderate,112.0,Other,,Other,American Indian,State questionnaire,Yes,Other,East,Something else,Other,Angus King,Female,All other races,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,Non-white,No,Town,Rural,Rural,Downscale,4901.0,0.828174114227295
28299.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Never,Never,All others,Complete,Call 1,2.0,No,,I dislike the other candidates,,,Unemployment,High school graduate,No college degree,High school graduate or less,White no college degree,,,Worse today,2.0,,Omit,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Omit,Federal budget deficit,No,All others,No,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,93.0,Other,,White,White,State questionnaire,No,White,East,None,None,Angus King,Male,White men,Non married men,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White none,Yes,Low Density Rural,Rural,Rural,Very downscale,4976.0,0.8921217918396
44147.0,45-65,30-59,45+,45-59,40-49,45-49,,,,Omit,Omit,Omit,Complete,Call 2,2.0,Yes,,I like my candidate but with reservations,,,Taxes,Postgraduate study,College graduate,More than High school graduate,,,,Worse today,2.0,,Omit,,,,,,,Omit,Federal budget deficit,,Married with children,Yes,,,45+,18-64,Men with children,,,,,,Conservative,93.0,Mitt Romney,,,,State questionnaire,No,,East,,,Charles Summers,Male,,Married men,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,,,Low Density Rural,Rural,Rural,Very downscale,4976.0,1.02252435684204
28700.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Never,Never,All others,Complete,Call 1,1.0,Yes,,I dislike the other candidates,,,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Worse today,1.0,,Omit,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Omit,Federal budget deficit,No,All others,No,,,45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,115.0,Other,,White,White,State questionnaire,Yes,White,East,None,None,Angus King,Male,White men,Non married men,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White none,No,Suburb,Rural,Rural,Very upscale,3909.0,0.631219506263733
70902.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Protestant/Attend weekly,Complete,Call 3,1.0,Yes,,I dislike the other candidates,,,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,About the same,1.0,,Omit,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Omit,Federal budget deficit,No,Married with children,Yes,,,18-44,18-64,Men with children,,,,,,,86.0,Other,,White,White,State questionnaire,No,White,East,Protestant/Other Non-Catholic Christian,Protestant,Charles Summers,Male,White men,Married men,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Protestants,No,Low Density Rural,Rural,Rural,Upscale,4860.0,1.0957316160202
46069.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Once a week,Weekly,Catholic/Attend weekly,Complete,Call 2,1.0,No,,I strongly favor my candidate,,,The housing market,College graduate,College graduate,More than High school graduate,White college degree,,,Better today,1.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,No,All others,Yes,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,86.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Catholic,Catholic,Cynthia Dill,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Catholics,No,Low Density Rural,Rural,Rural,Upscale,4860.0,0.736963927745819
56752.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Never,Never,Catholic/Do not attend weekly,Complete,Call 2,1.0,No,,I strongly favor my candidate,,,The housing market,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Better today,1.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,No,All others,Yes,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,10.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Catholic,Catholic,Cynthia Dill,Female,White women,Married women,Suburbs,Suburbs,Maine,Election day exit poll,,,,Version 2,White Catholics,No,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,4091.0,0.481626272201538
32871.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Never,Never,All others,Complete,Call 1,1.0,Yes,,I strongly favor my candidate,,,The housing market,College graduate,College graduate,More than High school graduate,White college degree,,,Better today,1.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,No,Married with children,Yes,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,42.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,None,None,Angus King,Female,White women,Married women,Suburbs,Suburbs,Maine,Election day exit poll,,,,Version 2,White none,No,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4032.0,0.937874436378479
73658.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Never,Never,All others,Complete,Call 3,1.0,Yes,,I strongly favor my candidate,,,The housing market,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Better today,1.0,,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,No,Married with children,Yes,,,18-44,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,42.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,None,None,Angus King,Male,White men,Married men,Suburbs,Suburbs,Maine,Election day exit poll,,,,Version 2,White none,No,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4032.0,1.07802224159241
67744.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Never,Never,All others,Complete,Call 3,1.0,No,,I strongly favor my candidate,,,The housing market,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Better today,1.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,No,All others,No,,,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,25.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Something else,Other,Angus King,Male,White men,Non married men,Suburbs,Suburbs,Maine,Election day exit poll,,,,Version 2,White something else,No,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4011.0,0.884531080722809
70055.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Never,Never,All others,Complete,Call 3,1.0,Yes,,I strongly favor my candidate,,,The housing market,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Better today,1.0,,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,No,Married with children,Yes,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,10.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Something else,Other,Angus King,Female,White women,Married women,Suburbs,Suburbs,Maine,Election day exit poll,,,,Version 2,White something else,No,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,4091.0,0.561357080936432
29390.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Never,Never,All others,Complete,Call 1,1.0,No,,I like my candidate but with reservations,,,The housing market,College graduate,College graduate,More than High school graduate,White college degree,,,Better today,1.0,,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,No,All others,No,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,15.0,Barack Obama,,White,White,State questionnaire,No,White,East,Something else,Other,Angus King,Female,White women,Non married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White something else,No,Suburb,Rural,Rural,Upscale,4530.0,1.13697493076324
69830.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Protestant/Attend weekly,Complete,Call 3,1.0,No,,I dislike the other candidates,,,The housing market,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Better today,1.0,,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,No,All others,Yes,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,31.0,Barack Obama,,White,White,State questionnaire,Yes,White,East,Protestant/Other Non-Catholic Christian,Protestant,Angus King,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,,,,Version 2,White Protestants,No,Low Density Rural,Rural,Rural,Downscale,4563.0,0.427432358264923
