ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AMD1FL,BACKSIDE,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,CUBAN3,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSFL12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SENFL12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
59785.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,,Call 3,18.0,,,,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,,,,,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,99.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,Connie Mack,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,"Increase only on income over $250,000",Election day exit poll,,,,Version 4,,No,,,,,,,Suburb,Urban,Urban Core,Very upscale,34986.0,0.652162253856659
38822.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Yes,Complete,,Call 2,18.0,,,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,,,,,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,99.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,Connie Mack,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,"Increase only on income over $250,000",Election day exit poll,,,,Version 4,,No,,,,,,,Suburb,Urban,Urban Core,Very upscale,34986.0,0.470435559749603
20140.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Yes,Complete,,Call 1,18.0,,,,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,99.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,Connie Mack,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,"Increase only on income over $250,000",Election day exit poll,,,,Version 4,,No,,,,,,,Suburb,Urban,Urban Core,Very upscale,34986.0,0.470435559749603
12572.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,No,Complete,,,2.0,,,,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Omit,Omit,Yes,Mitt Romney,,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50005.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,Bill Nelson,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,"Increase only on income over $250,000",Telephone survey,,,,Version 4,,No,,,,,,,Suburb,Urban,Urban Core,Very upscale,32303.0,2.83223819732666
19921.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Did not vote,Complete,,Call 1,18.0,,,,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Neither of them,No,No,Barack Obama,,,,,,,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,99.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,Connie Mack,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Not increase for anyone,Election day exit poll,,,,Version 4,,No,,,,,,,Suburb,Urban,Urban Core,Very upscale,34986.0,0.410210430622101
39852.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,No,Complete,,Call 2,18.0,,,,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,4.0,,Mitt Romney,Mitt Romney,Leave it as is,Expand it or leave it as is,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,,,,,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,99.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,Bill Nelson,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Not increase for anyone,Election day exit poll,,,,Version 4,,No,,,,,,,Suburb,Urban,Urban Core,Very upscale,34986.0,0.752688825130463
20521.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Did not vote,Complete,,Call 1,18.0,,,,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,,,,,,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,99.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,Connie Mack,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Not increase for anyone,Election day exit poll,,,,Version 4,,No,,,,,,,Suburb,Urban,Urban Core,Very upscale,34986.0,0.394674718379974
40154.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,No,Complete,,Call 2,18.0,,,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,99.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,Connie Mack,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Not increase for anyone,Election day exit poll,,,,Version 4,,No,,,,,,,Suburb,Urban,Urban Core,Very upscale,34986.0,0.564629197120667
12571.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,No,Complete,,,2.0,,,,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,,,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50005.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,Connie Mack,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Not increase for anyone,Telephone survey,,,,Version 4,,No,,,,,,,Suburb,Urban,Urban Core,Very upscale,32303.0,1.16891825199127
12577.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,Complete,,,4.0,,,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,Omit,Barack Obama,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,,,,,,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50015.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,Bill Nelson,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Florida,Not increase for anyone,Telephone survey,,,,Version 4,,No,,,,,,,Suburb,Urban,Urban Core,Very upscale,32256.0,2.89452934265137
20896.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Yes,Complete,,Call 1,18.0,,,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,,,,,,,Only Mitt Romney,No,Yes,Mitt Romney,,,,,,,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,99.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,Connie Mack,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Not increase for anyone,Election day exit poll,,,,Version 4,,,,,,,,,Suburb,Urban,Urban Core,Very upscale,34986.0,0.470435559749603
12574.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,No,Complete,,,3.0,,,,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50010.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,Connie Mack,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Not increase for anyone,Telephone survey,,,,Version 4,,No,,,,,,,Suburb,Urban,Urban Core,Very upscale,32605.0,0.900161802768707
61315.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,,Call 3,18.0,,,,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,4.0,,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,,,,,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,99.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,Connie Mack,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Not increase for anyone,Election day exit poll,,,,Version 4,,No,,,,,,,Suburb,Urban,Urban Core,Very upscale,34986.0,0.595217645168304
12626.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,Complete,,,21.0,,,,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,,Mitt Romney,Mitt Romney,Omit,Omit,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,,,,,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50104.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Omit,Telephone survey,,,,Version 4,,No,,,,,,,High Density Urban,Urban,Urban Core,Very upscale,33486.0,2.22666335105896
12598.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,No,Complete,,,12.0,,,,"Yes, Cuban",,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,1.0,,Barack Obama,Barack Obama,Leave it as is,Expand it or leave it as is,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Both of them,Yes,Yes,Barack Obama,,,,,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,50055.0,Barack Obama,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,South,,,,Bill Nelson,Male,Latino men,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Increase for all,Telephone survey,,,,Version 4,,No,,,,,,,,,,,34680.0,2.28990650177002
42655.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,Complete,No,Call 2,5.0,,,Yes,No,Omit,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,,,,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,,,,,Married with children,Yes,,,,,,18-44,18-64,Women with children,,,,,,,95.0,Mitt Romney,,White,White,National questionnaire,White,South,Something else,Other,,,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,,Election day exit poll,,,,Version 3,White something else,No,All others,,,No,All others,,Low Density Rural,Rural,Rural,Very downscale,32177.0,0.581924200057983
11861.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,Complete,No,,11.0,,,Yes,No,I strongly favor my candidate,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,,Married with children,Yes,,,,,,18-44,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50051.0,Barack Obama,,White,White,National questionnaire,White,South,None,None,,Bill Nelson,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,,Telephone survey,,,,Version 3,White none,No,All others,,,No,All others,,Low Density Rural,Rural,Rural,Very downscale,34484.0,5.41150617599487
21011.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Yes,Complete,No,Call 1,5.0,,,No,No,I strongly favor my candidate,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,,All others,No,,,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,95.0,Barack Obama,,White,White,National questionnaire,White,South,Something else,Other,,Bill Nelson,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,,Election day exit poll,,,,Version 3,White something else,Yes,All others,,,No,All others,,Low Density Rural,Rural,Rural,Very downscale,32177.0,0.468632072210312
41902.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,No,Complete,No,Call 2,5.0,,,No,No,I strongly favor my candidate,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,,,,,,,,,,,,,,,,,All others,Yes,,,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,95.0,Barack Obama,,White,White,National questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other christian,,Bill Nelson,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,,Election day exit poll,,,,Version 3,White Protestants,,All others,,,No,White Protestant non-evangelical,,Low Density Rural,Rural,Rural,Very downscale,32177.0,0.624482035636902
21109.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Yes,Complete,Yes,Call 1,5.0,,,No,No,I strongly favor my candidate,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,,All others,Yes,,,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,95.0,Mitt Romney,,White,White,National questionnaire,White,South,None,None,,Connie Mack,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,,Election day exit poll,,,,Version 3,White none,No,White Born-again/Evangelical Christians,,,No,All others,,Low Density Rural,Rural,Rural,Very downscale,32177.0,0.640606582164764
21108.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Yes,Complete,Yes,Call 1,5.0,,,No,No,I strongly favor my candidate,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,,All others,Yes,,,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,95.0,Mitt Romney,,White,White,National questionnaire,White,South,None,None,,Connie Mack,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,,Election day exit poll,,,,Version 3,White none,No,White Born-again/Evangelical Christians,,,No,All others,,Low Density Rural,Rural,Rural,Very downscale,32177.0,0.640606582164764
44125.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Yes,Complete,Yes,Call 2,5.0,,,No,No,I strongly favor my candidate,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,,,All others,Yes,,,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,95.0,Mitt Romney,,White,White,National questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other christian,,Connie Mack,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,,Election day exit poll,,,,Version 3,White Protestants,Yes,White Born-again/Evangelical Christians,,,Yes,White Protestant evangelical,,Low Density Rural,Rural,Rural,Very downscale,32177.0,0.675311028957367
43415.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Yes,Complete,Yes,Call 2,5.0,,,No,No,I strongly favor my candidate,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,,All others,No,,,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,95.0,Mitt Romney,,White,White,National questionnaire,White,South,Protestant/Other Non-Catholic Christian,Mormon,,Connie Mack,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,,Election day exit poll,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,,,Yes,White Protestant evangelical,,Low Density Rural,Rural,Rural,Very downscale,32177.0,0.640606582164764
