ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,DESCRIBP12,ECONBETT,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,GUNOWNER12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSPA12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,SENPA12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNIONHH12,VERSION,WHITEREL,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
73336.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,10.0,,,Getting better,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,4.0,,,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,No,,Yes,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,73.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,East,,,Bob Casey,Male,White men,Married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 2,,No,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,17756.0,0.856835901737213
40689.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 2,7.0,,,Staying about the same,Good and staying the same,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,No,,Yes,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,52.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,East,,,Bob Casey,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 2,,Yes,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,19078.0,0.691517412662506
40929.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 2,14.0,,,Getting better,Getting better,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Health care,No,,No,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,12.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,East,,,Bob Casey,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 2,,No,High Density Urban,Urban,Urban Core,Downscale,15206.0,0.919326663017273
44291.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 2,2.0,,,Getting better,Getting better,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,Health care,No,,No,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,79.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,East,,,Bob Casey,Female,White women,Non married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 2,,No,Suburb,60s Suburbs,Urban Perimeter,Very upscale,19072.0,0.729934096336365
26812.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 1,5.0,,,Getting better,Getting better,Unemployment,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,4.0,,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,,,,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,34.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,East,,,Bob Casey,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll,,,,,Version 2,,No,Town,Rural,Rural,Upscale,16801.0,1.00862431526184
25869.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,Call 1,14.0,,,Getting better,Getting better,Unemployment,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,Health care,No,,Yes,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,12.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,East,,,Bob Casey,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 2,,No,High Density Urban,Urban,Urban Core,Downscale,15206.0,0.965547621250153
64074.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,Call 3,14.0,,,Getting better,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,,,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,Health care,No,,No,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,12.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,East,,,Bob Casey,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 2,,No,High Density Urban,Urban,Urban Core,Downscale,15206.0,0.965547621250153
26033.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,Complete,Call 1,14.0,,,Getting better,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,5.0,,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,Health care,No,,No,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,12.0,Barack Obama,Cares about people like me,Black,Black,National questionnaire,Black,East,,,Bob Casey,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 2,,No,High Density Urban,Urban,Urban Core,Downscale,15206.0,0.97779107093811
46101.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,Complete,Call 2,15.0,,,Staying about the same,Good and staying the same,Rising prices,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,,3.0,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,Health care,Yes,,No,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,68.0,Barack Obama,Cares about people like me,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,East,,,Bob Casey,Male,Latino men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 2,,No,Extremely High Density Urban,Urban,Urban Core,Very downscale,18102.0,0.625913381576538
24455.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,Call 1,6.0,,,Getting better,Getting better,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Foreign policy,No,,No,Not so good,Not so good or poor,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,38.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,East,,,Bob Casey,Female,White women,Non married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 2,,No,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19380.0,0.863033771514893
24365.0,30-44,30-59,18-44,30-44,30-39,30-39,,,,Complete,Call 1,4.0,,,Getting better,Getting better,Rising prices,No high school diploma,No college degree,High school graduate or less,,,,,4.0,,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,,,Foreign policy,No,,Yes,Not so good,Not so good or poor,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Independent/Something else,,,Independent,,Moderate,110.0,Barack Obama,Cares about people like me,,,National questionnaire,,East,,,Other,Male,,Married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 2,,,Suburb,60s Suburbs,Urban Perimeter,Upscale,17347.0,0.467827945947647
65600.0,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,Call 3,2.0,,,Getting better,Getting better,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,1.0,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,Federal budget deficit,No,,No,Not so good,Not so good or poor,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,91.0,Barack Obama,Cares about people like me,Black,Black,National questionnaire,Black,East,,,Bob Casey,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 2,,No,High Density Urban,Urban,Urban Core,Very downscale,19121.0,0.753075063228607
69410.0,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Call 3,2.0,,,Getting better,Getting better,The housing market,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,1.0,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,The economy,No,,No,Not so good,Not so good or poor,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,91.0,Barack Obama,Cares about people like me,Black,Black,National questionnaire,Black,East,,,Bob Casey,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 2,,No,High Density Urban,Urban,Urban Core,Very downscale,19121.0,0.753075063228607
25929.0,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,Call 1,2.0,,,Getting better,Getting better,Taxes,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,1.0,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,The economy,No,,No,Not so good,Not so good or poor,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,91.0,Barack Obama,Cares about people like me,Black,Black,National questionnaire,Black,East,,,Bob Casey,Male,Black men,Non married men,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 2,,No,High Density Urban,Urban,Urban Core,Very downscale,19121.0,0.845153272151947
64045.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,6.0,,,Getting better,Getting better,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,No,,Yes,Not so good,Not so good or poor,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,41.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,East,,,Bob Casey,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 2,,No,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19380.0,0.721583425998688
63218.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,Complete,Call 3,13.0,,,Getting better,Getting better,Rising prices,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,1.0,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,The economy,Yes,,No,Not so good,Not so good or poor,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,89.0,Barack Obama,Cares about people like me,Other,Black,National questionnaire,Hispanic/Latino,East,,,Bob Casey,Female,Latino women,Non married women,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 2,,No,Extremely High Density Urban,Urban,Urban Core,Very downscale,19124.0,1.02491223812103
68042.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,5.0,,,Getting better,Getting better,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,The economy,No,,Yes,Not so good,Not so good or poor,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,60.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,East,,,Bob Casey,,,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 2,,Yes,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,16428.0,0.710263788700104
65591.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,Call 3,7.0,,,Getting better,Getting better,The housing market,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,Health care,No,,No,Not so good,Not so good or poor,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,52.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,East,,,Bob Casey,Male,White men,Non married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 2,,No,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,19078.0,0.914747953414917
25518.0,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Call 1,13.0,,,Omit,Omit,Unemployment,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,1.0,,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,Health care,No,,Yes,Not so good,Not so good or poor,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,89.0,Barack Obama,Cares about people like me,Black,Black,National questionnaire,Black,East,,,Bob Casey,Male,Black men,Married men,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 2,,No,Extremely High Density Urban,Urban,Urban Core,Very downscale,19124.0,1.35576677322388
42142.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 2,11.0,,,Getting better,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Health care,No,,No,Not so good,Not so good or poor,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,71.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,East,,,Bob Casey,Female,White women,Non married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 2,,No,Town,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,18707.0,0.874808251857758
25232.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,14.0,,,Staying about the same,Poor and staying the same,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Health care,No,,No,Not so good,Not so good or poor,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,12.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,East,,,Bob Casey,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 2,,No,High Density Urban,Urban,Urban Core,Downscale,15206.0,0.819167375564575
