ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BROWNLIB,CALL,CDNUM,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVBROWN2,FAVOBAMA2,FAVROMN2,FAVWARREN2,GEOCODE,GOVTDO10,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMA12,QRACE3,QRACEAI,QTYPE,QUALSEN12MA,RACE,REGION,SENMA12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNFAIRMA12,UNFRBROWN,UNFRWARREN,VERSION,WARRENLIB,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
35886.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Not complete,,Call 2,9.0,,,,,,Unfavorable,Unfavorable,,3.0,,,,,,,,,,Yes,45+,65+,,,,,,,38.0,Barack Obama,White,White,State questionnaire,Omit,White,East,Scott Brown,Female,White women,Married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,,,,Version 1,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2540.0,0.916300177574158
18152.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Not complete,,Call 1,4.0,,,,,,Favorable,Omit,,4.0,,,,,,,,,,,45+,65+,,,,,,,90.0,Barack Obama,White,White,State questionnaire,Omit,White,East,Elizabeth Warren,Male,White men,,Suburbs,Suburbs,Massachusetts,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,,,,Version 1,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2725.0,0.912338614463806
40804.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,About right,Call 2,3.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Unfavorable,Unfavorable,4.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Foreign policy,No,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,35.0,Barack Obama,White,White,State questionnaire,Cares about people like me,White,East,Scott Brown,Male,White men,Married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,Too liberal,No,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,1826.0,2.02695631980896
35252.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,About right,Call 2,1.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Favorable,Favorable,Favorable,5.0,Government is doing too many things better left to businesses and individuals,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Foreign policy,No,No,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,63.0,Barack Obama,White,White,State questionnaire,Is honest and trustworthy,White,East,Scott Brown,Female,White women,Non married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,Too liberal,Yes,Extremely Low Density Rural,60s Suburbs,Urban Perimeter,Downscale,1245.0,1.03377592563629
65933.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,Complete,About right,Call 3,6.0,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Favorable,Favorable,Unfavorable,2.0,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and non white",Foreign policy,Yes,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Moderate,79.0,Barack Obama,Other,White,State questionnaire,Is my party's candidate,Hispanic/Latino,East,Scott Brown,Male,Latino men,Married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,Only Scott Brown,Only Scott Brown or both of them,Only Scott Brown or neither of them,Version 1,Too conservative,No,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,1867.0,1.68530416488647
17961.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Too liberal,Call 1,9.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Unfavorable,Favorable,4.0,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Foreign policy,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,30.0,Barack Obama,White,White,State questionnaire,Is my party's candidate,White,East,Elizabeth Warren,Female,White women,Married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,Only Elizabeth Warren,Only Elizabeth Warren or neither of them,Only Elizabeth Warren or both of them,Version 1,About right,No,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2748.0,0.751531302928925
64454.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,,Call 3,5.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,2.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Federal budget deficit,No,No,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,107.0,Barack Obama,White,White,National questionnaire,,White,East,Elizabeth Warren,Female,White women,Non married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,,,,Version 1,,No,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,1778.0,1.01235461235046
62180.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,About right,Call 3,6.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Favorable,Unfavorable,2.0,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Federal budget deficit,No,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,98.0,Mitt Romney,White,White,State questionnaire,Is willing to compromise,White,East,Scott Brown,Female,White women,,Suburbs,Suburbs,Massachusetts,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,Too conservative,No,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,1876.0,1.22159194946289
36104.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,About right,Call 2,9.0,No high school diploma,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Unfavorable,Favorable,4.0,Government should do more to solve problems,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Federal budget deficit,No,No,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,30.0,Barack Obama,White,White,State questionnaire,Cares about people like me,White,East,Elizabeth Warren,Female,White women,Non married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,About right,Yes,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2748.0,0.751531302928925
37814.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,About right,Call 2,4.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Unfavorable,Favorable,4.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Federal budget deficit,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,90.0,Barack Obama,White,White,State questionnaire,Cares about people like me,White,East,Elizabeth Warren,Male,White men,Married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,About right,No,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2725.0,0.912338614463806
64884.0,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,About right,Call 3,7.0,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Unfavorable,Unfavorable,Unfavorable,Unfavorable,1.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Federal budget deficit,No,No,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,17.0,Barack Obama,Black,Black,State questionnaire,Is honest and trustworthy,Black,East,Scott Brown,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,Too liberal,No,Extremely High Density Urban,Urban,Urban Core,Upscale,2135.0,1.7487895488739
67999.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,About right,Call 3,6.0,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Unfavorable,Unfavorable,2.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Federal budget deficit,No,No,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,79.0,Jill Stein,White,White,State questionnaire,Is willing to compromise,White,East,Scott Brown,Male,White men,Non married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,Only Scott Brown,Only Scott Brown or both of them,Only Scott Brown or neither of them,Version 1,Too liberal,No,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,1867.0,0.3653824031353
62069.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,About right,Call 3,7.0,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Favorable,Unfavorable,1.0,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Federal budget deficit,No,Yes,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,17.0,Barack Obama,White,White,State questionnaire,Is willing to compromise,White,East,Scott Brown,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,Too liberal,No,Extremely High Density Urban,Urban,Urban Core,Upscale,2135.0,1.49998211860657
68506.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,About right,Call 3,4.0,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Favorable,Favorable,Unfavorable,4.0,Government is doing too many things better left to businesses and individuals,,,,,,,Federal budget deficit,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Liberal,42.0,Mitt Romney,White,White,State questionnaire,Cares about people like me,White,East,Scott Brown,Male,White men,Non married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,Too liberal,,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,2038.0,1.50938832759857
64272.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Too conservative,Call 3,8.0,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Favorable,Favorable,3.0,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Federal budget deficit,No,Yes,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,114.0,Mitt Romney,White,White,State questionnaire,Is honest and trustworthy,White,East,Scott Brown,Female,White women,Married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,Neither of them,Only Elizabeth Warren or neither of them,Only Scott Brown or neither of them,Version 1,About right,No,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2382.0,0.683166682720184
64041.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,About right,Call 3,8.0,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Favorable,Unfavorable,3.0,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Federal budget deficit,No,Yes,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,114.0,Mitt Romney,White,White,State questionnaire,Is willing to compromise,White,East,Scott Brown,Female,White women,Married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,Only Scott Brown,Only Scott Brown or both of them,Only Scott Brown or neither of them,Version 1,Omit,No,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2382.0,0.683166682720184
19424.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,About right,Call 1,4.0,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Favorable,Unfavorable,4.0,Government is doing too many things better left to businesses and individuals,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Federal budget deficit,,Yes,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,81.0,Mitt Romney,White,White,State questionnaire,Is honest and trustworthy,White,East,Scott Brown,Male,White men,Married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,Too liberal,Yes,Suburb,60s Suburbs,Urban Perimeter,Upscale,2769.0,1.60894179344177
65921.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,About right,Call 3,1.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Favorable,Favorable,5.0,Government is doing too many things better left to businesses and individuals,,,,,,,Federal budget deficit,,No,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,37.0,Mitt Romney,White,White,State questionnaire,Is honest and trustworthy,White,East,Scott Brown,Female,White women,Non married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,About right,,Suburb,60s Suburbs,Urban Perimeter,Upscale,1028.0,1.02726459503174
