ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVNH12,GOVTDO10,GUNOWNER12,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSNH12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
46753.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,Call 2,1.0,,,No,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,Maggie Hassan,,Yes,Barack Obama,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Federal budget deficit,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,7.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,East,,,,,Female,White women,Married women,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,No,,No,"Women, no kids",Non-working women,,,All others,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3825.0,0.772878706455231
66335.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,Call 3,1.0,,,No,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,4.0,Maggie Hassan,,No,Barack Obama,Barack Obama,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Federal budget deficit,,No,All others,No,Not so good,Not so good or poor,,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,39.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,East,,,,,Female,White women,Non married women,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,No,,No,"Women, no kids",Non-working women,,,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,3841.0,0.693582892417908
58125.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 3,2.0,,,No,I like my candidate but with reservations,Getting better,George W. Bush,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,Maggie Hassan,,No,Barack Obama,Barack Obama,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Federal budget deficit,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,94.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,East,,,,,Female,White women,Non married women,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,Yes,,No,"Women, no kids",Non-working women,,,All others,Low Density Rural,Rural,Rural,Downscale,3461.0,0.82157289981842
47801.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 2,2.0,,,No,I like my candidate but with reservations,Staying about the same,George W. Bush,Poor and staying the same,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,4.0,Ovide Lamontagne,,No,Barack Obama,Barack Obama,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Federal budget deficit,,No,All others,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,69.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,Yes,,No,All men,Non-working men,,,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3055.0,0.988128185272217
48422.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,Call 2,1.0,,,No,I like my candidate but with reservations,Getting better,Barack Obama,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,Maggie Hassan,,No,Barack Obama,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Federal budget deficit,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,93.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,East,,,,,Female,White women,Married women,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,No,,No,"Women, no kids",Non-working women,,,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0,0.702955663204193
58677.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 3,2.0,,,No,I strongly favor my candidate,Staying about the same,Barack Obama,Poor and staying the same,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,Ovide Lamontagne,,Yes,Mitt Romney,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Mitt Romney,Federal budget deficit,,No,All others,No,Not so good,Not so good or poor,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,41.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,East,,,,,Male,White men,Non married men,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,No,,Yes,All men,Working men,,,All others,Low Density Rural,Rural,Rural,Very upscale,3755.0,1.0334609746933
21685.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 1,1.0,,,Yes,I like my candidate but with reservations,Staying about the same,Barack Obama,Poor and staying the same,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,Ovide Lamontagne,,Yes,Mitt Romney,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,Federal budget deficit,,No,Married with children,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,61.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,East,,,,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,Election day exit poll,,,,Version 2,,No,,Yes,Working mom,Working women,,,Working women,Suburb,Urban,Urban Core,Downscale,3109.0,0.855570375919342
59533.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,Call 3,2.0,,,Yes,I strongly favor my candidate,Staying about the same,George W. Bush,Poor and staying the same,,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,Maggie Hassan,,Yes,Mitt Romney,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,Federal budget deficit,,No,Married with children,Yes,Not so good,Not so good or poor,,,,45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,113.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,No,,Yes,All men,Working men,,,All others,Low Density Rural,Rural,Rural,Very downscale,3470.0,1.31769251823425
22640.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 1,1.0,,,No,I strongly favor my candidate,Getting worse,Barack Obama,Worse,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,1.0,Ovide Lamontagne,,Yes,Mitt Romney,Mitt Romney,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Federal budget deficit,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,40.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,Yes,,No,All men,Non-working men,,,All others,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,3842.0,1.46932208538055
67013.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 3,1.0,,,No,I strongly favor my candidate,Staying about the same,Barack Obama,Poor and staying the same,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,4.0,Ovide Lamontagne,,No,Mitt Romney,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,Federal budget deficit,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,22.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,East,,,,,Female,White women,Non married women,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,No,,Yes,"Women, no kids",Working women,,,Working women,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0,2.32971119880676
67012.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 3,1.0,,,No,I strongly favor my candidate,Staying about the same,Barack Obama,Poor and staying the same,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,4.0,Ovide Lamontagne,,No,Mitt Romney,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,Federal budget deficit,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,22.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,East,,,,,Female,White women,Non married women,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,No,,Yes,"Women, no kids",Working women,,,Working women,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0,2.32971119880676
47659.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,Call 2,2.0,,,No,I strongly favor my candidate,Staying about the same,Barack Obama,Poor and staying the same,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,Ovide Lamontagne,,No,Mitt Romney,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,Federal budget deficit,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,27.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,East,,,,,Female,White women,Married women,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,No,,No,"Women, no kids",Non-working women,,,All others,Extremely Low Density Rural,Rural,Rural,Very upscale,3444.0,0.495677769184113
58192.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 3,1.0,,,Yes,I like my candidate but with reservations,Getting worse,Omit,Worse,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,Ovide Lamontagne,,Yes,Mitt Romney,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Omit,Federal budget deficit,,No,Married with children,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,29.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,No,,Yes,All men,Working men,,,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3824.0,1.20024120807648
45548.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 2,1.0,,,Yes,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,Maggie Hassan,,Yes,Barack Obama,Barack Obama,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,,No,Married with children,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,37.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,East,,,,,Female,White women,Married women,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,No,,No,Mothers with no full time job,Non-working women,,,All others,Suburb,70s Suburbs,Urban Perimeter,Upscale,3045.0,0.988056659698486
47999.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 2,2.0,,,No,I strongly favor my candidate,Staying about the same,George W. Bush,Poor and staying the same,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,Maggie Hassan,,Yes,Barack Obama,Barack Obama,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,90.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,East,,,,,Male,White men,Non married men,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,Yes,,No,All men,Non-working men,,,All others,Low Density Rural,Rural,Rural,Very downscale,3264.0,0.785734057426453
20941.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,Call 1,1.0,,,No,I strongly favor my candidate,Staying about the same,George W. Bush,Poor and staying the same,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,Maggie Hassan,,Yes,Barack Obama,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,85.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,East,,,,,Female,White women,Married women,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,No,,No,"Women, no kids",Non-working women,,,All others,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3862.0,0.745599865913391
73503.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,Call 3,2.0,,,No,I strongly favor my candidate,Getting better,Barack Obama,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,Maggie Hassan,,No,Barack Obama,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,78.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,East,,,,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,Election day exit poll,,,,Version 2,,No,,No,"Women, no kids",Non-working women,,,All others,Suburb,Urban,Urban Core,Very upscale,3062.0,0.807004451751709
20256.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 1,2.0,,,Yes,I strongly favor my candidate,Getting better,Barack Obama,Getting better,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,Maggie Hassan,,No,Barack Obama,Barack Obama,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,,No,Married with children,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,94.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,East,,,,,Female,White women,Married women,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,No,,Yes,Working mom,Working women,,,Working women,Low Density Rural,Rural,Rural,Downscale,3461.0,0.791899681091309
