ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,CALL,CDNUM,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSAL12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
47237.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,1.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,4.0,,Mitt Romney,,,,,,,,Mitt Romney,,No,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,86.0,Mitt Romney,White,White,National questionnaire,White,South,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 4,No,,Suburb,Urban,Urban Core,Very upscale,36608.0,1.08334982395172
13885.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,,,1.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,Mitt Romney,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Mitt Romney,,No,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50003.0,Mitt Romney,White,White,National questionnaire,White,South,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Telephone survey,,,,Version 4,No,,Suburb,Rural,Rural,Very upscale,36532.0,0.0
25406.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,,,Complete,,Call 1,1.0,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,4.0,,Mitt Romney,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Mitt Romney,,Yes,,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Something else,All others,Moderate,86.0,Mitt Romney,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,South,Female,Latino women,,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 4,No,,Suburb,Urban,Urban Core,Very upscale,36608.0,1.08334982395172
46615.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,,Call 2,1.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,Mitt Romney,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,,No,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,81.0,Mitt Romney,White,White,National questionnaire,White,South,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 4,Yes,,Suburb,Urban,Urban Core,Upscale,36618.0,1.34794342517853
67761.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,Complete,,Call 3,3.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,Mitt Romney,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,,No,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,102.0,Mitt Romney,White,White,National questionnaire,White,South,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,,,,Version 4,No,,Low Density Rural,Rural,Rural,Very downscale,35160.0,1.50466632843018
65811.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,Complete,,Call 3,6.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,,Mitt Romney,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,,No,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,37.0,Mitt Romney,White,White,National questionnaire,White,South,Female,White women,,Suburbs,Suburbs,Alabama,Election day exit poll,,,,Version 4,Yes,,Suburb,60s Suburbs,Urban Perimeter,Upscale,35023.0,1.20087051391602
45896.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,,,Complete,,Call 2,5.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,1.0,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,Omit,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,71.0,Barack Obama,Black,Black,National questionnaire,Black,South,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 2,No,,Suburb,Urban,Urban Core,Very upscale,35801.0,0.636986911296844
47158.0,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,,,Complete,,Call 2,1.0,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,4.0,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,Omit,No,Yes,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,81.0,Barack Obama,Black,Black,National questionnaire,Black,South,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 2,No,,Suburb,Urban,Urban Core,Upscale,36618.0,0.885554790496826
45133.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,Complete,,Call 2,7.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Omit,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,108.0,Mitt Romney,White,White,National questionnaire,White,South,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 2,No,,Suburb,Urban,Urban Core,Very downscale,35401.0,0.819329380989075
45710.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,1.0,,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,,,,,,,,,,Omit,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,,86.0,Other,White,White,National questionnaire,White,South,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 2,No,,Suburb,Urban,Urban Core,Very upscale,36608.0,0.51181423664093
68559.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,Complete,,Call 3,3.0,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,2.0,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,Foreign policy,No,Yes,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,102.0,Barack Obama,Black,Black,National questionnaire,Black,South,Female,Black women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,,,,Version 2,No,,Low Density Rural,Rural,Rural,Very downscale,35160.0,0.957529425621033
13620.0,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,,,Complete,,,7.0,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,3.0,,,,,,,,,,,Foreign policy,No,Yes,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,,50026.0,Barack Obama,Black,Black,National questionnaire,Black,South,Male,Black men,Married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Telephone survey,,,,Version 2,No,,Suburb,Urban,Urban Core,Downscale,35211.0,0.0
65487.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 3,7.0,,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Foreign policy,No,No,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,108.0,Barack Obama,White,White,National questionnaire,White,South,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 2,No,,Suburb,Urban,Urban Core,Very downscale,35401.0,0.627921760082245
46070.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,,,Complete,,Call 2,1.0,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,4.0,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,Federal budget deficit,No,Yes,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Something else,All others,Moderate,81.0,Mitt Romney,Other,Other,National questionnaire,Other,South,Female,All other races,Married women,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 2,No,,Suburb,Urban,Urban Core,Upscale,36618.0,1.08334982395172
27628.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 1,7.0,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,Federal budget deficit,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Conservative,108.0,Mitt Romney,White,White,National questionnaire,White,South,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 2,No,,Suburb,Urban,Urban Core,Very downscale,35401.0,0.83097118139267
65923.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,Complete,,Call 3,7.0,,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,Federal budget deficit,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,108.0,Mitt Romney,White,White,National questionnaire,White,South,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 2,No,,Suburb,Urban,Urban Core,Very downscale,35401.0,0.819329380989075
65778.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 3,1.0,,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Federal budget deficit,No,No,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,86.0,Mitt Romney,White,White,National questionnaire,White,South,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 2,No,,Suburb,Urban,Urban Core,Very upscale,36608.0,1.09450674057007
46406.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,Complete,,Call 2,1.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Federal budget deficit,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,81.0,Mitt Romney,White,White,National questionnaire,White,South,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 2,No,,Suburb,Urban,Urban Core,Upscale,36618.0,1.36182534694672
63695.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,,,Complete,,Call 3,1.0,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,4.0,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,The economy,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,81.0,Barack Obama,Black,Black,National questionnaire,Black,South,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 2,No,,Suburb,Urban,Urban Core,Upscale,36618.0,0.885554790496826
25011.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,Complete,,Call 1,7.0,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,3.0,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,The economy,No,Yes,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,108.0,Barack Obama,Black,Black,National questionnaire,Black,South,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 2,No,,Suburb,Urban,Urban Core,Very downscale,35401.0,0.79640805721283
26871.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 1,5.0,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,The economy,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,71.0,Barack Obama,White,White,National questionnaire,White,South,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 2,No,,Suburb,Urban,Urban Core,Very upscale,35801.0,0.502227365970612
24935.0,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,,,Complete,,Call 1,5.0,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,1.0,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,The economy,No,No,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,71.0,Barack Obama,Black,Black,National questionnaire,Black,South,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 2,No,,Suburb,Urban,Urban Core,Very upscale,35801.0,0.792562425136566
44734.0,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,,,Complete,,Call 2,7.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,3.0,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,The economy,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,108.0,Barack Obama,Black,Black,National questionnaire,Black,South,Male,Black men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 2,No,,Suburb,Urban,Urban Core,Very downscale,35401.0,0.793337404727936
24848.0,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,,,Complete,,Call 1,1.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,4.0,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,The economy,No,Yes,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,81.0,Barack Obama,Black,Black,National questionnaire,Black,South,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 2,No,,Suburb,Urban,Urban Core,Upscale,36618.0,0.885554790496826
26722.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,,Call 1,5.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,71.0,Barack Obama,White,White,National questionnaire,White,South,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 2,No,,Suburb,Urban,Urban Core,Very upscale,35801.0,0.502227365970612
24666.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,Complete,,Call 1,5.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,The economy,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,71.0,Barack Obama,White,White,National questionnaire,White,South,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 2,No,,Suburb,Urban,Urban Core,Very upscale,35801.0,0.618519842624664
