ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,DESCRIBP12,ECONBETT,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVMT12,GOVTDO10,GUNOWNER12,HANDLEECON12,HOUMT12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMT12,PTYIMPT,PTYIMPT2,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENMT12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
4544.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,I strongly favor my candidate,Getting better,Getting better,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,No,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50000.0,,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,,,,Version 2,No,High Density Urban,Urban,Urban Core,Downscale,59801.0,1.15003728866577
52535.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 2,1.0,I strongly favor my candidate,Getting better,Getting better,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,11.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Very downscale,59711.0,0.584118127822876
31175.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 1,1.0,I strongly favor my candidate,Getting better,Getting better,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,43.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,Yes,Extremely Low Density Rural,Rural,Rural,Very upscale,59602.0,0.926638424396515
52941.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,All others,All others,Complete,Call 2,1.0,I strongly favor my candidate,Getting better,Getting better,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,2.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Health care,No,,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,38.0,Barack Obama,Very important,Very important or somewhat important,,Other,American Indian,State questionnaire,Other,West,Jon Tester,Female,All other races,,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Downscale,59821.0,0.580816268920898
76425.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 3,1.0,I strongly favor my candidate,Getting better,Getting better,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,Steve Bullock,,,Barack Obama,Kim Gillan,,,,,,,Barack Obama,Health care,No,Yes,Good,Excellent or good,45+,65+,,,,,,Moderate,70.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,,Extremely Low Density Rural,Rural,Rural,Downscale,59422.0,0.623996078968048
34273.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 1,1.0,I strongly favor my candidate,Getting better,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,17.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Downscale,59457.0,0.627857208251953
33797.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 1,1.0,I strongly favor my candidate,Getting better,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,No,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,17.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Male,White men,Non married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Downscale,59457.0,0.627857208251953
33181.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,I strongly favor my candidate,Getting better,Getting better,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,9.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,Yes,Extremely Low Density Rural,Rural,Rural,Downscale,59301.0,0.596005856990814
4396.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,,1.0,I strongly favor my candidate,Getting better,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,No,Good,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50001.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Montana,Telephone survey,,,,Version 2,No,Low Density Rural,Rural,Rural,Very upscale,59715.0,2.72538423538208
4401.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,,1.0,I strongly favor my candidate,Getting better,Getting better,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50000.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Montana,Telephone survey,,,,Version 2,No,Town,Rural,Rural,Very upscale,59601.0,1.83961021900177
4593.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,I strongly favor my candidate,Getting better,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50000.0,Barack Obama,Somewhat important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,,,,Version 2,No,Extremely Low Density Rural,Urban,Urban Core,Downscale,59421.0,0.655893743038177
4589.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,I strongly favor my candidate,Getting better,Getting better,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50001.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Telephone survey,,,,Version 2,Yes,Extremely Low Density Rural,Rural,Rural,Downscale,59047.0,0.709811449050903
4577.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,I strongly favor my candidate,Getting better,Getting better,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50000.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,Suburbs,Suburbs,Montana,Telephone survey,,,,Version 2,No,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,59846.0,0.66822475194931
4575.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,I strongly favor my candidate,Getting better,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,No,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50000.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Male,White men,Non married men,Suburbs,Suburbs,Montana,Telephone survey,,,,Version 2,No,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,59472.0,0.655893743038177
4542.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,I strongly favor my candidate,Getting better,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50001.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Telephone survey,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Downscale,59422.0,0.682284474372864
4434.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,,1.0,I strongly favor my candidate,Getting better,Getting better,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,No,Good,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50000.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Montana,Telephone survey,,,,Version 2,No,Town,Rural,Rural,Very upscale,59601.0,2.51836252212524
4534.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,,1.0,I like my candidate but with reservations,Getting better,Getting better,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50000.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Montana,Telephone survey,,,,Version 2,No,Low Density Rural,Rural,Rural,Downscale,59701.0,1.14336931705475
75955.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,I dislike the other candidates,Getting better,Getting better,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,43.0,Barack Obama,Somewhat important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Very upscale,59602.0,0.765392124652863
4511.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,,1.0,I dislike the other candidates,Getting better,Getting better,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,No,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50002.0,Barack Obama,Very important,Very important or somewhat important,,White,White,State questionnaire,White,West,Jon Tester,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,,,,Version 2,No,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0,1.36500477790833
