ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONFAIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GAY,GEOCODE,GOVTDO10,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,HOUAZ12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMA2,OBAMA4,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSAZ12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SENAZ12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXDEF,TAXINC12,TEAPARTY12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,TRACK,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
11586.0,Legal,Legal in all cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Once a week,Weekly,Catholic/Attend weekly,Complete,,,,No,,8.0,,,No,I strongly favor my candidate,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,1.0,,,,,,,The Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,,No,All others,Yes,,,,,,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50021.0,Barack Obama,,White,White,National questionnaire,White,West,Catholic,Catholic,,Yes,Richard Carmona,Female,White women,Married women,Suburbs,Suburbs,English,Arizona,,,Oppose,Telephone survey,,,,,,Version 3,White Catholics,No,All others,,,,No,All others,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85374.0,0.198264583945274
12316.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,8.0,,,,,,,,Favors the wealthy,,College graduate,College graduate,More than High school graduate,White college degree,,,,No,1.0,,Barack Obama,Barack Obama,Barack Obama,Expand it,Expand it or leave it as is,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Barack Obama,Yes,No,Barack Obama,,,No,,,,,Approve,Strongly approve,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50021.0,Barack Obama,,White,White,National questionnaire,White,West,,,,,Richard Carmona,Female,White women,,Suburbs,Suburbs,English,Arizona,,"Increase only on income over $250,000",,Telephone survey,,,,,,Version 4,,No,,,,,,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85374.0,0.201827853918076
9919.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,8.0,,,No,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,About the same,,1.0,Government should do more to solve problems,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,Health care,,No,All others,Yes,,,,,,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50021.0,Barack Obama,Shares my values,White,White,National questionnaire,White,West,,,,,Richard Carmona,Female,White women,Married women,Suburbs,Suburbs,English,Arizona,,,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85374.0,0.257132589817047
12322.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,8.0,,,,,,,,Favors the wealthy,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,No,1.0,,Barack Obama,Barack Obama,Barack Obama,Leave it as is,Expand it or leave it as is,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Barack Obama,Yes,No,Barack Obama,,,No,,,,,Approve,Strongly approve,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50021.0,Barack Obama,,White,White,National questionnaire,White,West,,,,,Richard Carmona,Female,White women,,Suburbs,Suburbs,English,Arizona,,"Increase only on income over $250,000",,Telephone survey,,,,,,Version 4,,No,,,,,,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85374.0,0.382097959518433
11503.0,Legal,Legal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,A few times a year,Occasionally,Protestant/Do not attend weekly,Complete,,,,No,,5.0,,,No,I like my candidate but with reservations,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,1.0,,,,,,,The Democratic candidate,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,,No,All others,Yes,,,,,,,,45+,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50012.0,Barack Obama,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,,Yes,Richard Carmona,Male,White men,Married men,Suburbs,Suburbs,English,Arizona,,,Oppose,Telephone survey,,,,,,Version 3,White Protestants,No,All others,,,,No,White Protestant non-evangelical,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85249.0,0.396143287420273
10821.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,8.0,,,,,Getting better,George W. Bush,Getting better,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,1.0,,,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,The economy,,No,,Yes,Not so good,Not so good or poor,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50021.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,West,,,,,Richard Carmona,Female,White women,Married women,Suburbs,Suburbs,English,Arizona,Yes,,,Telephone survey,,,,,,Version 2,,Yes,,,,,,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85374.0,0.40077930688858
10107.0,,,30-44,30-59,18-44,30-44,30-39,30-39,,,,,,,Complete,,,,,,8.0,,,Yes,,,,,,,High school graduate,No college degree,High school graduate or less,,,,Better today,,1.0,Government should do more to solve problems,,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,,,,,,The economy,,,All others,No,,,,,,,,18-44,18-64,Men with children,Independent/Something else,,,Independent,,Moderate,50021.0,Barack Obama,Shares my values,,,National questionnaire,,West,,,,,Richard Carmona,Male,,Non married men,Suburbs,Suburbs,,Arizona,,,,Telephone survey,In October,"In October, in September, or before that",Just today or in the last few days or in October,,,Version 1,,,,,,,,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85374.0,0.440120279788971
10761.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,5.0,,,,,Getting better,George W. Bush,Getting better,,The housing market,College graduate,College graduate,More than High school graduate,White college degree,,,,,1.0,,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,,,Foreign policy,,No,,Yes,Poor,Not so good or poor,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50012.0,Barack Obama,Shares my values,White,White,National questionnaire,White,West,,,,,Richard Carmona,Male,White men,Married men,Suburbs,Suburbs,English,Arizona,Yes,,,Telephone survey,,,,,,Version 2,,No,,,,,,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85249.0,0.517659306526184
12892.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,,,,Complete,,,,,,5.0,Yes,Both regular land-line and cell phone service,Yes,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,No,1.0,,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,,,Yes,No,Married with children,Yes,,,,,,,The middle class,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,50012.0,Barack Obama,,Other,Asian,National questionnaire,Asian,West,Something else,Other,The rich,,Richard Carmona,Male,All other races,Married men,Suburbs,Suburbs,English,Arizona,,,,Telephone survey,,,,Generally going in the right direction,No,Version 5,Non-white,No,,Yes,All men,Working men,,,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85249.0,1.12175488471985
12974.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,,5.0,Yes,Both regular land-line and cell phone service,Yes,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,No,1.0,,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,Yes,No,Married with children,Yes,,,,,,,The poor,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50012.0,Barack Obama,,White,White,National questionnaire,White,West,None,None,The rich,,Richard Carmona,Female,White women,Married women,Suburbs,Suburbs,English,Arizona,,,,Telephone survey,,,,Generally going in the right direction,No,Version 5,White none,No,,No,Mothers with no full time job,Non-working women,,,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85249.0,1.26390016078949
12995.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,5.0,Yes,Both regular land-line and cell phone service,No,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,No,1.0,,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,Yes,No,All others,No,,,,,,,The middle class,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,50012.0,Barack Obama,,White,White,National questionnaire,White,West,None,None,The rich,,Richard Carmona,Male,White men,Non married men,Suburbs,Suburbs,English,Arizona,,,,Telephone survey,,,,Generally going in the right direction,No,Version 5,White none,No,,Yes,All men,Working men,,,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85249.0,1.38136470317841
12973.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,,5.0,Yes,Only cell phone service,No,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,No,1.0,,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,No,No,All others,No,,,,,,,The middle class,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50012.0,Barack Obama,,White,White,National questionnaire,White,West,Catholic,Catholic,The rich,,Richard Carmona,Female,White women,Non married women,Suburbs,Suburbs,English,Arizona,,,,Telephone survey,,,,Omit,No,Version 5,White Catholics,No,,Yes,"Women, no kids",Working women,,,Working women,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85249.0,1.46786916255951
12998.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,5.0,Yes,Both regular land-line and cell phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,No,1.0,,,,,,,The Republican candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,Yes,No,All others,No,,,,,,,The middle class,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50012.0,Barack Obama,,White,White,National questionnaire,White,West,Catholic,Catholic,The rich,,Richard Carmona,Female,White women,Non married women,Suburbs,Suburbs,English,Arizona,,,,Telephone survey,,,,Generally going in the right direction,No,Version 5,White Catholics,Yes,,No,"Women, no kids",Non-working women,,,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85249.0,0.158013910055161
12312.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,8.0,,,,,,,,Is fair to most Americans,,College graduate,College graduate,More than High school graduate,White college degree,,,,No,1.0,,Mitt Romney,Mitt Romney,Omit,Repeal some of it,Repeal some of it or repeal all of it,Did not vote,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Mitt Romney,No,Yes,Barack Obama,,,No,,,,,Disapprove,Somewhat disapprove,,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,50021.0,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Richard Carmona,Female,White women,,Suburbs,Suburbs,English,Arizona,,"Increase only on income over $250,000",,Telephone survey,,,,,,Version 4,,No,,,,,,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85374.0,0.381100982427597
10757.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,,5.0,,,,,Getting better,Omit,Getting better,,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,,,,,1.0,,,,,,,Did not vote,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,The economy,,No,,No,Poor,Not so good or poor,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,50012.0,Mitt Romney,Shares my values,White,White,National questionnaire,White,West,,,,,Richard Carmona,Female,White women,Non married women,Suburbs,Suburbs,English,Arizona,Yes,,,Telephone survey,,,,,,Version 2,,No,,,,,,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85249.0,0.775593161582947
10022.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,5.0,,,No,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,About the same,,1.0,Government is doing too many things better left to businesses and individuals,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,The economy,,No,All others,No,,,,,,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50012.0,Mitt Romney,Has a vision for the future,White,White,National questionnaire,White,West,,,,,Richard Carmona,Female,White women,Non married women,Suburbs,Suburbs,English,Arizona,,,,Telephone survey,In October,"In October, in September, or before that",Just today or in the last few days or in October,,,Version 1,,No,,,,,,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85249.0,0.292536735534668
13057.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,8.0,Yes,Both regular land-line and cell phone service,No,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,No,1.0,,,,,,,Did not vote,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,Yes,No,All others,Yes,,,,,,,The poor,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50021.0,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,Omit,,Jeff Flake,Male,White men,Married men,Suburbs,Suburbs,English,Arizona,,,,Telephone survey,,,,Seriously off on the wrong track,No,Version 5,White Protestants,No,,Yes,All men,Working men,,,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85374.0,0.263041794300079
13051.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,8.0,Yes,Both regular land-line and cell phone service,No,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,No,1.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,Yes,No,All others,No,,,,,,,The middle class,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50021.0,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,The middle class,,Jeff Flake,Female,White women,Non married women,Suburbs,Suburbs,English,Arizona,,,,Telephone survey,,,,Seriously off on the wrong track,No,Version 5,White Protestants,No,,No,"Women, no kids",Non-working women,,,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85374.0,0.143435776233673
11404.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Once a week,Weekly,Protestant/Attend weekly,Complete,,,,Yes,,5.0,,,Yes,I dislike the other candidates,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,1.0,,,,,,,The Republican candidate,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,,No,Married with children,Yes,,,,,,,,45+,65+,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50012.0,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,,No,Jeff Flake,Male,White men,Married men,Suburbs,Suburbs,English,Arizona,,,Omit,Telephone survey,,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85249.0,0.192040130496025
