ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONFAIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GAY,GEOCODE,GOVTDO10,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,HOUCA12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMA2,OBAMA4,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PROP30CA,PRSCA12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SENCA12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXDEF,TAXINC12,TEAPARTY12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,TRACK,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
78173.0,,,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,,,,Call 3,43.0,,,,,Staying about the same,George W. Bush,Good and staying the same,,Rising prices,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,4.0,,,,,,,A Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and non white",,,,,The economy,,No,,,Good,Excellent or good,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,31.0,,Barack Obama,Cares about people like me,Black,Black,National questionnaire,Black,West,,,,,Dianne Feinstein,Female,Black women,,"Cities over 500,000","Cities over 50,000",English,California,Yes,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Extremely High Density Urban,Urban,Urban Core,Very downscale,90047.0,0.921662330627441
35959.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,Once a week,Weekly,All others,Complete,,,,Yes,Call 1,43.0,,,Yes,I strongly favor my candidate,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,4.0,,,,,,,A Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,,,No,Married with children,Yes,,,,,,,,45+,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,31.0,,Barack Obama,,Black,Black,National questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Other christian,,No,Dianne Feinstein,Female,Black women,Married women,"Cities over 500,000","Cities over 50,000",English,California,,,Oppose,Election day exit poll,,,,,,Version 3,Non-white,No,All others,,,,No,,,Extremely High Density Urban,Urban,Urban Core,Very downscale,90047.0,0.921662330627441
77874.0,,,,,,,,,,,,,,,Not complete,,,,,Call 3,42.0,,,,Omit,,,,,,,,,,,,,,5.0,,,,,,,A Democratic candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,Did not vote,Barack Obama,,Black,Black,National questionnaire,Black,West,,,,Omit,Dianne Feinstein,Male,Black men,,Suburbs,Suburbs,,California,,,,Election day exit poll,,,,,,Version 3,,,,,,,,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,92585.0,0.798269748687744
13101.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,7.0,Yes,Both regular land-line and cell phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,No,2.0,,,,,,,A Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,Yes,No,All others,No,,,,,,,The poor,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50031.0,Did not vote,Barack Obama,,White,White,National questionnaire,White,West,Catholic,Catholic,The rich,,Dianne Feinstein,Female,White women,Non married women,Suburbs,Suburbs,English,California,,,,Telephone survey,,,,Generally going in the right direction,No,Version 5,White Catholics,Yes,,No,"Women, no kids",Non-working women,,,All others,Suburb,80s Suburbs,Urban Perimeter,Very upscale,95624.0,0.482931703329086
12527.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,48.0,,,,,,,,Omit,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,No,5.0,,Barack Obama,Barack Obama,Barack Obama,Omit,Omit,A Democratic candidate,,,,,,,,Omit,Yes,Omit,Barack Obama,,,No,,,,,Approve,Strongly approve,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50239.0,Did not vote,Barack Obama,,White,White,National questionnaire,White,West,,,,,Dianne Feinstein,Female,White women,,Suburbs,Suburbs,English,California,,Omit,,Telephone survey,,,,,,Version 4,,,,,,,,,,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,92677.0,0.628327906131744
12457.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,All others,All others,,,,Complete,,,,,,6.0,,,,,,,,Favors the wealthy,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,No,2.0,,Omit,Omit,Barack Obama,Expand it,Expand it or leave it as is,A Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Both of them,Yes,Yes,Barack Obama,,,No,,,,,Approve,Somewhat approve,,,,18-44,18-64,,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,50026.0,Did not vote,Barack Obama,,Other,Other,National questionnaire,Other,West,,,,,Dianne Feinstein,Male,All other races,,Suburbs,Suburbs,English,California,,"Increase only on income over $250,000",,Telephone survey,,,,,,Version 4,,No,,,,,,,,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,95828.0,1.21312928199768
34029.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,,,,,Call 1,8.0,,,,,Getting better,George W. Bush,Getting better,,Unemployment,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,5.0,,,,,,,A Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,The economy,,Yes,,,Good,Excellent or good,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,81.0,Did not vote,Barack Obama,Cares about people like me,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,,,,,Dianne Feinstein,Female,Latino women,,Suburbs,Suburbs,English,California,Yes,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,92345.0,0.742758810520172
54467.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,An important factor,Important,Factor,,Call 2,39.0,,,Yes,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,Better today,,4.0,Government should do more to solve problems,,,,,,A Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,The economy,,Yes,All others,No,,,,,,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Liberal,27.0,Did not vote,Barack Obama,Shares my values,Other,Asian,National questionnaire,Hispanic/Latino,West,,,,,Dianne Feinstein,Male,Latino men,Non married men,Suburbs,Suburbs,English,California,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,91748.0,1.15311026573181
55755.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 2,45.0,,,,,,,,Is fair to most Americans,,,,,,,,,No,5.0,,Barack Obama,Barack Obama,Barack Obama,Leave it as is,Expand it or leave it as is,A Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Both of them,Yes,Yes,Barack Obama,,,No,,,,,Approve,Somewhat approve,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,61.0,Did not vote,Barack Obama,,White,White,National questionnaire,White,West,,,,,Dianne Feinstein,Male,White men,,Suburbs,Suburbs,English,California,,"Increase only on income over $250,000",,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,92691.0,1.01700496673584
55754.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 2,45.0,,,,,,,,Is fair to most Americans,,,,,,,,,No,5.0,,Barack Obama,Barack Obama,Barack Obama,Leave it as is,Expand it or leave it as is,A Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Both of them,Yes,Yes,Barack Obama,,,No,,,,,Approve,Somewhat approve,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,61.0,Did not vote,Barack Obama,,White,White,National questionnaire,White,West,,,,,Dianne Feinstein,Male,White men,,Suburbs,Suburbs,English,California,,"Increase only on income over $250,000",,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,92691.0,1.01700496673584
13259.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,50.0,Yes,Both regular land-line and cell phone service,No,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,,No,5.0,,,,,,,A Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,Yes,No,All others,No,,,,,,,The middle class,45+,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50249.0,Did not vote,Barack Obama,,White,White,National questionnaire,White,West,Catholic,Catholic,Omit,,Dianne Feinstein,Male,White men,Non married men,Suburbs,Suburbs,English,California,,,,Telephone survey,,,,Generally going in the right direction,No,Version 5,White Catholics,Yes,,Yes,All men,Working men,,,All others,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,92020.0,0.470238715410233
36628.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,All others,All others,Once a week,Weekly,All others,Complete,,,,No,Call 1,2.0,,,Yes,I like my candidate but with reservations,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,3.0,,,,,,,A Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,,,,No,Married with children,Yes,,,,,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Conservative,47.0,Did not vote,Barack Obama,,Other,Other,National questionnaire,Other,West,Something else,Muslim,,No,Dianne Feinstein,Female,All other races,Married women,Suburbs,Suburbs,English,California,,,Omit,Election day exit poll,,,,,,Version 3,Non-white,No,All others,,,,No,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,94945.0,0.664429605007172
78357.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 3,2.0,Yes,Both regular land-line and cell phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,No,3.0,,,,,,,A Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,Yes,No,All others,Yes,,,,,,,The middle class,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,47.0,Did not vote,Barack Obama,,White,White,National questionnaire,White,West,None,None,The rich,,Dianne Feinstein,Male,White men,Married men,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,White none,No,,Yes,All men,Working men,,,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,94945.0,0.724808514118195
10912.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,,,,,,36.0,,,,,Getting better,George W. Bush,Getting better,,Unemployment,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,5.0,,,,,,,A Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,Health care,,Yes,,Yes,Good,Excellent or good,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,50179.0,Did not vote,Barack Obama,Has a vision for the future,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,,,,,Dianne Feinstein,Male,Latino men,Married men,Suburbs,Suburbs,English,California,Omit,,,Telephone survey,,,,,,Version 2,,No,,,,,,,,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,92544.0,1.79410994052887
10227.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,,11.0,,,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Better today,,3.0,Government should do more to solve problems,,,,,,A Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,Health care,,No,All others,No,,,,,,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50052.0,Did not vote,Barack Obama,Has a vision for the future,White,White,National questionnaire,White,West,,,,,Dianne Feinstein,Female,White women,Non married women,Suburbs,Suburbs,English,California,,,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,Yes,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,94526.0,17.8305606842041
77838.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,Latino 60+,Latino 65+,,,,Complete,,,,,Call 3,25.0,,,,,,,,Favors the wealthy,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,No,4.0,,Barack Obama,Barack Obama,Barack Obama,Expand it,Expand it or leave it as is,A Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Only Barack Obama,Yes,No,Barack Obama,,,Yes,,,,,Approve,Strongly approve,,,,45+,65+,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,15.0,Did not vote,Barack Obama,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,,,,,Dianne Feinstein,Male,Latino men,,Suburbs,Suburbs,English,California,,"Increase only on income over $250,000",,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,93553.0,0.751947224140167
77694.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,A few times a year,Occasionally,All others,Complete,,,,No,Call 3,48.0,,,Yes,I dislike the other candidates,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,5.0,,,,,,,A Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,,,,No,Married with children,Yes,,,,,,,,18-44,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,58.0,Did not vote,Barack Obama,,Black,Black,National questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Other christian,,No,Dianne Feinstein,Female,Black women,Married women,Suburbs,Suburbs,English,California,,,Oppose,Election day exit poll,,,,,,Version 3,Non-white,No,All others,,,,No,,,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,92649.0,0.892550706863403
10289.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,All others,All others,,,,Complete,,,,,,45.0,,,No,,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,Better today,,5.0,Government should do more to solve problems,,,,,,A Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,,The economy,,No,All others,Yes,,,,,,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,50224.0,Did not vote,Barack Obama,Shares my values,Other,Other,National questionnaire,Other,West,,,,,Dianne Feinstein,Male,All other races,Married men,Suburbs,Suburbs,English,California,,,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,92630.0,2.35224223136902
77302.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 3,25.0,,,,,Getting worse,George W. Bush,Worse,,The housing market,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,1.0,,,,,,,A Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,The economy,,No,,No,Not so good,Not so good or poor,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,,114.0,Did not vote,Barack Obama,Is a strong leader,White,White,National questionnaire,White,West,,,,,Dianne Feinstein,Female,White women,Non married women,Suburbs,Suburbs,English,California,Omit,,,Election day exit poll,,,,,,Version 2,,Yes,,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Upscale,93063.0,0.663757264614105
34317.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,An important factor,Important,Factor,,Call 1,51.0,,,Yes,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,About the same,,5.0,Government should do more to solve problems,,,,,,A Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,Health care,,Yes,Married with children,Yes,,,,,,,,45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,89.0,Did not vote,Barack Obama,Cares about people like me,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,,,,,Dianne Feinstein,Male,Latino men,Married men,Suburbs,Suburbs,English,California,,,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,91910.0,0.807621598243713
