ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AKINCOMMENT,AKINCOMMENTIMP,AKINLIB,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,DESCRIBP12,DESCRIBS10B,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ETHAKIN,ETHMCCAS,ETHMO12,FAVOBAMA2,FAVROMN2,GEOCODE,GOVMO12,GOVTDO10,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,ISSUE12,LATINO,MARCHILD,MARRIED,MCCASLIB,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMO12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENMO12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
67237.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,The single most important factor,The single most important factor or one of several important factors,Too conservative,Complete,No,Call 3,4.0,No,I like my candidate but with reservations,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Only Claire McCaskill does or neither do,Only Claire McCaskill does or both do,Only Claire McCaskill does,,,4.0,Jay Nixon,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",The economy,No,All others,Yes,About right,,,18-44,18-64,Men without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,4.0,Barack Obama,,Black,Black,State questionnaire,Black,Midwest,Claire McCaskill,Male,Black men,Married men,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,Version 2,No,All others,Low Density Rural,Urban,Urban Core,Upscale,65202.0,1.67162728309631
66876.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,The single most important factor,The single most important factor or one of several important factors,Too conservative,Complete,No,Call 3,6.0,Yes,I like my candidate but with reservations,,College graduate,College graduate,More than High school graduate,White college degree,Only Claire McCaskill does or neither do,Only Claire McCaskill does or both do,Only Claire McCaskill does,,,3.0,Jay Nixon,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Married with children,Yes,About right,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,38.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Claire McCaskill,Male,White men,Married men,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 2,No,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,64063.0,0.58150988817215
66222.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,One of serveral important factors,The single most important factor or one of several important factors,Omit,Complete,No,Call 3,3.0,No,I like my candidate but with reservations,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Claire McCaskill does or neither do,Only Claire McCaskill does or both do,Only Claire McCaskill does,,,2.0,Jay Nixon,,,,,,,,The economy,No,All others,Yes,About right,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,75.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,Version 2,,All others,Suburb,Urban,Urban Core,Very upscale,63303.0,0.773640036582947
25638.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,One of serveral important factors,The single most important factor or one of several important factors,Too conservative,Complete,No,Call 1,2.0,Yes,I like my candidate but with reservations,,Postgraduate study,College graduate,More than High school graduate,White college degree,Only Todd Akin does or both do,Only Claire McCaskill does or both do,Both do,,,1.0,Jay Nixon,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Married with children,Yes,About right,,,18-44,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,94.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Claire McCaskill,Male,White men,Married men,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 2,No,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,63043.0,0.919131338596344
66107.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,One of serveral important factors,The single most important factor or one of several important factors,Too conservative,Complete,No,Call 3,2.0,Yes,I like my candidate but with reservations,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Claire McCaskill does or neither do,Only Claire McCaskill does or both do,Only Claire McCaskill does,,,2.0,Jay Nixon,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",The economy,No,All others,No,About right,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,79.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Claire McCaskill,Male,White men,Non married men,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 2,Yes,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,63304.0,0.791151404380798
49734.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Not an important factor,Not an important factor,Too conservative,Complete,No,Call 2,3.0,No,I like my candidate but with reservations,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Claire McCaskill does or neither do,Only Claire McCaskill does or both do,Only Claire McCaskill does,,,2.0,Jay Nixon,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,All others,Yes,About right,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,78.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Married women,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 2,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,63367.0,0.99259477853775
53722.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Not an important factor,Not an important factor,About right,Complete,No,Call 2,6.0,No,I like my candidate but with reservations,,College graduate,College graduate,More than High school graduate,White college degree,Only Claire McCaskill does or neither do,Only Claire McCaskill does or both do,Only Claire McCaskill does,,,3.0,Jay Nixon,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",The economy,No,All others,No,About right,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,38.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Non married women,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 2,No,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,64063.0,0.638865530490875
65846.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,One of serveral important factors,The single most important factor or one of several important factors,Too conservative,Complete,No,Call 3,3.0,No,I like my candidate but with reservations,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Todd Akin does or both do,Only Claire McCaskill does or both do,Both do,,,2.0,Jay Nixon,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,All others,No,About right,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,75.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Claire McCaskill,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,Version 2,No,All others,Suburb,Urban,Urban Core,Very upscale,63303.0,0.90749716758728
24497.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,One of serveral important factors,The single most important factor or one of several important factors,Too conservative,Complete,No,Call 1,2.0,No,I like my candidate but with reservations,,High school graduate,No college degree,High school graduate or less,White no college degree,Only Claire McCaskill does or neither do,Only Claire McCaskill does or both do,Only Claire McCaskill does,,,1.0,Jay Nixon,,,,,,,,The economy,No,All others,No,About right,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,97.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Claire McCaskill,Male,White men,Non married men,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 2,,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,63129.0,1.35886561870575
48657.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,One of serveral important factors,The single most important factor or one of several important factors,Too conservative,Complete,No,Call 2,2.0,No,I like my candidate but with reservations,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Claire McCaskill does or neither do,Only Claire McCaskill does or both do,Only Claire McCaskill does,,,2.0,Jay Nixon,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,No,All others,Yes,About right,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,79.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Claire McCaskill,Male,White men,Married men,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 2,Yes,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,63304.0,0.696915686130524
48298.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,The single most important factor,The single most important factor or one of several important factors,Too conservative,Complete,No,Call 2,5.0,No,I like my candidate but with reservations,,College graduate,College graduate,More than High school graduate,White college degree,Only Claire McCaskill does or neither do,Only Todd Akin does or neither do,Neither does,,,3.0,Dave Spence,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",The economy,No,All others,No,Too liberal,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Liberal,72.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Non married women,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 2,No,All others,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,64062.0,0.692912817001343
47537.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,One of serveral important factors,The single most important factor or one of several important factors,Too conservative,Complete,No,Call 2,3.0,Yes,I like my candidate but with reservations,,College graduate,College graduate,More than High school graduate,White college degree,Only Todd Akin does or both do,Only Claire McCaskill does or both do,Both do,,,1.0,Jay Nixon,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Married with children,Yes,Too conservative,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,106.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Todd Akin,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,Version 2,No,All others,Extremely High Density Urban,Urban,Urban Core,Downscale,63116.0,0.662786781787872
26307.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,One of serveral important factors,The single most important factor or one of several important factors,Too liberal,Complete,No,Call 1,5.0,No,I like my candidate but with reservations,,High school graduate,No college degree,High school graduate or less,White no college degree,Only Claire McCaskill does or neither do,Only Todd Akin does or neither do,Neither does,,,3.0,Dave Spence,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,No,All others,Yes,Too liberal,,,18-44,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,37.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Jonathan Dine,Male,White men,Married men,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 2,Yes,All others,Suburb,60s Suburbs,Urban Perimeter,Downscale,64050.0,0.625610113143921
24887.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,One of serveral important factors,The single most important factor or one of several important factors,Too conservative,Complete,No,Call 1,2.0,No,I like my candidate but with reservations,,Postgraduate study,College graduate,More than High school graduate,White college degree,Only Claire McCaskill does or neither do,Only Claire McCaskill does or both do,Only Claire McCaskill does,,,1.0,Did not vote,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,No,All others,No,About right,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,95.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Non married women,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 2,No,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,63011.0,1.25608193874359
68158.0,Legal,Legal in most cases,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,The single most important factor,The single most important factor or one of several important factors,Too liberal,Complete,No,Call 3,3.0,No,I like my candidate but with reservations,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Claire McCaskill does or neither do,Only Claire McCaskill does or both do,Only Claire McCaskill does,,,2.0,Jay Nixon,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,No,All others,No,About right,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,75.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,Version 2,Yes,All others,Suburb,Urban,Urban Core,Very upscale,63303.0,1.75772881507874
