ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AUTOBAIL12,AUTOHH,BACKSIDE,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LAIDOFF4,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSOH12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SENOH12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNFR12,UNFROBAM,UNFRROMN,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
62934.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Omit,No,Complete,No,Call 3,14.0,Yes,Both regular land-line and cell phone service,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,,Omit,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,Yes,No,,No,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Omit,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,,42.0,,,White,White,State questionnaire,White,Midwest,None,None,Omit,Sherrod Brown,Male,White men,Non married men,Suburbs,Suburbs,Ohio,Omit,Election day exit poll,,,,,,,Yes,Version 3,White none,No,All others,No,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,44024.0,0.73332542181015
41953.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,Latino 18-29,Latino 18-29,,,Complete,,Call 2,15.0,,,Yes,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Favorable,Worse today,4.0,Government is doing too many things better left to businesses and individuals,,,Repeal some of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,The economy,,,Yes,Married with children,Yes,,,,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,75.0,,Has a vision for the future,Other,White,State questionnaire,Hispanic/Latino,Midwest,,,,Sherrod Brown,Male,Latino men,Married men,Rural,Small Cities/Rural,Ohio,,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Only Barack Obama,Only Barack Obama or both of them,Only Barack Obama or neither of them,,Version 1,,No,,,,Low Density Rural,Rural,Rural,Upscale,43064.0,0.756724953651428
7670.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,,7.0,,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,,,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,,,No,All others,Yes,,,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50031.0,,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Sherrod Brown,Male,White men,Married men,Rural,Small Cities/Rural,Ohio,,Telephone survey,Omit,Omit,Omit,Only Mitt Romney,Only Mitt Romney or neither of them,Only Mitt Romney or both of them,,Version 1,,Yes,,,,Low Density Rural,Rural,Rural,Very downscale,43845.0,0.341528207063675
7704.0,,,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,,,Complete,,,11.0,,,No,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Omit,Better today,1.0,Government should do more to solve problems,,,Leave it as is,Expand it or leave it as is,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,The economy,,,No,All others,No,,,,,,45+,65+,Men without children,Independent/Something else,Black non-Democrat,Black Independent,Something else,All others,Moderate,50050.0,,Cares about people like me,Black,Black,State questionnaire,Black,Midwest,,,,Sherrod Brown,Male,Black men,Non married men,Suburbs,Suburbs,Ohio,,Telephone survey,In October,"In October, in September, or before that",Just today or in the last few days or in October,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,,Version 1,,No,,,,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,44121.0,0.731346726417542
43789.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,,,Complete,,Call 2,3.0,,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Omit,Omit,About the same,4.0,Government is doing too many things better left to businesses and individuals,,,Expand it,Expand it or leave it as is,,,,,,,,The economy,,,No,All others,No,,,,,,18-44,18-64,Women without children,Independent/Something else,Black non-Democrat,Black Independent,Something else,All others,Moderate,33.0,,Omit,Black,Black,State questionnaire,Black,Midwest,,,,Sherrod Brown,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",Ohio,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Neither of them,Only Mitt Romney or neither of them,Only Barack Obama or neither of them,,Version 1,,No,,,,High Density Urban,Urban,Urban Core,Upscale,43229.0,0.664748549461365
59568.0,,,65+,60+,45+,60+,65+,65 or over,,,,,,Complete,,Call 3,7.0,,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,,Favorable,Omit,About the same,3.0,Omit,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,,,Omit,,,No,All others,Yes,,,,,,45+,65+,Women without children,Democrat,,,Democrat,,Moderate,88.0,,Omit,,,State questionnaire,,Midwest,,,,Sherrod Brown,Female,,Married women,"Cities 10,000-50,000",Small Cities/Rural,Ohio,,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,Omit,Omit,Omit,,Version 1,,,,,,Town,Rural,Rural,Downscale,44903.0,0.974272847175598
42042.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,All others,All others,,,Complete,,Call 2,1.0,,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,About the same,5.0,Government should do more to solve problems,,,Leave it as is,Expand it or leave it as is,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,Federal budget deficit,,,No,All others,No,,,,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Conservative,48.0,,Has a vision for the future,Other,Other,State questionnaire,Other,Midwest,,,,Sherrod Brown,Female,All other races,Non married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Omit,Omit,Omit,,Version 1,,No,,,,Suburb,Urban,Urban Core,Very downscale,45223.0,0.628621399402618
42144.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,Complete,,Call 2,1.0,,,,I dislike the other candidates,Getting better,George W. Bush,Getting better,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,,Mitt Romney,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Federal budget deficit,No,,No,,No,Good,Excellent or good,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,48.0,,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Sherrod Brown,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Ohio,,Election day exit poll,,,,,,,No,Version 2,,No,,,,Suburb,Urban,Urban Core,Very downscale,45223.0,0.710231781005859
7922.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,,16.0,,,,I like my candidate but with reservations,Staying about the same,George W. Bush,Poor and staying the same,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Omit,Federal budget deficit,Yes,,No,,Yes,Poor,Not so good or poor,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50075.0,,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Sherrod Brown,Female,White women,Married women,Suburbs,Suburbs,Ohio,,Telephone survey,,,,,,,No,Version 2,,No,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,44136.0,0.772002577781677
42975.0,Legal,Legal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Approve,No,Complete,No,Call 2,14.0,No,Only regular land-line phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,Yes,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,63.0,Did not vote,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The rich,Sherrod Brown,Female,White women,Non married women,Suburbs,Suburbs,Ohio,Not increase for anyone,Election day exit poll,,,,,,,No,Version 3,White Catholics,Yes,All others,No,All others,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,44094.0,0.665139615535736
63246.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Approve,No,Complete,No,Call 3,2.0,Yes,Both regular land-line and cell phone service,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,,,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,Yes,No,,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50.0,Did not vote,,White,White,State questionnaire,White,Midwest,None,None,The rich,Sherrod Brown,Male,White men,Married men,Suburbs,Suburbs,Ohio,Not increase for anyone,Election day exit poll,,,,,,,No,Version 3,White none,No,All others,No,All others,Suburb,60s Suburbs,Urban Perimeter,Upscale,45215.0,0.693552315235138
41043.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,Complete,,Call 2,5.0,,,Yes,,,,,,No high school diploma,No college degree,High school graduate or less,White no college degree,Favorable,Favorable,Better today,3.0,Government is doing too many things better left to businesses and individuals,,,Leave it as is,Expand it or leave it as is,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Federal budget deficit,,,No,All others,No,,,,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,112.0,Did not vote,Shares my values,White,White,State questionnaire,White,Midwest,,,,Sherrod Brown,Male,White men,Non married men,Suburbs,Suburbs,Ohio,,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Neither of them,Only Mitt Romney or neither of them,Only Barack Obama or neither of them,,Version 1,,No,,,,Suburb,60s Suburbs,Urban Perimeter,Downscale,43465.0,0.769424080848694
64514.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,Complete,,Call 3,6.0,,,,I dislike the other candidates,Getting worse,George W. Bush,Worse,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,,5.0,,Mitt Romney,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,Yes,,No,,Yes,Poor,Not so good or poor,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,91.0,Did not vote,Shares my values,White,White,State questionnaire,White,Midwest,,,,Sherrod Brown,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,Ohio,,Election day exit poll,,,,,,,Yes,Version 2,,Yes,,,,Town,Rural,Rural,Very downscale,45662.0,0.645388960838318
60439.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 3,5.0,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,Barack Obama,Omit,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,,,,No,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,111.0,Did not vote,,White,White,National questionnaire,White,Midwest,,,,Sherrod Brown,Male,White men,,Rural,Small Cities/Rural,Ohio,"Increase only on income over $250,000",Election day exit poll,,,,,,,,Version 4,,No,,,,Low Density Rural,Rural,Rural,Upscale,43506.0,0.813903391361237
18034.0,,,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,Not complete,,Call 1,11.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,No,,No,,,,,,45+,18-64,,,,,,,,18.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,,,,Sherrod Brown,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,,Election day exit poll,,,,,,,,Version 1,,,,,,High Density Urban,Urban,Urban Core,Very downscale,44104.0,0.727148294448853
18424.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Not complete,,Call 1,16.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,No,,Yes,,,,,,45+,18-64,,,,,,,,100.0,Barack Obama,,White,White,National questionnaire,White,Midwest,,,,Sherrod Brown,Female,White women,Married women,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,,Version 1,,,,,,Suburb,70s Suburbs,Urban Perimeter,Very upscale,44333.0,0.570993781089783
44154.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Not complete,,Call 2,16.0,Yes,Both regular land-line and cell phone service,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,Yes,No,,Yes,,,,,,18-44,18-64,,,,,,,,100.0,Barack Obama,,White,White,National questionnaire,White,Midwest,,,,Sherrod Brown,Female,White women,Married women,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,,Version 5,,,,,,Suburb,70s Suburbs,Urban Perimeter,Very upscale,44333.0,0.570993781089783
43706.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,Not complete,,Call 2,10.0,Yes,Only cell phone service,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,No,No,,No,,,,,,18-44,18-64,,,,,,,,82.0,Barack Obama,,White,White,National questionnaire,White,Midwest,,,,Sherrod Brown,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Ohio,,Election day exit poll,,,,,,,,Version 5,,,,,,High Density Urban,Urban,Urban Core,Downscale,45420.0,0.543376564979553
43705.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,Not complete,,Call 2,10.0,Yes,Only cell phone service,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,No,No,,No,,,,,,18-44,18-64,,,,,,,,82.0,Barack Obama,,White,White,National questionnaire,White,Midwest,,,,Sherrod Brown,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Ohio,,Election day exit poll,,,,,,,,Version 5,,,,,,High Density Urban,Urban,Urban Core,Downscale,45420.0,0.543376564979553
21092.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,Yes,Call 1,15.0,,,No,Omit,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,No,All others,Yes,,,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,30.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,,Sherrod Brown,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",Ohio,,Election day exit poll,,,,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Suburb,Urban,Urban Core,Very downscale,43207.0,0.466854840517044
12048.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,Yes,,6.0,,,No,Omit,,,,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,5.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,No,All others,No,,,,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50029.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,,Sherrod Brown,Female,White women,Non married women,Rural,Small Cities/Rural,Ohio,,Telephone survey,,,,,,,,Version 3,White Protestants,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Low Density Rural,Rural,Rural,Very downscale,45640.0,0.742320120334625
62005.0,Omit,Omit,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,,,Complete,Yes,Call 3,9.0,,,No,I strongly favor my candidate,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,3.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,No,All others,No,,,,,,45+,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,74.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,Protestant/Other Non-Catholic Christian,Other christian,,Sherrod Brown,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,,Election day exit poll,,,,,,,,Version 3,Non-white,No,All others,No,,High Density Urban,Urban,Urban Core,Very downscale,43620.0,0.808098196983337
