ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BORNUSA,CALL,CDNUM,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HEALTHCARE12,HEALTHCARE12B,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSNM12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,SENNM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
54066.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Catholic/Do not attend weekly,Complete,,Call 2,3.0,,I strongly favor my candidate,Getting better,,Getting better,Unemployment,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,,Barack Obama,,,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Omit,No,,No,Poor,Not so good or poor,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,23.0,Barack Obama,,White,White,State questionnaire,White,West,Catholic,Catholic,Heather Wilson,Male,White men,Non married men,Rural,Small Cities/Rural,English, New Mexico,Election day exit poll,,,,Version 2,White Catholics,No,Extremely Low Density Rural,Rural,Rural,Very downscale,87543.0,0.35217273235321
54065.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Catholic/Do not attend weekly,Complete,,Call 2,3.0,,I strongly favor my candidate,Getting better,,Getting better,Unemployment,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,,Barack Obama,,,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Omit,No,,No,Poor,Not so good or poor,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,23.0,Barack Obama,,White,White,State questionnaire,White,West,Catholic,Catholic,Heather Wilson,Male,White men,Non married men,Rural,Small Cities/Rural,English, New Mexico,Election day exit poll,,,,Version 2,White Catholics,No,Extremely Low Density Rural,Rural,Rural,Very downscale,87543.0,0.35217273235321
54881.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,Latino 30-44,Latino 30-44,Once a week,Weekly,Catholic/Attend weekly,Complete,,Call 2,1.0,,I strongly favor my candidate,Getting worse,,Worse,Unemployment,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,2.0,,Mitt Romney,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Mitt Romney,Omit,Yes,,Yes,Poor,Not so good or poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,24.0,Mitt Romney,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,Heather Wilson,Female,Latino women,Married women,Rural,Small Cities/Rural,English, New Mexico,Election day exit poll,,,,Version 2,Non-white,No,Extremely Low Density Rural,Rural,Rural,Very downscale,87036.0,0.674923658370972
6484.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Protestant/Attend weekly,Complete,,,2.0,,I strongly favor my candidate,Getting worse,,Worse,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,Mitt Romney,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,Omit,No,,Yes,Poor,Not so good or poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50004.0,Mitt Romney,,White,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,Heather Wilson,Female,White women,Married women,Rural,Small Cities/Rural,English, New Mexico,Telephone survey,,,,Version 2,White Protestants,No,Extremely Low Density Rural,Rural,Rural,Downscale,88260.0,1.19479918479919
31915.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Once a week,Weekly,All others,Complete,,Call 1,2.0,,I strongly favor my candidate,Getting worse,,Worse,Unemployment,High school graduate,No college degree,High school graduate or less,White no college degree,,,,4.0,,Mitt Romney,,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Omit,No,,Yes,Poor,Not so good or poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,8.0,Mitt Romney,,White,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,Heather Wilson,Female,White women,Married women,Rural,Small Cities/Rural,English, New Mexico,Election day exit poll,,,,Version 2,White Protestants,Yes,Extremely Low Density Rural,Rural,Rural,Downscale,87821.0,0.805893838405609
32894.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Catholic/Do not attend weekly,Complete,,Call 1,3.0,,I strongly favor my candidate,Getting worse,,Worse,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,Mitt Romney,,,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Mitt Romney,Omit,No,,Yes,Poor,Not so good or poor,45+,18-64,,,,,,,Conservative,11.0,Mitt Romney,,White,White,State questionnaire,White,West,Catholic,Catholic,,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,English, New Mexico,Election day exit poll,,,,Version 2,White Catholics,No,Low Density Rural,Rural,Rural,Downscale,88101.0,0.844925105571747
32893.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Catholic/Do not attend weekly,Complete,,Call 1,3.0,,I strongly favor my candidate,Getting worse,,Worse,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,Mitt Romney,,,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Mitt Romney,Omit,No,,Yes,Poor,Not so good or poor,45+,18-64,,,,,,,Conservative,11.0,Mitt Romney,,White,White,State questionnaire,White,West,Catholic,Catholic,,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,English, New Mexico,Election day exit poll,,,,Version 2,White Catholics,No,Low Density Rural,Rural,Rural,Downscale,88101.0,0.844925105571747
74653.0,18-29,18-29,18-44,18-29,18-24,18-24,,,,A few times a month,Occasionally,All others,Complete,,Call 3,3.0,,I strongly favor my candidate,Getting worse,,Worse,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,,,,,1.0,,Mitt Romney,,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,,Mitt Romney,Omit,No,,No,Poor,Not so good or poor,18-44,18-64,,Republican,,,Republican,,Conservative,11.0,Mitt Romney,,,,State questionnaire,,West,Protestant/Other Non-Catholic Christian,Other christian,Heather Wilson,Male,,Non married men,"Cities 10,000-50,000",Small Cities/Rural,English, New Mexico,Election day exit poll,,,,Version 2,,,Low Density Rural,Rural,Rural,Downscale,88101.0,0.359144181013107
31239.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,A few times a year,Occasionally,All others,Complete,,Call 1,2.0,,Omit,Getting worse,,Worse,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,,4.0,,Mitt Romney,,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Omit,No,,Yes,Poor,Not so good or poor,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,8.0,Mitt Romney,,White,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon,Heather Wilson,Male,White men,Married men,Rural,Small Cities/Rural,English, New Mexico,Election day exit poll,,,,Version 2,White Protestants,Yes,Extremely Low Density Rural,Rural,Rural,Downscale,87821.0,0.84056282043457
6552.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,All others,All others,Never,Never,All others,Complete,,,3.0,,Omit,Staying about the same,,Omit,Unemployment,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,4.0,,Omit,,,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,,No,Omit,Omit,45+,18-64,,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,50011.0,Barack Obama,,Other,American Indian,State questionnaire,Other,West,Protestant/Other Non-Catholic Christian,Mormon,Martin Heinrich,Female,All other races,Non married women,Rural,Small Cities/Rural,English, New Mexico,Telephone survey,,,,Version 2,Non-white,No,Extremely Low Density Rural,Rural,Rural,Very downscale,87364.0,4.146653175354
30537.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,A few times a month,Occasionally,All others,Complete,,Call 1,2.0,,I like my candidate but with reservations,Staying about the same,,Omit,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,Mitt Romney,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,,No,Omit,Omit,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,15.0,Mitt Romney,,White,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,Heather Wilson,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,English, New Mexico,Election day exit poll,,,,Version 2,White Protestants,No,Low Density Rural,Rural,Rural,Upscale,88242.0,0.457762390375137
6449.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,A few times a month,Occasionally,Protestant/Do not attend weekly,Complete,,,2.0,,Omit,Omit,,Omit,Taxes,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,1.0,,Barack Obama,,,Omit,,,,,,,Barack Obama,Health care,No,,No,Omit,Omit,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,,50004.0,Barack Obama,,White,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,Martin Heinrich,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,English, New Mexico,Telephone survey,,,,Version 2,White Protestants,,Extremely Low Density Rural,Rural,Rural,Upscale,88201.0,0.544426620006561
74425.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,More than once a week,Weekly,Catholic/Attend weekly,Complete,,Call 3,3.0,,I strongly favor my candidate,Getting worse,,Worse,Omit,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,2.0,,Mitt Romney,,,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Mitt Romney,Omit,Yes,,Yes,Omit,Omit,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,23.0,Mitt Romney,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,,Female,Latino women,Married women,Rural,Small Cities/Rural,English, New Mexico,Election day exit poll,,,,Version 2,Non-white,No,Extremely Low Density Rural,Rural,Rural,Very downscale,87543.0,0.971312820911407
11226.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,Latino 60+,Latino 65+,,,,Complete,,,2.0,,,Staying about the same,Omit,Poor and staying the same,Rising prices,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,,2.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,The economy,Yes,,Yes,Not so good,Not so good or poor,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,50005.0,Barack Obama,Shares my values,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,,,Martin Heinrich,Female,Latino women,Married women,Rural,Small Cities/Rural,English, New Mexico,Telephone survey,,,,Version 2,,No,Extremely Low Density Rural,Rural,Rural,Very downscale,87711.0,0.50785106420517
11228.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,3.0,,,Getting worse,Barack Obama,Worse,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,No,,No,Poor,Not so good or poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50008.0,Mitt Romney,Shares my values,White,White,National questionnaire,White,West,,,Heather Wilson,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural,English, New Mexico,Telephone survey,,,,Version 2,,Yes,Low Density Rural,Rural,Rural,Downscale,88101.0,3.04481196403503
11230.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,,,3.0,,,Staying about the same,Barack Obama,Poor and staying the same,Unemployment,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,4.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,Health care,Yes,,No,Poor,Not so good or poor,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,50011.0,Mitt Romney,Is a strong leader,Other,American Indian,National questionnaire,Hispanic/Latino,West,,,Martin Heinrich,Male,Latino men,Non married men,Rural,Small Cities/Rural,English, New Mexico,Telephone survey,,,,Version 2,,No,Town,Rural,Rural,Very downscale,87416.0,0.77363395690918
11223.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,2.0,,,Getting better,George W. Bush,Getting better,The housing market,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,Health care,No,,No,Poor,Not so good or poor,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50007.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,West,,,Martin Heinrich,Female,White women,Non married women,Rural,Small Cities/Rural,English, New Mexico,Telephone survey,,,,Version 2,,Yes,Extremely Low Density Rural,Rural,Rural,Downscale,88049.0,0.474946796894073
11224.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,Latino 60+,Latino 65+,,,,Complete,,,2.0,,,Getting better,George W. Bush,Getting better,The housing market,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,,4.0,,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,Health care,Yes,,Yes,Excellent,Excellent or good,45+,65+,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,50007.0,Barack Obama,Has a vision for the future,Other,White,National questionnaire,Hispanic/Latino,West,,,Martin Heinrich,Male,Latino men,Married men,"Cities 10,000-50,000",Small Cities/Rural,English, New Mexico,Telephone survey,,,,Version 2,,No,Extremely Low Density Rural,Rural,Rural,Very downscale,88030.0,0.908383905887604
