ID,HOU,SEN,GOV,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND16,ATTEND16B,ATTREL,BACKSIDE,BOYSGIRLS,BREAK18,BREAK18A,BREAK18B,BRNAGAIN,CALL,CDNUM,CHILD18,CHILDBOY,CHILDGIRL,CONTROLHOUSE,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,ELECTSECFOREIGN18,FAVDEM2,FAVPARTY,FAVPELOSI,FAVREP2,FINSIT2,FORTRUMPH,FTVOTER18,GUN16,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVANAUGH18,LATINO,LGBT,MARRIED,MUELLERAPP,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QRACEAK,QRACEHI,QTYPE,RACE,RACE18,RACE18B,RACE2B,RACEAI,RACEFACTOR,REGION,REL5,RELIGN18,RELWHITE,RUSSIA18,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18HOU,TIME18HOUMONTH,TIME18HOUWEEK,TRACK,TRADE18,TRUMP2,TRUMP4,TRUMPFP18,TRUMPIMM,UNITED18,VERSION,VETVOTER,VOTE2016,VOTEISS18,WEIGHT,WHITEREL,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,WPROTBRN,WPROTBRN3
28039.0,The Republican candidate,The Republican candidate,The Republican candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,33.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,Unfavorable,,,,,,,Major changes,,No,,,,,,,Health care,,No,,,Omit,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,,,National questionnaire,White,Very important,Important,White,White,Whites are favored over minorities,South,Catholic,Catholic,Catholic,Politically motivated,Female,White women,,,,"Cities over 500,000","Cities over 50,000",English,Texas,Other,,Telephone survey,In the last month,In the last month,Before that,,,,,,About right,,Version 2,,,,2.07558870315552,White Catholics,,,,,,
28040.0,The Republican candidate,The Republican candidate,The Republican candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,15.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,,,,,,Major changes,,No,,,,,,,Immigration,,No,,,Disapprove,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,,,National questionnaire,White,Not at all important,Not important,White,White,No group is favored,South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Politically motivated,Female,White women,,,,Suburbs,Suburbs,English,Texas,White suburban women,,Telephone survey,In the last month,In the last month,Before that,,,,,,About right,,Version 2,,,,0.713965117931366,White Protestants,,,,,,
28041.0,The Democratic candidate,The Democratic candidate,The Republican candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,2.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,Omit,,,,,,,Minor changes,,No,,,,,,,Immigration,,No,,,Approve,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,,,National questionnaire,White,Very important,Important,White,White,Whites are favored over minorities,South,Catholic,Catholic,Catholic,Justified,Female,White women,,,,"Cities over 500,000","Cities over 50,000",English,Texas,Other,,Telephone survey,Omit,Omit,Omit,,,,,,Too tough,,Version 2,,,,2.03527426719666,White Catholics,,,,,,
28042.0,The Republican candidate,The Republican candidate,The Republican candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,10.0,,,,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,Unfavorable,,,,,,,Major changes,,No,,,,,,,Immigration,,No,,,Disapprove,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,,,National questionnaire,White,Very important,Important,White,White,Whites are favored over minorities,South,,,,Politically motivated,Female,White women,,,,Suburbs,Suburbs,English,Texas,White suburban women,,Telephone survey,Before that,Before that,Before that,,,,,,About right,,Version 2,,,,3.05278158187866,,,,,,,
28043.0,The Republican candidate,The Republican candidate,The Republican candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,12.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,Unfavorable,,,,,,,Minor changes,,No,,,,,,,Immigration,,No,,,Disapprove,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,,,National questionnaire,White,Not too important,Not important,White,White,No group is favored,South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Justified,Male,White men,,,,"Cities over 500,000","Cities over 50,000",English,Texas,Other,,Telephone survey,Before that,Before that,Before that,,,,,,About right,,Version 2,,,,1.38880634307861,White Protestants,,,,,,
28044.0,The Republican candidate,The Republican candidate,The Republican candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,,,,Complete,,,,,,,27.0,,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Unfavorable,,,,,,,Minor changes,,No,,,,,,,The economy,,Yes,,,Disapprove,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,Conservative,,Independent/Something else,Conservative Republicans,Other,Hispanic/Latino,,,National questionnaire,Hispanic/Latino,Very important,Important,Non-white,Hispanic/Latino,Whites are favored over minorities,South,Catholic,Catholic,,Politically motivated,Female,Latino women,,,,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Other,,Telephone survey,Before that,Before that,Before that,,,,,,About right,,Version 2,,,,0.562168002128601,Non-white,,,,,,
28045.0,Did not vote,The Democratic candidate,The Democratic candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,All others,,,,Complete,,,,,,,9.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,Omit,,,,,,,Major changes,,No,,,,,,,The economy,,No,,,Approve,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Moderate,,Conservative Republicans,Mod./Liberal Republicans,Other,Asian,,,National questionnaire,Asian,Somewhat important,Important,Non-white,Asian,No group is favored,South,Catholic,Catholic,,Justified,Male,All other races,,,,"Cities over 500,000","Cities over 50,000",English,Texas,Other,,Telephone survey,In the last week,In the last month,In the last week,,,,,,Too tough,,Version 2,,,,2.73894929885864,Non-white,,,,,,
28046.0,The Republican candidate,The Republican candidate,The Republican candidate,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,,,,,4.0,,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Unfavorable,,,,,,,Major changes,,No,,,,,,,The economy,,No,,,Disapprove,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,,,National questionnaire,White,Somewhat important,Important,White,White,No group is favored,South,Protestant/Other Non-Catholic Christian,Other Christian,Protestant/Other Non-Catholic Christian,Politically motivated,Male,White men,,,,Rural,Small Cities/Rural,English,Texas,Other,,Telephone survey,Before that,Before that,Before that,,,,,,Not tough enough,,Version 2,,,,0.939870893955231,White Protestants,,,,,,
28047.0,The Republican candidate,The Republican candidate,The Republican candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,Latino 65+,,,,Complete,,,,,,,19.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,Unfavorable,,,,,,,Major changes,,No,,,,,,,Immigration,,No,,,Omit,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Liberal,,Conservative Republicans,Mod./Liberal Republicans,Other,American Indian,,,National questionnaire,Other,Not at all important,Not important,Non-white,American Indian,Omit,South,Protestant/Other Non-Catholic Christian,Protestant,,Omit,Male,All other races,,,,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Other,,Telephone survey,Before that,Before that,Before that,,,,,,About right,,Version 2,,,,0.242469981312752,Non-white,,,,,,
28048.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,,,,Complete,,,,,,,15.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,Favorable,,,,,,,Major changes,,Yes,,,,,,,Immigration,,Yes,,,Disapprove,,,45+,65+,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,Independent Men,All others,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Other,Hispanic/Latino,,,National questionnaire,Hispanic/Latino,Very important,Important,Non-white,Hispanic/Latino,Whites are favored over minorities,South,Catholic,Catholic,,Justified,Male,Latino men,,,,Suburbs,Suburbs,English,Texas,Other,,Telephone survey,In the last month,In the last month,Before that,,,,,,Too tough,,Version 2,,,,0.796932518482208,Non-white,,,,,,
28049.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,26.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Favorable,,,,,,,Major changes,,Yes,,,,,,,Health care,,No,,,Approve,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,Very important,Important,White,White,Whites are favored over minorities,South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Justified,Female,White women,,,,Suburbs,Suburbs,English,Texas,White suburban women,,Telephone survey,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,0.871797740459442,White Protestants,,,,,,
28050.0,The Republican candidate,The Republican candidate,The Republican candidate,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,,15.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,Unfavorable,,,,,,,Major changes,,No,,,,,,,Immigration,,No,,,Omit,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,,,National questionnaire,White,Not too important,Not important,White,White,No group is favored,South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Politically motivated,Male,White men,,,,Suburbs,Suburbs,English,Texas,White suburban men,,Telephone survey,Before that,Before that,Before that,,,,,,Not tough enough,,Version 2,,,,2.75422954559326,White Protestants,,,,,,
28051.0,The Republican candidate,The Republican candidate,The Republican candidate,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,,,,,,,30.0,,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Unfavorable,,,,,,,No changes at all,,No,,,,,,,Health care,,Yes,,,Disapprove,,,45+,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,,,National questionnaire,Hispanic/Latino,Not at all important,Not important,Non-white,Hispanic/Latino,No group is favored,South,None,None,,Justified,Male,Latino men,,,,Suburbs,Suburbs,English,Texas,Other,,Telephone survey,Before that,Before that,Before that,,,,,,Not tough enough,,Version 2,,,,3.25297355651855,Non-white,,,,,,
28052.0,The Republican candidate,The Republican candidate,The Republican candidate,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,,,,,14.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,,,,,,Minor changes,,No,,,,,,,Immigration,,No,,,Omit,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,,,National questionnaire,White,Not at all important,Not important,White,White,Omit,South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Politically motivated,Female,White women,,,,Suburbs,Suburbs,English,Texas,White suburban women,,Telephone survey,Before that,Before that,Before that,,,,,,About right,,Version 2,,,,2.56430959701538,White Protestants,,,,,,
28053.0,The Republican candidate,The Republican candidate,The Republican candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,7.0,,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Unfavorable,,,,,,,No changes at all,,No,,,,,,,Immigration,,No,,,Omit,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,,,National questionnaire,White,Not at all important,Not important,White,White,Minorities are favored over whites,South,Protestant/Other Non-Catholic Christian,Other Christian,Protestant/Other Non-Catholic Christian,Politically motivated,Male,White men,,,,"Cities over 500,000","Cities over 50,000",English,Texas,Other,,Telephone survey,Before that,Before that,Before that,,,,,,Not tough enough,,Version 2,,,,1.27812540531158,White Protestants,,,,,,
28054.0,The Republican candidate,,The Republican candidate,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,,13.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,,,,,,Major changes,,No,,,,,,,Health care,,No,,,Omit,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,,,National questionnaire,White,Very important,Important,White,White,Whites are favored over minorities,South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Politically motivated,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Other,,Telephone survey,Omit,Omit,Omit,,,,,,Too tough,,Version 2,,,,6.16361713409424,White Protestants,,,,,,
28055.0,The Republican candidate,The Republican candidate,The Republican candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,30.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,Unfavorable,,,,,,,Major changes,,No,,,,,,,Health care,,No,,,Disapprove,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,,,National questionnaire,White,Not at all important,Not important,White,White,No group is favored,South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Politically motivated,Male,White men,,,,Suburbs,Suburbs,English,Texas,White suburban men,,Telephone survey,Before that,Before that,Before that,,,,,,Not tough enough,,Version 2,,,,1.38880634307861,White Protestants,,,,,,
