ID,SENMN14,GOVMN14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CONGRESS,CONGRESS4,DAYTONHEALTH,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,STECMN,STECMN2,TELEPOLL,TRACK,UNIONHH12,VERSION,WHNCLINC,ZIPCODE,WEIGHT
64345.0,Mike McFadden,Jeff Johnson,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,7.0,Disapprove,Strongly disapprove,Disapprove,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,5.0,Government should do more to solve problems,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",No,Yes,Worried,Very worried,Disapprove,Strongly disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,30.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,Midwest,No,Female,White women,Married women,Rural,Small Cities/Rural,Minnesota,Not so good,Not so good or Poor,Election day exit poll,Seriously off on the wrong track,No,Version 1,No,56308.0,0.954343795776367
64346.0,Al Franken,Mark Dayton,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,5.0,Disapprove,Strongly disapprove,Approve,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,1.0,Government should do more to solve problems,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,No,Not worried,Not too worried,Approve,Somewhat approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,50.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Midwest,Yes,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Good,Excellent or Good,Election day exit poll,Generally going in the right direction,No,Version 1,No,55404.0,0.930412530899048
64353.0,Al Franken,Mark Dayton,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,6.0,Disapprove,Somewhat disapprove,Disapprove,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,2.0,Government is doing too many things better left to businesses and individuals,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",No,Yes,Worried,Very worried,Disapprove,Somewhat disapprove,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Moderate,2.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,Midwest,No,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Good,Excellent or Good,Election day exit poll,Generally going in the right direction,No,Version 1,Yes,55449.0,1.03417444229126
64358.0,Al Franken,Mark Dayton,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,5.0,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,2.0,,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Yes,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,3.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,Midwest,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,,,Election day exit poll,,,Version 2,No,55421.0,1.35472309589386
64360.0,Al Franken,Mark Dayton,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,1.0,Disapprove,Strongly disapprove,Approve,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,Yes,Worried,Very worried,Approve,Somewhat approve,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,31.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Midwest,Yes,Female,White women,Married women,Rural,Small Cities/Rural,Minnesota,Not so good,Not so good or Poor,Election day exit poll,Seriously off on the wrong track,No,Version 1,Yes,56007.0,0.793723464012146
64367.0,Mike McFadden,Jeff Johnson,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,6.0,,,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,3.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",No,Yes,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,98.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,Midwest,,Female,White women,Married women,Suburbs,Suburbs,Minnesota,,,Election day exit poll,,No,Version 3,Yes,55320.0,0.973900675773621
64371.0,Al Franken,Mark Dayton,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,7.0,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,5.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,67.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,Midwest,Yes,Male,White men,,Rural,Small Cities/Rural,Minnesota,,,Election day exit poll,Generally going in the right direction,,Version 4,No,56587.0,2.28769469261169
64372.0,Al Franken,Mark Dayton,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,3.0,,,,College graduate,College graduate,More than High school graduate,White college degree,,,1.0,,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",No,Yes,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,41.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,Midwest,,Male,White men,Married men,Suburbs,Suburbs,Minnesota,,,Election day exit poll,,,Version 2,No,55311.0,0.913832724094391
64375.0,Al Franken,Mark Dayton,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,6.0,Disapprove,Somewhat disapprove,Omit,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Favorable,3.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,Yes,Worried,Somewhat worried,Approve,Somewhat approve,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Moderate,99.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,Midwest,No,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Good,Excellent or Good,Election day exit poll,Generally going in the right direction,Yes,Version 1,Yes,56301.0,1.05903816223145
64377.0,Al Franken,Mark Dayton,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,3.0,Approve,Somewhat approve,Approve,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,1.0,Government should do more to solve problems,Did not go far enough,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,Yes,Not worried,Not too worried,Approve,Strongly approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,54.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Midwest,Yes,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Good,Excellent or Good,Election day exit poll,Generally going in the right direction,No,Version 1,No,55442.0,0.878412187099457
64397.0,Al Franken,Mark Dayton,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,4.0,Disapprove,Somewhat disapprove,,College graduate,College graduate,More than High school graduate,White college degree,,,1.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,,Not worried,Not too worried,Approve,Strongly approve,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,71.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,Midwest,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,,,Election day exit poll,,,Version 1,No,55109.0,1.11690664291382
64413.0,Al Franken,Mark Dayton,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,5.0,Approve,Somewhat approve,Approve,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,1.0,Government should do more to solve problems,Did not go far enough,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,Yes,Worried,Somewhat worried,Approve,Somewhat approve,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,50.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Midwest,Yes,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Good,Excellent or Good,Election day exit poll,Generally going in the right direction,No,Version 1,Yes,55404.0,0.905964255332947
64432.0,Al Franken,Mark Dayton,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,6.0,Disapprove,Strongly disapprove,Disapprove,No high school diploma,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,2.0,Government is doing too many things better left to businesses and individuals,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Yes,Not worried,Not too worried,Approve,Somewhat approve,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,2.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Midwest,No,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Good,Excellent or Good,Election day exit poll,Generally going in the right direction,Yes,Version 1,No,55449.0,1.04956328868866
64437.0,Al Franken,Mark Dayton,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,7.0,Disapprove,Somewhat disapprove,Approve,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,5.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Yes,Worried,Somewhat worried,Approve,Somewhat approve,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,30.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Midwest,Yes,Female,White women,Married women,Rural,Small Cities/Rural,Minnesota,Good,Excellent or Good,Election day exit poll,Generally going in the right direction,No,Version 1,No,56308.0,0.996549606323242
64440.0,Mike McFadden,Jeff Johnson,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,1.0,Disapprove,Strongly disapprove,Disapprove,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Omit,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,Yes,Worried,Very worried,Disapprove,Strongly disapprove,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,31.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,Midwest,No,Female,White women,Married women,Rural,Small Cities/Rural,Minnesota,Not so good,Not so good or Poor,Election day exit poll,Seriously off on the wrong track,No,Version 1,No,56007.0,0.956511080265045
64442.0,Al Franken,Mark Dayton,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,Call 1,5.0,,,,,,,,Favorable,Unfavorable,2.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",No,,,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Conservative,3.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Black,Midwest,Omit,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,,,Election day exit poll,Generally going in the right direction,,Version 4,,55421.0,1.03064954280853
64443.0,Mike McFadden,Jeff Johnson,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,3.0,,,,College graduate,College graduate,More than High school graduate,White college degree,,,1.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Yes,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,41.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,Midwest,,Female,White women,Married women,Suburbs,Suburbs,Minnesota,,,Election day exit poll,,Yes,Version 3,No,55311.0,0.842673361301422
64444.0,Al Franken,Mark Dayton,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,Call 1,3.0,Omit,Omit,Omit,College graduate,College graduate,More than High school graduate,Non white college degree,Omit,Omit,1.0,Omit,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",No,Yes,Omit,Omit,Omit,Omit,18-44,18-64,,,,,,,Moderate,54.0,,,Other,Asian,State questionnaire,Asian,Asian,Midwest,Omit,Female,All other races,Married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Omit,Omit,Election day exit poll,Omit,,Version 1,No,55442.0,0.878412187099457
64461.0,Al Franken,Mark Dayton,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,6.0,Approve,Somewhat approve,,High school graduate,No college degree,High school graduate or less,White no college degree,,,3.0,,,,,,,,,,No,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,98.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,Midwest,,Female,White women,,Suburbs,Suburbs,Minnesota,,,Election day exit poll,,,Version 1,,55320.0,0.908850193023682
