ID,SENNH14,GOVNH14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BROWNCARPET,CALL,CDNUM,CONTACTBROWN,CONTACTNH14,CONTACTSHAHEEN,DEMPRIM2016,DEMPRIM2016DEMSONLY,ECONBETT,ECONDIR,ECONFAIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOLLOW14,FOLLOW14B,FOROBAMAS,GEOCODE,GOPPRIM2016,GOPPRIM2016REPSONLY,GOVTDO10,HEALTHCARE14,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARIJUANALAW,MARRIED,MATONH,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PTYIMPT14,PTYIMPT14B,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SHAHEENTOOCLOSE,SIZEPLAC,SIZEPLC3,STANUM,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNFAIRBROWN14,UNFAIRNH14,UNFAIRSHAHEEN,VERSION,WHNCLINC,ZIPCODE,WEIGHT
76064.0,Jeanne Shaheen,Maggie Hassan,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,No,Call 2,2.0,,,,Elizabeth Warren,Elizabeth Warren,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,,,3.0,Rand Paul,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,Legal,Yes,,,,,,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,109.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,White,White,State questionnaire,White,White,,,East,Catholic,Catholic,Catholic,Yes,Male,White men,Married men,About the right amount,Rural,Small Cities/Rural,New Hampshire,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 3,No,3446.0,0.839557528495789
88205.0,Jeanne Shaheen,Maggie Hassan,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,2.0,,,,,,Getting worse,Worse,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,3.0,,,Government should do more to solve problems,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Omit,,No,,,I moved to New Hampshire from another state,Good,Excellent or good,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,23.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,,,East,,,,,Female,White women,,,Rural,Small Cities/Rural,New Hampshire,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Generally going in the right direction,,,,Version 1,Yes,3745.0,0.918288171291351
80106.0,Jeanne Shaheen,Maggie Hassan,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,1.0,Yes,Both of them,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Extremely closely,Extremely or very closely,Barack Obama was not a factor,4.0,,,,Was about right,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Foreign policy,No,,Yes,,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,105.0,Liberal Democrats,Liberal Democrats,,,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",East,,,,,Female,White women,Married women,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,,,,,,,,Scott Brown did,Only Scott Brown,Jeanne Shaheen did not,Version 2,No,3873.0,0.759216666221619
89452.0,Jeanne Shaheen,Maggie Hassan,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 3,2.0,,,,Hillary Clinton,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Omit,Favorable,,,,3.0,Someone else,Someone else,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,Legal,No,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,109.0,Conservative Republicans,Mod./Liberal Republicans,Very important,Important,White,White,State questionnaire,White,White,,,East,Catholic,Catholic,Catholic,Yes,Female,White women,Non married women,Too often,Rural,Small Cities/Rural,New Hampshire,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 3,Yes,3446.0,0.834807395935059
88195.0,Jeanne Shaheen,Maggie Hassan,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,1.0,,,,,,Getting worse,Worse,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,2.0,,,Government is doing too many things better left to businesses and individuals,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,I moved to New Hampshire from another state,Not so good,Not so good or poor,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,62.0,Moderate/Liberal Republicans,Moderate Independents,,,White,White,State questionnaire,White,White,,,East,,,,,Male,White men,,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Generally going in the right direction,,,,Version 1,No,3102.0,0.651781320571899
59850.0,Jeanne Shaheen,Maggie Hassan,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,2.0,No,Neither of them,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Not too closely,Somewhat or not too closely,Barack Obama was not a factor,5.0,,,,Did not go far enough,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,,Yes,,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Liberal,10.0,Moderate/Liberal Republicans,Liberal Independents,,,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",East,,,,,Male,White men,Married men,,Rural,Small Cities/Rural,New Hampshire,,,Election day exit poll,,,,,,,,Omit,Omit,Omit,Version 2,No,3574.0,1.34092271327972
79188.0,Jeanne Shaheen,Maggie Hassan,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 2,1.0,,,,,,Getting better,Getting better,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,,,,,,1.0,,,Government should do more to solve problems,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,I moved to New Hampshire from another state,Good,Excellent or good,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,40.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,,,East,,,,,Female,White women,,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,No,3842.0,0.834347248077393
55796.0,Jeanne Shaheen,Maggie Hassan,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,1.0,,,,,,Getting better,Getting better,Omit,,,,,,,,,,2.0,,,Government should do more to solve problems,,,,,,,,,,Approve,,No,,,I was born in New Hampshire,Not so good,Not so good or poor,Worried,Somewhat worried,Omit,Omit,,,18-44,18-64,,,,,,,,65.0,,,,,White,White,State questionnaire,White,White,,,East,,,,,Male,White men,,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,,Election day exit poll,Omit,Omit,Before that,Before that,Before that,Before that,Generally going in the right direction,,,,Version 1,,3103.0,0.906042575836182
76036.0,Jeanne Shaheen,Maggie Hassan,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 2,2.0,,,,Hillary Clinton,Hillary Clinton,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,,,3.0,Someone else,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,Legal,No,,,,,,,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,23.0,Liberal Democrats,Liberal Democrats,Very important,Important,White,White,State questionnaire,White,White,,,East,None,None,None,Yes,Female,White women,Non married women,About the right amount,Rural,Small Cities/Rural,New Hampshire,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 3,No,3745.0,0.983284592628479
92230.0,Jeanne Shaheen,Maggie Hassan,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 3,1.0,,,,Hillary Clinton,Hillary Clinton,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,,,4.0,Omit,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,Legal,Yes,,,,,,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,105.0,Liberal Democrats,Liberal Democrats,Very important,Important,White,White,State questionnaire,White,White,,,East,Catholic,Catholic,Catholic,Yes,Male,White men,Married men,About the right amount,Suburbs,Suburbs,New Hampshire,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 3,No,3873.0,0.844917893409729
55786.0,Jeanne Shaheen,Maggie Hassan,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,1.0,Yes,Both of them,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Extremely closely,Extremely or very closely,To express support for Barack Obama,1.0,,,,Did not go far enough,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,,Yes,,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,30.0,Liberal Democrats,Liberal Democrats,,,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",East,,,,,Male,White men,Married men,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,,,,,,,,Scott Brown did,Only Scott Brown,Jeanne Shaheen did not,Version 2,No,3824.0,0.723199725151062
59832.0,Jeanne Shaheen,Maggie Hassan,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,1.0,,,,,,Staying about the same,Good and staying the same,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,,,,,,1.0,,,Government should do more to solve problems,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove,,,,,I moved to New Hampshire from Massachusetts,Good,Excellent or good,Worried,Very worried,Disapprove,Somewhat disapprove,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,40.0,Liberal Democrats,Liberal Democrats,,,White,White,State questionnaire,White,White,,,East,,,,,Male,White men,,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,Not at all worried,Not too or not at all worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,No,3842.0,0.928529262542725
77646.0,Jeanne Shaheen,Maggie Hassan,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 2,1.0,,,,Hillary Clinton,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,,,1.0,Someone else,,,,,,,,,,,,,,No,Legal,Yes,,,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,32.0,Moderate/Liberal Republicans,Moderate Independents,Very important,Important,White,White,State questionnaire,White,White,,,East,Catholic,Catholic,Catholic,Yes,Female,White women,Married women,About the right amount,Suburbs,Suburbs,New Hampshire,Somewhat oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 3,,3042.0,0.9660724401474
63870.0,Jeanne Shaheen,Maggie Hassan,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,2.0,,,,,,Getting better,Getting better,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,3.0,,,Government should do more to solve problems,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,I moved to New Hampshire from another state,Good,Excellent or good,Not worried,Not too worried,Approve,Strongly approve,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,20.0,Liberal Democrats,Liberal Democrats,,,White,White,State questionnaire,White,White,,,East,,,,,Male,White men,,,Rural,Small Cities/Rural,New Hampshire,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Generally going in the right direction,,,,Version 1,No,3301.0,0.828793942928314
71967.0,Jeanne Shaheen,Maggie Hassan,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,2.0,No,Only Jeanne Shaheen,Yes,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,Somewhat closely,Somewhat or not too closely,To express support for Barack Obama,3.0,,,,Was about right,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Omit,No,,No,,,,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,85.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",East,,,,,Female,White women,Non married women,,Rural,Small Cities/Rural,New Hampshire,,,Election day exit poll,,,,,,,,Scott Brown did,Only Scott Brown,Jeanne Shaheen did not,Version 2,Yes,3773.0,0.905354499816895
76010.0,Jeanne Shaheen,Maggie Hassan,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 2,2.0,Yes,Both of them,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Somewhat closely,Somewhat or not too closely,To express support for Barack Obama,3.0,,,,Was about right,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,,,,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,48.0,Liberal Democrats,Liberal Democrats,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",East,,,,,Female,White women,,,Rural,Small Cities/Rural,New Hampshire,,,Election day exit poll,,,,,,,,Scott Brown did,Both of them,Jeanne Shaheen did,Version 2,No,3431.0,0.764326333999634
88155.0,Jeanne Shaheen,Maggie Hassan,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,1.0,Yes,Both of them,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,Extremely closely,Extremely or very closely,To express support for Barack Obama,4.0,,,,Was about right,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Foreign policy,No,,Yes,,,,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Liberal,97.0,Moderate/Liberal Republicans,Liberal Independents,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",East,,,,,Female,White women,Married women,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,,,,,,,,Scott Brown did not,Neither of them,Jeanne Shaheen did not,Version 2,No,3077.0,0.779736042022705
76002.0,Jeanne Shaheen,Maggie Hassan,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 2,1.0,,,,,,Getting worse,Worse,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,2.0,,,Government should do more to solve problems,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,I was born in New Hampshire,Not so good,Not so good or poor,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,62.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,,,East,,,,,Female,White women,,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Generally going in the right direction,,,,Version 1,No,3102.0,0.529259383678436
