ID,GOVWI14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,CALL,CDNUM,ECON4YEARWI,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ETHBURKE,ETHWALKER,ETHWI14,FAVBURKE,FAVDEM2,FAVPUBLICUNION,FAVREP2,FAVWALKER,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JOBSIT,LATINO,MARRIED,MINWAGE14,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,RYANPRES,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TRACK,UNIONHH12,VERSION,VOTE2012RECALL,WALKERHEALTH,WALKERPRES,WEIGHT,WHNCLINC,WORK,WORKPARENT,WORKSEX,WRKWOMEN,WRKWOMEN4
79279.0,Mary Burke,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Once a week,Weekly,,Complete,Call 2,8.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,Mary Burke does,Scott Walker does not,Only Mary Burke,,,,,,4.0,,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,Better today,No,Yes,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Liberal,92.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",Midwest,No,No,Male,White men,Married men,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,,Yes,Version 2,,Disapprove,No,0.976976573467255,No,,,,,
98400.0,Mary Burke,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,Call 3,6.0,About the same,College graduate,College graduate,More than High school graduate,Non white college degree,,,,Favorable,Favorable,Favorable,Unfavorable,Unfavorable,2.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Approve,,,Yes,,Favor,Worried,Somewhat worried,Approve,Strongly approve,,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,81.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Hispanic/Latino,,,Midwest,,,Female,Latino women,,Suburbs,Suburbs,Wisconsin,Election day exit poll,Generally going in the right direction,,Version 1,Tom Barrett,,,0.923248112201691,No,Yes,,Working women,Working women,Working women
79274.0,Mary Burke,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,,Complete,Call 2,7.0,,College graduate,College graduate,More than High school graduate,White college degree,Mary Burke does,Scott Walker does not,Only Mary Burke,,,,,,5.0,,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Foreign policy,Better today,No,No,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,13.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,No,Yes,Male,White men,Non married men,Suburbs,Suburbs,Wisconsin,Election day exit poll,,No,Version 2,,Disapprove,No,0.585583090782166,No,,,,,
99516.0,Mary Burke,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,Call 3,5.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,Omit,,Omit,,2.0,Omit,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,,No,,,,,,,,,45+,18-64,,,,,,,,99.0,,,White,White,National questionnaire,White,White,,,Midwest,,Yes,Female,White women,,Suburbs,Suburbs,Wisconsin,Election day exit poll,Generally going in the right direction,,Version 4,,,,0.990150153636932,No,,,,,
99508.0,Mary Burke,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,Call 3,2.0,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,,,3.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,No,,,,,,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,16.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,,,Midwest,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,,,Version 5,,,,0.983138203620911,No,,,,,
95458.0,Mary Burke,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,Call 3,1.0,About the same,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Favorable,Favorable,Favorable,Unfavorable,Unfavorable,2.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,,No,,Favor,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Liberal,85.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,,,Midwest,,,Female,White women,,Suburbs,Suburbs,Wisconsin,Election day exit poll,Generally going in the right direction,,Version 1,Tom Barrett,,,0.88727742433548,No,Yes,,Working women,Working women,Working women
79259.0,Mary Burke,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Never,Never,All others,Complete,Call 2,5.0,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,,,,2.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,,Yes,No,,,,,,,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,99.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,,,Midwest,,,Female,Latino women,Non married women,Suburbs,Suburbs,Wisconsin,Election day exit poll,,No,Version 3,,,,1.28893995285034,No,,,,,
79258.0,Mary Burke,65+,60+,65 or over,45+,60+,65+,,,,More than once a week,Weekly,,Complete,Call 2,3.0,,College graduate,College graduate,More than High school graduate,,Mary Burke does,Scott Walker does not,Only Mary Burke,,,,,,3.0,,Did not go far enough,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999",,,Health care,Worse today,No,Yes,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,,,Something else,Independent Women,,Liberal,37.0,Moderate/Liberal Republicans,Liberal Independents,,,State questionnaire,,,Angry,"Dissatisfied, but not angry or angry",Midwest,No,Yes,Female,,Married women,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,,No,Version 2,,Disapprove,No,0.740632295608521,,,,,,
99500.0,Mary Burke,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,Call 3,1.0,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,,,,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,No,,,,,,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Conservative,45.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,,,Midwest,,,Male,White men,,Suburbs,Suburbs,Wisconsin,Election day exit poll,,,Version 5,,,,1.217120885849,No,,,,,
99498.0,Mary Burke,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,Call 3,2.0,About the same,College graduate,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,Unfavorable,Unfavorable,Favorable,3.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,,,No,,Favor,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,20.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,Midwest,,,Female,White women,,Suburbs,Suburbs,Wisconsin,Election day exit poll,Generally going in the right direction,,Version 1,Tom Barrett,,,1.01827478408813,No,No,,Non-working women,All others,Non-working women
99497.0,Mary Burke,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,Call 3,2.0,About the same,College graduate,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,Unfavorable,Unfavorable,Favorable,3.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,,,No,,Favor,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,20.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,Midwest,,,Female,White women,,Suburbs,Suburbs,Wisconsin,Election day exit poll,Generally going in the right direction,,Version 1,Tom Barrett,,,1.01827478408813,No,No,,Non-working women,All others,Non-working women
79245.0,Mary Burke,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,Call 2,6.0,Worse today,College graduate,College graduate,More than High school graduate,Non white college degree,,,,Favorable,Favorable,Favorable,Unfavorable,Unfavorable,2.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Disapprove,,,No,,Favor,Worried,Very worried,Approve,Strongly approve,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,81.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,,,Midwest,,,Female,Black women,,Suburbs,Suburbs,Wisconsin,Election day exit poll,Seriously off on the wrong track,,Version 1,Didn't vote,,,0.938535511493683,No,Yes,,Working women,Working women,Working women
98944.0,Mary Burke,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,A few times a month,Occasionally,,Complete,Call 3,1.0,,College graduate,College graduate,More than High school graduate,Non white college degree,Mary Burke does,Scott Walker does not,Only Mary Burke,,,,,,1.0,,Did not go far enough,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,Health care,Better today,No,Yes,,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Liberal,55.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Black,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,No,Yes,Male,Black men,Married men,Suburbs,Suburbs,Wisconsin,Election day exit poll,,No,Version 2,,Disapprove,No,0.755133509635925,No,,,,,
79243.0,Mary Burke,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Once a week,Weekly,,Complete,Call 2,4.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Mary Burke does not,Scott Walker does not,Neither of them,,,,,,1.0,,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,The economy,Worse today,No,No,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Liberal,60.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Black,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,No,No,Male,Black men,Non married men,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,,Yes,Version 2,,Disapprove,No,1.05899167060852,No,,,,,
79239.0,Mary Burke,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a year,Occasionally,,Complete,Call 2,3.0,,High school graduate,No college degree,High school graduate or less,White no college degree,Mary Burke does,Scott Walker does not,Only Mary Burke,,,,,,5.0,,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,Better today,No,Yes,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,82.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",Midwest,No,Yes,Male,White men,Married men,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,,No,Version 2,,Disapprove,No,1.27121603488922,No,,,,,
79226.0,Mary Burke,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,,Complete,Call 2,8.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,Mary Burke does,Scott Walker does not,Only Mary Burke,,,,,,4.0,,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Health care,About the same,No,Yes,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,75.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,No,Omit,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,Election day exit poll,,No,Version 2,,Disapprove,No,0.962817490100861,No,,,,,
79217.0,Mary Burke,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Once a week,Weekly,,Complete,Call 2,7.0,,College graduate,College graduate,More than High school graduate,White college degree,Mary Burke does,Scott Walker does,Both of them,,,,,,5.0,,Went too far,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,Health care,Worse today,No,No,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,54.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,No,Yes,Male,White men,Non married men,Suburbs,Suburbs,Wisconsin,Election day exit poll,,No,Version 2,,Disapprove,No,1.31587421894073,No,,,,,
99278.0,Mary Burke,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,Call 3,1.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,,,,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Disapprove,Health care,,Yes,,,Worried,Very worried,Approve,Somewhat approve,,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Women,Non-White Democrats,,45.0,,,Other,White,National questionnaire,Hispanic/Latino,Hispanic/Latino,,,Midwest,,,Female,Latino women,,Suburbs,Suburbs,Wisconsin,Election day exit poll,,,Version 1,,,,1.18582475185394,No,,,,,
99460.0,Mary Burke,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,Call 3,1.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,,,2.0,,Did not go far enough,,,,,,,,,The economy,,No,Yes,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,45.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",Midwest,,,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,Election day exit poll,,,Version 2,,,,1.217120885849,,Yes,,Working men,All others,Working men
99453.0,Mary Burke,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,,Not complete,Call 3,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,No,,,,,,,,,18-44,18-64,,,,,,,,16.0,,,White,White,National questionnaire,White,White,,,Midwest,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,,,Version 2,,,,0.957858562469482,,No,,Non-working women,All others,Non-working women
79200.0,Mary Burke,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,Call 2,7.0,Worse today,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Favorable,Favorable,Favorable,Unfavorable,Unfavorable,5.0,Government should do more to solve problems,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,,No,,Favor,Worried,Very worried,Approve,Somewhat approve,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,28.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,Midwest,,,Female,White women,,Suburbs,Suburbs,Wisconsin,Election day exit poll,Seriously off on the wrong track,,Version 1,Tom Barrett,,,0.965087532997131,No,Yes,,Working women,Working women,Working women
