ID,SENNC14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BORNINNC14,BRNAGAIN,CALL,CDNUM,CHILD12,CONTACTHAGAN,CONTACTNC14,CONTACTTILLIS,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HAGANTOOCLOSE,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARCHILD,MARRIED,MINWAGE14,MOVETONC14,MOVETONC10YR,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TILLISCNSRV,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNFAIRHAGAN,UNFAIRNC14,UNFAIRTILLIS,VERSION,VETVOTER,VOTERID14,WEIGHT,WHNCLINC,WHTEVANG
1526.0,Kay Hagan,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,,8.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,4.0,Omit,About the right amount,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Approve,,No,,,Favor,,,Not worried,Not at all worried,Approve,Strongly approve,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,South,,Male,White men,,Suburbs,Suburbs, North Carolina,Telephone survey,Too conservative,Before that,Before that,Before that,Before that,Generally going in the right direction,Kay Hagan did not,Only Thom Tillis,Thom Tillis did,Version 1,No,,1.4533360004425,No,
1519.0,Kay Hagan,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,,,10.0,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,5.0,Government should do more to solve problems,About the right amount,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Omit,,No,,,Favor,,,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,South,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey,Too conservative,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Kay Hagan did not,Only Thom Tillis,Thom Tillis did,Version 1,No,,1.04224359989166,No,
1516.0,Kay Hagan,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,,3.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,1.0,Government should do more to solve problems,Too often,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,,Oppose,,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,South,,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Telephone survey,Too conservative,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Kay Hagan did,Both of them,Thom Tillis did,Version 1,No,,4.4266185760498,No,
1513.0,Kay Hagan,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,Complete,,,,7.0,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,2.0,Government should do more to solve problems,Too often,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Approve,,No,,,Favor,,,Not worried,Not at all worried,Disapprove,Somewhat disapprove,,,45+,18-64,,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Men,All others,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Black,Black,State questionnaire,Black,Black,,,South,,Male,Black men,,Suburbs,Suburbs, North Carolina,Telephone survey,Too conservative,Before that,In the last month,In the last week,In the last week,Generally going in the right direction,Kay Hagan did,Both of them,Thom Tillis did,Version 1,Yes,,2.8921525478363,No,
1511.0,Kay Hagan,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,,5.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,5.0,Government should do more to solve problems,Too often,,,,,,,,,Disapprove,,No,,,Favor,,,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,South,,Female,White women,,Rural,Small Cities/Rural, North Carolina,Telephone survey,Too conservative,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Kay Hagan did,Both of them,Thom Tillis did,Version 1,No,,0.56175035238266,No,
70341.0,Kay Hagan,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,Moved to North Carolina,No,Call 2,13.0,Yes,No,Neither of them,No,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Barack Obama was not a factor,2.0,,,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Health care,No,Married with children,Yes,,10+ years but not born here,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,95.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,Yes,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.670551419258118,No,All others
1506.0,Kay Hagan,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,,,Complete,,,,1.0,,,,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,2.0,Government is doing too many things better left to businesses and individuals,About the right amount,,,,,,,,,Approve,,No,,,Favor,,,Not worried,Not at all worried,Approve,Strongly approve,,,45+,65+,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Black,,,South,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey,Too conservative,Before that,Before that,Before that,Before that,Generally going in the right direction,Kay Hagan did not,Only Thom Tillis,Thom Tillis did,Version 1,No,,0.459584325551987,No,
1505.0,Kay Hagan,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,Complete,,,,4.0,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,2.0,Government should do more to solve problems,About the right amount,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Approve,,No,,,Favor,,,Worried,Somewhat worried,Approve,Strongly approve,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,,,South,,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey,Too conservative,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Kay Hagan did not,Only Thom Tillis,Thom Tillis did,Version 1,Yes,,2.8921525478363,No,
1504.0,Kay Hagan,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,,13.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,Too often,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,Favor,,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs, North Carolina,Telephone survey,Too conservative,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Kay Hagan did,Both of them,Thom Tillis did,Version 1,No,,2.33501744270325,No,
1503.0,Kay Hagan,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,,7.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,1.0,Government should do more to solve problems,About the right amount,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,,Favor,,,Not worried,Not too worried,Approve,Strongly approve,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,South,,Male,White men,,Suburbs,Suburbs, North Carolina,Telephone survey,Too conservative,Before that,Before that,Before that,Before that,Omit,Kay Hagan did,Both of them,Thom Tillis did,Version 1,Yes,,1.18129229545593,No,
1502.0,Kay Hagan,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,,3.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,1.0,Government should do more to solve problems,About the right amount,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,,No,,,Favor,,,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,South,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey,Too conservative,Before that,Before that,Before that,Before that,Generally going in the right direction,Kay Hagan did,Both of them,Thom Tillis did,Version 1,No,,1.14949011802673,No,
1500.0,Kay Hagan,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,,2.0,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,4.0,Government should do more to solve problems,About the right amount,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,,No,,,Favor,,,Omit,Omit,Approve,Somewhat approve,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,,,,,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Telephone survey,Omit,Before that,In the last month,Before that,In the last month,Generally going in the right direction,Kay Hagan did,Both of them,Thom Tillis did,Version 1,Yes,,5.70365953445435,No,
1499.0,Kay Hagan,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,Complete,,,,1.0,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Favorable,,1.0,Government should do more to solve problems,Too often,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Approve,,No,,,Favor,,,Worried,Very worried,Approve,Somewhat approve,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,,,South,,Female,Black women,,Rural,Small Cities/Rural, North Carolina,Telephone survey,Too conservative,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Kay Hagan did,Both of them,Thom Tillis did,Version 1,No,,3.18140745162964,No,
1497.0,Kay Hagan,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,,,Complete,,,,9.0,,,,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,3.0,Government is doing too many things better left to businesses and individuals,Not often enough,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Approve,,Yes,,,Favor,,,Worried,Somewhat worried,Approve,Strongly approve,,,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Other,Other,State questionnaire,Hispanic/Latino,Hispanic/Latino,,,South,,Female,Latino women,,Suburbs,Suburbs, North Carolina,Telephone survey,Not conservative enough,Before that,Before that,Before that,Before that,Generally going in the right direction,Omit,Omit,Omit,Version 1,No,,2.83173108100891,No,
70329.0,Kay Hagan,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,,,Complete,,,Call 2,1.0,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,4.0,Government is doing too many things better left to businesses and individuals,About the right amount,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Approve,,No,,,Favor,,,Worried,Somewhat worried,Approve,Somewhat approve,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,22.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,,,South,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Too conservative,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Kay Hagan did not,Only Thom Tillis,Thom Tillis did,Version 1,No,,0.618780732154846,No,
1492.0,Kay Hagan,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,,,Complete,,,,9.0,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,3.0,Omit,Omit,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Omit,,Yes,,,Favor,,,Worried,Somewhat worried,Approve,Strongly approve,,,45+,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Other,White,State questionnaire,Hispanic/Latino,Hispanic/Latino,,,South,,Female,Latino women,,Suburbs,Suburbs, North Carolina,Telephone survey,Too conservative,Before that,Before that,Before that,Before that,Generally going in the right direction,Kay Hagan did not,Only Thom Tillis,Thom Tillis did,Version 1,No,,2.07715559005737,No,
1490.0,Kay Hagan,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,Complete,,,,5.0,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,4.0,Government should do more to solve problems,About the right amount,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Approve,,No,,,Favor,,,Not worried,Not too worried,Approve,Strongly approve,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Black,,,South,,Male,Black men,,Suburbs,Suburbs, North Carolina,Telephone survey,Too conservative,Before that,In the last month,Before that,In the last month,Generally going in the right direction,Kay Hagan did,Both of them,Thom Tillis did,Version 1,No,,3.50328087806702,No,
