ID,SENSC14,SEN2SC14,GOVSC14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CLIMATECHANGE,DEMPRIM2016,DEMPRIM2016DEMSONLY,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVHALEY,FAVREP2,FAVSHEHEEN,GEOCODE,GOPPRIM2016,GOPPRIM2016REPSONLY,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TRACK,VERSION,VETVOTER,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
55937.0,Lindsay Graham,Tim Scott,Nikki Haley,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Not complete,,Call 1,7.0,,,,,,,,,,,,4.0,,,,Went too far,,,,,,,,,,No,,,,,,,,45+,65+,,,,,,,,71.0,,,White,White,State questionnaire,White,White,,,South,,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,,Strongly support,Support,Election day exit poll,,Version 2,,,All others,29577.0,1.20695114135742
72024.0,Lindsay Graham,Tim Scott,Nikki Haley,30-44,30-59,40-44,18-44,30-44,40-49,,,,Complete,,Call 2,5.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,No,,,,,,,,18-44,18-64,,,,,,,,112.0,,,,,National questionnaire,,,,,South,,Female,,,Suburbs,Suburbs,South Carolina,,Strongly support,Support,Election day exit poll,,Version 5,,,,29710.0,0.958521723747253
88145.0,Lindsay Graham,Tim Scott,Nikki Haley,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 3,3.0,No,,,College graduate,College graduate,More than High school graduate,White college degree,Omit,,Omit,,1.0,,,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,6.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,,,South,No,Female,White women,,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,Seriously off on the wrong track,Version 4,,No,,29627.0,1.01194858551025
71882.0,Lindsay Graham,Tim Scott,Nikki Haley,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Not complete,Yes,Call 2,5.0,,,,,,,,,,,,3.0,,,,Did not go far enough,,,,,,,,,,No,,,,,,,,45+,65+,,,,,,,,73.0,,,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs,South Carolina,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,Version 2,,,White Born-again/Evangelical Christians,29078.0,0.925193905830383
88074.0,Lindsay Graham,Tim Scott,Nikki Haley,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,5.0,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,2.0,,,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,112.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,,Female,White women,Married women,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,,Version 2,,No,,29710.0,1.00839185714722
71845.0,Lindsay Graham,Tim Scott,Nikki Haley,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,6.0,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,5.0,,,,Did not go far enough,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Illegal immigration,No,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,15.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,Female,White women,Married women,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,,Version 2,,Yes,,29472.0,0.846769511699677
55593.0,Lindsay Graham,Tim Scott,Nikki Haley,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,3.0,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,1.0,,,,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,The economy,No,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,6.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,,Male,White men,Non married men,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,,Version 2,,No,,29627.0,1.07182574272156
87979.0,Lindsay Graham,Tim Scott,Nikki Haley,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 3,3.0,,,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,,1.0,,,,,,,,,,,,,,No,,,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,6.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,South,,Male,White men,,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,,Version 3,,,White Born-again/Evangelical Christians,29627.0,1.12621533870697
71767.0,Lindsay Graham,Tim Scott,Nikki Haley,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 2,6.0,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,5.0,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,Yes,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,15.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,,,South,,Female,White women,Married women,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,,Version 3,,No,All others,29472.0,0.846769511699677
71695.0,Lindsay Graham,Tim Scott,Nikki Haley,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,6.0,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,5.0,,,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Illegal immigration,No,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,15.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,Male,White men,Married men,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,,Version 2,,No,,29472.0,0.942384600639343
87835.0,Lindsay Graham,Tim Scott,Nikki Haley,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 3,3.0,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,1.0,,,,,,,,,,,,,,No,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,6.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs,South Carolina,Both Tea Party supporter and born-again,Strongly support,Support,Election day exit poll,,Version 5,,,White Born-again/Evangelical Christians,29627.0,0.963077485561371
69352.0,Lindsay Graham,Tim Scott,Nikki Haley,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,3.0,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,1.0,,,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,6.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,Male,White men,Married men,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,,Version 2,,No,,29627.0,1.07182574272156
71490.0,Lindsay Graham,Tim Scott,Nikki Haley,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 2,6.0,No,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,,Favorable,,5.0,,,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,,,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,15.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,,,South,No,Male,White men,,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,Generally going in the right direction,Version 4,,No,,29472.0,0.990205645561218
71478.0,Lindsay Graham,Tim Scott,Nikki Haley,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 2,5.0,Yes,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,,Favorable,,2.0,,,Government is doing too many things better left to businesses and individuals,,,,,,,,,,,No,,,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,112.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,,,South,Yes,Male,White men,,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,Generally going in the right direction,Version 4,,,,29710.0,1.30395662784576
71441.0,Lindsay Graham,Tim Scott,Nikki Haley,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 2,6.0,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,3.0,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,100.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,South,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Tea Party supporter and not born-again,Somewhat support,Support,Election day exit poll,,Version 5,,No,All others,29201.0,0.72532320022583
87556.0,Lindsay Graham,Tim Scott,Nikki Haley,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,5.0,No,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,,Favorable,,2.0,,,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,112.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,South,No,Female,White women,,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,Seriously off on the wrong track,Version 4,,No,,29710.0,1.00839185714722
84900.0,Lindsay Graham,Tim Scott,Nikki Haley,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Not complete,No,Call 3,2.0,,,,,,,,,,,,3.0,,,,Went too far,,,,,,,,,,No,,,,,,,,45+,18-64,,,,,,,,76.0,,,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs,South Carolina,Neither,Neutral,Neutral,Election day exit poll,,Version 2,,,All others,29036.0,1.23023772239685
55128.0,Lindsay Graham,Tim Scott,Nikki Haley,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,6.0,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,5.0,,,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Illegal immigration,No,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Conservative,15.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,Male,White men,Married men,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,,Version 2,,No,,29472.0,0.942384600639343
55127.0,Lindsay Graham,Tim Scott,Nikki Haley,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,6.0,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,5.0,,,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Illegal immigration,No,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Conservative,15.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,Male,White men,Married men,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,,Version 2,,No,,29472.0,0.942384600639343
55100.0,Lindsay Graham,Tim Scott,Nikki Haley,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,All others,All others,Not complete,No,Call 1,4.0,,,,,,,,,,,,1.0,,,,Went too far,,,,,,,,,,No,,,,,,,,45+,18-64,,,,,,,,56.0,,,Other,Asian,State questionnaire,Asian,Asian,,,South,,Female,All other races,,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Tea Party supporter and not born-again,Strongly support,Support,Election day exit poll,,Version 2,,,All others,29615.0,0.802564561367035
55059.0,Lindsay Graham,Tim Scott,Nikki Haley,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 1,6.0,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,5.0,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,15.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs,South Carolina,Tea Party supporter and not born-again,Somewhat support,Support,Election day exit poll,,Version 5,,No,All others,29472.0,0.846769511699677
71216.0,Lindsay Graham,Tim Scott,Nikki Haley,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,5.0,Omit,,,,,,,Unfavorable,,Favorable,,2.0,,,Omit,,,,,,,,,,,No,,,,,,,,45+,18-64,,,,,,,,112.0,,,White,White,National questionnaire,White,White,,,South,Omit,Female,White women,,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,Seriously off on the wrong track,Version 4,,,,29710.0,1.00839185714722
54840.0,Lindsay Graham,Tim Scott,Nikki Haley,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 1,6.0,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,5.0,,,,,,,,,,,,,,No,Yes,,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,15.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,South,,Male,White men,Married men,Suburbs,Suburbs,South Carolina,,,,Election day exit poll,,Version 3,,,White Born-again/Evangelical Christians,29472.0,0.990205645561218
