ID,SENWV14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,CALL,CDNUM,CLIMATECHANGE,COALHH,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ENVIROREGWV,EPAWV14,FAVDEM2,FAVREP2,FOROBAMAS,FRACKING,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,STECWV,STECWV2,TELEPOLL,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNIONHH12,VERSION,WEIGHT,WHNCLINC,WHTEVANG
72595.0,Natalie Tennant,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Never,Never,Complete,No,Call 2,1.0,,No,Postgraduate study,College graduate,More than High school graduate,White college degree,Government should do more to protect the environment,Favor,,,,,3.0,,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,Yes,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,111.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",East,Yes,Female,White women,Married women,Suburbs,Suburbs,West Virginia,,,Election day exit poll,,,,,,No,Version 2,0.787217557430267,No,All others
88257.0,Natalie Tennant,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Never,Never,Complete,Yes,Call 3,1.0,,Yes,High school graduate,No college degree,High school graduate or less,White no college degree,Enviromental regulations go far enough already,Oppose,,,,,1.0,,Omit,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,60.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",East,Yes,Female,White women,Married women,Rural,Small Cities/Rural,West Virginia,,,Election day exit poll,,,,,,Yes,Version 2,0.695538103580475,No,White Born-again/Evangelical Christians
72568.0,Natalie Tennant,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a year,Occasionally,Complete,No,Call 2,2.0,,No,College graduate,College graduate,More than High school graduate,White college degree,Government should do more to protect the environment,Favor,,,,,4.0,,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,No,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,45.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",East,Yes,Female,White women,Non married women,Suburbs,Suburbs,West Virginia,,,Election day exit poll,,,,,,No,Version 2,1.02026307582855,No,All others
72561.0,Natalie Tennant,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a month,Occasionally,Complete,Yes,Call 2,2.0,,No,Postgraduate study,College graduate,More than High school graduate,White college degree,Government should do more to protect the environment,Omit,,,,,3.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,92.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",East,Yes,Female,White women,Married women,Suburbs,Suburbs,West Virginia,,,Election day exit poll,,,,,,Yes,Version 2,0.568898856639862,No,White Born-again/Evangelical Christians
56364.0,Natalie Tennant,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Complete,Yes,Call 1,2.0,,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Government should do more to protect the environment,Oppose,,,,,3.0,,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,Health care,No,No,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,92.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",East,Yes,Female,White women,Non married women,Suburbs,Suburbs,West Virginia,,,Election day exit poll,,,,,,No,Version 2,0.568898856639862,Yes,White Born-again/Evangelical Christians
88736.0,Natalie Tennant,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,No,Call 3,1.0,,No,No high school diploma,No college degree,High school graduate or less,White no college degree,Government should do more to protect the environment,Favor,,,,,3.0,,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,The economy,No,No,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,101.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",East,Yes,Female,White women,Non married women,Suburbs,Suburbs,West Virginia,,,Election day exit poll,,,,,,No,Version 2,0.867679834365845,Yes,All others
72530.0,Natalie Tennant,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Yes,Call 2,1.0,,No,College graduate,College graduate,More than High school graduate,White college degree,Enviromental regulations go far enough already,Oppose,,,,,1.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,No,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,108.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",East,Yes,Female,White women,Non married women,Rural,Small Cities/Rural,West Virginia,,,Election day exit poll,,,,,,No,Version 2,0.675665616989136,No,White Born-again/Evangelical Christians
72493.0,Natalie Tennant,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Yes,Call 2,1.0,,No,Postgraduate study,College graduate,More than High school graduate,White college degree,Government should do more to protect the environment,Favor,,,,,1.0,,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Omit,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,64.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",East,Yes,Female,White women,Married women,Rural,Small Cities/Rural,West Virginia,,,Election day exit poll,,,,,,Yes,Version 2,0.875862836837769,No,White Born-again/Evangelical Christians
88640.0,Natalie Tennant,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Never,Never,Complete,Yes,Call 3,1.0,,Yes,High school graduate,No college degree,High school graduate or less,White no college degree,Government should do more to protect the environment,Omit,,,,,1.0,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,60.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",East,Yes,Female,White women,Married women,Rural,Small Cities/Rural,West Virginia,,,Election day exit poll,,,,,,Yes,Version 2,0.695538103580475,No,White Born-again/Evangelical Christians
72438.0,Natalie Tennant,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Never,Never,Complete,Yes,Call 2,1.0,,No,High school graduate,No college degree,High school graduate or less,White no college degree,Government should do more to protect the environment,Oppose,,,,,1.0,,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,60.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",East,Yes,Female,White women,Non married women,Rural,Small Cities/Rural,West Virginia,,,Election day exit poll,,,,,,Yes,Version 2,0.815769970417023,Yes,White Born-again/Evangelical Christians
88581.0,Natalie Tennant,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Never,Never,Complete,No,Call 3,1.0,,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Government should do more to protect the environment,Omit,,,,,1.0,,Went too far,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,Health care,No,No,,,,,Omit,Omit,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,64.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Omit,Omit,East,Yes,Female,White women,Non married women,Rural,Small Cities/Rural,West Virginia,,,Election day exit poll,,,,,,No,Version 2,0.875862836837769,Yes,All others
72369.0,Natalie Tennant,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,No,Call 2,1.0,,No,College graduate,College graduate,More than High school graduate,White college degree,Government should do more to protect the environment,Favor,,,,,3.0,,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,Yes,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,111.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",East,Yes,Female,White women,Married women,Suburbs,Suburbs,West Virginia,,,Election day exit poll,,,,,,No,Version 2,0.652560412883759,No,All others
72353.0,Natalie Tennant,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Never,Never,Complete,No,Call 2,2.0,,No,College graduate,College graduate,More than High school graduate,White college degree,Enviromental regulations go far enough already,Oppose,,,,,2.0,,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Illegal immigration,No,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,98.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",East,Yes,Female,White women,Non married women,Rural,Small Cities/Rural,West Virginia,,,Election day exit poll,,,,,,No,Version 2,0.671911299228668,No,All others
72253.0,Natalie Tennant,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,Yes,Call 2,2.0,,No,Postgraduate study,College graduate,More than High school graduate,White college degree,Government should do more to protect the environment,Favor,,,,,4.0,,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,42.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",East,Yes,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",West Virginia,,,Election day exit poll,,,,,,No,Version 2,1.04710972309113,No,White Born-again/Evangelical Christians
53173.0,Natalie Tennant,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,No,Call 1,1.0,,No,College graduate,College graduate,More than High school graduate,White college degree,Government should do more to protect the environment,Favor,,,,,1.0,,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,No,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,60.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",East,Yes,Female,White women,Non married women,Rural,Small Cities/Rural,West Virginia,,,Election day exit poll,,,,,,No,Version 2,0.695538103580475,No,All others
72134.0,Natalie Tennant,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week,Weekly,Complete,No,Call 2,1.0,,No,Postgraduate study,College graduate,More than High school graduate,White college degree,Enviromental regulations go far enough already,Oppose,,,,,1.0,,Did not go far enough,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Health care,No,Yes,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,108.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",East,Yes,Female,White women,Married women,Rural,Small Cities/Rural,West Virginia,,,Election day exit poll,,,,,,No,Version 2,0.815090477466583,No,All others
92332.0,Natalie Tennant,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Never,Never,Complete,No,Call 3,2.0,,No,Postgraduate study,College graduate,More than High school graduate,White college degree,Enviromental regulations go far enough already,Favor,,,,,3.0,,Did not go far enough,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,Yes,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,92.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",East,Yes,Male,White men,Married men,Suburbs,Suburbs,West Virginia,,,Election day exit poll,,,,,,No,Version 2,0.577375292778015,No,All others
72050.0,Natalie Tennant,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,All others,All others,Never,Never,Complete,No,Call 2,2.0,,No,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Government should do more to protect the environment,Favor,,,,,3.0,,Did not go far enough,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,Health care,No,Yes,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,65+,Independent/Something else,Non-black non-Democrat,All Other,Independent,Independent Women,All others,Liberal,90.0,Moderate/Liberal Republicans,Liberal Independents,Other,American Indian,State questionnaire,Other,American Indian,Angry,"Dissatisfied, but not angry or angry",East,Yes,Female,All other races,Married women,Suburbs,Suburbs,West Virginia,,,Election day exit poll,,,,,,No,Version 2,0.723389089107513,No,All others
