ID,GOVSD14,SENSD14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,REGION,SDEB5,SENCNTL,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,VERSION,WEIGHT,WHNCLINC
3747.0,Susan Wismer,Rick Weiland,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,1.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,1.0,Government is doing too many things better left to businesses and individuals,Did not go far enough,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,Yes,Worried,Somewhat worried,Approve,Somewhat approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Midwest,Disapprove,The Democratic Party,Female,White women,Married women,Suburbs,Suburbs,South Dakota,Telephone survey,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,Version 1,0.689029693603516,No
3769.0,Susan Wismer,Rick Weiland,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,3.0,Government is doing too many things better left to businesses and individuals,Was about right,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",No,No,Worried,Very worried,Disapprove,Strongly disapprove,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Midwest,Disapprove,The Democratic Party,Male,White men,Non married men,Rural,Small Cities/Rural,South Dakota,Telephone survey,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,Version 1,0.165346831083298,No
63484.0,Susan Wismer,Rick Weiland,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,1.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,3.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Yes,Worried,Very worried,Approve,Somewhat approve,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,26.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,Midwest,Disapprove,Does not matter to me,Female,White women,Married women,,,South Dakota,Election day exit poll,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,Version 1,1.08160448074341,No
65940.0,Susan Wismer,Rick Weiland,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,1.0,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,4.0,Government is doing too many things better left to businesses and individuals,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",No,No,Worried,Somewhat worried,Approve,Somewhat approve,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,65.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Midwest,Disapprove,The Democratic Party,Male,White men,Non married men,,,South Dakota,Election day exit poll,In the last three days,In the last month,In the last week,In the last three days,Generally going in the right direction,Version 1,1.01656603813171,Yes
3848.0,Susan Wismer,Rick Weiland,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Omit,3.0,Government is doing too many things better left to businesses and individuals,Omit,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",No,No,Worried,Somewhat worried,Disapprove,Somewhat disapprove,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Midwest,Disapprove,The Democratic Party,Female,White women,Non married women,Rural,Small Cities/Rural,South Dakota,Telephone survey,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,Version 1,0.124576404690742,Yes
3909.0,Susan Wismer,Rick Weiland,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,1.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Omit,2.0,Government is doing too many things better left to businesses and individuals,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,Yes,Worried,Very worried,Approve,Strongly approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Midwest,Disapprove,The Democratic Party,Female,White women,Married women,Rural,Small Cities/Rural,South Dakota,Telephone survey,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Version 1,1.25120437145233,No
65816.0,Susan Wismer,Rick Weiland,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,1.0,,,,,Omit,Omit,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",No,Yes,Worried,Very worried,Disapprove,Strongly disapprove,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,65.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,Midwest,Omit,Does not matter to me,Female,White women,Married women,,,South Dakota,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Version 1,0.969229996204376,
96410.0,Susan Wismer,Rick Weiland,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,1.0,Omit,Omit,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Yes,Worried,Very worried,Disapprove,Somewhat disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,56.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,Midwest,Disapprove,Does not matter to me,Male,White men,Married men,,,South Dakota,Election day exit poll,Before that,Before that,Before that,Before that,Generally going in the right direction,Version 1,1.28088116645813,No
3695.0,Susan Wismer,Rick Weiland,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,4.0,Omit,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,Yes,Not worried,Not too worried,Approve,Somewhat approve,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,Midwest,Disapprove,The Democratic Party,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Telephone survey,Before that,Before that,Before that,Before that,Omit,Version 1,0.214942947030067,No
3724.0,Susan Wismer,Rick Weiland,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,1.0,Omit,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,Yes,Not worried,Not too worried,Approve,Somewhat approve,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,Midwest,Disapprove,The Democratic Party,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Telephone survey,Omit,Omit,Omit,Omit,Generally going in the right direction,Version 1,0.447471559047699,No
3759.0,Susan Wismer,Rick Weiland,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,3.0,Omit,Omit,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",No,No,Not worried,Not too worried,Approve,Somewhat approve,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Midwest,Disapprove,The Democratic Party,Female,White women,Non married women,Rural,Small Cities/Rural,South Dakota,Telephone survey,Before that,Before that,Before that,Before that,Generally going in the right direction,Version 1,0.249152809381485,Yes
3813.0,Susan Wismer,Rick Weiland,65+,60+,65 or over,45+,60+,65+,,,,Complete,,1.0,High school graduate,No college degree,High school graduate or less,,Favorable,Unfavorable,4.0,Omit,Was about right,,,,,,,,No,Yes,Worried,Somewhat worried,Approve,Somewhat approve,45+,65+,Democrat,,,Democrat,Democratic Men,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,State questionnaire,,,Midwest,Disapprove,The Democratic Party,Male,,Married men,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Telephone survey,Before that,In the last month,Before that,In the last month,Generally going in the right direction,Version 1,0.586749196052551,
3827.0,Susan Wismer,Rick Weiland,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,3.0,Omit,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,Yes,Worried,Somewhat worried,Approve,Strongly approve,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Midwest,Disapprove,The Democratic Party,Female,White women,Married women,Rural,Small Cities/Rural,South Dakota,Telephone survey,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,Version 1,0.49830561876297,No
3855.0,Susan Wismer,Rick Weiland,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,3.0,Omit,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,Yes,Worried,Very worried,Approve,Strongly approve,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Midwest,Disapprove,The Democratic Party,Female,White women,Married women,Rural,Small Cities/Rural,South Dakota,Telephone survey,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Version 1,0.249152809381485,Yes
3890.0,Susan Wismer,Rick Weiland,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,2.0,Omit,Did not go far enough,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,No,Not worried,Not too worried,Approve,Strongly approve,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Midwest,Disapprove,The Democratic Party,Female,White women,Non married women,Rural,Small Cities/Rural,South Dakota,Telephone survey,Before that,Before that,Before that,Before that,Generally going in the right direction,Version 1,0.291238278150558,No
3908.0,Susan Wismer,Rick Weiland,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,4.0,Omit,Was about right,,,,,,,,No,Yes,Worried,Somewhat worried,Approve,Somewhat approve,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Midwest,Disapprove,The Democratic Party,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Telephone survey,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Version 1,0.464350402355194,
60381.0,Susan Wismer,Rick Weiland,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,3.0,Omit,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,9.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,Midwest,,,Female,White women,,Rural,Small Cities/Rural,South Dakota,Election day exit poll,,,,,Seriously off on the wrong track,Version 4,0.716531336307526,No
