ID,SENIA14,GOVIA14,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRALEYLIB,BRNAGAIN,CALL,CDNUM,CONTACTBRALEY,CONTACTERNST,CONTACTIA14,DEMPRIM2016,DEMPRIM2016DEMSONLY,ECONBETT,ECONDIR,ECONFAIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ERNSTCONSRV,FAVDEM2,FAVREP2,FOLLOW14,FOLLOW14B,FOROBAMAS,GEOCODE,GOPPRIM2016,GOPPRIM2016REPSONLY,GOVTDO10,HEALTHCARE14,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARIJUANALAW,MARRIED,MINWAGE14,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNFAIRBRALEY,UNFAIRERNST,UNFAIRIA14,VERSION,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
83059.0,Bruce Braley,Jack Hatch,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,,Call 2,2.0,,,,,,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Somewhat closely,Somewhat or not too closely,,2.0,,,Government is doing too many things better left to businesses and individuals,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,,No,,,,Not so good,Not so good or poor,Worried,Very worried,Disapprove,Somewhat disapprove,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,50.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,Midwest,,Male,White men,,Rural,Small Cities/Rural, Iowa,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,,,,Version 1,Yes,,52627.0,0.957277715206146
60393.0,Bruce Braley,Jack Hatch,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,,Call 1,3.0,,,,,,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Somewhat closely,Somewhat or not too closely,,3.0,,,Government is doing too many things better left to businesses and individuals,,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,,,Not so good,Not so good or poor,Worried,Very worried,Disapprove,Somewhat disapprove,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Conservative,80.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,Midwest,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,Very worried,Very or somewhat worried,In the last three days,In the last month,In the last week,In the last three days,Seriously off on the wrong track,,,,Version 1,No,,50317.0,0.776134133338928
60383.0,Bruce Braley,Jack Hatch,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 1,2.0,,,,,,Staying about the same,Poor and staying the same,,College graduate,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,1.0,,,Government should do more to solve problems,,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,,No,,,,Not so good,Not so good or poor,Worried,Somewhat worried,Approve,Somewhat approve,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,44.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,Midwest,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,Not too worried,Not too or not at all worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,No,,52240.0,0.949866473674774
60380.0,Bruce Braley,Jack Hatch,Legal,Legal in most cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,,Call 1,4.0,No,No,Neither of them,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,Barack Obama was not a factor,5.0,,,,Omit,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,,Yes,Favor,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,37.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",Midwest,,Male,White men,Married men,Suburbs,Suburbs, Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did not,Joni Ernst did not,Neither of them,Version 2,No,,51555.0,0.915416061878204
60374.0,Bruce Braley,Jack Hatch,Legal,Legal in all cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 1,4.0,No,No,Neither of them,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,To express opposition to Barack Obama,4.0,,,,Did not go far enough,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,The economy,No,,,Favor,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,112.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,,Female,White women,,Rural,Small Cities/Rural, Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did,Joni Ernst did,Both of them,Version 2,Yes,,50501.0,1.43245363235474
99339.0,Bruce Braley,Jack Hatch,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,1.0,,,,,,Staying about the same,Poor and staying the same,,College graduate,College graduate,More than High school graduate,White college degree,,,,Very closely,Extremely or very closely,,1.0,,,Government is doing too many things better left to businesses and individuals,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,,,Not so good,Not so good or poor,Worried,Very worried,Approve,Somewhat approve,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,54.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,Midwest,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,No,,52405.0,1.03566658496857
94021.0,Bruce Braley,Jack Hatch,Legal,Legal in all cases,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,4.0,No,Yes,Only Joni Ernst,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,Barack Obama was not a factor,5.0,,,,Was about right,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,,Yes,Favor,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,101.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did,Joni Ernst did,Both of them,Version 2,No,,51023.0,0.813294768333435
60341.0,Bruce Braley,Jack Hatch,Illegal,Illegal in most cases,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,,,Complete,,,Call 1,3.0,No,No,Neither of them,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,,,To express support for Barack Obama,3.0,,,,Did not go far enough,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,Health care,No,,Yes,Favor,,,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,65+,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Men,All others,Moderate,76.0,Moderate/Liberal Republicans,Moderate Independents,Black,Black,State questionnaire,Black,Black,Angry,"Dissatisfied, but not angry or angry",Midwest,,Male,Black men,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did not,Joni Ernst did,Only Joni Ernst,Version 2,No,,50310.0,0.500617742538452
60339.0,Bruce Braley,Jack Hatch,,,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,A few times a year,Occasionally,Complete,About right,No,Call 1,1.0,,,,Hillary Clinton,,,,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,About right,Favorable,Favorable,,,,1.0,Chris Christie,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,,No,Illegal,,,,,,,,,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Something else,Independent Men,All others,Moderate,54.0,Moderate/Liberal Republicans,Moderate Independents,Black,Black,State questionnaire,Black,Black,,,Midwest,Yes,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Neither,Somewhat oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 3,No,All others,52405.0,0.79109787940979
60326.0,Bruce Braley,Jack Hatch,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,,,Complete,,,Call 1,2.0,,,,,,Getting better,Getting better,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,Somewhat closely,Somewhat or not too closely,,1.0,,,Government is doing too many things better left to businesses and individuals,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Approve,,Yes,,,,Omit,Omit,Not worried,Not too worried,Approve,Somewhat approve,,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Men,Non-White Democrats,Liberal,44.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Hispanic/Latino,,,Midwest,,Male,Latino men,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,Not too worried,Not too or not at all worried,Before that,Before that,Before that,Before that,Generally going in the right direction,,,,Version 1,No,,52240.0,0.825687229633331
60313.0,Bruce Braley,Jack Hatch,Illegal,Illegal in most cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week,Weekly,Complete,,No,Call 1,3.0,,,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,3.0,,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,,Yes,,,,,,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,109.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,,,Midwest,,Female,White women,Married women,Suburbs,Suburbs, Iowa,,,,Election day exit poll,,,,,,,,,,,Version 3,No,All others,50125.0,0.969605982303619
82968.0,Bruce Braley,Jack Hatch,Legal,Legal in most cases,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 2,3.0,No,No,Neither of them,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,Barack Obama was not a factor,3.0,,,,Did not go far enough,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,The economy,No,,No,Favor,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Liberal,80.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",Midwest,,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did not,Joni Ernst did not,Neither of them,Version 2,Yes,,50317.0,0.886242628097534
60268.0,Bruce Braley,Jack Hatch,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 1,3.0,,,,,,Getting better,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Extremely closely,Extremely or very closely,,3.0,,,Government should do more to solve problems,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,,No,,,,Good,Excellent or good,Not worried,Not too worried,Approve,Somewhat approve,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,80.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,Midwest,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Generally going in the right direction,,,,Version 1,Yes,,50317.0,0.776134133338928
82926.0,Bruce Braley,Jack Hatch,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a year,Occasionally,Complete,About right,Yes,Call 2,3.0,,,,Joe Biden,,,,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,Too liberal,Favorable,Unfavorable,,,,3.0,Someone else,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,Legal,,,,,,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,82.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,Midwest,Yes,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Born-again but not Tea Party supporter,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,50321.0,0.735815465450287
60248.0,Bruce Braley,Jack Hatch,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,About right,No,Call 1,3.0,,,,Hillary Clinton,Hillary Clinton,,,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,Too liberal,Favorable,Unfavorable,,,,3.0,Omit,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,Illegal,,,,,,,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,89.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,Midwest,Yes,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 3,No,All others,50265.0,0.73036140203476
99237.0,Bruce Braley,Jack Hatch,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Not complete,,,Call 3,2.0,,,,,,,,,,,,,,,,Somewhat closely,Somewhat or not too closely,,1.0,,,Government is doing too many things better left to businesses and individuals,,,,,,,,,,,,No,,,,,,,,,,,,18-44,18-64,,,,,,,,99.0,,,White,White,State questionnaire,White,White,,,Midwest,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,,,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,,,52803.0,0.847705543041229
99236.0,Bruce Braley,Jack Hatch,,,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Once a week,Weekly,Complete,Omit,Yes,Call 3,4.0,,,,Hillary Clinton,Hillary Clinton,,,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Omit,Favorable,Unfavorable,,,,4.0,Omit,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,No,Legal,,,,,,,,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,113.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,,,Midwest,Yes,Female,Black women,,Rural,Small Cities/Rural, Iowa,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,,,,,Version 3,No,All others,50436.0,0.69511878490448
99231.0,Bruce Braley,Jack Hatch,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,About right,No,Call 3,4.0,,,,Hillary Clinton,,,,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,Too liberal,Favorable,Unfavorable,,,,4.0,Rick Perry,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,Legal,,,,,,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Liberal,6.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,,,Midwest,Yes,Male,White men,,Rural,Small Cities/Rural, Iowa,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 3,No,All others,50212.0,0.84274435043335
82865.0,Bruce Braley,Jack Hatch,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Omit,Yes,Call 2,1.0,,,,Hillary Clinton,Hillary Clinton,,,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Not liberal enough,Favorable,Unfavorable,,,,1.0,Chris Christie,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,Legal,,,,,,,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,26.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,Midwest,Yes,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Born-again but not Tea Party supporter,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,52002.0,0.800915479660034
60197.0,Bruce Braley,Jack Hatch,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,About right,No,Call 1,3.0,,,,Elizabeth Warren,,,,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,Too liberal,Favorable,Unfavorable,,,,3.0,Omit,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,Legal,,,,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Liberal,76.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,,,Midwest,Yes,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 3,No,All others,50310.0,0.748362183570862
