ID,GOVPA14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CORBETTPSU,CORBETTPSU2,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FRACKING,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,LATINO,MARIJUANALAW,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,REGION,REL5,RELIGN10,RELWHITE,SAMESEXM12,SANTORUMPRES,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TRACK,UNIONHH12,VERSION,WEIGHT,WHITEREL,WHNCLINC
58511.0,Tom Wolf,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,All others,All others,Complete,Call 1,7.0,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,2.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",No,,No,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,All others,Moderate,63.0,Conservative Republicans,Mod./Liberal Republicans,Other,Other,National questionnaire,Other,Other,East,,,,,,Male,All other races,Non married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,Version 2,0.856060981750488,,No
74705.0,Tom Wolf,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,6.0,,,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,,,Worried,Somewhat worried,Approve,Somewhat approve,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,47.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,East,,,,,,Female,White women,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,Version 1,0.736292541027069,,No
58507.0,Tom Wolf,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,10.0,Not too important,Not too importan or not at all important,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Oppose,4.0,Government should do more to solve problems,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Legal,No,Not worried,Not at all worried,Approve,Strongly approve,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,122.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,East,None,None,None,Yes,No,Female,White women,Non married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Generally going in the right direction,Yes,Version 1,1.16570210456848,White none,No
62127.0,Tom Wolf,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,11.0,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,4.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",No,Legal,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,56.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,East,,,,Yes,,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll,Generally going in the right direction,,Version 4,1.28130328655243,,No
74700.0,Tom Wolf,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,11.0,Not at all important,Not too importan or not at all important,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,Oppose,4.0,Government should do more to solve problems,Did not go far enough,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,Illegal,Yes,Worried,Very worried,Disapprove,Strongly disapprove,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,119.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,East,Catholic,Catholic,Catholic,Yes,Yes,Female,White women,Married women,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,Seriously off on the wrong track,Yes,Version 1,0.960977494716644,White Catholics,No
74694.0,Tom Wolf,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 2,7.0,Not at all important,Not too importan or not at all important,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Omit,2.0,Government should do more to solve problems,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",No,Illegal,No,Worried,Very worried,Approve,Strongly approve,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,57.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,East,Something else,Muslim,,No,No,Female,Black women,Non married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Seriously off on the wrong track,No,Version 1,0.876134991645813,Non-white,No
58494.0,Tom Wolf,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,11.0,Not too important,Not too importan or not at all important,No high school diploma,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Favor,4.0,Government should do more to solve problems,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",No,Illegal,No,Worried,Very worried,Disapprove,Strongly disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,119.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,No,Yes,Male,White men,Non married men,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,Seriously off on the wrong track,No,Version 1,1.11729419231415,White Protestants,Yes
61214.0,Tom Wolf,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,11.0,,,No high school diploma,No college degree,High school graduate or less,White no college degree,Favorable,Favorable,,4.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Legal,,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,56.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,East,,,,Yes,,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll,Seriously off on the wrong track,,Version 4,1.42200994491577,,No
90875.0,Tom Wolf,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,2.0,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,1.0,Government should do more to solve problems,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",No,Legal,,,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,129.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Black,East,,,,No,,Female,Black women,,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,Generally going in the right direction,,Version 4,0.382616370916367,,No
58479.0,Tom Wolf,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,3.0,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,Yes,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,67.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,East,Catholic,Catholic,Catholic,,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,No,Version 3,0.937665402889252,White Catholics,No
74673.0,Tom Wolf,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Call 2,2.0,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,1.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",No,,No,,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,129.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Black,East,Something else,Muslim,,,,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,No,Version 3,0.464128166437149,Non-white,No
74662.0,Tom Wolf,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,17.0,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,,,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,74.0,,,White,White,National questionnaire,White,White,East,Catholic,Catholic,Catholic,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,Version 5,0.862570643424988,White Catholics,Yes
58465.0,Tom Wolf,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Not complete,Call 1,6.0,Not too important,Not too importan or not at all important,,,,,,,Favor,3.0,Government should do more to solve problems,,,,,,,,,No,,,,,,,45+,18-64,,,,,,,,21.0,,,White,White,State questionnaire,White,White,East,,,,Yes,,Male,White men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Generally going in the right direction,No,Version 1,1.01700508594513,,
62960.0,Tom Wolf,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,2.0,Somewhat important,Very important or somewhat important,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,Favor,1.0,Omit,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,Illegal,No,Not worried,Not at all worried,Approve,Somewhat approve,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Conservative,130.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,East,Catholic,Catholic,Catholic,Yes,Yes,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,Omit,,Version 1,0.7072394490242,White Catholics,Yes
74658.0,Tom Wolf,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,16.0,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,4.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,Illegal,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,83.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,East,,,,No,,Male,White men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Seriously off on the wrong track,,Version 4,0.941850781440735,,No
58460.0,Tom Wolf,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,13.0,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,Did not go far enough,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,,Yes,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,114.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,East,,,,,,Male,White men,Married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,Version 2,0.834110736846924,,Yes
75223.0,Tom Wolf,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,17.0,,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,,3.0,Government should do more to solve problems,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",No,Legal,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,74.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,East,,,,No,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,Generally going in the right direction,,Version 4,0.957294106483459,,Yes
74648.0,Tom Wolf,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,6.0,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,,Yes,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,111.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,East,,,,,,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,Version 2,0.736292541027069,,No
58450.0,Tom Wolf,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,10.0,Not at all important,Not too importan or not at all important,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Oppose,4.0,Government is doing too many things better left to businesses and individuals,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Illegal,Yes,Worried,Somewhat worried,Approve,Somewhat approve,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,122.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Yes,No,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Generally going in the right direction,No,Version 1,1.00673878192902,White Protestants,No
74643.0,Tom Wolf,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,11.0,Somewhat important,Very important or somewhat important,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Oppose,4.0,Government should do more to solve problems,Was about right,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",No,Legal,No,Worried,Very worried,Approve,Somewhat approve,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,119.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,East,Something else,Other,Something else,Yes,No,Male,White men,Non married men,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,Seriously off on the wrong track,No,Version 1,1.06650745868683,White something else,Yes
