ID,SENMI14,GOVMI14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AUTOHH,BACKSIDE,CALL,CDNUM,DETROITBAIL,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RACEREL14,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,STECMI,STECMI2,STECONBET,STECONDIR,TELEPOLL,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNIONHH12,VERSION,WEIGHT,WHITEREL,WHNCLINC,WORK,WORKSEX,WRKWOMEN,WRKWOMEN4
56395.0,Gary Peters,Mark Schauer,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,Complete,Call 1,1.0,Good for Michigan,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,5.0,Omit,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,Not worried,Not too worried,Approve,Strongly approve,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,23.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,,Midwest,,,,,Female,White women,,Rural,Small Cities/Rural, Michigan,Good,Excellent or good,Staying about the same,Good and staying the same,Election day exit poll,Before that,Before that,Before that,Before that,Generally going in the right direction,,Version 1,1.04877531528473,,No,No,Non-working women,All others,Non-working women
92834.0,Gary Peters,Mark Schauer,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,Not complete,Call 3,2.0,Bad for Michigan,,,,,,,,5.0,Government is doing too many things better left to businesses and individuals,,,,,,,,,,,No,,,,,,,,45+,18-64,,,,,,,,87.0,,,White,White,State questionnaire,White,White,,,,Midwest,,,,,Female,White women,,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,In the last three days,In the last month,In the last week,In the last three days,Seriously off on the wrong track,,Version 1,0.654094576835632,,,,,,
55558.0,Gary Peters,Mark Schauer,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,Complete,Call 1,13.0,Good for Michigan,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,1.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,Worried,Somewhat worried,Approve,Somewhat approve,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Liberal,156.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,,,,Midwest,,,,,Female,White women,,Suburbs,Suburbs, Michigan,Not so good,Not so good or poor,Getting better,Getting better,Election day exit poll,In the last three days,In the last month,In the last week,In the last three days,Generally going in the right direction,,Version 1,1.05484390258789,,No,Yes,Working women,Working women,Working women
56388.0,Gary Peters,Mark Schauer,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,Complete,Call 1,10.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,Health care,No,,Worried,Very worried,Approve,Somewhat approve,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,71.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,,,,Midwest,,,,,Female,White women,,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,,Version 1,1.26821005344391,,Yes,,,,
76631.0,Gary Peters,Mark Schauer,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,,Complete,Call 2,14.0,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,,1.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Disapprove,The economy,No,,Worried,Very worried,Approve,Strongly approve,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,141.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Black,,,,Midwest,,,,,Male,Black men,,"Cities over 500,000","Cities over 50,000", Michigan,,,,,Election day exit poll,,,,,,,Version 1,0.545147895812988,,No,,,,
76630.0,Gary Peters,Mark Schauer,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,No,Complete,Call 2,1.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,Barack Obama was not a factor,5.0,,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,Yes,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Independent Men,All others,Liberal,23.0,Moderate/Liberal Republicans,Liberal Independents,Other,White,State questionnaire,Hispanic/Latino,Hispanic/Latino,Gotten better,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,Protestant/Other Non-Catholic Christian,Protestant,,Yes,Male,Latino men,Married men,Rural,Small Cities/Rural, Michigan,,,,,Election day exit poll,,,,,,No,Version 2,1.04935717582703,Non-white,No,,,,
76627.0,Gary Peters,Mark Schauer,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,No,Complete,Call 2,11.0,,College graduate,College graduate,More than High school graduate,White college degree,,,To express support for Barack Obama,2.0,,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Omit,No,Yes,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,94.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Stayed about the same,Angry,"Dissatisfied, but not angry or angry",Midwest,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Yes,Female,White women,Married women,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,No,Version 2,0.836479008197784,White Protestants,No,,,,
80672.0,Gary Peters,Mark Schauer,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,No,Complete,Call 2,12.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,To express support for Barack Obama,3.0,,Omit,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,Health care,No,Yes,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,135.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Black,Gotten better,Angry,"Dissatisfied, but not angry or angry",Midwest,None,None,,Yes,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000", Michigan,,,,,Election day exit poll,,,,,,Yes,Version 2,0.769200563430786,Non-white,No,,,,
76671.0,Gary Peters,Mark Schauer,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,Complete,Call 2,14.0,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,2.0,Government should do more to solve problems,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,No,,,,,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,105.0,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,Black,Gotten worse,,,Midwest,,,,No,Female,Black women,,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,Seriously off on the wrong track,,Version 4,0.512093305587769,,No,,,,
76614.0,Gary Peters,Mark Schauer,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,Complete,Call 2,4.0,Good for Michigan,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,5.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,Worried,Somewhat worried,Approve,Somewhat approve,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Liberal,160.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,,,,Midwest,,,,,Female,White women,,Rural,Small Cities/Rural, Michigan,Not so good,Not so good or poor,Getting better,Getting better,Election day exit poll,In the last three days,In the last month,In the last week,In the last three days,Generally going in the right direction,,Version 1,1.18245995044708,,No,Yes,Working women,Working women,Working women
92800.0,Gary Peters,Mark Schauer,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,Complete,Call 3,13.0,Bad for Michigan,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,,1.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Disapprove,,No,,Worried,Somewhat worried,Approve,Strongly approve,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,146.0,,,Black,Black,State questionnaire,Black,Black,,,,Midwest,,,,,Female,Black women,,"Cities over 500,000","Cities over 50,000", Michigan,Good,Excellent or good,Omit,Omit,Election day exit poll,Before that,Before that,Before that,Before that,Generally going in the right direction,,Version 1,0.348867893218994,,No,Yes,Working women,Working women,Working women
56358.0,Gary Peters,Mark Schauer,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,Complete,Call 1,11.0,Good for Michigan,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,1.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,153.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,,Midwest,,,,,Male,White men,,Suburbs,Suburbs, Michigan,Good,Excellent or good,Getting better,Getting better,Election day exit poll,In the last three days,In the last month,In the last week,In the last three days,Seriously off on the wrong track,,Version 1,1.54796278476715,,No,Yes,Working men,All others,Working men
56353.0,Gary Peters,Mark Schauer,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,,Complete,Call 1,14.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,,1.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,No,,,,,,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,147.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Black,Stayed about the same,,,Midwest,,,,No,Male,Black men,,"Cities over 500,000","Cities over 50,000", Michigan,,,,,Election day exit poll,,,,,Generally going in the right direction,,Version 4,0.385237842798233,,No,,,,
57661.0,Gary Peters,Mark Schauer,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,Complete,Call 1,11.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,Did not go far enough,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,Yes,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,95.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,,Angry,"Dissatisfied, but not angry or angry",Midwest,,,,,Male,White men,Married men,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,,Version 2,1.11315655708313,,No,Yes,Working men,All others,Working men
77147.0,Gary Peters,Mark Schauer,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,All others,All others,,Complete,Call 2,14.0,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,1.0,,Was about right,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,The economy,No,No,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Non-black Democrat,All Other,Democrat,Democratic Women,Non-White Democrats,Moderate,147.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Other,National questionnaire,Other,Other,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,,,,,Female,All other races,Non married women,"Cities over 500,000","Cities over 50,000", Michigan,,,,,Election day exit poll,,,,,,,Version 2,0.347835630178452,,No,No,Non-working women,All others,Non-working women
76593.0,Gary Peters,Mark Schauer,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,Complete,Call 2,14.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,,,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,105.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,,,,Midwest,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,Male,White men,,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,,Version 5,0.563806533813477,White Protestants,No,,,,
56347.0,Gary Peters,Mark Schauer,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,Complete,Call 1,6.0,Good for Michigan,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,4.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,7.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,,Midwest,,,,,Female,White women,,Suburbs,Suburbs, Michigan,Not so good,Not so good or poor,Staying about the same,Poor and staying the same,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,Version 1,1.30791795253754,,No,No,Non-working women,All others,Non-working women
92787.0,Gary Peters,Mark Schauer,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,Complete,Call 3,6.0,Bad for Michigan,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,4.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,Worried,Very worried,Approve,Somewhat approve,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,1.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,,Midwest,,,,,Male,White men,,Rural,Small Cities/Rural, Michigan,Poor,Not so good or poor,Getting worse,Worse,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,Version 1,0.655284643173218,,No,Yes,Working men,All others,Working men
56345.0,Gary Peters,Mark Schauer,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,Complete,Call 1,11.0,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,2.0,Government should do more to solve problems,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Liberal,95.0,Moderate/Liberal Republicans,Liberal Independents,White,White,National questionnaire,White,White,Gotten worse,,,Midwest,,,,Yes,Female,White women,,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,Generally going in the right direction,,Version 4,1.11253929138184,,No,,,,
