ID,SENTX14,GOVTX14,LTGOVTX14,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CRUZPRES,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PERRYPRES,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TRACK,VERSION,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
79775.0,David Alameel,Wendy Davis,Leticia Van de Putte,Legal,Legal in all cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,All others,All others,Complete,Yes,Call 2,2.0,No,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,3.0,Government should do more to solve problems,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",No,Yes,Worried,Very worried,Approve,Strongly approve,45+,65+,Democrat,Non-black Democrat,All Other,Democrat,Democratic Women,Non-White Democrats,No,Moderate,63.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Asian,State questionnaire,Asian,Asian,South,Female,All other races,Married women,Suburbs,Suburbs,English,Texas,Election day exit poll,Generally going in the right direction,Version 1,No,All others,77346.0,0.600494265556335
10941.0,David Alameel,Wendy Davis,Leticia Van de Putte,,,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,,9.0,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Omit,3.0,Government should do more to solve problems,,,,,,,,,No,,,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Black,South,Female,Black women,,"Cities over 500,000","Cities over 50,000",English,Texas,Telephone survey,Omit,Version 4,No,,77033.0,0.81311446428299
10940.0,David Alameel,Wendy Davis,Leticia Van de Putte,,,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,,29.0,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,3.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",No,,,,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Black,South,Female,Black women,,"Cities over 500,000","Cities over 50,000",English,Texas,Telephone survey,Seriously off on the wrong track,Version 4,No,,77020.0,0.176539376378059
10939.0,David Alameel,Wendy Davis,Leticia Van de Putte,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,,,29.0,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,3.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",No,,,,,,18-44,18-64,Democrat,Non-black Democrat,All Other,Democrat,Democratic Women,Non-White Democrats,,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Other,National questionnaire,Other,Other,South,Female,All other races,,"Cities over 500,000","Cities over 50,000",English,Texas,Telephone survey,Generally going in the right direction,Version 4,No,,77015.0,2.43532013893127
10938.0,David Alameel,Wendy Davis,Leticia Van de Putte,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,7.0,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,3.0,Government should do more to solve problems,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Yes,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Independent Women,All others,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,South,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,Texas,Telephone survey,Omit,Version 4,No,,77002.0,1.25092744827271
10937.0,David Alameel,Wendy Davis,Leticia Van de Putte,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,11.0,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,5.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,South,Female,White women,,Rural,Small Cities/Rural,English,Texas,Telephone survey,Generally going in the right direction,Version 4,Yes,,76878.0,0.38981705904007
10934.0,David Alameel,Wendy Davis,Leticia Van de Putte,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,,31.0,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,4.0,Government should do more to solve problems,,,,,,,,,Yes,,,,,,45+,65+,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Women,Non-White Democrats,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,South,Female,Latino women,,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Telephone survey,Seriously off on the wrong track,Version 4,No,,76549.0,0.512998044490814
10926.0,David Alameel,Wendy Davis,Leticia Van de Putte,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,,6.0,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,2.0,Omit,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,Liberal,,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,South,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Telephone survey,Seriously off on the wrong track,Version 4,No,,76017.0,2.09306073188782
10925.0,David Alameel,Wendy Davis,Leticia Van de Putte,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,1.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,1.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,South,Male,White men,,Rural,Small Cities/Rural,English,Texas,Telephone survey,Seriously off on the wrong track,Version 4,Yes,,75965.0,4.10929584503174
10922.0,David Alameel,Wendy Davis,Leticia Van de Putte,,,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,,5.0,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,1.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",No,,,,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,,Liberal,,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,Black,South,Male,Black men,,Rural,Small Cities/Rural,English,Texas,Telephone survey,Generally going in the right direction,Version 4,No,,75801.0,0.47350350022316
10919.0,David Alameel,Wendy Davis,Leticia Van de Putte,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,24.0,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,2.0,Omit,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,South,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Texas,Telephone survey,Omit,Version 4,No,,75287.0,1.0090469121933
10916.0,David Alameel,Wendy Davis,Leticia Van de Putte,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,30.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Omit,Unfavorable,2.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",No,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,South,Female,White women,,"Cities over 500,000","Cities over 50,000",English,Texas,Telephone survey,Seriously off on the wrong track,Version 4,Yes,,75215.0,0.986665070056915
67591.0,David Alameel,Wendy Davis,Leticia Van de Putte,Legal,Legal in most cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Yes,Call 1,16.0,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,6.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Yes,Yes,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Independent Women,All others,,Moderate,43.0,Moderate/Liberal Republicans,Moderate Independents,Other,White,National questionnaire,Hispanic/Latino,Hispanic/Latino,South,Female,Latino women,Married women,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,,Version 3,No,All others,79936.0,0.269702732563019
63536.0,David Alameel,Wendy Davis,Leticia Van de Putte,,,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,,Call 1,26.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,2.0,,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",No,No,,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,Moderate,37.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Black,South,Female,Black women,Non married women,Suburbs,Suburbs,English,Texas,Election day exit poll,,Version 2,No,,76227.0,0.406614035367966
63532.0,David Alameel,Wendy Davis,Leticia Van de Putte,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,10.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,4.0,,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",No,Yes,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,Moderate,105.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,South,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,,Version 2,No,,78746.0,0.573961675167084
63601.0,David Alameel,Wendy Davis,Leticia Van de Putte,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,10.0,,College graduate,College graduate,More than High school graduate,White college degree,,,4.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,,Worried,Somewhat worried,Approve,Somewhat approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,Liberal,105.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,South,Female,White women,,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,,Version 1,No,,78746.0,0.560162484645844
79722.0,David Alameel,Wendy Davis,Leticia Van de Putte,Legal,Legal in most cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 2,10.0,No,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,4.0,Government should do more to solve problems,Did not go far enough,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,Yes,Not worried,Not too worried,Approve,Somewhat approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,No,Liberal,107.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,South,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,Seriously off on the wrong track,Version 1,No,All others,78759.0,0.533904850482941
63524.0,David Alameel,Wendy Davis,Leticia Van de Putte,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,No,Call 1,27.0,,College graduate,College graduate,More than High school graduate,Non white college degree,,,6.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Yes,,,,,,18-44,18-64,,,,,,,No,Liberal,86.0,,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,South,Female,Latino women,,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,,Version 5,No,All others,78414.0,0.25325745344162
63593.0,David Alameel,Wendy Davis,Leticia Van de Putte,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,32.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,2.0,Government should do more to solve problems,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,,,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,Liberal,28.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,South,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,Seriously off on the wrong track,Version 4,No,,75243.0,0.541341304779053
79716.0,David Alameel,Wendy Davis,Leticia Van de Putte,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 2,18.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,3.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",No,,,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,No,Moderate,60.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,South,Female,White women,,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,,Version 5,Yes,All others,77068.0,0.792876720428467
