ID,SENOR14,GOVOR14,MEAS91OR14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,CALL,CDNUM,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HEALTHCARE14,HONEST14OR,HONESTMERKLEY,HONESTWEHBY,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,KITZHEALTH,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TRACK,VERSION,WEIGHT,WHNCLINC,ZIPCODE
5315.0,Jeff Merkley,John Kitzhaber,Yes,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Never,Never,Complete,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Barack Obama was not a factor,1.0,Government should do more to solve problems,Was about right,Only Jeff Merkley,Jeff Merkley is,Monica Wehby is not,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,Foreign policy,Disapprove,No,Yes,Not worried,Not too worried,Approve,Strongly approve,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,Yes,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,Generally going in the right direction,,0.841050684452057,No,97201.0
5311.0,Jeff Merkley,John Kitzhaber,Yes,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,A few times a month,Occasionally,Complete,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Barack Obama was not a factor,2.0,Government is doing too many things better left to businesses and individuals,Was about right,Only Jeff Merkley,Jeff Merkley is,Monica Wehby is not,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Disapprove,The economy,Approve,No,No,Worried,Somewhat worried,Approve,Strongly approve,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Black,Angry,"Dissatisfied, but not angry or angry",West,Omit,Female,Black women,Non married women,Suburbs,Suburbs,Oregon,Telephone survey,Generally going in the right direction,,0.212930843234062,No,97008.0
5310.0,Jeff Merkley,John Kitzhaber,Yes,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Never,Never,Complete,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Barack Obama was not a factor,1.0,Government should do more to solve problems,Was about right,Neither of them,Jeff Merkley is not,Monica Wehby is not,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,Health care,Approve,No,No,Not worried,Not at all worried,Approve,Somewhat approve,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",West,Yes,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,Seriously off on the wrong track,,1.22741627693176,No,97266.0
5308.0,Jeff Merkley,John Kitzhaber,Yes,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Never,Never,Complete,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,To express support for Barack Obama,4.0,Government should do more to solve problems,Did not go far enough,Neither of them,Jeff Merkley is not,Monica Wehby is not,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Omit,Health care,Approve,No,No,Not worried,Not too worried,Approve,Somewhat approve,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",West,Yes,Male,White men,Non married men,Rural,Small Cities/Rural,Oregon,Telephone survey,Generally going in the right direction,,1.48521769046783,Yes,97624.0
5307.0,Jeff Merkley,John Kitzhaber,Yes,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Complete,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Barack Obama was not a factor,3.0,Government is doing too many things better left to businesses and individuals,Went too far,Only Jeff Merkley,Jeff Merkley is,Monica Wehby is not,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,The economy,Disapprove,No,Yes,Worried,Somewhat worried,Approve,Somewhat approve,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,Yes,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Oregon,Telephone survey,Generally going in the right direction,,1.00023925304413,No,97322.0
5306.0,Jeff Merkley,John Kitzhaber,Yes,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Never,Never,Complete,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,To express support for Barack Obama,1.0,Government should do more to solve problems,Did not go far enough,Only Jeff Merkley,Jeff Merkley is,Monica Wehby is not,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,The economy,Approve,No,No,Worried,Very worried,Approve,Somewhat approve,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",West,Yes,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,Seriously off on the wrong track,,0.526511251926422,No,97239.0
5299.0,Jeff Merkley,John Kitzhaber,Yes,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Never,Never,Complete,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Barack Obama was not a factor,4.0,Government should do more to solve problems,Went too far,Neither of them,Jeff Merkley is not,Monica Wehby is not,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove,Health care,Disapprove,No,No,Worried,Very worried,Approve,Somewhat approve,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,,,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",West,Yes,Female,White women,Non married women,Rural,Small Cities/Rural,Oregon,Telephone survey,Omit,,1.49064075946808,Yes,97838.0
5298.0,Jeff Merkley,John Kitzhaber,Yes,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Never,Never,Complete,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Barack Obama was not a factor,1.0,Government should do more to solve problems,Did not go far enough,Both of them,Jeff Merkley is,Monica Wehby is,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,Health care,Disapprove,No,Yes,Not worried,Not at all worried,Approve,Somewhat approve,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",West,Yes,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,Generally going in the right direction,,1.33981454372406,No,97211.0
5297.0,Jeff Merkley,John Kitzhaber,Yes,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a year,Occasionally,Complete,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Barack Obama was not a factor,3.0,Government should do more to solve problems,Did not go far enough,Only Jeff Merkley,Jeff Merkley is,Monica Wehby is not,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,Health care,Approve,No,Yes,Worried,Somewhat worried,Disapprove,Somewhat disapprove,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",West,Yes,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Oregon,Telephone survey,Generally going in the right direction,,0.518444836139679,No,97408.0
5295.0,Jeff Merkley,John Kitzhaber,Yes,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Barack Obama was not a factor,3.0,Government should do more to solve problems,Did not go far enough,Both of them,Jeff Merkley is,Monica Wehby is,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Omit,The economy,Approve,No,Yes,Not worried,Not too worried,Approve,Somewhat approve,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,Yes,Female,White women,Married women,Suburbs,Suburbs,Oregon,Telephone survey,Omit,,1.00023925304413,No,97456.0
5294.0,Jeff Merkley,John Kitzhaber,Yes,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Never,Never,Complete,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Barack Obama was not a factor,2.0,Government should do more to solve problems,Did not go far enough,Only Jeff Merkley,Jeff Merkley is,Monica Wehby is not,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Approve,Foreign policy,Approve,Yes,Yes,Not worried,Not too worried,Approve,Strongly approve,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Something else,Independent Women,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Other,White,State questionnaire,Hispanic/Latino,Hispanic/Latino,Angry,"Dissatisfied, but not angry or angry",West,Yes,Female,Latino women,Married women,Suburbs,Suburbs,Oregon,Telephone survey,Generally going in the right direction,,0.445599734783173,No,97267.0
5293.0,Jeff Merkley,John Kitzhaber,Yes,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,Complete,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Barack Obama was not a factor,4.0,Omit,Did not go far enough,Neither of them,Jeff Merkley is not,Monica Wehby is not,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Omit,Omit,Omit,No,No,Worried,Very worried,Disapprove,Somewhat disapprove,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",West,Yes,Male,White men,Non married men,Rural,Small Cities/Rural,Oregon,Telephone survey,Seriously off on the wrong track,,1.23018145561218,Yes,97603.0
5290.0,Jeff Merkley,John Kitzhaber,Yes,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Never,Never,Complete,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,To express support for Barack Obama,3.0,Government is doing too many things better left to businesses and individuals,Did not go far enough,Only Jeff Merkley,Jeff Merkley is,Monica Wehby is not,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,Illegal immigration,Approve,No,Yes,Not worried,Not at all worried,Approve,Strongly approve,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,Yes,Male,White men,Married men,Suburbs,Suburbs,Oregon,Telephone survey,Generally going in the right direction,,0.65801328420639,No,97374.0
5287.0,Jeff Merkley,John Kitzhaber,Yes,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Never,Never,Complete,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Barack Obama was not a factor,3.0,Government should do more to solve problems,Did not go far enough,Only Jeff Merkley,Jeff Merkley is,Monica Wehby is not,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,The economy,Disapprove,No,No,Not worried,Not too worried,Approve,Somewhat approve,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,Yes,Female,White women,Non married women,Suburbs,Suburbs,Oregon,Telephone survey,Generally going in the right direction,,1.29516661167145,No,97020.0
