ID,SENVA14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BORNINVA14,BRNAGAIN,CALL,CDNUM,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVGILLESPIE,FAVREP2,FAVWARNER,FOROBAMAS,GEOCODE,GOVTDO10,GOVTHH,GUNOWNER12,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARRIED,MOVETOVA14,MOVETOVA10YR,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,VAETH14,VAETH14B,VAETH14C,VERSION,VETVOTER,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
51220.0,Mark Warner,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a year,Occasionally,Complete,Moved to Virginia,No,Call 1,2.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,Unfavorable,,Favorable,Barack Obama was not a factor,5.0,,,Yes,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,No,10+ years but not born here,More than 10 years,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,101.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",South,No,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,All others,23518.0,0.695161163806915
67414.0,Mark Warner,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,,,Complete,,,Call 2,10.0,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,,,2.0,,,,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,The economy,Yes,Yes,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,,Non-White Democrats,Moderate,93.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,,,,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,,20110.0,0.759675025939941
51214.0,Mark Warner,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,Complete,,,Call 1,3.0,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,4.0,,,,Went too far,,,,,,,,,The economy,No,No,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,50.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Black,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,Male,Black men,Non married men,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,,23150.0,0.344750761985779
51213.0,Mark Warner,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,,,Complete,,,Call 1,4.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,5.0,,,,Did not go far enough,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,The economy,No,Yes,,,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Something else,Independent Women,All others,Conservative,55.0,Moderate/Liberal Republicans,Conservative Independents,Black,Black,National questionnaire,Black,Black,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,Female,Black women,Married women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,,23315.0,0.723916411399841
67407.0,Mark Warner,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,No,Call 2,7.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,4.0,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,No,,,,,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,48.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 5,,No,All others,23059.0,0.690073132514954
84993.0,Mark Warner,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 3,2.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,,Unfavorable,,,5.0,Government should do more to solve problems,No,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,,No,,,,Worried,Very worried,Approve,Somewhat approve,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,101.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,South,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,In the last month,Before that,In the last month,Generally going in the right direction,Minor changes,Minor changes or no changes at all,A complete overhaul or major changes or minor changes,Version 1,No,Yes,,23518.0,0.896945595741272
51204.0,Mark Warner,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,,,Complete,,,Call 1,10.0,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,,Unfavorable,,,2.0,Government should do more to solve problems,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",,,Yes,,,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,,All others,Moderate,93.0,Moderate/Liberal Republicans,Moderate Independents,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,,,South,Yes,,,,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,Seriously off on the wrong track,,,,Version 4,,No,,20110.0,0.759675025939941
51203.0,Mark Warner,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,,Call 1,9.0,College graduate,College graduate,More than High school graduate,White college degree,Favorable,,Unfavorable,,,3.0,Government should do more to solve problems,No,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,,,,,Not worried,Not at all worried,Approve,Somewhat approve,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,9.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural, Virginia,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Generally going in the right direction,Major changes,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,No,No,,24366.0,0.830986201763153
51200.0,Mark Warner,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 1,7.0,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,,Favorable,,,4.0,Government is doing too many things better left to businesses and individuals,No,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,104.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs, Virginia,Election day exit poll,Very worried,Very or somewhat worried,In the last three days,In the last month,In the last week,In the last three days,Seriously off on the wrong track,Major changes,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,No,No,,23226.0,0.671913325786591
51197.0,Mark Warner,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Never,Never,Not complete,Born in Virginia,,Call 1,9.0,,,,,,Unfavorable,,Favorable,To express opposition to Barack Obama,3.0,,,,,,,,,,,,,,No,,I was born in Virginia,More than 10 years,,,,,,,45+,65+,,,,,,,,80.0,,,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,,,24216.0,0.830986201763153
51196.0,Mark Warner,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Never,Never,Not complete,Born in Virginia,,Call 1,9.0,,,,,,Unfavorable,,Favorable,To express opposition to Barack Obama,3.0,,,,,,,,,,,,,,No,,I was born in Virginia,More than 10 years,,,,,,,45+,65+,,,,,,,,80.0,,,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,,,24216.0,0.830986201763153
51195.0,Mark Warner,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,Complete,,,Call 1,3.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,,Unfavorable,,,4.0,Government is doing too many things better left to businesses and individuals,No,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Approve,,No,,,,Worried,Very worried,Approve,Strongly approve,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,107.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,,,South,,Male,Black men,,Suburbs,Suburbs, Virginia,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Generally going in the right direction,A complete overhaul,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,Yes,No,,23224.0,1.09572410583496
51188.0,Mark Warner,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 1,4.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,,Unfavorable,,,5.0,Government should do more to solve problems,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,,,,,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,55.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,,,South,Yes,Male,White men,,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,Generally going in the right direction,,,,Version 4,,No,,23315.0,0.689180433750153
51186.0,Mark Warner,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 1,5.0,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,,Favorable,,,4.0,Government should do more to solve problems,No,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,,,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,10.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural, Virginia,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Major changes,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,Yes,Yes,,23845.0,0.674588024616241
51184.0,Mark Warner,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,More than once a week,Weekly,Complete,Born in Virginia,Yes,Call 1,11.0,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,Unfavorable,,Favorable,Barack Obama was not a factor,2.0,,,No,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",,Health care,No,Yes,I was born in Virginia,More than 10 years,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,71.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Female,Black women,Married women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,All others,22191.0,0.870096564292908
51183.0,Mark Warner,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,A few times a year,Occasionally,Complete,Born in Virginia,No,Call 1,3.0,High school graduate,No college degree,High school graduate or less,Non white no college degree,,Unfavorable,,Favorable,To express support for Barack Obama,5.0,,,Yes,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,The economy,No,No,I was born in Virginia,More than 10 years,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,99.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,Angry,"Dissatisfied, but not angry or angry",South,No,Male,Black men,Non married men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,All others,23504.0,0.727329432964325
51177.0,Mark Warner,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,,,Complete,,,Call 1,3.0,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,4.0,,,,,,,,,,,,Disapprove,The economy,No,,,,Worried,Very worried,Disapprove,Somewhat disapprove,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,50.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Black,,,South,,Male,Black men,,Suburbs,Suburbs, Virginia,Election day exit poll,Very worried,Very or somewhat worried,,,,,,,,,Version 1,No,No,,23150.0,0.391195744276047
51174.0,Mark Warner,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a month,Occasionally,Complete,Moved to Virginia,No,Call 1,5.0,College graduate,College graduate,More than High school graduate,White college degree,,Unfavorable,,Favorable,Barack Obama was not a factor,4.0,,,No,Did not go far enough,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Health care,No,No,10+ years but not born here,More than 10 years,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Conservative,11.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Non married women,Rural,Small Cities/Rural, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,All others,23868.0,0.746875882148743
51173.0,Mark Warner,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a month,Occasionally,Complete,Moved to Virginia,No,Call 1,5.0,College graduate,College graduate,More than High school graduate,White college degree,,Unfavorable,,Favorable,Barack Obama was not a factor,4.0,,,No,Did not go far enough,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Health care,No,No,10+ years but not born here,More than 10 years,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Conservative,11.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Non married women,Rural,Small Cities/Rural, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,All others,23868.0,0.746875882148743
