ID,SENCO14,GOVCO14,AMD67CO14,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BORNINCO14,BRNAGAIN,CALL,CDNUM,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HEALTHCARE14,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARRIED,MOVETOCO14,MOVETOCO10YR,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PTYIMPT14,PTYIMPT14B,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TRACK,VERSION,WEIGHT,WHNCLINC,WHTEVANG,ZIPCODE
3512.0,Mark Udall,John Hickenlooper,No,Legal,Legal in most cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Moved to North Carolina,No,,7.0,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,To express support for Barack Obama,2.0,Government should do more to solve problems,Did not go far enough,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,The economy,No,No,Less than 10 years,Less than 10 years,Not worried,Not at all worried,Approve,Strongly approve,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,Very important,Important,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",West,Yes,Male,White men,Non married men,Suburbs,Suburbs,English,Colorado,Telephone survey,Generally going in the right direction,,0.247227072715759,No,All others,80229.0
3511.0,Mark Udall,John Hickenlooper,No,Legal,Legal in all cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Moved to North Carolina,No,,6.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Barack Obama was not a factor,3.0,Government should do more to solve problems,Was about right,Offered a chance to apply for legal status,,,,,,,,Disapprove,Foreign policy,No,Yes,Less than 10 years,Less than 10 years,Worried,Somewhat worried,Approve,Somewhat approve,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Somewhat important,Important,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,Yes,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,Generally going in the right direction,,1.24275898933411,No,All others,80127.0
3510.0,Cory Gardner,Bob Beauprez,No,Legal,Legal in most cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Born in North Carolina,No,,3.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,To express opposition to Barack Obama,5.0,Government is doing too many things better left to businesses and individuals,Went too far,Omit,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,The economy,No,Yes,I was born in North Carolina,More than 10 years,Worried,Somewhat worried,Omit,Omit,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Very important,Important,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,No,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Telephone survey,Seriously off on the wrong track,,0.473801493644714,No,All others,81505.0
3509.0,Cory Gardner,Bob Beauprez,Yes,Illegal,Illegal in most cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Moved to North Carolina,Yes,,4.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,To express opposition to Barack Obama,1.0,Government is doing too many things better left to businesses and individuals,Went too far,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,Health care,No,Yes,10+ years but not born here,More than 10 years,Worried,Very worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,No,Male,White men,Married men,Suburbs,Suburbs,English,Colorado,Telephone survey,Seriously off on the wrong track,,0.92445033788681,No,White Born-again/Evangelical Christians,80537.0
3508.0,Cory Gardner,Bob Beauprez,Yes,Illegal,Illegal in most cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Moved to North Carolina,No,,6.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,To express opposition to Barack Obama,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,Foreign policy,No,Yes,10+ years but not born here,More than 10 years,Worried,Somewhat worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Somewhat important,Important,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,No,Male,White men,Married men,Suburbs,Suburbs,English,Colorado,Telephone survey,Seriously off on the wrong track,,0.900404393672943,No,All others,80130.0
3507.0,Cory Gardner,Bob Beauprez,No,Legal,Legal in most cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Moved to North Carolina,No,,6.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Omit,To express opposition to Barack Obama,2.0,Government is doing too many things better left to businesses and individuals,Went too far,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,Illegal immigration,No,Yes,10+ years but not born here,More than 10 years,Worried,Somewhat worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,Very important,Important,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,Yes,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Telephone survey,Seriously off on the wrong track,,0.348294526338577,No,All others,80016.0
3506.0,Cory Gardner,Bob Beauprez,Yes,Illegal,Illegal in most cases,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Born in North Carolina,Yes,,6.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,To express opposition to Barack Obama,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Omit,The economy,No,Yes,I was born in North Carolina,More than 10 years,Worried,Somewhat worried,Disapprove,Strongly disapprove,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Somewhat important,Important,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,No,Male,White men,Married men,Suburbs,Suburbs,English,Colorado,Telephone survey,Seriously off on the wrong track,,3.8753809928894,No,White Born-again/Evangelical Christians,80831.0
3505.0,Cory Gardner,Bob Beauprez,Yes,Illegal,Illegal in all cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Born in North Carolina,Yes,,3.0,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,Barack Obama was not a factor,5.0,Government is doing too many things better left to businesses and individuals,Went too far,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,Illegal immigration,No,Yes,I was born in North Carolina,More than 10 years,Worried,Very worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,No,Male,White men,Married men,Suburbs,Suburbs,English,Colorado,Telephone survey,Seriously off on the wrong track,,1.18699395656586,Yes,White Born-again/Evangelical Christians,81521.0
3504.0,Cory Gardner,Bob Beauprez,Yes,Illegal,Illegal in most cases,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Moved to North Carolina,Yes,,5.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,To express opposition to Barack Obama,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Omit,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,Foreign policy,No,Yes,10+ years but not born here,More than 10 years,Worried,Somewhat worried,Disapprove,Strongly disapprove,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,No,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Telephone survey,Seriously off on the wrong track,,1.4979076385498,No,White Born-again/Evangelical Christians,80919.0
3503.0,Mark Udall,John Hickenlooper,No,Illegal,Illegal in most cases,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Moved to North Carolina,No,,1.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,To express support for Barack Obama,2.0,Government should do more to solve problems,Did not go far enough,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,The economy,No,Yes,Less than 10 years,Less than 10 years,Worried,Very worried,Approve,Somewhat approve,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,Very important,Important,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",West,Yes,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English,Colorado,Telephone survey,Seriously off on the wrong track,,3.63660144805908,No,All others,80205.0
3502.0,Mark Udall,John Hickenlooper,No,Legal,Legal in all cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Born in North Carolina,No,,1.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,To express support for Barack Obama,2.0,Government should do more to solve problems,Was about right,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,Foreign policy,No,No,I was born in North Carolina,More than 10 years,Not worried,Not at all worried,Approve,Strongly approve,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,Very important,Important,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",West,Yes,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",English,Colorado,Telephone survey,Generally going in the right direction,,0.639624953269959,No,All others,80203.0
3501.0,Other,Bob Beauprez,No,Legal,Legal in all cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Moved to North Carolina,No,,6.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Omit,Barack Obama was not a factor,4.0,Government should do more to solve problems,Was about right,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,The economy,No,Yes,10+ years but not born here,More than 10 years,Worried,Somewhat worried,Approve,Somewhat approve,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Liberal,,Conservative Republicans,Mod./Liberal Republicans,Not too important,Not important,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,Yes,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,Seriously off on the wrong track,,1.29442942142487,No,All others,80129.0
3500.0,Mark Udall,John Hickenlooper,Did not vote,Legal,Legal in most cases,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,All others,All others,Complete,Moved to North Carolina,No,,2.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,To express support for Barack Obama,1.0,Government should do more to solve problems,Went too far,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Disapprove,The economy,No,Yes,10+ years but not born here,More than 10 years,Worried,Somewhat worried,Approve,Somewhat approve,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,All Other,Democrat,Democratic Women,Non-White Democrats,,,,,Very important,Important,Other,Asian,State questionnaire,Asian,Asian,Omit,Omit,West,Yes,Female,All other races,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,Generally going in the right direction,,0.771667718887329,No,All others,80504.0
